No	Freq	Pol	Beam	SID	Name	Lang
	10832	H	1MEurope	61205	RTL 2 HD	[ger]
	10847	V	1MEurope	0	Tiendas Canal Club	
	10847	V	1MEurope	0	Infobolsa básico	
	10847	V	1MEurope	0	La Caixa	
	10847	V	1MEurope	0	ONCEplus	
	10847	V	1MEurope	0	Iberdrola	
	10847	V	1MEurope	0	Digital +	
	10847	V	1MEurope	0	MoviStar	
	10847	V	1MEurope	0	Recibo Detallado	
	10847	V	1MEurope	0	Compra SMS	
	10847	V	1MEurope	0	Playin'TV	
	10847	V	1MEurope	30100	Canciones de siempre	
	10847	V	1MEurope	30100	Copla	
	10847	V	1MEurope	30100	Clasica	
	10847	V	1MEurope	30100	Opera	
	10847	V	1MEurope	30100	Jazz	
	10847	V	1MEurope	30100	Pop Rock Español	
	10847	V	1MEurope	30100	Pop Rock Internacional	
	10847	V	1MEurope	30100	Fiestas	
	10847	V	1MEurope	30100	Novedades	
	10847	V	1MEurope	30102	C RADIOS	[spa]
	10847	V	1MEurope	30104	ICat FM	[cat]
	10847	V	1MEurope	30104	Catalunya Informació	[cat]
	10847	V	1MEurope	30104	Catalunya Música	[cat]
	10847	V	1MEurope	30104	Catalunya Ràdio	[cat]
	10847	V	1MEurope	30104	RADIOS ESP	[bas][cat][spa]
	10847	V	1MEurope	30104	Cadena SER	[spa]
	10847	V	1MEurope	30104	M 80 Radio	[spa]
	10847	V	1MEurope	30104	Los 40 Principales	[spa]
	10847	V	1MEurope	30104	Cadena Dial	[spa]
	10847	V	1MEurope	30104	Radiolé	[spa]
	10847	V	1MEurope	30104	Máxima FM	[spa]
	10847	V	1MEurope	30104	Sinfo Radio	[spa]
	10847	V	1MEurope	30104	Euskadi Irratia	[bas]
	10847	V	1MEurope	30104	Radio Euskadi	[spa]
	10847	V	1MEurope	30104	CanalSur Radio	[spa]
	10847	V	1MEurope	30107	LTC	[spa]
	10847	V	1MEurope	30110	Bajo Demanda	[spa]
57	10847	V	1MEurope	30121	CANAL GUÍA	[spa]
	10847	V	1MEurope	30124	Radioacktiva	[spa]
	10847	V	1MEurope	30124	Caracol Radio	[spa]
	10847	V	1MEurope	30124	AM 590 Continental	[spa]
	10847	V	1MEurope	30124	RPP Noticias	[spa]
	10847	V	1MEurope	30124	Tropicana	[spa]
	10847	V	1MEurope	30124	Bésame Nacional	[spa]
	10847	V	1MEurope	30128	C TAQUILLA	[spa]
	10847	V	1MEurope	30169	CONTRATO	[spa]
	10876	V	1MEurope	30601	Movistar Golf	[000][spa]
	10876	V	1MEurope	30602	Odisea	[spa]
	10876	V	1MEurope	30603	Playboy TV Iberia	[spa]
	10876	V	1MEurope	30604	BeIn La Liga	[spa]
	10876	V	1MEurope	30605	National Geographic Channel España	[eng][spa]
	10876	V	1MEurope	30606	Movistar Futbol	[dos][spa]
	10876	V	1MEurope	30607	Movistar Deportes 1	[000][spa]
	10876	V	1MEurope	30608	Calle 13	[000][spa]
	10876	V	1MEurope	30613	Decasa TV	[000][spa]
	10876	V	1MEurope	30614	Syfy Universal	[000][spa]
	10876	V	1MEurope	30615	beIN LaLiga	[eng][spa]
	10876	V	1MEurope	30616	Movistar Halloween	[000][spa]
	10876	V	1MEurope	30621	M. Deportes 1	[000][spa]
62	10891	H	1KR	10351	rbb Berlin HD	[ger][mis]
63	10891	H	1KR	10352	MDR Sachsen HD	[ger][mis]
64	10891	H	1KR	10353	MDR S-Anhalt HD	[ger][mis]
65	10891	H	1KR	10354	MDR Thüringen HD	[ger][mis]
66	10891	H	1KR	10355	hr-fernsehen HD	[ger][mis]
	10906	V	1KR	30001	Movistar F1 HD	[000][fre]
	10906	V	1KR	30002	M. Deportes 1 HD	[000][spa]
	10906	V	1KR	30003	AMC Spain	[000][fre]
	10906	V	1KR	30004	Antena 3 HD	[000][spa]
	10906	V	1KR	30005	Cuatro HD	[000][spa]
	10906	V	1KR	30006	Telecinco HD	[000][spa]
	10906	V	1KR	30007	La Sexta HD	[000][spa]
68	10921	H	1KR	33	Family TV	[ger]
69	10921	H	1KR	35	Zee One Deutschland	[ger]
70	10921	H	1KR	37	Sky Sport News Deutschland	[ger]
72	10921	H	1KR	39	MediaShop-Meine Einkaufswelt	[ger]
	10921	H	1KR	39	eoTV (European Originals)	[ger]
	10936	V	1MEurope	30750	Mezzo HD	[spa]
	10936	V	1MEurope	30751	Calle 13 HD	[000][spa]
	10936	V	1MEurope	30752	Nickelodeon HD	[spa]
	10936	V	1MEurope	30753	National Geographic Spain HD	[000][spa]
	10936	V	1MEurope	30754	Canal+ Deportes HD	[000][spa]
	10936	V	1MEurope	30758	Eurosport 1 España HD	[eng][spa]
	10964	H	1LFSS	0	test card	
	10964	H	1LFSS	10100	TLC HD Deutschland	[ger]
74	10964	H	1LFSS	10101	Zee One HD Deutschland	[ger]
75	10964	H	1LFSS	10102	Sparhandy TV 2 HD	[ger]
	10964	H	1LFSS	10103	MTV HD Deutschland	[ger]
76	10964	H	1LFSS	10104	Channel 21 HD	[ger]
77	10964	H	1LFSS	10105	QVC Style HD	[ger]
	10964	H	1LFSS	10110	TLC HD Austria	[ger]
	10964	H	1LFSS	10113	MTV HD Austria	[ger]
	10979	V	Europe	30652	Factoria de Ficción	[spa]
	10979	V	Europe	30654	Clan TVE	[000][spa]
	10979	V	Europe	30655	La Sexta	[spa]
	10979	V	Europe	30656	TVE 1	[spa]
	10979	V	Europe	30657	Canal Hollywood España	[000][spa]
	10979	V	Europe	30658	TVE La 2	[000][spa]
	10979	V	Europe	30659	Telecinco	[spa]
	10979	V	Europe	30662	M.CineDoc&Roll	[000][spa]
	10979	V	Europe	30663	Cuatro	[spa]
	10979	V	Europe	30665	TNT España	[spa]
	10979	V	Europe	30680	Nat Geo Wild Spain	[eng][spa]
	10994	H	1LFSS	1	SES UHD Demo Channel	[eng]
	11009	V	1KR	2200	SES Demo HD	[eng]
	11023	H	1KR	5200	Test 1 (UHD)	
	11038	V	Europe	30400	Canal+ Estrenos	[000][spa]
	11038	V	Europe	30403	Disney Channel España	[000][spa]
	11038	V	Europe	30404	M. Oscars	[000][spa]
	11038	V	Europe	30405	LaLiga TV Bar 1	[spa]
	11038	V	Europe	30405	M. eSports	[spa]
	11038	V	Europe	30407	TCM España	[000][spa]
	11038	V	Europe	30408	Comedy Central España	[000][spa]
	11038	V	Europe	30409	Viajar	[000][spa]
	11038	V	Europe	30410	M. Seriesmania	[000][spa]
	11038	V	Europe	30412	Tele Deporte	[spa]
	11038	V	Europe	30414	Canal Cocina	[spa]
	11053	H	1LFSS	0	Radio Bremen HD	
81	11053	H	1LFSS	10375	tagesschau24 HD	[ger]
82	11053	H	1LFSS	10376	One HD (ARD)	[ger][mis]
84	11053	H	1LFSS	10378	SR Fernsehen HD	[ger][mis]
	11068	V	1LFSS	4	Córdoba Internacional TV	[spa]
86	11068	V	1LFSS	1150	RT Español	[spa]
87	11068	V	1LFSS	31301	TV Record	[por]
	11068	V	1LFSS	31301	Canal Sur Radio	[spa]
88	11068	V	1LFSS	31304	Telesur	[spa]
	11068	V	1LFSS	31305	TBN España	[spa]
	11068	V	1LFSS	31306	Galicia TV Europa	[glg]
89	11068	V	1LFSS	31307	I24 News	[fre]
	11082	H	1LFSS	11911	RTL Austria	[ger]
	11082	H	1LFSS	11921	Vox HD Austria	[ger]
	11082	H	1LFSS	11931	Super RTL Deutschland	[ger]
	11082	H	1LFSS	11941	RTL 2 Austria	[ger]
	11082	H	1LFSS	11951	RTL Nitro HD	[ger]
	11082	H	1LFSS	11971	RTL Living Deutschland	[ger]
	11097	V	Europe	30050	Multi X	
	11097	V	Europe	30051	Multi X	[spa]
	11097	V	Europe	30053	Aquiler 5	[spa]
	11097	V	Europe	30054	Alquiler 6	[000][spa]
	11097	V	Europe	30055	Alquiler 3	[000][spa]
	11097	V	Europe	30056	Alquiler X	[spa]
	11097	V	Europe	30057	Alquiler XX	[spa]
	11097	V	Europe	30058	Alquiler XX Hard	[spa]
	11097	V	Europe	30059	M. LaLiga 1	[spa]
	11097	V	Europe	30060	M. Deportes 8	[000][spa]
	11097	V	Europe	30061	MultiDeporte 2	[000][spa]
	11097	V	Europe	30062	BeIN La Liga 7	[000][spa]
	11097	V	Europe	30063	Taquilla 4	[000][spa]
	11097	V	Europe	30064	Canal+ Toros	[spa]
	11097	V	Europe	30065	Multi X (3)	[spa]
	11097	V	Europe	30066	Multi X (4)	[spa]
	11097	V	Europe	30067	MultiDeporte 3	[000][spa]
	11097	V	Europe	30068	La Liga 123 TV 2	[dos][spa]
	11097	V	Europe	30068	LaLiga TV Bar 3	[dos][spa]
	11097	V	Europe	30068	La Liga 123 TV 2	[dos][spa]
	11097	V	Europe	30070	Movistar Liga de Campeones 8	[000][spa]
	11097	V	Europe	30071	M. Deportes 5	[000][spa]
	11097	V	Europe	30072	M. LaLiga 10	[000][spa]
	11097	V	Europe	30073	M. LaLiga 5	[000][spa]
	11097	V	Europe	30074	Movistar Liga de Campeones 2	[000][spa]
	11097	V	Europe	30075	Movistar Liga de Campeones	[000][spa]
	11097	V	Europe	30076	Movistar Liga de Campeones 4	[000][spa]
	11097	V	Europe	30077	Movistar Liga de Campeones 5	[000][spa]
	11097	V	Europe	30078	BeiN La Liga 6	[spa]
	11097	V	Europe	30079	BeIN Max 3 Spain	[spa]
	11097	V	Europe	30080	M. LaLiga 2	[000][spa]
	11097	V	Europe	30081	M. LaLiga 9	[000][spa]
	11097	V	Europe	30082	LaLiga TV Bar 4	[dos][spa]
	11097	V	Europe	30083	Movistar Liga de Campeones 7	[000][spa]
	11112	H	1LFSS	12500	Sat.1 Gold HD	[ger]
	11112	H	1LFSS	12501	Fashion 4K	[eng]
	11112	H	1LFSS	12502	Eurosport 1 HD Deutschland	[ger]
	11112	H	1LFSS	12503	Eurosport 2 HD Xtra	[ger]
	11112	H	1LFSS	12510	Fashion 4K	
	11112	H	1LFSS	12520	Sat.1 Gold HD Austria	[ger]
	11112	H	1LFSS	12522	Eurosport 1 HD Austria	[ger]
	11126	V	1KR	30851	TNT HD	[000][spa]
	11126	V	1KR	30852	Nat Geo Wild Spain HD	[000][spa]
	11126	V	1KR	30853	TCM HD test	[000][spa]
	11126	V	1KR	30854	Disney Channel España HD	[eng][spa]
	11126	V	1KR	30860	0 Spain HD	[000][spa]
	11156	V	1KR	30506	Disney XD España	[spa]
	11156	V	1KR	30507	Caza y Pesca	[000][spa]
	11156	V	1KR	30509	Blaze España	[000][spa]
	11156	V	1KR	30510	Non Stop People Spain	[000][spa]
	11156	V	1KR	30511	Discovery Channel España	[000][spa]
	11156	V	1KR	30511	BabyFirst	[eng][fre][por][spa][tur]
	11156	V	1KR	30512	Cosmopolitan TV Europa	[000][spa]
	11156	V	1KR	30513	Canal de Historia	[por][spa]
	11156	V	1KR	30518	D Cine Español	[spa]
	11156	V	1KR	30520	Canal 24 Horas	[spa]
	11156	V	1KR	30521	M. Deportes 1	[000][spa]
	11171	H	1KR	109	Eurosport 2 HD Germany	[eng][ger]
	11171	H	1KR	116	Sky Cinema Johnson vs Statham HD	[ger]
	11171	H	1KR	123	TNT Serie HD	[eng][ger]
	11171	H	1KR	132	DAZN 1 HD	[ger]
	11171	H	1KR	140	RTL Crime HD	
	11171	H	1KR	143	Sky Sport Austria 1 HD	[ger]
	11171	H	1KR	143	Sky Sport Austria HD	[ger]
	11171	H	1KR	317	Sky Sport Bundesliga 7 HD	[eng][ger]
	11171	H	1KR	318	Sky Sport 8 HD Deutschland (Occasional)	[eng][ger]
	11171	H	1KR	320	Eurosport 360 HD 6 (Occasional)	[ger]
	11171	H	1KR	337	Sky Sport Bundesliga 9 HD	[eng][ger]
	11171	H	1KR	401	Jukebox	[ger]
	11186	V	1KR	2613	QVC France HD	[fre]
103	11186	V	1KR	4310	TV TRWAM	[pol]
	11186	V	1KR	4311	Radio Maryja	[pol]
104	11229	V	1KR	5001	BBC World News Europe HD	[eng]
	11229	V	1KR	5010	Insight HD	[eng]
105	11229	V	1KR	5021	NHK World TV HD	[eng]
106	11229	V	1KR	5031	Al Jazeera English HD	[eng]
	11244	H	1KR	13221	ORF SPORT+	[ger]
108	11244	H	1KR	13222	Volksmusik	[ger]
	11244	H	1KR	13223	ATV2	[ger]
109	11244	H	1KR	13224	Bibel TV HD	[ger]
110	11244	H	1KR	13225	Schau TV	[ger]
111	11244	H	1KR	13226	StarParadies AT	[ger]
112	11244	H	1KR	13227	Hope Channel Deutsch HD info card	[ger]
	11244	H	1KR	13228	ATV HD	[ger]
113	11244	H	1KR	13229	RTL plus Austria info card	
	11244	H	1KR	13230	ATVsmart info card (VoD-Channel)	
	11244	H	1KR	13231	Freenet Shopping	[ger]
	11259	V	1LFSS	30900	beIN Sports Spain HD	[eng][spa]
	11259	V	1LFSS	30901	Fox Life Spain	[000][spa]
	11259	V	1LFSS	30902	M.Seriesmania HD	[000][spa]
	11259	V	1LFSS	30903	Canal+ Golf HD	[spa]
	11259	V	1LFSS	30904	Cosmopolitan HD	[000][spa]
	11259	V	1LFSS	30906	Fox Life Spain HD	[spa]
	11259	V	1LFSS	30909	Cosmopolitan TV Europa HD	[eng][spa]
	11259	V	1LFSS	30912	Comedy Central HD Spain	[spa]
	11259	V	1LFSS	30913	Comedy Central HD Spain	[spa]
	11273	H	1KR	13301	ORF2St HD	[ger]
	11273	H	1KR	13302	ORF2K HD	[ger]
	11273	H	1KR	13303	ORF2B HD	[ger]
	11273	H	1KR	13304	ORF2O HD	[ger]
	11273	H	1KR	13305	ORF2S HD	[ger]
	11273	H	1KR	13306	ORF2T HD	[ger]
	11273	H	1KR	13307	ORF2V HD	[ger]
	11273	H	1KR	13308	ORF III HD	[ger]
	11273	H	1KR	13309	ORF Sport + HD	[ger]
116	11273	H	1KR	13310	Flimmit (HbbTV)	
118	11273	H	1KR	13312	R9 Österreich info card	
	11273	H	1KR	13313	Schweiz 5	[ger]
120	11273	H	1KR	13314	oe24 TV	[ger]
124	11288	V	Europe	4216	RAI News 24	[ita]
126	11288	V	Europe	4225	Deutschland Vozrozhdenie	
	11288	V	Europe	4230	QVC Deutschland UHD	[ger]
	11303	H	1KR	0	ORF eins HD	[eng][ger]
	11303	H	1KR	4911	ORF1 HD	[eng][ger]
	11303	H	1KR	4912	ORF2 W HD	[000][ger]
	11303	H	1KR	4913	ServusTV HD Oesterreich	[eng][ger]
127	11303	H	1KR	4914	ServusTV HD Deutschland	[eng][ger]
	11303	H	1KR	4916	ORF2 N HD	[ger]
	11318	V	1KR	29800	Fox Crime Spain	[spa]
	11318	V	1KR	29801	Antena Nova	[000][spa]
	11318	V	1KR	29802	Canal Iberalia	[spa]
	11318	V	1KR	29803	Disney Junior España	[000][spa]
	11318	V	1KR	29804	M.ACCION	[000][spa]
	11318	V	1KR	29805	M.COMEDIA	[000][spa]
	11318	V	1KR	29806	M.DCine	[000][spa]
	11318	V	1KR	29807	Fox España	[000][spa]
	11318	V	1KR	29809	AXN White España	[000][spa]
	11318	V	1KR	29815	AXN España	[000][spa]
	11318	V	1KR	29816	0 Spain	[000][spa]
131	11347	V	1LFSS	11150	3sat HD	[ger][mis][mul]
132	11347	V	1LFSS	11160	KiKA HD	[ger][mis]
133	11347	V	1LFSS	11170	ZDFinfo HD	[ger][mis][mul]
134	11362	H	1KR	11110	ZDF HD	[ger][mis][mul]
135	11362	H	1KR	11130	zdf_neo HD	[ger][mis][mul]
136	11377	V	1LFSS	6380	Telesur HD	[spa]
137	11377	V	1LFSS	6381	RT News HD	[eng]
138	11377	V	1LFSS	6382	RT Español HD	[spa]
	11391	H	1KR	2	QVC UK	[eng]
	11391	H	1KR	12400	RTL 2 CH	[ger]
	11391	H	1KR	22301	QVC Extra UK	[eng]
	11391	H	1KR	22302	QVC Style UK	[eng]
	11391	H	1KR	22303	QVC Beauty UK	[eng]
	11421	H	1LFSS	4701	Sat 1 emotions	[ger]
	11421	H	1LFSS	4702	Handshake 2 Deutschland info card	[ger]
	11421	H	1LFSS	4712	Sophia TV	[ger]
144	11421	H	1LFSS	4713	Die Neue Zeit TV	[ger]
	11421	H	1LFSS	4718	.1.	[ger]
	11421	H	1LFSS	4719	.2.	[ger]
	11421	H	1LFSS	4720	SES 06	
	11436	V	1KR	29901	Syfy Universal España HD	[000][spa]
	11436	V	1KR	29907	Viajar HD	[000][spa]
	11436	V	1KR	29909	M. Estrenos HD	[000][spa]
	11436	V	1KR	29910	M. Deportes 2 HD	[000][spa]
	11436	V	1KR	29912	M.CineDoc&Roll HD	[000][spa]
	11436	V	1KR	29916	AXN White España HD	[000][spa]
	11464	H	1MWide	61300	SAT.1 HD	[ger]
	11464	H	1MWide	61301	ProSieben HD	[ger]
	11464	H	1MWide	61302	kabel eins HD	[ger]
	11464	H	1MWide	61303	Teleshop HD (21:00 pm to 8:00 am)	[ger]
	11464	H	1MWide	61303	SIXX HD	[ger]
	11464	H	1MWide	61304	ProSieben MAXX HD	[ger]
145	11494	H	1LFSS	10301	Das Erste HD	[ger][mis]
146	11494	H	1LFSS	10302	arte HD	[fre][ger][mis][mul]
147	11494	H	1LFSS	10303	SWR BW HD	[ger][mis]
148	11494	H	1LFSS	10304	SWR RP HD	[ger][mis]
149	11509	V	1KR	7008	Cubavisión Internacional	[spa]
150	11509	V	1KR	7009	Al Jazeera Channel	[ara]
	11509	V	1KR	7010	Record Internacional Europa	[por]
151	11509	V	1KR	7011	Arirang World	[kor]
	11538	V	1LFSS	6904	Russia Today	[eng]
152	11538	V	1LFSS	6905	France 24 Français	[fre]
153	11538	V	1LFSS	6906	France 24 English	[eng]
154	11538	V	1LFSS	6912	CCTV9 Documentary	[fre]
155	11538	V	1LFSS	6913	CCTV F	[fre]
156	11538	V	1LFSS	6914	CCTV News	[eng]
157	11538	V	1LFSS	6915	TV 5 Monde Europe	[fre]
158	11538	V	1LFSS	6918	TRT World HD	[eng]
159	11553	H	Europe	5800	Augsburg TV HD	[ger]
160	11553	H	Europe	5801	München TV HD	[ger]
161	11553	H	Europe	5802	RFO HD (18-24)	[ger]
162	11553	H	Europe	5803	TV Allgäu HD	[ger]
164	11553	H	Europe	5805	Lokal TV Portal HD	[ger]
	11568	V	1LFSS	0	[Empty TP]	
166	11582	H	1LFSS	10325	BR Süd HD	[ger][mis]
167	11582	H	1LFSS	10326	BR Nord HD	[ger][mis]
168	11582	H	1LFSS	10327	NDR FS NDS HD	[ger][mis]
169	11582	H	1LFSS	10328	NDR FS MV HD	[ger][mis]
170	11582	H	1LFSS	10329	NDR FS HH HD	[ger][mis]
171	11582	H	1LFSS	10330	NDR FS SH HD	[ger][mis]
172	11582	H	1LFSS	10331	PHOENIX HD	[ger][mul]
173	11597	V	1LFSS	10030	CNBC Europe	[eng]
	11597	V	1LFSS	10050	BBC World News	[eng]
174	11597	V	1LFSS	10067	Bloomberg TV Europe	[eng]
	11597	V	1LFSS	10079	RMC Découverte promo	[fre]
175	11597	V	1LFSS	10080	SonLife Broadcasting Network	[eng]
176	11597	V	1LFSS	10082	Algeria 3	[ara]
177	11597	V	1LFSS	10083	Canal Algérie	[ara]
	11612	H	1MEurope	5101	VR Demo (Virtual Reality)	[ger]
	11612	H	1MEurope	5113	TRT Türk	[tur]
	11612	H	1MEurope	5127	R1 Extra	[rus]
	11612	H	1MEurope	5130	Yol TV HD	[tur]
181	11612	H	1MEurope	5601	TV Rus	[rus]
	11627	V	1MWide	4401	TVE Internacional Europe	[000][spa]
	11627	V	1MWide	4402	Canal 24 Horas	[000][spa]
182	11627	V	1MWide	4422	CNN International Europe	[eng]
	11627	V	1MWide	4430	DW-TV	[ger]
	11627	V	1MWide	4435	DW Arabia	[ara]
184	11627	V	1MWide	0	Al Jazeera English	[eng]
	11656	V	1MWide	4531	YTN	[kor]
	11656	V	1MWide	4535	MNC International	[eng]
	11656	V	1MWide	4536	MNC Drama	[eng]
	11656	V	1MWide	4537	MNC Infotainment	[eng]
	11656	V	1MWide	4538	MNC World News	[eng]
	11656	V	1MWide	4540	Service 4540	
	11656	V	1MWide	4550	Dragon TV	[eng]
	11656	V	1MWide	4551	Guangdong TV	[eng]
	11656	V	1MWide	4553	Chinese Food	[eng]
	11656	V	1MWide	4572	Times Now	[eng]
	11656	V	1MWide	4577	Star Life OK	[eng]
	11671	H	1KR	5300	SAT.1 HD Austria	[ger]
	11671	H	1KR	5301	ProSieben HD Austria	[ger]
	11671	H	1KR	5303	PULS 4 HD Austria	[ger]
185	11671	H	1KR	5304	Puls 24 HD	[ger]
186	11671	H	1KR	5310	Sat.1 Gold Austria	[ger]
187	11671	H	1KR	5311	ProSieben MAXX Austria	[ger]
188	11671	H	1KR	5314	Kabel Eins Classics	[ger]
	11686	V	1KR	30201	Paramount Channel	[spa]
190	11686	V	1KR	30205	Aragón TV	[spa]
	11686	V	1KR	30206	Neox	[spa]
	11686	V	1KR	30207	Canal Panda	[spa]
	11686	V	1KR	30209	Real Madrid TV Español	[spa]
	11686	V	1KR	30210	Classica	[ger]
	11686	V	1KR	30212	Antena 3	
	11686	V	1KR	30215	M. NavidadDisney	[spa]
	11686	V	1KR	30220	M.Deportes 2	[spa]
	11686	V	1KR	30222	EuroSport 2	[spa]
	11720	H	1MWide	8	Sky Cinema Fun	[eng][ger]
	11720	H	1MWide	9	Sky Cinema Johnson vs Statham	[ger]
	11720	H	1MWide	11	Sky Cinema Deutschland +1	[eng][ger]
	11720	H	1MWide	19	Disney Junior Deutschland	[ger]
	11720	H	1MWide	21	Beate-Uhse.TV	[ger]
	11720	H	1MWide	24	Classica Deutschland	[ger]
	11720	H	1MWide	26	Disney Junior Deutschland	[eng][ger]
	11720	H	1MWide	28	Disney XD Deutschland	[eng][ger]
	11720	H	1MWide	43	Sky Cinema +24 Deutschland	[eng][ger]
	11720	H	1MWide	251	Sky Select 1 Deutschland	[eng][ger]
	11720	H	1MWide	253	Sky Sport 11 Deutschland	[ger]
	11720	H	1MWide	254	Sky Select Deutschland	[ger]
	11720	H	1MWide	261	Sky Select 2 Deutschland	[eng][ger]
	11720	H	1MWide	263	Sky Sport 3 Deutschland	[ger]
	11720	H	1MWide	281	Sky Select 4 Deutschland	[eng][ger]
	11720	H	1MWide	291	Sky Select 5 Deutschland	[eng][ger]
	11720	H	1MWide	292	Sky Bundesliga 5	[ger]
	11720	H	1MWide	293	Sky Sport 6 Deutschland	[ger]
	11720	H	1MWide	301	Sky Select 6 Deutschland	[eng][ger]
	11720	H	1MWide	302	Sky Bundesliga 6	[eng][ger]
	11720	H	1MWide	303	Sky Sport 7 Germany	[ger]
	11720	H	1MWide	313	Sky Sport 8 Deutschland	[eng][ger]
	11720	H	1MWide	322	Sky Sport Bundesliga 8	[ger][qac]
	11720	H	1MWide	325	Sky Sport Austria 2	[000][ger]
	11720	H	1MWide	381	ky Sport 12 HD Deutschland	[000][ger]
	11720	H	1MWide	386	Sky Sport 13 HD Deutschland	[000][ger]
	11720	H	1MWide	516	Sky Nostalgie	[ger]
	11739	V	1MWide	28652	Nickelodeon Turkey	[eng][tur]
	11739	V	1MWide	28654	MTV Hits	[eng]
	11739	V	1MWide	28655	MTV Dance	[eng]
	11739	V	1MWide	28656	VH1	[eng]
	11739	V	1MWide	28657	VH1 Classic	[eng]
	11739	V	1MWide	28659	MTV Rocks	[eng]
	11739	V	1MWide	28660	Nickelodeon Iberia	[eng][por][spa]
	11739	V	1MWide	28662	MTV Europe	[eng]
	11739	V	1MWide	28663	Game One	[fre]
	11739	V	1MWide	28668	Nickelodeon France	[fre]
	11759	H	1MWide	16	Fox Serie Deutschland	[eng][ger]
	11759	H	1MWide	22	Heimatkanal	[ger]
	11759	H	1MWide	25	Disney Cinema magic	[ger]
	11759	H	1MWide	30	Sky Sport Austria	[ger]
	11759	H	1MWide	36	Syfy Deutschland	[eng][ger]
	11759	H	1MWide	41	Sky Cinema Dark Future	[eng][ger]
	11759	H	1MWide	49	Spiegel TV Wissen	[ger]
	11759	H	1MWide	50	TNT Serie	[eng][ger]
