No	Freq	Pol	Beam	SID	Name	Lang
	11013	H	Europe9	17716	Rai 4 HD	[000][eng][ita]
	11013	H	Europe9	17717	Rai Premium HD	[ita]
	11013	H	Europe9	17718	Rai Movie HD	[000][eng][ita]
52	11034	V	Europe9	1701	Algérie 5 (TV Coran)	[ara]
53	11034	V	Europe9	1702	Algérie 4 (TV Tamazight)	[ber]
54	11034	V	Europe9	1703	TNT International	[rus]
	11034	V	Europe9	1704	Shanson TV International	[rus]
57	11034	V	Europe9	1706	CGTN	[eng]
	11034	V	Europe9	1707	STS International	[rus]
	11034	V	Europe9	1708	RTR Planeta	[rus]
	11034	V	Europe9	1709	Boutique TV	[rus]
	11034	V	Europe9	1710	Rossiya 24	[rus]
	11034	V	Europe9	1711	Chaîne 2	[ber]
58	11034	V	Europe9	1712	TV Rus	[rus]
62	11034	V	Europe9	1713	NTV Mir	[rus]
63	11034	V	Europe9	1717	Ganj e Hozour TV	[per]
64	11034	V	Europe9	1718	8 Kanal International	[rus]
	11034	V	Europe9	1731	Chaîne 3	[ara]
	11034	V	Europe9	1751	Chaîne 1	[ara]
	11034	V	Europe9	1755	Radio 2M	[ara]
	11054	H	Europe8	0	hot cam	
	11054	H	Europe8	607	DW (English)	[eng]
68	11054	H	Europe8	2510	Jin TV HD	
	11054	H	Europe8	3550	DW-FM02	[ger]
	11054	H	Europe8	3580	DW08	[ger]
	11054	H	Europe8	3590	DW09	[ger]
	11054	H	Europe8	3610	DW-FM01	[ger]
	11054	H	Europe8	3660	DW-Feed1	[ger]
	11054	H	Europe8	8003	ARTI TV	[tur]
	11054	H	Europe8	8004	MC EU	[tur]
	11054	H	Europe8	8005	Vivid Red HD	[eng]
	11054	H	Europe8	8021	Persian Star 2	[per]
	11054	H	Europe8	8033	CNL	[rus]
	11054	H	Europe8	8061	Radio Andernach	[ger]
76	11075	V	Europe8	3710	Aristo TV	[ger]
77	11075	V	Europe8	3711	Anixe Plus HD	[ger]
78	11075	V	Europe8	3712	Anixe HD Serie	[ger]
79	11075	V	Europe8	3715	TVP Polonia	[pol]
	11117	V	Europe9	1801	Polsat Sport Premium 1 HD	[pol]
	11117	V	Europe9	1802	Polsat Sport Premium 1 HD	[eng][pol]
	11117	V	Europe9	1803	Polsat Sport Premium PPV3	[pol]
	11117	V	Europe9	1804	Polsat Sport Premium PPV4	[pol]
	11117	V	Europe9	1805	Polsat Sport Premium PPV5	[pol]
	11117	V	Europe9	1806	Polsat Sport Premium PPV6	[pol]
80	11137	H	Europe9	7302	Bloomberg Europe	[eng]
81	11137	H	Europe9	7305	Al Jazeera English	[eng]
82	11137	H	Europe9	7306	Al Jazeera English HD	[eng]
83	11137	H	Europe9	7322	TV 5 Monde Europe	[fre]
	11137	H	Europe9	7324	Crime+Investigation Polsat	[eng][pol]
	11137	H	Europe9	7325	Crime+Investigation Polsat	[eng][pol]
84	11137	H	Europe9	7333	Bartar TV	
85	11137	H	Europe9	7355	Manoto TV	[per]
	11158	V	Europe9	13101	Polsat	[pol]
	11158	V	Europe9	13103	TV 4	[pol]
	11158	V	Europe9	13104	Polsat Sport	[pol]
	11158	V	Europe9	13105	Polsat Sport Extra	[pol]
	11158	V	Europe9	13107	Polsat News 2	[pol]
	11158	V	Europe9	13108	Polsat Film	[pol]
	11158	V	Europe9	13201	Polsat HD	[000][pol]
	11158	V	Europe9	13202	Polsat Play HD	[pol]
	11158	V	Europe9	13203	TV 4 HD	[pol]
	11158	V	Europe9	13206	Polsat Cafe HD	[pol]
	11158	V	Europe9	13208	Polsat Film HD	[000][pol]
	11158	V	Europe9	13209	Polsat News HD	[pol]
	11158	V	Europe9	13210	Polsat 2 HD	[pol]
	11158	V	Europe9	13211	Super Polsat HD	[pol]
	11179	H	Europe9	1500	RAI Italia Africa	[ita]
	11179	H	Europe9	4902	Marcopolo	[ita]
86	11179	H	Europe9	4904	Alkarma TV Middle East	[ara]
	11179	H	Europe9	4907	TVP Polonia	[pol]
	11179	H	Europe9	4909	QVC	
88	11179	H	Europe9	4910	Juwelo TV Italia	[ita]
89	11179	H	Europe9	4923	C TV	[ara]
90	11179	H	Europe9	4937	Marjaeyat	
	11179	H	Europe9	4950	Horn Cable TV	[som]
91	11179	H	Europe9	4955	Radio Radio TV	[ita]
	11179	H	Europe9	4960	Private TV	
93	11179	H	Europe9	4970	TLC Telecampione	[ita]
	11179	H	Europe9	4978	Almagd TV	[ara]
95	11179	H	Europe9	4993	Arte Investimenti	[ita]
96	11179	H	Europe9	4994	Telecupole	[ita]
97	11179	H	Europe9	4996	All In Channel	[ita]
	11200	V	Wide	7	RT Arabic	[ara]
	11200	V	Wide	33	Alsharqiya News HD	[ara]
	11200	V	Wide	41	SMN-ETH (Sidaamu Miidiy Networke)	[amh]
	11200	V	Wide	42	Telekanal Vozrojdenie	[ukr]
	11200	V	Wide	43	The Word Network	[eng]
	11200	V	Wide	44	SBN Global	[eng]
	11200	V	Wide	45	LoveWorld Mena	[ara][eng]
	11200	V	Wide	46	C Sat TV (Coptic Sat TV)	[ara]
98	11200	V	Wide	4703	Mohabat TV	[per]
101	11200	V	Wide	4706	MTA International	
	11200	V	Wide	4708	Towheed	[per]
102	11200	V	Wide	4709	KICC TV	[eng]
	11200	V	Wide	4762	Universal Somali TV	[som]
103	11200	V	Wide	4763	GünAz TV	[aze]
	11200	V	Wide	4782	Orient News	[ara]
	11200	V	Wide	4783	WRM TV	[eng]
104	11200	V	Wide	4784	Umut (time sharing)	[tur]
	11200	V	Wide	4784	Al Waad Channel	[ara]
	11200	V	Wide	4790	Russian Music Box	[rus]
	11200	V	Wide	4791	NetViet (VTC10)	[vie]
	11200	V	Wide	4792	TVK	[kha]
	11200	V	Wide	4793	Thai TV Global Network	[tha]
	11200	V	Wide	4794	VTV 4	[vie]
	11200	V	Wide	4795	BVN TV Europa	[dut]
	11200	V	Wide	4893	Gali Kurdistan TV	[kur]
	11200	V	Wide	17303	KlikSat	[kur]
	11219	H	Wide	1000	Dorama	[mul][rus]
	11219	H	Wide	1020	Star Family	[rus]
	11219	H	Wide	1040	TV1000 East	[rus]
	11219	H	Wide	1060	TV1000 Action East	[rus]
	11219	H	Wide	1080	VIP Comedy	[rus]
	11219	H	Wide	1100	TV1000 World Kino	[rus]
	11219	H	Wide	1120	Sony Turbo	[rus]
	11219	H	Wide	1140	Sony Entertainment Russia	[eng][rus]
	11219	H	Wide	1160	Sony Sci-Fi Russia	[rus]
	11219	H	Wide	1180	Fox Russia	
	11219	H	Wide	1200	Fox Life Russia	
	11219	H	Wide	1280	Sea TV	[rus]
	11219	H	Wide	1300	Da Vinci	[mul][ukr]
	11219	H	Wide	1340	National Geographic Russia	[rus]
	11219	H	Wide	1360	Nat Geo Wild Russia	[rus]
	11219	H	Wide	1380	Viasat Explore East	[rus]
	11219	H	Wide	1400	Viasat History	[rus]
	11219	H	Wide	1420	Viasat Nature East	[rus]
	11219	H	Wide	1500	Epic Drama HD	[eng][rus]
	11219	H	Wide	1520	Star Cinema HD	[rus][ukr]
	11219	H	Wide	1540	Zee TV Russia	[rus]
	11219	H	Wide	15300	Rai 4K	[ita]
	11240	V	Europe9	13801	Eurosport 2	[dut][eng][ger][gre][pol][rum][rus][srp][tur]
	11240	V	Europe9	13831	Eurosport	[bul][cze][dut][eng][gre][hun][pol][por][rum][rus][srp][tur]
	11240	V	Europe9	13877	Eurosport 2 North East Europe	[cze][dan][eng][hun][nor][pol][rum][rus][srp][swe][tur]
106	11240	V	Europe9	13930	Noviy Mir	[rus]
107	11240	V	Europe9	13931	RT English	[eng]
	11258	H	Wide	1901	MBC 1 Europe	[ara]
	11258	H	Wide	1902	MBC 3 Europe	[ara]
	11258	H	Wide	1903	MBC Maser	[ara]
	11258	H	Wide	1904	Rotana Cinema	[ara]
	11258	H	Wide	1905	Rotana Clip	[ara]
	11258	H	Wide	1906	MTV Lebanon	[ara]
	11258	H	Wide	1909	MBC Drama	[ara]
	11258	H	Wide	1911	Ennahar TV	[ara]
	11258	H	Wide	1912	Rawadhah	[ara]
	11258	H	Wide	1913	Rotana Classic	[ara]
	11258	H	Wide	1914	Panorama Food	[ara]
	11278	V	Europe9	13006	Eleven Sports 4 HD	[pol]
	11278	V	Europe9	13020	Canal+ HD Polska	[eng][pol]
	11278	V	Europe9	13022	Canal + Sport Polska	[000][pol]
	11278	V	Europe9	13023	National Geographic Channel HD Polska	[pol]
	11278	V	Europe9	13024	MiniMini+ HD	[000][pol]
	11278	V	Europe9	13025	Filmbox HD	[hun][pol]
	11278	V	Europe9	13026	Eleven Polska HD	[pol]
	11278	V	Europe9	13027	TVN 7 HD	[000][pol]
	11278	V	Europe9	13040	Canal + HD	[000][pol]
	11278	V	Europe9	13054	MiniMini+ HD	[pol]
	11278	V	Europe9	13061	Eurosport 1 HD	[000][bul][cze][dut][eng][ger][gre][hrv][hun][ita][pol][por][rum][rus][spa][srp][tur]
	11278	V	Europe9	13063	Eurosport 1 HD Turkey	[eng][tur]
	11278	V	Europe9	13064	Eurosport 1 HD Russia	[eng][rus]
	11278	V	Europe9	13065	Eurosport 1 HD Netherlands	[000][dut]
	11278	V	Europe9	13066	Eurosport 1 HD Czech Republic	[cze]
	11278	V	Europe9	13067	Eurosport 1 HD Croatia	[hrv]
	11278	V	Europe9	13069	Eurosport 1 HD Portugal	[por]
	11278	V	Europe9	13070	Eurosport 1 HD Poland	[eng][pol]
	11278	V	Europe9	13071	Eurosport 1 HD Hungary	[hun]
	11278	V	Europe9	13072	Eurosport 1 HD Bulgaria	[bul][eng]
	11278	V	Europe9	13073	Eurosport 1 HD Italy	[000][ita]
	11278	V	Europe9	13074	Eurosport 1 HD Romania	[rum]
	11278	V	Europe9	13075	Eurosport 1 HD UPC Broadband	[000][cze][eng][hun][rum]
	11278	V	Europe9	13076	Eurosport 1 HD Spain	[000][eng][spa]
	11278	V	Europe9	13078	Eurosport 1 HD Serbia	[eng][srp]
	11278	V	Europe9	13079	Eurosport 1 HD Greece & Cyprus	[000][eng][gre]
	11296	H	Europe9	2201	Aryen TV	[kur]
109	11296	H	Europe9	2202	CBC (Caspian Broadcasting Company)	[aze]
	11296	H	Europe9	2203	Kurdsat	[kur]
110	11296	H	Europe9	2204	Yemen TV	[ara]
111	11296	H	Europe9	2207	Kurdsat News	[kur]
	11296	H	Europe9	2209	Gali Kurdistan TV	[kur]
	11296	H	Europe9	2210	RTVi Archive	[rus]
114	11296	H	Europe9	2211	Lalish TV	[fas]
115	11296	H	Europe9	2212	Kazakh TV	[eng][kaz]
	11296	H	Europe9	2213	Radio Javan HD	[per]
	11296	H	Europe9	2215	Suroyo	[ara]
	11317	V	Europe9	17627	Rudaw	[kur]
	11317	V	Europe9	17632	RT Arabic	[ara]
	11317	V	Europe9	17634	Kalemeh TV	[per]
	11317	V	Europe9	17638	Somali Cable	[som]
119	11334	H	Europe9	4	Armenia 1 TV	[arm]
	11334	H	Europe9	6	Armenia TV	[arm]
	11334	H	Europe9	9	SBN	[eng]
121	11334	H	Europe9	10	RTP Internacional Europa	[por]
	11334	H	Europe9	12	Daystar	[eng][usa]
	11355	V	Europe9	1495	IEPG Data	
122	11373	H	Europe9	501	Iran International	[per]
	11373	H	Europe9	502	SCT Promo	[ita]
123	11373	H	Europe9	504	NASA TV HD	[eng]
	11373	H	Europe9	505	NASA TV UHD	[eng]
124	11373	H	Europe9	506	Rûdaw HD	[kur]
125	11373	H	Europe9	507	Waar TV HD	[ara]
126	11373	H	Europe9	508	Kurdistan 24 HD	[kur]
	11373	H	Europe9	525	Club Prive TV	[ita]
	11373	H	Europe9	526	Sexto Senso	[ita]
129	11373	H	Europe9	532	Tesory Channel	[ita]
	11393	V	Europe9	4314	Polo TV	[pol]
	11393	V	Europe9	4315	Eska TV	[pol]
133	11393	V	Europe9	4316	Mango 24	[pol]
134	11393	V	Europe9	4317	Nuta TV	[pol]
	11393	V	Europe9	4318	HGTV	[000][pol]
	11393	V	Europe9	4320	Discovery Life HD Polska	[eng][pol]
	11393	V	Europe9	4321	Fokus TV promo	[pol]
	11393	V	Europe9	4323	Puls 2	[000][pol]
135	11393	V	Europe9	4324	NTL Radomsko	[pol]
136	11393	V	Europe9	4325	Top Kids	[pol]
	11393	V	Europe9	4326	Eska TV	[pol]
137	11393	V	Europe9	4327	Power TV	[pol]
138	11393	V	Europe9	4328	To!TV	[pol]
	11393	V	Europe9	4329	Adventure HD	[pol]
	11393	V	Europe9	4332	Food Network HD EMEA	[cze][eng][hun][tur]
	11393	V	Europe9	4333	Fine Living HD EMEA	[cze][eng][hun][rus]
	11393	V	Europe9	4334	Travel Channel HD EMEA	[bul][cze][eng][hun][tur]
	11411	H	Europe9	14201	Canal+ Film HD Polska	[pol]
	11411	H	Europe9	14203	Canal+ Family HD	[eng][pol]
	11411	H	Europe9	14205	Teletoon+ HD Polska	[000][pol]
	11411	H	Europe9	14206	Planete+ HD Polska	[pol]
	11411	H	Europe9	14207	Kuchnia+ HD	[pol]
	11411	H	Europe9	14208	Eurosport 3 HD	[pol]
	11411	H	Europe9	14209	Ale Kino+ HD	[pol]
	11411	H	Europe9	14210	Canal+ Seriale HD	[eng][pol]
	11411	H	Europe9	14235	Teletoon+ HD Polska	[pol]
	11411	H	Europe9	14236	Planete+ HD	[pol]
	11411	H	Europe9	14237	Kuchnia+ HD	[pol]
	11411	H	Europe9	14239	Ale Kino+ HD	[pol]
	11411	H	Europe9	14255	teleTOON+ HD	[pol]
	11411	H	Europe9	14256	Planete+ HD	[pol]
	11432	V	Wide	0	Cine 34	[ita]
	11432	V	Wide	119	Virgin Radio TV	[ita]
	11432	V	Wide	120	20 Mediaset HD	[ita]
	11432	V	Wide	121	Italia 1 HD	[ita]
	11432	V	Wide	122	Canale 5 HD	[ita]
	11432	V	Wide	123	Rete 4 HD	[ita]
	11449	H	Europe9	15001	Canal+ Discovery HD	[eng][pol]
	11449	H	Europe9	15003	Investigation Discovery Poland HD	[eng][pol]
	11449	H	Europe9	15004	Discovery Turbo Xtra HD	[eng][pol]
	11449	H	Europe9	15031	AMC Polska	[000][pol]
	11449	H	Europe9	15032	Discovery Channel HD Polska	[eng][pol]
	11449	H	Europe9	15033	nSport+ HD	[pol]
	11449	H	Europe9	15037	TVP 1 HD	[pol]
	11449	H	Europe9	15038	Romance TV Polska	[000][pol]
	11449	H	Europe9	15051	Canal+ Discovery HD	[pol]
	11449	H	Europe9	15068	Romance TV	[pol]
	11449	H	Europe9	15073	nSport+	[pol]
	11449	H	Europe9	15160	VOD	[eng][pol]
	11470	V	Europe9	4	Kalsan TV	[som]
	11470	V	Europe9	6	Rang A Rang TV	[per]
141	11470	V	Europe9	7	ESTV	[amh]
	11470	V	Europe9	9	Somali Cable	[som]
	11470	V	Europe9	10	Towheed	[per]
142	11470	V	Europe9	13	Telefeshinka Caalamiga	
	11470	V	Europe9	32	Somali National TV	[som]
	11488	H	Europe9	5101	Canal+ 1 HD	[eng][pol]
	11488	H	Europe9	5103	Domo+ HD	[eng][pol]
	11488	H	Europe9	5105	Fight Klub HD	[pol]
	11488	H	Europe9	5107	Eleven Sports 1 HD	[pol]
	11488	H	Europe9	5108	Fox Polska	[pol]
	11488	H	Europe9	5109	Eleven Sports 2 HD	[pol]
	11488	H	Europe9	5112	Eleven Sports 3 HD	[pol]
	11488	H	Europe9	5153	Domo+ HD	[pol]
	11488	H	Europe9	5199	5199	
	11508	V	Europe9	15821	TVN HD	[000][pol]
	11508	V	Europe9	15822	TVN Style HD	[000][pol]
	11508	V	Europe9	15824	TVN Turbo HD	[000][pol]
	11508	V	Europe9	15827	TVN 7 HD	[pol]
	11508	V	Europe9	15830	TVN Fabula	[pol]
	11508	V	Europe9	15832	Travel Channel HD	[000][pol]
	11508	V	Europe9	15833	Food HD	[000][pol]
	11526	H	Europe9	14021	SRF 1	[ger]
	11526	H	Europe9	14022	SRF 2 Kultur	[ger]
	11526	H	Europe9	14023	SRF 3	[ger]
	11526	H	Europe9	14024	SRF Virus	[ger]
	11526	H	Europe9	14025	SRF Musikwelle	[ger]
	11526	H	Europe9	14026	Radio Rumantsch	[roh]
	11526	H	Europe9	14027	RSR La 1ère	[fre]
	11526	H	Europe9	14028	RSR Espace 2	[fre]
	11526	H	Europe9	14029	Couleur 3	[fre]
	11526	H	Europe9	14030	RSR Option Musique	[fre]
	11526	H	Europe9	14031	RSI Rete Uno	[ita]
	11526	H	Europe9	14032	RSI Rete Due	[ita]
	11526	H	Europe9	14033	RSI Rete Tre	[ita]
	11526	H	Europe9	14034	Swiss Classic	[ger]
	11526	H	Europe9	14035	Swiss Pop	[ger]
	11526	H	Europe9	14036	Swiss Jazz	[ger]
	11526	H	Europe9	14037	SRF 4 News	[ger]
	11526	H	Europe9	14039	Radio Suisse Classique	[fre]
	11526	H	Europe9	14051	RSI LA 1 HD	[eng][ita]
	11526	H	Europe9	14052	RSI LA 2 HD	[eng][ita]
	11526	H	Europe9	14053	SRF info HD	[eng][ger]
147	11526	H	Europe9	14054	Test14054	[eng][ger]
	11541	V	Europe8	3621	QVC Italia	[ita]
	11541	V	Europe8	3622	Das Erste	[ger]
