Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
11512	V	29950	West	TV	Action	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	521	522[fre]	212	DTV News	22-Mar-11	406	
11512	V	29950	West	TV	Offre	TV	FTA	Yes		SD	MPEG-2	531	532[fre]	213	Tanea	27-Apr-16	408	
11512	V	29950	West	TV	Ciné FX	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	541	542[fre]	214	DTV News	22-Mar-11	410	
11512	V	29950	West	TV	Ciné Polar	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	551	552[fre]	215	DTV News	22-Mar-11	412	
11512	V	29950	West	TV	XXL	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	561	562[fre]	216	DTV News	22-Mar-11	414	
11512	V	29950	West	TV	Dorcel TV	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	571	572[fre]|573[ger]|574[eng]	217	DTV News	23-Apr-10	416	
11512	V	29950	West	TV	Téva	TV	Viaccess 3.0|Viaccess 4.0	No	Bis	SD	MPEG-2	167	592[fre]|593[eng]	219	Tanea	8-Mar-13	418	
11512	V	29950	West	TV	Equidia	TV	Viaccess 3.0|Viaccess 4.0	No	Bis|Orange	SD	MPEG-2	601	602[fre]|603[zxx]	220	Tanea	22-Mar-11	420	
11512	V	29950	West	TV	LCI	TV	Viaccess 4.0	No	Bis	SD	MPEG-2	2261	2262[fre]	227	Tanea	9-Mar-16	422	
11513	H	5632	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	426	
11522	H	6111	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	430	
11578	H	6111	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	434	
11586	H	6666	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	438	
11595	V	29950	Wide	TV	SFR Sport 3	TV	Viaccess 3.0|Viaccess 4.0	No		SD	MPEG-4	4001	4002[fre]	1400	Tanea	14-Aug-17	442	
11595	V	29950	Wide	TV	SFR Sport 5	TV	Viaccess 3.0|Viaccess 4.0	No		SD	MPEG-4	4011	4012[fre]	1401	Tanea	14-Aug-17	444	
11596	V	29950	Wide	TV	Fransat UHD Demo	TV	Viaccess 6.0	No	Fransat	UHD	HEVC (H.265)	4131	4132[fre]	1413	Tanea	1-Nov-19	448	
11596	V	29950	Wide	TV	TF1 4K	TV	Viaccess 6.0	No	Fransat	UHD	HEVC (H.265)	4151	4152[fre]|4153[fre]|4154[fre]	1415	Tanea	1-Nov-19	450	
11596	V	29950	Wide	TV	RMC Sport 1 UHD	TV	Videoguard	No	Fransat	UHD	HEVC (H.265)	4161	4162[fre]	1416	Tanea	1-Nov-19	452	
11628	H	5632	West	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	456	
11634	H	27500	West	TV	FTV Sport UHD 1	TV	Viaccess	No		SD	MPEG-2	3101	3102|3102[fre]	125	Tanea	10-Dec-14	460	
11637	V	30000	West	TV	Rai 1	TV	FTA	Yes		SD	MPEG-2	512	650[ita]	3401	Tanea	30-Jun-15	464	
11637	V	30000	West	TV	Rai 3 TGR Abruzzo	TV	FTA	Yes		SD	MPEG-2	514	652[ita]	3403	Tanea	30-Jun-15	466	
11637	V	30000	West	TV	Rai 3 TGR Liguria	TV	FTA	Yes		SD	MPEG-2	514	652[ita]	3403	Tanea	30-Jun-15	468	
11637	V	30000	West	TV	Rai 3 TGR Toscana	TV	FTA	Yes		SD	MPEG-2	514	652[ita]|697[000]	3403	Tanea	17-Jun-18	470	
11637	V	30000	West	TV	Rai 3 Nazionale	TV	FTA	Yes		SD	MPEG-2	514	652[ita]	3403	Tanea	14-Dec-19	472	
11637	V	30000	West	TV	Rai 3 Liguria	TV	FTA	Yes		SD	MPEG-2	514	652[ita]|697[000]	3403	Tanea	14-Dec-19	474	
11637	V	30000	West	TV	RAI News 24	TV	FTA	Yes		SD	MPEG-2	520	690[ita]	3411	Tanea	30-Jun-15	476	
11675	H	30000	West	TV	Rai 3 Sicilia	TV	FTA	Yes		SD	MPEG-2	514	652[ita]	3403	Tanea	1-Sep-14	480	
11679	V	29950	West	TV	RMC Sport 1 UHD	TV	Viaccess 6.0	No	Fransat	UHD	HEVC (H.265)	1901	1902[fre]	800	Tanea	7-Feb-20	484	
11679	V	29950	West	TV	France 3 Bordeaux	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	931	932[fre]	4099	Frocus	13-Dec-11	486	
11679	V	29950	West	TV	France 3 Caen	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	941	942[fre]	4100	Frocus	13-Dec-11	488	
11679	V	29950	West	TV	France 3 Dijon	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	961	962[fre]	4102	Frocus	13-Dec-11	490	
11679	V	29950	West	TV	France 3 Lille	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	981	982[fre]	4104	Frocus	13-Dec-11	492	
11679	V	29950	West	TV	France 3 Limoges	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	991	992[fre]	4105	Frocus	13-Dec-11	494	
11679	V	29950	West	TV	France 3 Nantes	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	131	132[fre]	4116	Frocus	13-Dec-11	496	
11679	V	29950	West	TV	France 3 Orléans	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	151	152[fre]	4118	Frocus	13-Dec-11	498	
11679	V	29950	West	TV	France 3 Paris	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	161	162[fre]	4119	Frocus	13-Dec-11	500	
11679	V	29950	West	TV	France 3 Reims	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	181	182[fre]	4121	Frocus	13-Dec-11	502	
11679	V	29950	West	TV	France 3 Rennes	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	191	192[fre]	4128	Frocus	13-Dec-11	504	
11679	V	29950	West	TV	France 3 Rouen	TV	Viaccess 3.0|Viaccess 4.0|Logiways	No		SD	MPEG-2	201	202[fre]	4129	Frocus	13-Dec-11	506	
11683	H	5632	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	510	
11689	H	5632	Wide	DATA	feeds	F	FTA	Yes				0		0	dreambox	18-Jun-09	514	
12132	V	28800	West	R	Rai 3 Liguria	TV	FTA	Yes		SD	MPEG-2	0	514[eng]|652[ita]|697[000]	3403	Tanea	14-Dec-19	518	
12522	V	35500	West	TV	Radio 105 TV	TV	FTA	Yes		SD	MPEG-2	560	561[ita]	3100	Tanea	27-Dec-19	522	
12522	V	35500	West	TV	Virgin Radio TV	TV	FTA	Yes		SD	MPEG-2	560	561[ita]	8100	Tanea	16-Nov-18	524	
12522	V	35500	West	TV	R101 TV	TV	FTA	Yes		SD	MPEG-2	610	611[ita]	8101	Tanea	16-Nov-18	526	
12522	V	35500	West	TV	Italia 1 HD info card	TV	FTA	Yes		SD	MPEG-2	880	0[ita]	8106	Tanea	16-Nov-18	528	
12522	V	35500	West	TV	Mediaset Italia 2	TV	FTA	Yes		SD	MPEG-2	430	431[ita]|432[000]	8120	Tanea	16-Nov-18	530	
12542	H	27500	West	R	Mediadix 1	R	FTA	Yes				0	532[fre]	502	dreambox	22-Mar-11	534	
12542	H	27500	West	R	Mediadix 2	R	FTA	Yes				0	533[fre]	503	dreambox	22-Mar-11	536	
12542	H	27500	West	DATA	SPAR Live	R	Viaccess 2.4|Viaccess 4.0	No				0		504	dreambox	18-Jun-09	538	
12542	H	27500	West	R	Radio Soleil	R	FTA	Yes				0	535[fre]	505	dreambox	18-Jun-09	540	
12542	H	27500	West	DATA	Lloyds Live	R	Viaccess 2.4|Viaccess 4.0	No				0		507	dreambox	22-Mar-11	542	
12542	H	27500	West	DATA	Mediadix 3	R	FTA	Yes				0		508	dreambox	22-Mar-11	544	
12542	H	27500	West	R	Capytol	R	FTA	Yes				0	539[fre]	509	dreambox	18-Jun-09	546	
12542	H	27500	West	R	RCF01 PAYS DE L AIN	R	FTA	Yes				0	301[fre]	551	chab7	22-Mar-11	548	
12542	H	27500	West	R	RCF07 VIVARAIS	R	FTA	Yes				0	303[fre]	552	chab7	22-Mar-11	550	
12542	H	27500	West	R	RCF11 PAYS D AUDE	R	FTA	Yes				0	305[fre]	553	chab7	22-Mar-11	552	
12542	H	27500	West	R	RCF18 BERRY	R	FTA	Yes				0	307[fre]	554	chab7	22-Mar-11	554	
12542	H	27500	West	R	RCF19 CORREZE	R	FTA	Yes				0	309[fre]	555	chab7	22-Mar-11	556	
12542	H	27500	West	R	RCF26	R	FTA	Yes				0	311[fre]	556	chab7	22-Mar-11	558	
12542	H	27500	West	R	RCF41	R	FTA	Yes				0	313[fre]	557	chab7	22-Mar-11	560	
12542	H	27500	West	R	RCF73 SAVOIE	R	FTA	Yes				0	315[fre]	558	chab7	22-Mar-11	562	
12542	H	27500	West	R	RCF	R	FTA	Yes				0	317[fre]	559	chab7	22-Mar-11	564	
12542	H	27500	West	R	RCF69 LYON FOURVIERE	R	FTA	Yes				0	319[fre]	560	chab7	22-Mar-11	566	
12542	H	27500	West	R	RCF43 LE PUY EN VELAY	R	FTA	Yes				0	321[fre]	561	chab7	22-Mar-11	568	
12542	H	27500	West	R	RCF84 LUMIERES	R	FTA	Yes				0	323[fre]	562	chab7	22-Mar-11	570	
12542	H	27500	West	R	RCF21 PARABOLE DIJON	R	FTA	Yes				0	325[fre]	563	chab7	22-Mar-11	572	
12542	H	27500	West	R	RCF37 SAINT-MARTIN	R	FTA	Yes				0	327[fre]	564	chab7	22-Mar-11	574	
12542	H	27500	West	R	RCF51 REIMS ARDENNES	R	FTA	Yes				0	329[fre]	565	chab7	22-Mar-11	576	
12542	H	27500	West	R	RCF76 HAUTE NORMANDIE	R	FTA	Yes				0	331[fre]	566	chab7	22-Mar-11	578	
12542	H	27500	West	R	RCF74 HAUTE SAVOIE	R	FTA	Yes				0	333[fre]	567	chab7	22-Mar-11	580	
12542	H	27500	West	R	RCF54 JERICO NANCY	R	FTA	Yes				0	335[fre]	568	chab7	22-Mar-11	582	
12542	H	27500	West	R	RCF33 BORDEAUX	R	FTA	Yes				0	337[fre]	569	chab7	22-Mar-11	584	
12542	H	27500	West	R	RCF05 HAUTES ALPES	R	FTA	Yes				0	339[fre]	570	chab7	22-Mar-11	586	
12542	H	27500	West	R	RCF25 BESANCON	R	FTA	Yes				0	341[fre]	571	chab7	22-Mar-11	588	
12542	H	27500	West	R	Berbére Radio	R	FTA	Yes				0	1134[ber]	1104	chab7	12-Apr-11	590	
12542	H	27500	West	R	Antinea Radio	R	FTA	Yes				0	1137[fre]	1107	chab7	12-Apr-11	592	
12542	H	27500	West	R	France Bleu Modulation	R	FTA	Yes				0	3201[fre]	3001	dreambox	22-Mar-11	594	
12542	H	27500	West	R	FIP Region	R	FTA	Yes				0	3202[fre]	3002	dreambox	22-Mar-11	596	
12542	H	27500	West	R	France Bleu (RF Contribution)	R	FTA	Yes				0	3203[fre]	3003	dreambox	22-Mar-11	598	
12542	H	27500	West	R	France Bleu Frequenza Mora	R	FTA	Yes				0	3204[fre]	3004	dreambox	18-Jun-09	600	
12542	H	27500	West	R	France Bleu Île de France	R	FTA	Yes				0	3205[fre]	3005	dreambox	18-Jun-09	602	
12542	H	27500	West	DATA	EPG	@	FTA	Yes				0		914	chab7	22-Mar-11	604	
12542	H	27500	West	DATA	Guide TV	@	FTA	Yes				0		1502	chab7	22-Mar-11	606	
12542	H	27500	West	DATA	01 03 07 31	@	FTA	Yes				0		1511	chab7	22-Mar-11	608	
12542	H	27500	West	DATA	01 02 12 94	@	FTA	Yes				0		1515	chab7	22-Mar-11	610	
12543	H	34200	Wide	TV	Nove	TV	FTA	Yes		SD	MPEG-2	8000	137[ita]	1	Tanea	26-Jul-18	614	
12543	H	34200	Wide	TV	Cielo	TV	FTA	Yes		SD	MPEG-2	166	414[ita]	2	Tanea	26-Jul-18	616	
12543	H	34200	Wide	TV	Paramount Channel Italia	TV	FTA	Yes		SD	MPEG-2	301	302[ita]|303[eng]	3	Tanea	26-Jul-18	618	
12543	H	34200	Wide	TV	Sky TG 24	TV	FTA	Yes		SD	MPEG-2	8002	8003[ita]|8004[eng]	5	Tanea	26-Jul-18	620	
12543	H	34200	Wide	TV	Giallo	TV	FTA	Yes		SD	MPEG-2	981	982[ita]	16	Tanea	26-Jul-18	622	
12543	H	34200	Wide	TV	RTL 102.5 RadioVisione	TV	FTA	Yes		SD	MPEG-2	790	791[ita]	21	Tanea	26-Jul-18	624	
12543	H	34200	Wide	TV	Nove HD	TV	FTA	Yes		HD	MPEG-4	111	112[ita]|113[eng]	21	Tanea	26-Jul-18	626	
12543	H	34200	Wide	TV	HSE 24 Italia	TV	FTA	Yes		SD	MPEG-2	780	781[ita]	22	Tanea	26-Jul-18	628	
12543	H	34200	Wide	TV	Motor Trend	TV	FTA	Yes		SD	MPEG-2	8010	8011[ita]	25	Tanea	26-Jul-18	630	
12543	H	34200	Wide	TV	Motor Trend	TV	FTA	Yes		SD	MPEG-2	8010	8011[ita]	25	Tanea	26-Jul-18	632	
12543	H	34200	Wide	TV	Cine Sony Italia	TV	FTA	Yes		SD	MPEG-2	8051	8052[ita]	30	Tanea	26-Jul-18	634	
12543	H	34200	Wide	TV	Super Tennis	TV	FTA	Yes		SD	MPEG-2	101	102[ita]	40	Tanea	26-Jul-18	636	
12543	H	34200	Wide	TV	Deejay TV HD	TV	FTA	Yes		HD	MPEG-4	401	402[ita]	40	Tanea	26-Jul-18	638	
12543	H	34200	Wide	TV	Real Time Italia	TV	FTA	Yes		SD	MPEG-2	2462	2463[ita]	44	Tanea	26-Jul-18	640	
12543	H	34200	Wide	TV	Alpha TV	TV	FTA	Yes		SD	MPEG-2	201	202[ita]	50	Tanea	26-Jul-18	642	
12543	H	34200	Wide	TV	Spike TV Italia	TV	FTA	Yes		SD	MPEG-2	201	202[ita]	50	Tanea	26-Jul-18	644	
12543	H	34200	Wide	TV	DMAX Italia	TV	FTA	Yes		SD	MPEG-2	1200	1201[ita]	50	Tanea	26-Jul-18	646	
12543	H	34200	Wide	TV	Radio Italia TV	TV	FTA	Yes		SD	MPEG-2	245	246[ita]	60	Tanea	26-Jul-18	648	
12543	H	34200	Wide	TV	iBOX 65	TV	FTA	Yes		SD	MPEG-2	301	302[ita]	60	Tanea	26-Jul-18	650	
12543	H	34200	Wide	TV	BOM Channel	TV	FTA	Yes		SD	MPEG-2	401	402[ita]	65	Tanea	14-Feb-20	652	
12543	H	34200	Wide	TV	Case Design Stili	TV	FTA	Yes		SD	MPEG-2	556	557[ita]	75	Tanea	26-Jul-18	654	
12543	H	34200	Wide	TV	PopEconomy	   F	Ita	TV	FTA	Yes		SD	MPEG-2	256	257[ita]	85	Tanea	14-Oct-18	656	
12543	H	34200	Wide	TV	TV 2000	TV	FTA	Yes		SD	MPEG-2	510	610[ita]	100	Tanea	26-Jul-18	658	
12543	H	34200	Wide	TV	Super!	TV	FTA	Yes		SD	MPEG-2	556	557[ita]	106	Tanea	26-Jul-18	660	
12543	H	34200	Wide	TV	Italia Channel	TV	FTA	Yes		SD	MPEG-2	226	246[ita]	111	Tanea	26-Jul-18	662	
12543	H	34200	Wide	TV	Pianeta TV	TV	FTA	Yes		SD	MPEG-2	226	246[ita]	112	Tanea	26-Jul-18	664	
12543	H	34200	Wide	TV	Radio Kiss Kiss TV	TV	FTA	Yes		SD	MPEG-4	701	702[ita]	120	Tanea	13-Dec-19	666	
12543	H	34200	Wide	TV	-Frisbee-	TV	FTA	Yes		SD	MPEG-2	1457	1458[ita]	146	Tanea	26-Jul-18	668	
12543	H	34200	Wide	TV	TV8	TV	FTA	Yes		SD	MPEG-2	6117	6118[ita]	150	Tanea	26-Jul-18	670	
12543	H	34200	Wide	TV	K-2 Italia	TV	FTA	Yes		SD	MPEG-2	981	982|982[ita]	151	Tanea	26-Jul-18	672	
12543	H	34200	Wide	TV	Zelig Sport	TV	FTA	Yes		SD	MPEG-2	1611	1612[ita]	161	Tanea	3-Nov-18	674	
12543	H	34200	Wide	TV	RTL 102.5 TV HD	TV	FTA	Yes		HD	MPEG-4	790	791[ita]	219	Tanea	26-Jul-18	676	
12543	H	34200	Wide	TV	Radio Freccia TV HD	TV	FTA	Yes		HD	MPEG-4	800	801[ita]	220	Tanea	26-Jul-18	678	
12543	H	34200	Wide	TV	Radio Zeta	TV	FTA	Yes		SD	MPEG-2	793	794[ita]	222	Tanea	26-Jul-18	680	
12543	H	34200	Wide	TV	Zeta LItaliana	TV	FTA	Yes		SD	MPEG-2	793	794[ita]	222	Tanea	26-Jul-18	682	
12543	H	34200	Wide	DATA	La7 On Demand	TV	FTA	Yes		SD	MPEG-2	0		623	Tanea	26-Jul-18	684	
12564	V	29950	West	IMG	OCS City promo	TV	FTA	Yes		SD	MPEG-2	6971		0	Tanea	26-May-15	688	
12564	V	29950	West	IMG	OCS Choc promo	TV	FTA	Yes		SD	MPEG-2	6961		0	Tanea	26-May-15	690	
12564	V	29950	West	IMG	OCS Géants promo	TV	FTA	Yes		SD	MPEG-2	6981		0	Tanea	26-May-15	692	
12564	V	29950	West	IMG	OCS Max promo	TV	FTA	Yes		SD	MPEG-2	6991		0	Tanea	26-May-15	694	
12564	V	29950	West	TV	beIN Sports 1 HD	TV	Viaccess	No		HD	MPEG-4	1821	1822[fre]	2898	Tanea	3-Jul-15	696	
12564	V	29950	West	TV	beIN Sports 2 HD	TV	Viaccess	No		HD	MPEG-4	1831	1832[fre]	2899	Tanea	3-Jul-15	698	
12564	V	29950	West	TV	Vosges Télévision	TV	FTA	Yes		SD	MPEG-2	1811	1812[fre]	2947	Frocus	15-Feb-15	700	
12564	V	29950	West	TV	KTO TV Catholique	TV	FTA	Yes		SD	MPEG-2	1601	1602[fre]	2949	Frocus	15-Feb-15	702	
12564	V	29950	West	TV	TV8 Mont Blanc	TV	FTA	Yes		SD	MPEG-2	1301	1302[fre]|1303[ita]	2953	Frocus	15-Feb-15	704	
12564	V	29950	West	TV	Télé Melody	TV	Viaccess 4.0	No		SD	MPEG-4	6921	6922[fre]	2977	Tanea	3-Jul-15	706	
12585	H	27500	West	TV	Investigation Discovery Italia info card	TV	Nagravision 3	No		SD	MPEG-2	750	751[ita]	0	Tanea	12-Oct-16	710	
12585	H	27500	West	R	Premium Cinema	TV	Nagravision 3	No		SD	MPEG-2	0	0[qaa]|0[ita]	0	Tanea	2-Jun-19	712	
12585	H	27500	West	R	Premium Cinema Energy	TV	Nagravision 3	No		SD	MPEG-2	0	0[qaa]|0[ita]	0	Tanea	2-Jun-19	714	
12585	H	27500	West	R	Premium Cinema Comedy	TV	Nagravision 3	No		SD	MPEG-2	0	0[qaa]|0[ita]	0	Tanea	2-Jun-19	716	
12585	H	27500	West	R	Premium Cinema Emotion	TV	Nagravision 3	No		SD	MPEG-2	0	0[qaa]|0[ita]	0	Tanea	2-Jun-19	718	
12585	H	27500	West	TV	Premium Sport	TV	Nagravision 3	No		SD	MPEG-2	450	453[ger]|451[ita]	120	Tanea	30-Jun-15	720	
12585	H	27500	West	TV	Premium Cinema 2 +24	TV	Nagravision 3	No		SD	MPEG-2	600	601[ita]	122	Tanea	30-Jun-15	722	
12585	H	27500	West	TV	Premium Cinema Comedy	TV	Nagravision 3	No		SD	MPEG-2	420	421[ita]	150	Tanea	18-Jul-14	724	
12585	H	27500	West	TV	Cartoon Network Italia	TV	Nagravision 3	No		SD	MPEG-2	560	561[ita]	157	Tanea	18-Jul-14	726	
12585	H	27500	West	TV	Disney Junior Italia	TV	Nagravision 3	No		SD	MPEG-2	600	601[ita]	158	Tanea	18-Jul-14	728	
12585	H	27500	West	TV	Premium Calcio 7	TV	Nagravision 3	No		SD	MPEG-2	580	581[ita]	179	Tanea	18-Jul-14	730	
12585	H	27500	West	TV	Sky Sport 24 HD	TV	Nagravision 3	No		HD	MPEG-4	5501	5502[ita]	189	Tanea	6-Sep-18	732	
12585	H	27500	West	TV	Premium Sport 4K	TV	Nagravision 3	No		UHD	Other	100	265[ita]	401	Tanea	18-May-16	734	
12585	H	27500	West	TV	Premium Stories	TV	Nagravision 3	No		SD	MPEG-2	390	391[ita]|392[eng]	5112	Tanea	30-Jun-15	736	
12585	H	27500	West	TV	Studio Universal Italia	TV	Nagravision 3	No		SD	MPEG-2	490	491[ita]	5113	Frocus	18-Jul-14	738	
12585	H	27500	West	TV	BBC Knowledge Italia	TV	Nagravision 3	No		SD	MPEG-2	610	611|611[eng]	5114	EnoSat	18-Jul-14	740	
12585	H	27500	West	TV	Premium Cinema +24	TV	Nagravision 3	No		SD	MPEG-2	480	481[ita]|482[eng]	5115	Tanea	30-Jun-15	742	
12585	H	27500	West	TV	Premium Crime +24	TV	Nagravision 3	No		SD	MPEG-2	410	411[ita]|412[eng]	5116	Tanea	30-Jun-15	744	
12585	H	27500	West	TV	Premium Cinema Emotion	TV	Nagravision 3	No		SD	MPEG-2	520	521[ita]|522[eng]	5131	Frocus	18-Jul-14	746	
12585	H	27500	West	TV	Premium Cinema Energy	TV	Nagravision 3	No		SD	MPEG-2	510	511[ita]|512[eng]	5132	Frocus	18-Jul-14	748	
12585	H	27500	West	TV	Premium Crime	TV	Nagravision 3	No		SD	MPEG-2	410	411[ita]	5133	Frocus	18-Jul-14	750	
12585	H	27500	West	TV	Discovery World Premium	TV	Nagravision 3	No		SD	MPEG-2	620	621|621[ita]	5134	Frocus	18-Jul-14	752	
12585	H	27500	West	TV	Sky Sport 24	TV	Nagravision 3	No		SD	MPEG-2	5561	5562[ita]	5172	Tanea	6-Sep-18	754	
12585	H	27500	West	TV	Sky Sport Info	TV	Nagravision 3	No		SD	MPEG-2	5571	0[ita]	5173	Tanea	6-Sep-18	756	
12585	H	27500	West	TV	Sky Sport Uno	TV	Nagravision 3	No		SD	MPEG-2	5581	5582[ita]	5175	Tanea	6-Sep-18	758	
12585	H	27500	West	TV	Sky Sport Uno HD	TV	Nagravision 3	No		HD	MPEG-4	5601	5602[ita]	5176	Tanea	6-Sep-18	760	
12585	H	27500	West	R	test	R	Mediaguard 2	No			MPEG-2	0	582[ita]	20	EnoSat	21-Nov-10	762	
12615	H	9179	West	DATA	data	@	FTA	Yes				0		0	Frocus	11-Jun-11	766	
12627	H	35000	West	TV	Virgin Radio TV	TV	FTA	Yes		SD	MPEG-2	560	561[ita]	8100	Tanea	11-Feb-20	770	
12648	V	29500	West	TV	D8 HD	TV	FTA	Yes		HD	MPEG-4	120	130[fre]|131[eng]|132[qaa]	513	Tanea	21-Apr-16	774	
12648	V	29500	West	TV	BFM TV HD	TV	FTA	Yes		HD	MPEG-4	320	330[fre]	515	Tanea	21-Apr-16	776	
12648	V	29500	West	TV	I>Télé HD	TV	FTA	Yes		HD	MPEG-4	420	430[fre]	516	Tanea	21-Apr-16	778	
12648	V	29500	West	TV	D17 HD	TV	FTA	Yes		HD	MPEG-4	520	530[fre]|531[qaa]	517	Tanea	21-Apr-16	780	
12648	V	29500	West	TV	Gulli HD	TV	FTA	Yes		HD	MPEG-4	620	630[fre]|631[eng]|632|632[qad]	518	Tanea	21-Apr-16	782	
12648	V	29500	West	TV	Canal+ France HD	TV	FTA	Yes		HD	MPEG-4	110	121[fre]|122[qaa]|123|123[qad]	769	Tanea	21-Apr-16	784	
12648	V	29500	West	TV	Canal+ Cinéma France HD	TV	FTA	Yes		HD	MPEG-4	210	121[fre]|122[qaa]|123[qad]	770	Tanea	21-Apr-16	786	
12648	V	29500	West	TV	Canal+ Sport France HD	TV	FTA	Yes		HD	MPEG-4	310	321[fre]|322[qaa]	771	Tanea	21-Apr-16	788	
12648	V	29500	West	TV	Planète + HD	TV	FTA	Yes		HD	MPEG-4	310	321[fre]|322[qaa]	772	Tanea	21-Apr-16	790	
12648	V	29500	West	TV	LCI HD	TV	FTA	Yes		HD	MPEG-4	510	521[fre]	776	Tanea	21-Apr-16	792	
12648	V	29500	West	TV	Paris Première HD	TV	FTA	Yes		HD	MPEG-4	610	621[fre]|622[qaa]|622[qad]	777	Tanea	21-Apr-16	794	
12648	V	29500	West	TV	HD1	TV	FTA	Yes		HD	MPEG-4	120	130[fre]|131[000]|132[duo]	2561	Tanea	21-Apr-16	796	
12648	V	29500	West	TV	LÉquipe 21 HD	TV	FTA	Yes		HD	MPEG-4	220	230[fre]|231[000]|232[duo]	2562	Tanea	21-Apr-16	798	
12648	V	29500	West	TV	Chérie 25 HD	TV	FTA	Yes		HD	MPEG-4	320	330[fre]|331[000]|332[duo]	2563	Tanea	21-Apr-16	800	
12648	V	29500	West	TV	RMC Découverte HD	TV	FTA	Yes		HD	MPEG-4	420	430[fre]|431[000]|432[duo]	2564	Tanea	21-Apr-16	802	
12648	V	29500	West	TV	Numéro 23 HD	TV	FTA	Yes		HD	MPEG-4	520	530[fre]|531[000]|532[duo]	2565	Tanea	21-Apr-16	804	
12648	V	29500	West	DATA	VF_CH_02_10	@	FTA	Yes				0		0	chab7	22-Mar-11	808	
12648	V	29500	West	DATA	VF_CH_03_15	@	FTA	Yes				0		0	chab7	22-Mar-11	810	
12648	V	29500	West	DATA	VF_CH_04_13	@	FTA	Yes				0		0	chab7	22-Mar-11	812	
12648	V	29500	West	DATA	VF_CH_05_16	@	FTA	Yes				0		0	chab7	22-Mar-11	814	
12648	V	29500	West	DATA	VF_CH_06_14	@	FTA	Yes				0		0	chab7	22-Mar-11	816	
12648	V	29500	West	DATA	VF_CH_07_12	@	FTA	Yes				0		0	chab7	22-Mar-11	818	
12648	V	29500	West	DATA	VF_CH_08_11	@	FTA	Yes				0		0	chab7	22-Mar-11	820	
12648	V	29500	West	DATA	VF_EMM	@	FTA	Yes				0		0	chab7	22-Mar-11	822	
12648	V	29500	West	DATA	VF_ESG	@	FTA	Yes				0		0	chab7	22-Mar-11	824	
12648	V	29500	West	DATA	VF_CH_01	@	FTA	Yes				0		0	chab7	22-Mar-11	826	
12648	V	29500	West	DATA	Int Table	@	FTA	Yes				0		1	chab7	23-Mar-11	828	
12669	H	35000	West	DATA	Driver	TV	FTA	Yes			MPEG-2	0		0	Frocus	2-Sep-15	832	
12669	H	35000	West	TV	Rete 4 HD	TV	FTA	Yes		HD	MPEG-4	1520	1523[ita]	2104	Tanea	2-Sep-15	834	
12669	H	35000	West	TV	Mediaset Venti promo	TV	FTA	Yes		SD	MPEG-2	620	621[ita]	2120	Tanea	23-Mar-18	836	
12669	H	35000	West	TV	Mediaset Italia 2	TV	FTA	Yes		SD	MPEG-2	1780	1781[ita]|1782[eng]	2151	Tanea	2-Sep-15	838	
12669	H	35000	West	TV	Rete 4	TV	FTA	Yes		SD	MPEG-2	1630	1631[ita]|1632[000]	4004	Frocus	2-Sep-15	840	
12669	H	35000	West	TV	Canale 5	TV	FTA	Yes		SD	MPEG-2	1610	1611|1611[ita]|1612[000]	4005	DTV News	2-Sep-15	842	
12669	H	35000	West	TV	Italia 1	TV	FTA	Yes		SD	MPEG-2	1620	1621|1621[ita]|1622|1622[000]	4006	Frocus	2-Sep-15	844	
12669	H	35000	West	TV	La 5	TV	Mediaguard 2	No		SD	MPEG-2	1730	1731[ita]|1732[000]	4013	Tanea	2-Sep-15	846	
12669	H	35000	West	TV	TgCom24	TV	FTA	Yes		SD	MPEG-2	1810	1811[ita]	4014	Tanea	2-Sep-15	848	
