No	Freq	Pol	Beam	SID	Name	Lang
	10716	H	K1	1511	Rikstoto Direkte HD	[nor]
	10716	H	K1	7101	BBC BRIT HD (N)	[eng]
	10716	H	K1	7490	Test 7490	[eng]
	10747	H	K1	0	Maha ak tv	
	10747	H	K1	0	Maha ak tv	
	10747	H	K1	1034	TV 2 Sport Premium HD	[nor]
	10747	H	K1	1035	TV 2 Sport Premium 2 HD	[nor]
	10747	H	K1	6404	TV 2 Sport 1 HD	[nor]
	10747	H	K1	7065	TV 2 Zebra HD	[nor]
	10747	H	K1	7073	TV 2 HD (N)	[nor]
	10747	H	K1	7078	TV 2 Sport 2 HD	[nor]
	10747	H	K1	7148	TV 2 Nyhetskanalen HD	[nor]
	10747	H	K1	17073	TV 2 HD (N) - Tekst	[nor]
	10747	V	K1	0	Maha ak tv	
	10747	V	K1	1039	NRK1 HD	[nor]
	10747	V	K1	1040	NRK2 HD	[nor]
	10747	V	K1	1041	NRK Super / NRK3 HD	[nor]
	10747	V	K1	7856	NRK1 Nordnytt	[nor]
	10747	V	K1	7857	NRK1 Nordland	[nor]
	10747	V	K1	7858	NRK1 Midtnytt	[nor]
	10747	V	K1	7859	NRK1 Møre og Romsdal	[nor]
	10747	V	K1	7860	NRK1 Vestlandsrevyen	[nor]
	10747	V	K1	7861	NRK1 Rogaland	[nor]
	10747	V	K1	7862	NRK1 Sørlandet	[nor]
	10747	V	K1	7863	NRK1 Vestfold og Telemark	[nor]
	10747	V	K1	7864	NRK1 Innlandet	[nor]
	10747	V	K1	7866	NRK Tegnspråk	[nor]
	10747	V	K1	18012	NRK1 lydtekst	[nor]
	10747	V	K1	18013	NRK2 lydtekst	[nor]
	10747	V	K1	18014	NRK Super / NRK3 lydtekst	[nor]
	10778	H	K1	7014	Eurosport 1 HD (F)	[fin][swe]
	10778	H	K1	7030	C More Stars HD	[dan][fin][nor][swe]
	10778	H	K1	7237	Eurosport 1 HD (D)	[dan]
	10778	H	K1	7442	C More Live 2 HD	[swe]
	10778	H	K1	7443	C More Live 3 HD	[swe]
	10778	H	K1	7444	C More Live 4 HD	[swe]
	10778	V	K1	1061	MAX HD	[nor]
	10778	V	K1	2924	Kanal 5 HD (D)	[dan]
	10778	V	K1	4103	TVNorge HD	[nor]
	10778	V	K1	4807	6`eren HD	[dan]
	10778	V	K1	6801	Kanal 5 HD (S)	[swe]
	10778	V	K1	7160	Kanal 9 HD	[swe]
	10778	V	K1	11061	MAX HD - Tekst	[nor]
	10778	V	K1	14103	TVNorge HD - Tekst	[nor]
	10778	V	K1	17924	Kanal 5 Undertekster	[dan]
	10778	V	K1	18004	Kanal 5 HD (D) syn	[dan]
	10778	V	K1	18006	Kanal 5 HD syntolkning	[swe]
	10778	V	K1	18011	Kanal 9 HD syntolkning	[swe]
	10778	V	K1	18024	Kanal 9 HD - Text	[swe]
	10778	V	K1	18055	Kanal 5 HD (S) - Text	[swe]
	10809	H	K1	7033	Eurosport 1 HD (N)	[nor]
	10809	H	K1	7040	Eurosport 1 HD (S)	[swe]
	10809	H	K1	7057	TV3 HD (D)	[dan]
	10809	H	K1	7058	TV3 Sport HD (D)	[dan]
	10809	H	K1	7150	DW English	[eng]
	10809	V	K1	3820	Viasat Sport HD	[swe]
	10809	V	K1	7037	TV3 MAX HD	[dan]
	10809	V	K1	7384	Viasat Sport Premium HD	[swe]
	10809	V	K1	7540	Viasport 1	
	10809	V	K1	7686	Viasat Hockey HD (S)	[fin][nor][swe]
	10841	H	K1	4701	TV 2 / Nord	[dan]
	10841	H	K1	4702	TV 2 / Midt-Vest	[dan]
	10841	H	K1	4703	TV 2 / Østjylland	[dan]
	10841	H	K1	4704	TV 2 / Syd	[dan]
	10841	H	K1	4705	TV 2 / Fyn	[dan]
	10841	H	K1	4706	TV 2 / Øst	[dan]
	10841	H	K1	4707	TV 2 / Bornholm	[dan]
	10841	H	K1	4901	C More MAX HD	[fin]
	10841	H	K1	7072	Eurosport 2 HD (D)	[dan]
	10841	H	K1	7159	C More Hockey HD	[swe]
	10872	H	K1	33	Yle TV2 HD	[fin]
	10872	H	K1	304	Nelonen	[fin]
	10872	H	K1	1547	JIM	[fin]
	10872	H	K1	2301	Sub	[fin]
	10872	H	K1	2936	Yle TV2 HD	[fin]
	10872	H	K1	4501	liv	[fin]
	10872	H	K1	4907	C More Juniori	[fin]
	10872	H	K1	7089	C More Sport 1 HD	[fin]
	10872	H	K1	7461	Telia Liiga 1	[fin]
	10872	H	K1	7462	Telia Liiga 2	[fin]
	10872	H	K1	7463	Telia Liiga 3	[fin]
	10872	H	K1	7464	Telia Liiga 4	[fin]
	10872	H	K1	17907	C More Juniori	[fin]
	10872	V	K1	1129	TV 2 Fri HD	[dan]
	10872	V	K1	2933	Yle TV1 HD	[fin]
	10872	V	K1	2934	MTV3 HD	[fin]
	10872	V	K1	2935	Yle TV1 HD	[fin]
	10872	V	K1	7060	C More Fotboll HD	[swe]
	10872	V	K1	7193	Animal Planet HD	[eng]
	10903	H	K1	476	Bloomberg	[eng]
	10903	H	K1	2929	TV 2 SPORT HD	[dan]
	10903	H	K1	4078	Sportkanalen HD	[swe]
	10903	H	K1	4811	DR1 HD	[dan]
	10903	H	K1	7146	TV5	[fin]
	10903	H	K1	7168	FOX (S)	[swe]
	10934	H	K1	1404	C More Live 5 HD	[swe]
	10934	H	K1	1405	TV4 HD	[swe]
	10934	H	K1	1411	CANAL9 HD (D)	[dan]
	10934	H	K1	1412	C More Series HD	[dan][fin][nor][swe]
	10934	H	K1	3306	C More First HD	[dan][fin][nor][swe]
	10934	H	K1	6903	C More Hits HD	[dan][fin][nor][swe]
	10934	H	K1	18047	TV4 HD - Text	[swe]
	10934	V	K1	7071	TV 2 Zulu HD	[dan]
