Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
11747	H	30000	Wide	TV	Net 5 HD	TV	Conax	No	Joyne	HD	MPEG-4	1901	1902[dut]	509	alexfloresaf38	11-Aug-17	80	
11747	H	30000	Wide	TV	RTL 8 HD	TV	Conax	No	Joyne	HD	MPEG-4	2001	2002[dut]	510	alexfloresaf38	3-Aug-17	82	
11747	H	30000	Wide	TV	RTL Z HD	TV	Conax	No	Joyne	HD	MPEG-4	2101	2102[dut]	511	alexfloresaf38	3-Aug-17	84	
11747	H	30000	Wide	TV	SBS 9 HD	TV	Conax	No	Joyne	HD	MPEG-4	2201	2202[dut]	512	alexfloresaf38	11-Aug-17	86	
11747	H	30000	Wide	TV	Comedy Central	TV	Conax	No	Joyne	SD	MPEG-4	2301	2302[dut]	513	alexfloresaf38	11-Aug-17	88	
11747	H	30000	Wide	TV	Spike 24	TV	Conax	No	Joyne	SD	MPEG-4	2401	2402[dut]	514	alexfloresaf38	3-Aug-17	90	
11747	H	30000	Wide	TV	TV 538 HD	TV	Conax	No	Joyne	HD	MPEG-4	2601	2602[dut]	516	Tokemup	20-Jan-19	92	
11747	H	30000	Wide	TV	National Geographic HD Nederland	TV	Conax	No	Joyne	HD	MPEG-4	3401	3402[dut]	518	Tanea	15-Sep-17	94	
11747	H	30000	Wide	TV	Secret Circle	TV	Conax	No	Joyne	SD	MPEG-4	2801	2802[dut]	519	Tokemup	20-Jan-19	96	
11747	H	30000	Wide	TV	Meiden van Holland	TV	Conax	No	Joyne	SD	MPEG-4	2901	2902[dut]	520	Tokemup	20-Jan-19	98	
11747	H	30000	Wide	TV	Colmax TV	TV	Conax	No	Joyne	SD	MPEG-4	3001	3002[dut]	521	Tokemup	20-Jan-19	100	
11747	H	30000	Wide	TV	Penthouse HD 1	TV	Conax	No	Joyne	HD	MPEG-4	3201	3202[dut]	523	Tokemup	20-Jan-19	102	
11747	H	30000	Wide	TV	Penthouse HD 2	TV	Conax	No	Joyne	HD	MPEG-4	3301	3302[dut]	524	Tokemup	20-Jan-19	104	
11747	H	30000	Wide	TV	24 Kitchen	TV	Conax	No	Joyne	SD	MPEG-4	3501	3502[dut]	525	Tanea	15-Sep-17	106	
11785	H	27500	Wide	TV	ProSieben MAXX HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	2011	2012[AC2]|2012[ger]	201	alexfloresaf38	11-Aug-17	110	
11785	H	27500	Wide	TV	MTV Deutschland HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	2031	2032[ger]	202	alexfloresaf38	11-Aug-17	112	
11785	H	27500	Wide	TV	N24 HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	2051	2052[ger]	203	alexfloresaf38	11-Aug-17	114	
11785	H	27500	Wide	TV	Channel 21 Shop	TV	FTA	Yes		SD	MPEG-2	2081	2082[ger]	204	alexfloresaf38	17-Feb-18	116	
11785	H	27500	Wide	TV	EuroSport 1 Deutschland HD	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-4	2101	2102[ger]	205	Tanea	7-Nov-17	118	
11785	H	27500	Wide	TV	Nickelodeon Deutschland	TV	FTA	Yes		SD	MPEG-2	2145	2146[ger]|2148[eng]	213	alexfloresaf38	11-Aug-17	120	
11785	H	27500	Wide	TV	VIVA / Comedy Central Deutschland	TV	FTA	Yes		SD	MPEG-2	2209	2210|2210[ger]	216	alexfloresaf38	11-Aug-17	122	
11785	H	27500	Wide	TV	HSE 24 Extra	TV	FTA	Yes		SD	MPEG-2	2593	2594[ger]	228	alexfloresaf38	11-Aug-17	124	
11785	H	27500	Wide	TV	BBC World News	TV	FTA	Yes		SD	MPEG-2	2071	2072[eng]	240	alexfloresaf38	11-Aug-17	126	
11785	H	27500	Wide	TV	Bloomberg	TV	FTA	Yes		SD	MPEG-2	2091	2092[eng]	241	alexfloresaf38	11-Aug-17	128	
11785	H	27500	Wide	TV	Deutsches Musik Fernsehen	TV	FTA	Yes		SD	MPEG-2	2131	2132[ger]	243	alexfloresaf38	11-Aug-17	130	
11785	H	27500	Wide	TV	Servus TV	TV	FTA	Yes		SD	MPEG-2	2171	2172[ger]|2173[eng]	245	alexfloresaf38	11-Aug-17	132	
11785	H	27500	Wide	TV	Deluxe Music	TV	FTA	Yes		SD	MPEG-2	2181	2182[ger]	246	alexfloresaf38	11-Aug-17	134	
11804	V	27500	Wide	TV	AFN|prime Atlantic	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1265	1225[eng]	102	alexfloresaf38	7-Feb-18	138	
11804	V	27500	Wide	TV	AFN|news	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1565	1525[eng]	103	alexfloresaf38	7-Feb-18	140	
11804	V	27500	Wide	TV	AFN|sports	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1165	1125[eng]	104	alexfloresaf38	7-Feb-18	142	
11804	V	27500	Wide	TV	AFN|prime Pacific	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1465	1425[eng]	105	alexfloresaf38	7-Feb-18	144	
11804	V	27500	Wide	TV	AFN|spectrum	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1365	1325[eng]	106	alexfloresaf38	7-Feb-18	146	
11804	V	27500	Wide	TV	AFN|sports 2	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1665	1625[eng]	107	alexfloresaf38	7-Feb-18	148	
11804	V	27500	Wide	TV	AFN|family	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1965	1925[eng]	108	alexfloresaf38	7-Feb-18	150	
11804	V	27500	Wide	TV	AFN|movie	TV	PowerVu|Verimatrix	No		HD	MPEG-4	1065	1025[eng]	109	alexfloresaf38	7-Feb-18	152	
11804	V	27500	Wide	IMG	Reaper (EPG Video)	TV	PowerVu|Verimatrix	No		SD	MPEG-2	1760		401	alexfloresaf38	7-Feb-18	154	
11804	V	27500	Wide	IMG	Bars & Tone	TV	FTA	Yes		SD	MPEG-4	1860		402	alexfloresaf38	7-Feb-18	156	
11823	H	27500	Wide	TV	Sisal TV 1	TV	Xcrypt	No		SD	MPEG-2	1811	1812[ita]	1810	Tanea	28-Apr-19	160	
11823	H	27500	Wide	TV	Sisal TV 2	TV	Xcrypt	No		SD	MPEG-2	1821	1822[ita]	1820	Tanea	11-Apr-13	162	
11823	H	27500	Wide	TV	Sisal TV 3 test card	TV	FTA	Yes		SD	MPEG-2	1831	1832[ita]	1830	Tanea	13-May-14	164	
11823	H	27500	Wide	TV	Sisal TV 4	TV	Xcrypt	No		SD	MPEG-2	1841	1842[ita]	1840	Tanea	4-Sep-14	166	
11823	H	27500	Wide	R	RTKH	R	Irdeto 2	No				0	5890[eng]	6	chab7	18-Feb-11	168	
11823	H	27500	Wide	R	Radio CRC Targato Italia	R	FTA	Yes				0	1540[ita]	154	dreambox	18-Jun-09	170	
11823	H	27500	Wide	R	Radio Studio 7	R	FTA	Yes				0	1550[ita]	155	chab7	18-Feb-11	172	
11823	H	27500	Wide	DATA	BCC TV 1	@	PowerVu	No				0		9	chab7	28-Mar-11	174	
11823	H	27500	Wide	DATA	BCC TV 2	@	PowerVu	No				0		10	chab7	28-Mar-11	176	
11823	H	27500	Wide	DATA	BCC TV 1 and 2	@	PowerVu	No				0		11	chab7	28-Mar-11	178	
11823	H	27500	Wide	DATA	BCC TEST	@	FTA	Yes				0		12	Frocus	28-Mar-11	180	
11843	V	27500	Wide	TV	Stingray iConcerts	TV	Videoguard	No	OTE TV	HD	MPEG-4	413	513[eng]	1013	Tanea	11-Feb-18	184	
11843	V	27500	Wide	TV	Κρήτη TV	TV	Videoguard	No	OTE TV	SD	MPEG-4	421	521[gre]	1021	Tanea	11-Feb-18	186	
11843	V	27500	Wide	TV	Luxe TV HD	TV	Videoguard	No	OTE TV	HD	MPEG-4	431	531[eng]	1031	alexfloresaf38	11-Feb-18	188	
11843	V	27500	Wide	TV	Alpha TV	TV	Videoguard	No	OTE TV	SD	MPEG-4	443	543[gre]	1043	Tanea	13-Jun-15	190	
11843	V	27500	Wide	TV	Star Kentrikis Elladas	TV	Videoguard	No	OTE TV	SD	MPEG-4	479	579[gre]	1079	Tanea	26-May-16	192	
11843	V	27500	Wide	TV	CNBC Europe	TV	Videoguard	No	OTE TV	SD	MPEG-4	485	585[eng]	1085	Tanea	12-Apr-16	194	
11843	V	27500	Wide	TV	BBC World News	TV	Videoguard	No	OTE TV	SD	MPEG-4	488	588[eng]	1088	Tanea	12-Apr-16	196	
11843	V	27500	Wide	IMG	OTE Cinema 3	TV	Videoguard	No	OTE TV	SD	MPEG-4	494		1094	Tanea	28-Apr-19	198	
11843	V	27500	Wide	TV	GINX eSportsTV	TV	Videoguard	No		SD	MPEG-4	4108	5108[eng]	1108	Tanea	24-Nov-17	200	
11843	V	27500	Wide	TV	ERT 2	TV	Videoguard	No	OTE TV	SD	MPEG-4	4113	5113[eng]	1113	Tanea	13-Jun-15	202	
11843	V	27500	Wide	TV	MTV Live HD	TV	Videoguard	No	OTE TV	HD	MPEG-4	4114	4115[eng]	1114	Tanea	26-May-16	204	
11862	H	27500	Wide	TV	Kabel 1 HD Deutschland	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1511	1512[ger]	230	Tanea	28-Apr-19	208	
11862	H	27500	Wide	TV	DMAX HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1531	1532[ger]	231	Tanea	5-Nov-13	210	
11862	H	27500	Wide	TV	Tele 5 HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1551	1552[ger]	232	Tanea	5-Nov-13	212	
11862	H	27500	Wide	TV	Nickelodeon Deutschland HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1571	1572[ger]	233	Tanea	5-Nov-13	214	
11862	H	27500	Wide	TV	Nick Night Deutschland HD	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1571	1572[ger]	233	Tanea	23-Oct-14	216	
11862	H	27500	Wide	TV	Sport 1+ HD	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-4	1409	1410[ger]	234	Tanea	5-Nov-13	218	
11862	H	27500	Wide	TV	TLC HD Deutschland	TV	Videoguard|Conax	No	KabelKiosk	HD	MPEG-4	1591	1592[ger]	235	Frocus	24-Jul-14	220	
11881	V	27500	Wide	TV	iConcerts	TV	Conax|Viaccess 2.6	No	Hello HD	HD	MPEG-4	2002	3002[fre]	3502	Frocus	13-Apr-11	224	
11881	V	27500	Wide	TV	Tamilan TV	TV	FTA	Yes		SD	MPEG-2	2007	3007[tam]	3507	Tanea	16-Feb-18	226	
11881	V	27500	Wide	TV	Eurobet 11	TV	BISS	No		SD	HEVC (H.265)	2011	3011[ita]	3511	Tanea	31-Oct-17	228	
11881	V	27500	Wide	TV	Eurobet 12	TV	BISS	No		SD	HEVC (H.265)	2012	3012[ita]	3512	Tanea	31-Oct-17	230	
11881	V	27500	Wide	TV	Eurobet 13	TV	FTA	Yes		SD	HEVC (H.265)	2013	3013[ita]	3513	Tanea	31-Oct-17	232	
11881	V	27500	Wide	TV	Eurobet 12	TV	BISS	No		SD	HEVC (H.265)	2014	3014[ita]	3514	Tanea	31-Oct-17	234	
11881	V	27500	Wide	TV	ORTB TV	TV	FTA	Yes		SD	MPEG-2	2015	3015[fre]	3515	Tanea	3-Dec-17	236	
11881	V	27500	Wide	TV	EuroSport 2 BL	TV	Viaccess	No		SD	MPEG-2	2001	3001[iss]|4001[ens]|5001[ctc]|6001[tcp]	13801	Tanea	19-Dec-14	238	
11900	H	27500	Wide	TV	Trace Sports HD	TV	Videoguard|Conax|Viaccess 2.6	No		HD	MPEG-4	612	632[eng]|633[fre]|634[eng]	14	Frocus	5-Apr-14	242	
11900	H	27500	Wide	TV	Trace Urban English	TV	Videoguard|Conax|Viaccess 2.6	No		HD	MPEG-4	711	731[eng]	15	Frocus	5-Apr-14	244	
11900	H	27500	Wide	TV	TVT International	TV	FTA	Yes		SD	MPEG-4	1211	1212[fre]	20	ade3661	6-May-17	246	
11900	H	27500	Wide	TV	RTB TV	TV	FTA	Yes		SD	MPEG-4	33	34[ita]	23	Tanea	28-Apr-19	248	
11900	H	27500	Wide	TV	Better 1 HD	TV	Cryptoworks	No		HD	HEVC (H.265)	1111	1112[eng]	111	Tanea	11-Apr-19	250	
11900	H	27500	Wide	TV	Better 2	TV	Cryptoworks	No		SD	HEVC (H.265)	1121	1122[eng]	112	Tanea	11-Apr-19	252	
11900	H	27500	Wide	TV	Better 3	TV	Cryptoworks	No		SD	HEVC (H.265)	1131	1132[eng]	113	Tanea	11-Apr-19	254	
11900	H	27500	Wide	TV	Better 4	TV	Cryptoworks	No		SD	HEVC (H.265)	1141	1142[eng]	114	Tanea	11-Apr-19	256	
11900	H	27500	Wide	TV	EbS : Europe by Satellite	TV	FTA	Yes		HD	MPEG-4	200	201[000]|202[eng]|203[fre]|204[ger]|205[ita]|206[spa]|207[gre]|208[por]|209[dut]|210[dan]|211[fin]|212[swe]|213[cze]|214[est]|215[lav]|216[lit]|217[hun]|218[mlt]|219[pol]|220[slo]|221[slv]|222[bul]|223[rum]|224[gle]|225[hrv]	233	alexfloresaf38	26-Jun-17	258	
11900	H	27500	Wide	TV	EbS+	TV	FTA	Yes		HD	MPEG-4	400	401[000]|402[eng]|403[fre]|404[ger]|405[ita]|406[spa]|407[gre]|408[por]|409[dut]|410[dan]|411[fin]|412[swe]|413[cze]|414[est]|415[lav]|416[lit]|417[hun]|418[mlt]|419[pol]|420[slo]|421[slv]|422[bul]|423[rum]|424[gle]|425[hrv]	433	alexfloresaf38	26-Jun-17	260	
11900	H	27500	Wide	TV	MyZen TV HD	TV	Videoguard|Conax|Viaccess 2.6|Viaccess 3.0	No		HD	MPEG-4	1651	1652[spa]|1653[rus]|1654[eng]|1655[fre]|1656[000]	1650	alexfloresaf38	26-Jun-17	262	
11919	V	27500	Wide	TV	Fashion One HD Europe	TV	FTA	Yes		HD	MPEG-4	2001	3001[eng]	1	Tanea	17-Sep-15	266	
11919	V	27500	Wide	TV	IBC Tamil	TV	FTA	Yes		SD	MPEG-2	2002	3003[tam]	3	Tanea	27-Jul-17	268	
11919	V	27500	Wide	TV	The Israeli Network (TIN_972737998873)	TV	Viaccess 2.5|Viaccess 2.6	No		SD	MPEG-2	2012	3012[heb]	12	dm800	29-Mar-11	270	
11919	V	27500	Wide	TV	Holy God	TV	FTA	Yes		SD	MPEG-2	2016	3016[eng]	16	Tanea	24-Mar-17	272	
11919	V	27500	Wide	TV	NLM TV	TV	FTA	Yes		SD	MPEG-2	2017	3017[tai]	17	dm800	18-Jun-09	274	
11919	V	27500	Wide	TV	Star Vijay	TV	FTA	Yes		SD	MPEG-2	2042	3042[hin]	42	Frocus	28-Aug-11	276	
11919	V	27500	Wide	TV	Italy Service 2	TV	Nagravision 3	No		SD	MPEG-4	2044	3044[ita]	44	ade3661	8-Oct-16	278	
11919	V	27500	Wide	TV	Italy Service 3	TV	Nagravision 3	No		SD	MPEG-4	2058	3058[ita]	58	ade3661	8-Oct-16	280	
11919	V	27500	Wide	TV	Italy Service 5	TV	Nagravision 3	No		SD	MPEG-4	2060	3060[ita]	60	ade3661	8-Oct-16	282	
11919	V	27500	Wide	R	Radio Sweden	R	FTA	Yes				0	3009[swe]	9	chab7	29-Mar-11	284	
11919	V	27500	Wide	R	SR P4 (Radio Sweden 2 EB9)	R	FTA	Yes				0	3010[swe]	10	dreambox	29-Mar-11	286	
11919	V	27500	Wide	R	Radio Eden	R	FTA	Yes				0	3013[eng]	13	dreambox	18-Jun-09	288	
11919	V	27500	Wide	R	Radio ALL For Peace	R	BISS	No				0	3035[eng]	35	chab7	29-Mar-11	290	
11919	V	27500	Wide	R	Q-FM Zambia	R	FTA	Yes				0	3040[eng]	40	chab7	29-Mar-11	292	
11938	H	27500	Wide	TV	ERT 3	TV	Videoguard	No		SD	MPEG-4	402	502[gre]	1002	Tanea	12-Aug-19	296	
11938	H	27500	Wide	IMG	Village Cinema HD	TV	Videoguard	No		HD	MPEG-4	416		1016	Tanea	12-Aug-19	298	
11938	H	27500	Wide	TV	Vergina ΤV	TV	Videoguard	No		SD	MPEG-4	417	517[gre]	1017	Tanea	12-Aug-19	300	
11938	H	27500	Wide	TV	Atlas TV	TV	Videoguard	No		SD	MPEG-4	433	533[gre]	1033	Tanea	12-Aug-19	302	
11938	H	27500	Wide	TV	CNN International Europe	TV	Videoguard	No		SD	MPEG-4	440	540[eng]	1040	Tanea	12-Aug-19	304	
11938	H	27500	Wide	IMG	TCM HD	TV	Videoguard	No		HD	MPEG-4	444		1044	Tanea	12-Aug-19	306	
11938	H	27500	Wide	TV	ΕRΤ Sports HD	TV	Videoguard	No		HD	MPEG-4	4105	5105[gre]	1105	Tanea	12-Aug-19	308	
11938	H	27500	Wide	TV	National Geographic HD	TV	Videoguard	No		HD	MPEG-4	4112	5112[eng]	1112	Tanea	12-Aug-19	310	
11938	H	27500	Wide	TV	ERT 2	TV	Videoguard	No		SD	MPEG-4	4113	5113[eng]	1113	Tanea	12-Aug-19	312	
11938	H	27500	Wide	TV	Cosmote Cinema 2 HD	TV	Videoguard	No		HD	MPEG-4	4120	5120[eng]	1120	Tanea	12-Aug-19	314	
11958	V	27500	Wide	TV	M1 HD	TV	FTA	Yes		HD	MPEG-4	1101	1201[hun]|1301[hun]	101	alexfloresaf38	27-Apr-17	318	
11958	V	27500	Wide	TV	Magyar 2 HD	TV	FTA	Yes		HD	MPEG-4	1102	1202[hun]|1302[hun]	102	Frocus	6-Mar-12	320	
11958	V	27500	Wide	TV	Duna HD	TV	FTA	Yes		HD	MPEG-4	1103	1203[hun]|1303[hun]	103	Frocus	6-Mar-12	322	
11958	V	27500	Wide	TV	M4 Sport HD	TV	FTA	Yes		HD	MPEG-4	1104	1204[hun]|1304[hun]	104	Tanea	2-Jul-15	324	
11958	V	27500	Wide	TV	Duna World	TV	FTA	Yes		SD	MPEG-4	1105	1205[hun]|1305[mul]	105	alexfloresaf38	27-Jun-17	326	
11958	V	27500	Wide	TV	M5 HD	TV	FTA	Yes		HD	MPEG-4	1106	1206[hun]|1306[mul]	106	alexfloresaf38	27-Jun-17	328	
11958	V	27500	Wide	TV	M3	TV	Conax	No		SD	MPEG-2	1110	1210[hun]|1310[hun]	110	alexfloresaf38	27-Jun-17	330	
11958	V	27500	Wide	R	MR1 Kossuth	R	FTA	Yes				0	1251[hun]	151	alexfloresaf38	27-Jun-17	332	
11958	V	27500	Wide	R	MR2 Petofi	R	FTA	Yes				0	1252[hun]	152	alexfloresaf38	30-Jun-17	334	
11958	V	27500	Wide	R	MR3 Bartok	R	FTA	Yes				0	1253[hun]	153	alexfloresaf38	30-Jun-17	336	
11958	V	27500	Wide	R	MR4 Nemzetisegi	R	FTA	Yes				0	1254[mul]	154	alexfloresaf38	30-Jun-17	338	
11958	V	27500	Wide	R	MR5 Parlamenti	R	FTA	Yes				0	1255[hun]	155	alexfloresaf38	30-Jun-17	340	
11958	V	27500	Wide	R	Dankó Rádió	R	FTA	Yes				0	1256[hun]	156	alexfloresaf38	1-Jul-17	342	
11958	V	27500	Wide	R	Duna World Rádió	R	FTA	Yes				0	1257[hun]	157	alexfloresaf38	1-Jul-17	344	
11958	V	27500	Wide	R	Katolikus Rádió	R	FTA	Yes				0	1258[hun]	158	alexfloresaf38	1-Jul-17	346	
11958	V	27500	Wide	R	Kossuth Rádió	R	FTA	Yes			MPEG-1	0	1261[L2]|1261[hun]	161	alexfloresaf38	1-Jul-17	348	
11958	V	27500	Wide	R	Petőfi Rádió	R	FTA	Yes			MPEG-1	0	1262[L2]|1262[hun]	162	alexfloresaf38	1-Jul-17	350	
11958	V	27500	Wide	R	Bartók Rádió	R	FTA	Yes			MPEG-1	0	1263[L2]|1263[hun]	163	alexfloresaf38	1-Jul-17	352	
11958	V	27500	Wide	R	B192ser	R	FTA	Yes				0	1265[hun]	165	alexfloresaf38	1-Jul-17	354	
11958	V	27500	Wide	R	Dankó Rádió	R	FTA	Yes			MPEG-1	0	1266[L2]|1266[hun]	166	alexfloresaf38	1-Jul-17	356	
11958	V	27500	Wide	R	K192ser	R	FTA	Yes				0	1267[hun]	167	alexfloresaf38	1-Jul-17	358	
11958	V	27500	Wide	R	D192ser	R	FTA	Yes				0	1268[hun]	168	alexfloresaf38	1-Jul-17	360	
11977	H	27500	Wide	TV	Mediaset Italia	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1511	1512[ita]	501	Tanea	15-Jan-16	364	
11977	H	27500	Wide	TV	C-Music	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1521	1522[ger]	502	Tanea	15-Jan-16	366	
11977	H	27500	Wide	TV	TVNI Europe	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1531	1532[pol]	503	Tanea	15-Jan-16	368	
11977	H	27500	Wide	TV	TVNI Europe	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1531	1532[pol]	503	Tanea	15-Jan-16	370	
11977	H	27500	Wide	TV	Auto Motor und Sport	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1541	1543[cze]|1542[ger]|1544[bul]|1545[hun]	504	Tanea	15-Jan-16	372	
11977	H	27500	Wide	TV	Fuel TV HD	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1551	1552[eng]	505	Tanea	15-Jan-16	374	
11977	H	27500	Wide	TV	Fix & Foxi	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1561	1562[ger]|1563[bul]|1564[rum]	506	Tanea	15-Jan-16	376	
11977	H	27500	Wide	TV	Penthouse HD	TV	Videoguard|Conax	No		HD	MPEG-4	1571	1572[eng]	507	ade3661	14-Jul-16	378	
11977	H	27500	Wide	TV	BH	TV	Videoguard|Conax	No	KabelKiosk	SD	MPEG-2	1581	1582[eng]	508	Tanea	15-Jan-16	380	
