Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
10758	V	22000	1MEurope	TV	Boing Spain	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	164	96[spa]|97[000]	29854	Tanea	30-Mar-14	38	
10758	V	22000	1MEurope	TV	Energy	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	165	100[spa]|101[000]	29855	Tanea	30-Mar-14	40	
10758	V	22000	1MEurope	TV	Barça TV	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	167	108[cat]|109[spa]	29856	Tanea	30-Mar-14	42	
10758	V	22000	1MEurope	TV	Eurosport 1 España	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	168	112[spa]	29857	Frocus	29-Jun-17	44	
10758	V	22000	1MEurope	TV	MTV España	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	170	120[spa]|121[eng]	29858	Tanea	30-Mar-14	46	
10758	V	22000	1MEurope	TV	GOL	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	169	116[spa]	29859	franswon	20-Aug-16	48	
10758	V	22000	1MEurope	TV	Movistar F1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	166	104[spa]|105[000]	29860	Frocus	29-Jun-17	50	
10773	H	22000	1MEurope	TV	QVC HD	TV	FTA	Yes		HD	MPEG-4	1023	1027[ger]	21103	kathi	9-Dec-13	54	
10773	H	22000	1MEurope	TV	HSE24 HD	TV	FTA	Yes	HD+	HD	MPEG-4	1279	1283[ger]	21104	kathi	9-Dec-13	56	
10773	H	22000	1MEurope	TV	Nick Night Deutschland HD	TV	Videoguard|Nagravision 3	No	HD+	HD	MPEG-4	511	515[ger]|516[eng]	21107	ade3661	20-Dec-17	58	
10773	H	22000	1MEurope	TV	N24 HD	TV	Videoguard|Nagravision 3	No	HD+	HD	MPEG-4	767	771[ger]	21108	kathi	9-Dec-13	60	
10773	H	22000	1MEurope	IMG	ASTRA Portal	TV	FTA	Yes	HD+	HD	MPEG-4	2815		21111	kathi	9-Dec-13	62	
10773	H	22000	1MEurope	TV	Sophia TV	TV	Irdeto 2	No	HD+	SD	MPEG-4	3071	3072[ger]	21112	ade3661	20-Dec-17	64	
10773	H	22000	1MEurope	TV	Genius Plus TV	TV	FTA	Yes	HD+	SD	MPEG-2	3327	3328[ger]	21113	ade3661	11-Dec-17	66	
10773	H	22000	1MEurope	TV	N24 HD Austria	TV	Videoguard|Nagravision 3	No	HD+	HD	MPEG-4	767	771[ger]	21118	ade3661	20-Dec-17	68	
10788	V	22000	1KR	TV	Alquiler 1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	168	112[spa]|113[000]	30350	Frocus	29-Jun-17	72	
10788	V	22000	1KR	TV	Alquiler 2	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	170	120[spa]|121[000]	30351	Frocus	29-Jun-17	74	
10788	V	22000	1KR	TV	M. LaLiga 8	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	171	124[spa]|125[000]	30352	Tanea	22-Aug-19	76	
10788	V	22000	1KR	TV	M. Deportes 7	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	173	132[spa]|144[000]	30355	Tanea	23-Jan-19	78	
10788	V	22000	1KR	TV	Alquiler XY	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	160	80[spa]	30357	Frocus	21-Jun-17	80	
10788	V	22000	1KR	TV	Nick Jr. España	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	176	98[spa]|99[000]	30359	Frocus	29-Jun-17	82	
10788	V	22000	1KR	TV	Mezzo	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	163	92[fre]	30361	Tanea	11-Dec-17	84	
10788	V	22000	1KR	TV	LaLiga TV Bar 2	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	4055	4056[spa]|4057[dos]	30362	Tanea	23-Aug-19	86	
10788	V	22000	1KR	TV	M. LaLiga 4	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	164	96[spa]|97[000]	30363	Tanea	22-Aug-19	88	
10788	V	22000	1KR	TV	M. LaLiga 3	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	169	116[spa]|117[000]	30364	Tanea	22-Aug-19	90	
10788	V	22000	1KR	TV	Movistar Liga de Campeones 6	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	166	104[spa]|105[000]	30365	Tanea	13-Aug-18	92	
10788	V	22000	1KR	TV	M. Deportes 6	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	4000	4001[spa]|4002[000]	30366	Tanea	18-Sep-18	94	
10788	V	22000	1KR	TV	Movistar Liga de Campeonesax 1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	167	108[spa]|109[eng]	30367	Tanea	13-Aug-18	96	
10788	V	22000	1KR	TV	Canal Orbe 21	TV	FTA	Yes		SD	MPEG-2	162	88[spa]	30372	Tanea	11-Dec-17	98	
10788	V	22000	1KR	TV	MultiFútbol 9	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	4005	4006[spa]|4007[000]	30374	Frocus	29-Jun-17	100	
10788	V	22000	1KR	TV	MultiDeporte 9	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	4010	4011[spa]|4012[000]	30375	Frocus	29-Jun-17	102	
10803	H	22000	1KR	TV	Disney Channel Deutschland HD	TV	Nagravision 3	No		HD	MPEG-4	255	259[ger]	5500	Tanea	3-Jan-14	106	
10803	H	22000	1KR	TV	HSE 24 Extra HD	TV	FTA	Yes		HD	MPEG-4	511	515[ger]	5501	Tanea	30-Dec-13	108	
10803	H	22000	1KR	TV	123tv HD	TV	FTA	Yes		HD	MPEG-4	767	771[ger]	5502	SchleicheR	16-Jul-13	110	
10803	H	22000	1KR	TV	Deluxe Music HD	TV	Videoguard|Nagravision 3	No	HD+	HD	MPEG-4	1023	1027[ger]	5503	Frocus	16-Jul-13	112	
10803	H	22000	1KR	TV	QVC 2 Deutschland HD	TV	FTA	Yes		HD	MPEG-4	1279	1283[ger]	5504	Tanea	9-Feb-18	114	
10803	H	22000	1KR	TV	Sport 1 HD Deutschland	TV	Nagravision 3	No		HD	MPEG-4	1535	1539[ger]	5505	Tanea	3-Jan-14	116	
10803	H	22000	1KR	TV	Disney Channel Austria HD	TV	Videoguard|Irdeto 2	No		HD	MPEG-4	255	259[ger]	5510	Tanea	2-Jun-15	118	
10803	H	22000	1KR	TV	Deluxe Music HD Austria	TV	Irdeto 2	No		HD	MPEG-4	1023	1027[ger]	5513	Tanea	13-Mar-14	120	
10818	V	22000	1MEurope	TV	Fox HD Spain & Portugal	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	160	80[spa]	29950	ttalex	3-Feb-10	124	
10818	V	22000	1MEurope	TV	beIN LaLiga 1 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	161	86[spa]|87[qaa]	29951	Tanea	13-Jun-19	126	
10818	V	22000	1MEurope	TV	M.Acción HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	162	93[000]|92[spa]	29952	ade3661	18-Aug-16	128	
10818	V	22000	1MEurope	TV	M. Drama HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	164	106[spa]|107[000]	29954	Tanea	31-Aug-18	130	
10818	V	22000	1MEurope	TV	Hollywood HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	165	110[spa]|111[eng]	29964	Tanea	11-Dec-17	132	
10818	V	22000	1MEurope	TV	BeIN Max 3 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	166	116[spa]	29966	Frocus	29-Jun-17	134	
10832	H	22000	1MEurope	TV	RTL HD	TV	Videoguard|Irdeto 2|Nagravision 3	No	HD+	HD	MPEG-4	255	259[ger]	61200	tobi	29-Jul-12	138	
10832	H	22000	1MEurope	TV	VOX HD	TV	Videoguard|Irdeto 2|Nagravision 3	No	HD+	HD	MPEG-4	511	515[ger]	61201	kathi	9-Dec-13	140	
10832	H	22000	1MEurope	TV	N-TV HD	TV	Videoguard|Nagravision 3	No	HD+	HD	MPEG-4	1279	1283[ger]	61204	Tanea	11-Dec-17	142	
10832	H	22000	1MEurope	TV	RTL 2 HD	TV	Videoguard|Irdeto 2|Nagravision 3	No	HD+	HD	MPEG-4	1535	1539[ger]	61205	kathi	9-Dec-13	144	
10847	V	22000	1MEurope	TV	LTC	TV	FTA	Yes		SD	MPEG-2	7000	7001[spa]	30107	Tanea	19-Apr-18	148	
10847	V	22000	1MEurope	TV	Bajo Demanda	TV	FTA	Yes		SD	MPEG-2	163	400[spa]	30110	Tanea	12-Feb-18	150	
10847	V	22000	1MEurope	DATA	Novedades	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	152	
10847	V	22000	1MEurope	DATA	Canciones de siempre	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	154	
10847	V	22000	1MEurope	DATA	Copla	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	156	
10847	V	22000	1MEurope	DATA	Clasica	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	158	
10847	V	22000	1MEurope	DATA	Opera	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	160	
10847	V	22000	1MEurope	DATA	Jazz	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	162	
10847	V	22000	1MEurope	DATA	Pop Rock Español	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	164	
10847	V	22000	1MEurope	DATA	Pop Rock Internacional	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	166	
10847	V	22000	1MEurope	DATA	Fiestas	R	Mediaguard 2|Nagravision 3	No	Movistar+			0		30100	dreambox	18-Jun-09	168	
10847	V	22000	1MEurope	TV	C RADIOS	R	FTA	Yes	Movistar+	SD	MPEG-2	163	257[spa]|258[spa]|259[spa]|260[spa]|261[spa]|262[spa]|263[spa]|264[spa]|265[spa]|267[spa]|268[spa]	30102	SchleicheR	30-Jul-13	170	
10847	V	22000	1MEurope	R	Cadena SER	R	FTA	Yes	Movistar+			0	262[spa]	30104	dreambox	30-Jul-13	172	
10847	V	22000	1MEurope	R	M 80 Radio	R	FTA	Yes	Movistar+			0	257[spa]	30104	dreambox	19-Jul-13	174	
10847	V	22000	1MEurope	R	Los 40 Principales	R	FTA	Yes	Movistar+			0	260[spa]	30104	dreambox	30-Jul-13	176	
10847	V	22000	1MEurope	R	Cadena Dial	R	FTA	Yes	Movistar+			0	256[spa]	30104	dreambox	30-Jul-13	178	
10847	V	22000	1MEurope	R	Radiolé	R	FTA	Yes	Movistar+			0	258[spa]	30104	dreambox	30-Jul-13	180	
10847	V	22000	1MEurope	R	Máxima FM	R	FTA	Yes	Movistar+			0	259[spa]	30104	SchleicheR	30-Jul-13	182	
10847	V	22000	1MEurope	R	Sinfo Radio	R	FTA	Yes	Movistar+			0	261[spa]	30104	dreambox	30-Jul-13	184	
10847	V	22000	1MEurope	R	Euskadi Irratia	R	FTA	Yes	Movistar+			0	268[bas]	30104	dreambox	30-Jul-13	186	
10847	V	22000	1MEurope	R	Radio Euskadi	R	FTA	Yes	Movistar+			0	269[spa]	30104	dreambox	30-Jul-13	188	
10847	V	22000	1MEurope	R	CanalSur Radio	R	FTA	Yes	Movistar+			0	263[spa]	30104	dreambox	30-Jul-13	190	
10847	V	22000	1MEurope	R	ICat FM	R	FTA	Yes	Movistar+			0	267[cat]	30104	dreambox	30-Jul-13	192	
10847	V	22000	1MEurope	R	Catalunya Informació	R	FTA	Yes	Movistar+			0	265[cat]	30104	dreambox	30-Jul-13	194	
10847	V	22000	1MEurope	R	Catalunya Música	R	FTA	Yes	Movistar+			0	266[cat]	30104	dreambox	30-Jul-13	196	
10847	V	22000	1MEurope	R	Catalunya Ràdio	R	FTA	Yes	Movistar+			0	264[cat]	30104	dreambox	30-Jul-13	198	
10847	V	22000	1MEurope	R	RADIOS ESP	R	FTA	Yes	Movistar+		MPEG-2	0	256[spa]|257[spa]|258[spa]|259[spa]|260[spa]|261[spa]|262[spa]|263[spa]|264[cat]|265[cat]|266[cat]|267[cat]|268[bas]|269[spa]	30104	SchleicheR	30-Jul-13	200	
10847	V	22000	1MEurope	TV	CANAL GUÍA	R	FTA	Yes	Movistar+	SD	MPEG-2	163	254[spa]	30121	SchleicheR	19-May-14	202	
10847	V	22000	1MEurope	R	Caracol Radio	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	270[spa]	30124	dreambox	18-Jun-09	204	
10847	V	22000	1MEurope	R	AM 590 Continental	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	271[spa]	30124	dreambox	18-Jun-09	206	
10847	V	22000	1MEurope	R	RPP Noticias	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	272[spa]	30124	dreambox	18-Jun-09	208	
10847	V	22000	1MEurope	R	Tropicana	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	273[spa]	30124	dreambox	18-Jun-09	210	
10847	V	22000	1MEurope	R	Bésame Nacional	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	274[spa]	30124	dreambox	18-Jun-09	212	
10847	V	22000	1MEurope	R	Radioacktiva	R	Mediaguard 2|Nagravision 3	No	Movistar+			0	275[spa]	30124	dreambox	18-Jun-09	214	
10847	V	22000	1MEurope	TV	C TAQUILLA	R	FTA	Yes	Movistar+	SD	MPEG-2	163	254[spa]	30128	SchleicheR	19-May-14	216	
10847	V	22000	1MEurope	TV	CONTRATO	R	FTA	Yes	Movistar+	SD	MPEG-2	163	254[spa]	30169	SchleicheR	19-May-14	218	
10847	V	22000	1MEurope	DATA	Tiendas Canal Club	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	220	
10847	V	22000	1MEurope	DATA	Infobolsa básico	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	222	
10847	V	22000	1MEurope	DATA	La Caixa	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	224	
10847	V	22000	1MEurope	DATA	ONCEplus	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	226	
10847	V	22000	1MEurope	DATA	Iberdrola	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	228	
10847	V	22000	1MEurope	DATA	Digital +	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	230	
10847	V	22000	1MEurope	DATA	MoviStar	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	232	
10847	V	22000	1MEurope	DATA	Recibo Detallado	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	234	
10847	V	22000	1MEurope	DATA	Compra SMS	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	236	
10847	V	22000	1MEurope	DATA	Playin'TV	@	FTA	Yes	Movistar+			0		0	dreambox	18-Jun-09	238	
10876	V	22000	1MEurope	TV	Movistar Golf	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	166	104[spa]|105[000]	30601	Frocus	29-Jun-17	242	
10876	V	22000	1MEurope	TV	Odisea	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	167	108[spa]	30602	Frocus	29-Jun-17	244	
10876	V	22000	1MEurope	TV	Playboy TV Iberia	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	173	132[spa]	30603	dm800	18-Jun-09	246	
10876	V	22000	1MEurope	TV	BeIn La Liga	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	169	116[spa]	30604	Frocus	29-Jun-17	248	
10876	V	22000	1MEurope	TV	National Geographic Channel España	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	170	120[spa]|121[eng]	30605	dm800	18-Jun-09	250	
10876	V	22000	1MEurope	TV	Movistar Futbol	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	161	84[spa]|85[dos]	30606	ade3661	5-May-17	252	
10876	V	22000	1MEurope	TV	Movistar Deportes 1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	172	128[spa]|129[000]	30607	Frocus	29-Jun-17	254	
10876	V	22000	1MEurope	TV	Calle 13	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	163	92[spa]|93[000]	30608	dm800	18-Jun-09	256	
10876	V	22000	1MEurope	TV	Decasa TV	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	164	96[spa]|97[000]	30613	Frocus	29-Jun-17	258	
10876	V	22000	1MEurope	TV	Syfy Universal	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	162	88[spa]|89[000]	30614	Frocus	29-May-10	260	
10876	V	22000	1MEurope	TV	beIN LaLiga	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	169	117[eng]|116[spa]	30615	Frocus	29-Jun-17	262	
10876	V	22000	1MEurope	TV	Movistar Halloween	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	168	112[spa]|113[000]	30616	Tanea	19-Oct-18	264	
10876	V	22000	1MEurope	TV	M. Deportes 1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	172	128[spa]|129[000]	30621	Tanea	19-Oct-18	266	
10891	H	22000	1KR	TV	rbb Berlin HD	TV	FTA	Yes	ARD Digital	HD	MPEG-4	5311	5312[ger]|5313[mis]|5316[ger]	10351	kathi	6-Dec-13	270	
10891	H	22000	1KR	TV	MDR Sachsen HD	TV	FTA	Yes	ARD Digital	HD	MPEG-4	5331	5332[ger]|5333[mis]|5336[ger]	10352	kathi	6-Dec-13	272	
10891	H	22000	1KR	TV	MDR S-Anhalt HD	TV	FTA	Yes	ARD Digital	HD	MPEG-4	5331	5332[ger]|5333[mis]|5336[ger]	10353	kathi	6-Dec-13	274	
10891	H	22000	1KR	TV	MDR Thüringen HD	TV	FTA	Yes	ARD Digital	HD	MPEG-4	5331	5332[ger]|5333[mis]|5336[ger]	10354	kathi	6-Dec-13	276	
10891	H	22000	1KR	TV	hr-fernsehen HD	TV	FTA	Yes	ARD Digital	HD	MPEG-4	5351	5352[ger]|5353[mis]|5356[ger]	10355	kathi	6-Dec-13	278	
10906	V	22000	1KR	TV	Movistar F1 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	160	80[fre]|81[000]	30001	Frocus	29-Jun-17	282	
10906	V	22000	1KR	TV	M. Deportes 1 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	161	86[spa]|87[000]	30002	Tanea	15-Jul-19	284	
10906	V	22000	1KR	TV	AMC Spain	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	162	92[fre]|93[000]	30003	Frocus	29-Jun-17	286	
10906	V	22000	1KR	TV	Antena 3 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	163	98[spa]|99[000]	30004	Frocus	29-Jun-17	288	
10906	V	22000	1KR	TV	Cuatro HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	164	104[spa]|105[000]	30005	Frocus	29-Jun-17	290	
10906	V	22000	1KR	TV	Telecinco HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	165	110[spa]|111[000]	30006	Frocus	29-Jun-17	292	
10906	V	22000	1KR	TV	La Sexta HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	166	116[spa]|117[000]	30007	Frocus	29-Jun-17	294	
10921	H	22000	1KR	TV	Family TV	TV	FTA	Yes		SD	MPEG-2	255	256[ger]	33	ade3661	8-Oct-16	298	
10921	H	22000	1KR	TV	Zee One Deutschland	TV	FTA	Yes		SD	MPEG-2	511	512[ger]	35	Tanea	27-Jun-16	300	
10921	H	22000	1KR	TV	Sky Sport News Deutschland	TV	FTA	Yes	Sky Germany	SD	MPEG-2	767	768[ger]	37	ade3661	26-Nov-16	302	
10921	H	22000	1KR	TV	eoTV (European Originals)	TV	FTA	Yes		SD	MPEG-2	1279	1280[ger]	39	ade3661	4-Nov-17	304	
10921	H	22000	1KR	TV	MediaShop-Meine Einkaufswelt	TV	FTA	Yes		SD	MPEG-2	1279	1280[ger]	39	Tanea	1-Aug-19	306	
10936	V	22000	1MEurope	TV	Mezzo HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	160	80[spa]	30750	Tanea	22-May-11	310	
10936	V	22000	1MEurope	TV	Calle 13 HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	166	116[spa]|117[000]	30751	Tanea	20-Jan-11	312	
10936	V	22000	1MEurope	TV	Nickelodeon HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	162	92[spa]	30752	ade3661	21-Jan-15	314	
10936	V	22000	1MEurope	TV	National Geographic Spain HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	163	98[spa]|99[000]	30753	Tanea	20-Jan-11	316	
10936	V	22000	1MEurope	TV	Canal+ Deportes HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	161	86[spa]|87[000]	30754	Tanea	22-May-11	318	
10936	V	22000	1MEurope	TV	Eurosport 1 España HD	TV	Nagravision 3	No	Movistar+	HD	MPEG-4	167	108[spa]|109[eng]	30758	Frocus	29-Jun-17	320	
10964	H	22000	1LFSS	DATA	test card	TV	FTA	Yes		SD	MPEG-2	0		0	phenix43	13-Oct-17	324	
10964	H	22000	1LFSS	TV	TLC HD Deutschland	TV	Videoguard|Nagravision 3	No		HD	MPEG-4	255	259[ger]	10100	ade3661	8-Oct-16	326	
10964	H	22000	1LFSS	TV	Zee One HD Deutschland	TV	FTA	Yes		HD	MPEG-4	511	515[ger]	10101	Tanea	27-Jun-16	328	
10964	H	22000	1LFSS	TV	Sparhandy TV 2 HD	TV	FTA	Yes		HD	MPEG-4	767	771[ger]	10102	ade3661	4-Nov-17	330	
10964	H	22000	1LFSS	TV	MTV HD Deutschland	TV	Videoguard|Nagravision 3	No		HD	MPEG-4	1023	1027[ger]	10103	ade3661	8-Oct-16	332	
10964	H	22000	1LFSS	TV	Channel 21 HD	TV	FTA	Yes		HD	MPEG-4	1279	1283[ger]	10104	ade3661	13-Mar-16	334	
10964	H	22000	1LFSS	TV	QVC Style HD	TV	FTA	Yes		HD	MPEG-4	1535	1539[ger]	10105	Tanea	9-Feb-18	336	
10964	H	22000	1LFSS	TV	TLC HD Austria	TV	Videoguard	No		HD	MPEG-4	255	259[ger]	10110	Tanea	30-Nov-15	338	
10964	H	22000	1LFSS	TV	MTV HD Austria	TV	Videoguard|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	1023	1027[ger]	10113	ade3661	8-Oct-16	340	
10979	V	22000	Europe	TV	Factoria de Ficción	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	171	124[spa]|125[spa]	30652	Tanea	14-May-14	344	
10979	V	22000	Europe	TV	Clan TVE	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	160	80[spa]|81[000]	30654	dm800	18-Jun-09	346	
10979	V	22000	Europe	TV	La Sexta	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	162	88[spa]	30655	dm800	18-Jun-09	348	
10979	V	22000	Europe	TV	TVE 1	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	170	120[spa]	30656	Frocus	29-May-10	350	
10979	V	22000	Europe	TV	Canal Hollywood España	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	166	104[spa]|105[000]	30657	dm800	18-Jun-09	352	
10979	V	22000	Europe	TV	TVE La 2	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	167	108[spa]|109[000]	30658	dm800	18-Jun-09	354	
10979	V	22000	Europe	TV	Telecinco	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	165	100[spa]	30659	Supercoco	29-May-10	356	
10979	V	22000	Europe	TV	M.CineDoc&Roll	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	164	96[spa]|97[000]	30662	Tanea	31-Aug-18	358	
10979	V	22000	Europe	TV	Cuatro	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	173	132[spa]	30663	Tanea	31-Aug-18	360	
10979	V	22000	Europe	TV	TNT España	TV	Mediaguard 2	No	Movistar+	SD	MPEG-2	163	92[spa]	30665	Tanea	18-Mar-14	362	
10979	V	22000	Europe	TV	Nat Geo Wild Spain	TV	Mediaguard 2|Nagravision 3	No	Movistar+	SD	MPEG-2	168	112[spa]|113[eng]	30680	dm800	4-Sep-15	364	
