Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
11856	V	29900	PanEuropean	TV	Zes	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	561	137[dut]	7061	Tokemup	28-Jan-19	380	
11856	V	29900	PanEuropean	TV	Nautical Channel HD	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	HD	MPEG-4	585	168[eng]|266[ger]|267[fre]|268[ita]|278[rus]	7165	Tokemup	28-Jan-19	382	
11856	V	29900	PanEuropean	TV	Eurosport 1 HD	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No	SkyLink	HD	MPEG-4	566	296[dut]|276[eng]|166[cze]|286[hun]	7166	Tokemup	19-Mar-19	384	
11856	V	29900	PanEuropean	TV	Eurosport 1 HD BE	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	HD	MPEG-4	566	296[dut]|276[eng]	7167	Tokemup	18-Mar-19	386	
11856	V	29900	PanEuropean	R	Qmusic	R	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)			0	126[dut]	7026	Tokemup	29-Jan-19	388	
11856	V	29900	PanEuropean	R	Joe	R	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)			0	128[dut]	7028	Tokemup	29-Jan-19	390	
11876	H	29900	PanEuropean	TV	TV Nova HD	TV	Irdeto 2	No	SkyLink	HD	MPEG-4	7001	7002|7002[cze]|7003[cze]	13201	jaromir.zavrel	25-Aug-16	394	
11876	H	29900	PanEuropean	TV	Prima HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7021	7022|7022[cze]|7023[cze]	13202	Tanea	3-Feb-16	396	
11876	H	29900	PanEuropean	TV	Nova Sport HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7041	7042|7042[cze]|7043[cze]	13203	Tanea	3-Feb-16	398	
11876	H	29900	PanEuropean	TV	TV Fanda HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7061	7062|7062[cze]	13204	Tanea	3-Feb-16	400	
11876	H	29900	PanEuropean	TV	Nova Cinema HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7081	7082|7082[cze]	13205	Tanea	3-Feb-16	402	
11876	H	29900	PanEuropean	TV	Prima COOL HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7101	7102|7102[cze]|7103[cze]	13206	Tanea	3-Feb-16	404	
11876	H	29900	PanEuropean	TV	TV Dajto HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7121	7122|7122[slo]	13207	Tanea	3-Feb-16	406	
11876	H	29900	PanEuropean	TV	TV Joj HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7141	7142|7142[slo]	13208	Tanea	3-Feb-16	408	
11876	H	29900	PanEuropean	TV	Joj Plus HD	TV	FTA	Yes	SkyLink	HD	MPEG-4	7161	7162[slo]	13209	Tanea	3-Feb-16	410	
11876	H	29900	PanEuropean	TV	RiK promo	TV	FTA	Yes	SkyLink	SD	MPEG-4	7181	7182[slo]	13210	jaromir.zavrel	8-Feb-16	412	
11876	H	29900	PanEuropean	TV	Nova International	TV	FTA	Yes	SkyLink	SD	MPEG-4	7201	7202[cze]	13211	Tanea	3-Feb-16	414	
11914	H	29900	PanEuropean	TV	mSAT Info	TV	Conax	No		SD	MPEG-4	91	92[srp]	20000	Tanea	28-Dec-18	418	
11914	H	29900	PanEuropean	TV	Superstar TV HD	TV	Conax	No		HD	HEVC (H.265)	31	32[srp]	20003	Tanea	18-Dec-18	420	
11914	H	29900	PanEuropean	IMG	Film Klub	TV	Conax	No		SD	MPEG-4	131		20013	Tanea	18-Dec-18	422	
11914	H	29900	PanEuropean	TV	Decija TV	TV	Conax	No		SD	MPEG-4	161	162[srp]	20016	Tanea	18-Dec-18	424	
11914	H	29900	PanEuropean	TV	Kitchen TV HD Srbija	TV	Conax	No		HD	HEVC (H.265)	171	172[srp]	20017	Tanea	18-Dec-18	426	
11914	H	29900	PanEuropean	TV	Agro TV HD Srbija	TV	Conax	No		HD	HEVC (H.265)	181	182[srp]	20018	Tanea	18-Dec-18	428	
11914	H	29900	PanEuropean	TV	Ženska TV HD	TV	Conax	No		HD	HEVC (H.265)	194	195[srp]	20019	Tanea	18-Dec-18	430	
11914	H	29900	PanEuropean	TV	M1 (Magyar 1)	TV	Conax	No		SD	MPEG-4	2101	2102[hun]	20210	Tanea	16-Mar-19	432	
11914	H	29900	PanEuropean	TV	M2 (Magyar 2)	TV	Conax	No		SD	MPEG-4	2111	2112[hun]	20211	Tanea	16-Mar-19	434	
11914	H	29900	PanEuropean	TV	RTL Klub	TV	Conax	No		SD	MPEG-4	2121	2122[hun]	20212	Tanea	16-Mar-19	436	
11914	H	29900	PanEuropean	TV	Viasat 3	TV	Conax	No		SD	MPEG-4	2131	2132[hun]	20213	Tanea	16-Mar-19	438	
11914	H	29900	PanEuropean	TV	Story 4	TV	Conax	No		SD	MPEG-4	2141	2142[hun]	20214	Tanea	16-Mar-19	440	
11914	H	29900	PanEuropean	TV	Magyar ATV	TV	Conax	No		SD	MPEG-4	2151	2152[hun]	20215	Tanea	16-Mar-19	442	
11914	H	29900	PanEuropean	TV	Echo TV	TV	Conax	No		SD	MPEG-4	2161	2162[hun]	20216	Tanea	16-Mar-19	444	
11914	H	29900	PanEuropean	TV	Duna TV	TV	Conax	No		SD	MPEG-4	2171	2172[hun]	20217	Tanea	16-Mar-19	446	
11914	H	29900	PanEuropean	TV	Duna World	TV	Conax	No		SD	MPEG-4	2181	2182[hun]	20218	Tanea	16-Mar-19	448	
11914	H	29900	PanEuropean	TV	Minimax Hungary	TV	Conax	No		SD	MPEG-4	2191	2192[hun]	20219	Tanea	16-Mar-19	450	
11914	H	29900	PanEuropean	TV	RTS Svet HD	TV	Conax	No		HD	MPEG-4	101	102[srp]	20810	Tanea	25-Sep-18	452	
11914	H	29900	PanEuropean	TV	RTS 1 HD	TV	Conax	No		SD	MPEG-4	111	112[srp]	20811	Tanea	25-Sep-18	454	
11914	H	29900	PanEuropean	TV	RTS 2 HD	TV	Conax	No		HD	MPEG-4	121	122[srp]	20812	Tanea	25-Sep-18	456	
11914	H	29900	PanEuropean	TV	RTS 3	TV	Conax	No		SD	MPEG-4	131	132[srp]	20813	Tanea	25-Sep-18	458	
11914	H	29900	PanEuropean	TV	RTS Drama	TV	Conax	No		SD	MPEG-4	141	142[srp]	20814	Tanea	25-Sep-18	460	
11914	H	29900	PanEuropean	TV	RTS Kolo	TV	Conax	No		SD	MPEG-4	151	152[srp]	20815	Tanea	25-Sep-18	462	
11914	H	29900	PanEuropean	TV	RTS Trezor	TV	Conax	No		SD	MPEG-4	161	162[srp]	20816	Tanea	25-Sep-18	464	
11914	H	29900	PanEuropean	TV	RTS Zivot	TV	Conax	No		SD	MPEG-4	171	172[srp]	20817	Tanea	25-Sep-18	466	
11914	H	29900	PanEuropean	TV	RTS Muzika	TV	Conax	No		SD	MPEG-4	181	182[srp]	20818	Tanea	25-Sep-18	468	
11914	H	29900	PanEuropean	TV	RTS Poletarac	TV	Conax	No		SD	MPEG-4	191	192[srp]	20819	Tanea	25-Sep-18	470	
11914	H	29900	PanEuropean	TV	Star TV Srbija	TV	Conax	No		SD	MPEG-4	321	322[srp]	20832	Tanea	25-Sep-18	472	
11914	H	29900	PanEuropean	TV	Film Klub	TV	Conax	No		SD	MPEG-4	331	332[srp]	20833	Tanea	25-Sep-18	474	
11914	H	29900	PanEuropean	TV	Balkan Hot 1	TV	Conax	No		SD	MPEG-4	351	352[srp]	20835	Tanea	25-Sep-18	476	
11914	H	29900	PanEuropean	TV	Balkan Hot 2	TV	Conax	No		SD	MPEG-4	361	362[srp]	20836	Tanea	25-Sep-18	478	
11914	H	29900	PanEuropean	TV	B TV	TV	Conax	No		SD	MPEG-4	371	372[srp]	20837	Tanea	25-Sep-18	480	
11934	V	27500	PanEuropean	TV	German Tote	TV	FTA	Yes		SD	MPEG-4	4110	4120[ger]	14041	Tanea	12-Oct-15	484	
11934	V	27500	PanEuropean	TV	FightBox HD	TV	Conax	No		HD	MPEG-4	5010	5020[eng]|5021[pol]	14050	Tanea	8-Jun-13	486	
11934	V	27500	PanEuropean	TV	DocuBox	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	5110	5120[eng]	14051	Tokemup	29-Jan-19	488	
11934	V	27500	PanEuropean	TV	Prima Comedy Central	TV	FTA	Yes		SD	MPEG-2	5210	5220[cze]	14052	Tanea	18-May-16	490	
11934	V	27500	PanEuropean	TV	Prima MAX HD	TV	FTA	Yes		HD	MPEG-4	5310	5320[eng]|5321[cze]	14053	Tanea	18-May-16	492	
11934	V	27500	PanEuropean	TV	History HD	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	HD	MPEG-4	5410	5420[dut]	14054	Tokemup	29-Jan-19	494	
11934	V	27500	PanEuropean	TV	TV Oranje	TV	Cryptoworks|Irdeto|Mediaguard|Nagravision|Viaccess	No		SD	MPEG-2	5510	5520[dut]	14055	Tanea	25-Jun-19	496	
11934	V	27500	PanEuropean	TV	Prima ZOOM HD	TV	FTA	Yes		HD	MPEG-4	5610	5620[cze]|5621[cze]	14056	Tanea	18-May-16	498	
11934	V	27500	PanEuropean	TV	FilmBox Central Europe	TV	FTA	Yes		SD	MPEG-2	5710	5720[cze]|5721[eng]	14057	Tanea	18-May-16	500	
11934	V	27500	PanEuropean	TV	CS Film (12-00 CET)	TV	FTA	Yes		SD	MPEG-2	5810	5820[cze]	14058	Tanea	18-May-16	502	
11934	V	27500	PanEuropean	TV	CS Horror (00-06 Cet)	TV	Cryptoworks|Irdeto|Viaccess	No		SD	MPEG-4	5910	5920[cze]	14059	Tanea	2-Dec-19	504	
11934	V	27500	PanEuropean	TV	Viasat History	TV	Cryptoworks|Irdeto 2	No		SD	MPEG-4	6010	6020[slo]|6021[000]|6022[slo]	14060	Tanea	18-May-16	506	
11934	V	27500	PanEuropean	TV	Viasat Explore East (06-00)	TV	FTA	Yes		SD	MPEG-2	6110	6120[cze]|6121[eng]|6122[hun]	14061	Tanea	18-May-16	508	
11934	V	27500	PanEuropean	TV	Prima LOVE	TV	FTA	Yes		SD	MPEG-2	6310	6320[cze]	14063	Tanea	18-May-16	510	
11934	V	27500	PanEuropean	TV	Nick Jr. Czech	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	6410	6420[cze]|6421[eng]	14064	Tanea	30-May-17	512	
11934	V	27500	PanEuropean	TV	FilmBox Extra HD	TV	Cryptoworks|Irdeto|Viaccess	No		HD	MPEG-4	6710	6720[cze]|6721[qaa]|6722[hun]	14067	Tanea	5-Aug-18	514	
11934	V	27500	PanEuropean	TV	Duck TV	TV	Cryptoworks|Irdeto 2|Mediaguard|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	7710	7720[dut]	14068	Tokemup	29-Jan-19	516	
11934	V	27500	PanEuropean	TV	Cartoon Network CZ	TV	Irdeto 2|Viaccess 5.0	No		SD	MPEG-2	6910	6820[cze]	14069	Tanea	2-Mar-18	518	
11934	V	27500	PanEuropean	TV	MTV	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7010	7020[eng]	14070	Tokemup	29-Jan-19	520	
11934	V	27500	PanEuropean	TV	Nickelodeon / Spike	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7110	7120[dut]	14071	Tokemup	30-Jan-19	522	
11934	V	27500	PanEuropean	TV	Comedy Central	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7210	7220[dut]	14072	Tokemup	29-Jan-19	524	
11934	V	27500	PanEuropean	TV	Spike	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	SD	MPEG-4	7310	7320[dut]	14073	Tokemup	29-Jan-19	526	
11934	V	27500	PanEuropean	TV	Nickelodeon	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	7110	7120[dut]	14074	Tokemup	30-Jan-19	528	
11934	V	27500	PanEuropean	TV	AMC Central Europe	TV	Cryptoworks|Irdeto|Viaccess	No		SD	MPEG-4	7510	7520[cze]|7521[eng]	14075	Tanea	5-Aug-18	530	
11934	V	27500	PanEuropean	TV	Disney Channel Hungary & Czechia	TV	Cryptoworks|Irdeto|Viaccess	No		SD	MPEG-4	7610	7620[cze]|7621[eng]|7622[hun]	14076	Tanea	5-Aug-18	532	
11934	V	27500	PanEuropean	TV	TV Paprika	TV	Cryptoworks|Irdeto|Viaccess	No		SD	MPEG-4	7810	7820[cze]	14078	Tanea	5-Aug-18	534	
11973	V	29900	PanEuropean	TV	Nova Sport 2 HD	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	1010	1020[cze]	14110	ade3661	10-Aug-16	538	
11973	V	29900	PanEuropean	TV	WAU HD	TV	FTA	Yes		HD	MPEG-4	1110	1120[slo]	14111	ade3661	10-Aug-16	540	
11973	V	29900	PanEuropean	TV	Markiza International	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	1210	1220[slo]	14112	ade3661	10-Aug-16	542	
11973	V	29900	PanEuropean	TV	Nova Gold	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	1310	1320[cze]	14113	ade3661	24-Mar-17	544	
11973	V	29900	PanEuropean	TV	Nova 2	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	1410	1420[cze]	14114	ade3661	24-Mar-17	546	
11973	V	29900	PanEuropean	TV	JOJ Family HD	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	1510	1520[cze]	14115	ade3661	24-Mar-17	548	
11973	V	29900	PanEuropean	TV	Minimax Czechia	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	1610	1620[cze]	14116	ade3661	10-Aug-16	550	
11973	V	29900	PanEuropean	TV	leo TV	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	1710	1720[cze]	14117	Tokemup	30-Jan-19	552	
11973	V	29900	PanEuropean	TV	Leo TV Dutch	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	1710	1720[dut]	14118	Tokemup	30-Jan-19	554	
11973	V	29900	PanEuropean	TV	Penthouse HD 1	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	HD	MPEG-4	1910	1920[eng]	14119	Tokemup	30-Jan-19	556	
11973	V	29900	PanEuropean	TV	Penthouse HD 1 Cz	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	1910	1920[cze]	14120	ade3661	11-Aug-16	558	
11973	V	29900	PanEuropean	TV	Penthouse HD 2	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	HD	MPEG-4	2110	2120[eng]	14121	Tokemup	30-Jan-19	560	
11973	V	29900	PanEuropean	TV	Golf Channel	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	2610	2620[cze]	14126	Tanea	20-Jul-18	562	
11973	V	29900	PanEuropean	TV	KinoSvet	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	2710	2720[cze]	14127	Tanea	20-Jul-18	564	
11973	V	29900	PanEuropean	TV	Mnam TV	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	2810	2820[cze]	14128	Tanea	20-Jul-18	566	
11973	V	29900	PanEuropean	R	Funx	R	FTA	Yes	CanalDigitaal|TV Vlaanderen Digitaal			0	5120[dut]	14151	Tokemup	15-Mar-19	568	
12032	H	27500	PanEuropean	TV	Stingray Classica HD	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	HD	MPEG-4	511	515[ger]	6101	Tokemup	30-Jan-19	572	
12032	H	27500	PanEuropean	TV	Stingray iConcerts HD	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	HD	MPEG-4	767	768[eng]	6102	Tokemup	30-Jan-19	574	
12032	H	27500	PanEuropean	TV	AutoMotorSport HD	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	HD	MPEG-4	1023	1027[ger]|1024[ger]|1025[bul]|1026[cze]	6103	Tokemup	30-Jan-19	576	
12032	H	27500	PanEuropean	DATA	Astra2Connect	@	FTA	Yes				0		6190	Frocus	29-Apr-11	578	
12070	H	27500	PanEuropean	TV	Sport 1 Czechia HD	TV	Cryptoworks|Irdeto 2|Viaccess 4.0	No	SkyLink	HD	MPEG-4	2710	2720|2720[slo]|2721|2721[000]	13131	Tanea	8-Dec-16	582	
12070	H	27500	PanEuropean	TV	CS Mystery	TV	Cryptoworks|Irdeto|Viaccess	No	SatLink	SD	MPEG-4	2910	2920[cze]	13133	Tanea	2-Dec-19	584	
12070	H	27500	PanEuropean	TV	TV Joj HD	TV	Cryptoworks|Irdeto 2|Viaccess 4.0	No	SkyLink	HD	MPEG-4	3810	3820[slo]|3821[000]	13144	Tanea	8-Dec-16	586	
12070	H	27500	PanEuropean	TV	Joj Cinema HD	TV	Cryptoworks|Irdeto 2|Viaccess 4.0	No	SkyLink	HD	MPEG-4	3910	3920[slo]|3921[000]	13145	Tanea	8-Dec-16	588	
12070	H	27500	PanEuropean	TV	War promo	TV	FTA	Yes		SD	MPEG-4	4010	4020[cze]	13146	Tanea	6-Sep-17	590	
12070	H	27500	PanEuropean	TV	CS History	TV	Cryptoworks|Irdeto|Viaccess	No	SkyLink	SD	MPEG-4	4010	4020[cze]	13146	Tanea	2-Dec-19	592	
12070	H	27500	PanEuropean	TV	Nickelodeon Czechia	TV	Cryptoworks|Irdeto|Viaccess	No	SatLink	SD	MPEG-4	4210	4220[cze]|4221[eng]	13148	Tanea	2-Dec-19	594	
12070	H	27500	PanEuropean	R	Country Radio	R	Cryptoworks	No	SkyLink		MPEG-2	0	3329[cze]	13150	EnoSat	4-Feb-17	596	
12070	H	27500	PanEuropean	R	Radio Beat Morava	R	Cryptoworks	No	SkyLink		MPEG-2	0	3331[cze]	13151	EnoSat	4-Feb-17	598	
12090	V	29900	PanEuropean	TV	National Geographic Channel HD East Europe	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	1501	1504[cze]|1506[eng]|7014[eng]|7015[tur]|7016[rus]|7017[heb]|7018[hun]	770	Tanea	22-Jun-16	602	
12090	V	29900	PanEuropean	TV	National Geographic Channel HD East Europe	TV	Cryptoworks|Irdeto 2	No		HD	MPEG-4	1501	1504[cze]|1506[eng]	771	Tanea	22-Jun-16	604	
12090	V	29900	PanEuropean	TV	Nat Geo Wild Europe HD	TV	Conax|Cryptoworks|Irdeto 2|Mediaguard 2|Viaccess 5.0	No		HD	MPEG-4	1101	1102[eng]|1104[cze]|7614[bul]|7616[rus]|7617[dut]|7618[hun]	772	Tanea	22-Jun-16	606	
12090	V	29900	PanEuropean	TV	Nat Geo Wild Europe HD	TV	Cryptoworks|Irdeto 2	No		HD	MPEG-4	1101	1102[eng]|1104[cze]	773	Tanea	22-Jun-16	608	
12090	V	29900	PanEuropean	TV	Nat Geo Wild Europe HD	TV	Irdeto 2|Nagravision 3|Viaccess 2.5|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	HD	MPEG-4	1101	1102[eng]|7617[dut]	774	Tokemup	30-Jan-19	610	
12090	V	29900	PanEuropean	TV	HBO HD	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	7111	7112[cze]	775	ade3661	15-Oct-16	612	
12090	V	29900	PanEuropean	TV	HBO 2	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	7251	7252[cze]	776	ade3661	15-Oct-16	614	
12090	V	29900	PanEuropean	TV	HBO 3	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	7121	7122[cze]	777	ade3661	15-Oct-16	616	
12090	V	29900	PanEuropean	TV	CineMax	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	7261	7262[cze]	778	ade3661	15-Oct-16	618	
12090	V	29900	PanEuropean	TV	MTV Europe CZ	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		SD	MPEG-4	7291	7292[cze]	780	ade3661	15-Oct-16	620	
12090	V	29900	PanEuropean	TV	Stingray Cmusic	TV	Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7301	7302[eng]	781	Tokemup	31-Jan-19	622	
12090	V	29900	PanEuropean	TV	Spektrum HD	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No		HD	MPEG-4	7271	7272[cze]|7273[hun]	784	ade3661	15-Oct-16	624	
12090	V	29900	PanEuropean	TV	Eurosport 2 North East Europe HD	TV	Cryptoworks|Irdeto|Mediaguard	No	SkyLink	HD	MPEG-4	7131	7132[cze]|7134[hun]	785	Tanea	19-Mar-19	626	
12090	V	29900	PanEuropean	TV	Regionální Televize	TV	FTA	Yes		HD	MPEG-4	7131	7132[cze]	786	Tanea	22-Jun-16	628	
12090	V	29900	PanEuropean	TV	National Geographic Hungary & Czechia	TV	Cryptoworks|Irdeto|Viaccess	No	SkyLink	SD	MPEG-4	7311	7312[cze]|7313[eng]|7314[hun]	787	Tanea	19-Mar-19	630	
12090	V	29900	PanEuropean	TV	Fishing & Hunting	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7241	7242[cze]	788	Tokemup	31-Jan-19	632	
12090	V	29900	PanEuropean	TV	AXN Czech	TV	Cryptoworks|Irdeto 2|Viaccess 5.0	No	SkyLink	SD	MPEG-4	7281	7282[cze]|7283[eng]	789	Tanea	2-Jul-16	634	
12090	V	29900	PanEuropean	TV	TV Rebel 2	TV	Cryptoworks|Irdeto 2	No	SkyLink	SD	MPEG-4	7211	7212[cze]	790	Tanea	24-Sep-17	636	
12090	V	29900	PanEuropean	TV	Fishing & Hunting	TV	Cryptoworks|Irdeto 2|Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|SkyLink|TV Vlaanderen Digitaal	SD	MPEG-4	7241	7243[eng]	791	Tokemup	31-Jan-19	638	
12129	V	29900	PanEuropean	TV	Film1 Family	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	512	80[dut]	20910	Tokemup	1-Feb-19	642	
12129	V	29900	PanEuropean	TV	Film1 Drama	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	513	82[dut]	20915	Tokemup	1-Feb-19	644	
12129	V	29900	PanEuropean	TV	Film Action	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	514	84[dut]	20920	Tokemup	1-Feb-19	646	
12129	V	29900	PanEuropean	TV	Ziggo Sport 1 Voetbal	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	515	86[dut]	20925	Tokemup	1-Feb-19	648	
12129	V	29900	PanEuropean	TV	Ziggo Sport 1 Golf	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	516	88[dut]	20930	Tokemup	1-Feb-19	650	
12129	V	29900	PanEuropean	TV	SBS 9	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	519	94[eng]	20945	Tokemup	1-Feb-19	652	
12129	V	29900	PanEuropean	TV	TLC Nederland	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	SD	MPEG-4	524	103[dut]	20949	Tokemup	1-Feb-19	654	
12129	V	29900	PanEuropean	TV	Eclips TV	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	554	154[dut]	20954	Tokemup	5-Jun-19	656	
12129	V	29900	PanEuropean	TV	Film1 Premiere HD	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	HD	MPEG-4	521	111[dut]	20955	Tokemup	1-Feb-19	658	
12129	V	29900	PanEuropean	TV	Ziggo Sport 1 Select HD	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal	HD	MPEG-4	522	100[dut]	20960	Tokemup	2-Feb-19	660	
12129	V	29900	PanEuropean	TV	National Geographic Channel HD	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal	HD	MPEG-4	525	105[dut]	20965	Tokemup	2-Feb-19	662	
12129	V	29900	PanEuropean	TV	VTM Kids Jr	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	550	120[dut]	21110	Tokemup	2-Feb-19	664	
12129	V	29900	PanEuropean	TV	Ketnet	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	CanalDigitaal|TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	552	122[dut]	21112	Tokemup	2-Feb-19	666	
12129	V	29900	PanEuropean	TV	VTM Kids / Kanaal Z	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	556	126[dut]	21116	Tokemup	2-Feb-19	668	
12129	V	29900	PanEuropean	TV	Vitaya	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	560	130[dut]	21120	Tokemup	2-Feb-19	670	
12129	V	29900	PanEuropean	TV	Caz	TV	Nagravision 3|Mediaguard 3|Viaccess 5.0	No	TV Vlaanderen Digitaal|T&eacute;l&eacute;SAT (Telesat)	SD	MPEG-4	562	132[dut]	21122	Tokemup	2-Feb-19	672	
