Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
10847	V	23000	Spot	TV	BBC Two HD	TV	FTA	Yes	Freesat	HD	MPEG-4	5500	5501[eng]|5502[eng]	6940	MichaelR	17-Feb-20	100	
10847	V	23000	Spot	TV	BBC One HD	TV	FTA	Yes	Sky UK|Freesat	HD	MPEG-4	5400	5401[eng]|5402[eng]	6941	alexfloresaf38	24-Nov-18	102	
10847	V	23000	Spot	TV	BBC One Nothern Island	TV	FTA	Yes	Freesat	HD	MPEG-4	5300	5301[eng]	6943	ade3661	26-Nov-17	104	
10891	H	22000	Spot	TV	ITV Border	TV	FTA	Yes		SD	MPEG-2	3368	3369[eng]	10120	SatSifi	26-Nov-17	108	
10891	H	22000	Spot	TV	ITV Westcountry South West +1	TV	FTA	Yes		SD	MPEG-2	2342	2343[eng]	10125	ade3661	26-Nov-17	110	
10891	H	22000	Spot	TV	ITV 1 Tyne Tees North	TV	FTA	Yes		SD	MPEG-2	3339	3340[eng]	10130	dm800	18-Jun-09	112	
10891	H	22000	Spot	TV	ITV Be +1	TV	FTA	Yes		SD	MPEG-2	2305	2308[eng]	10139	ade3661	26-Nov-17	114	
10891	H	22000	Spot	TV	ITV 1 Meridian South	TV	FTA	Yes		SD	MPEG-2	3336	3337[eng]	10140	dm800	18-Jun-09	116	
10891	H	22000	Spot	TV	ITV 1 Central West +1	TV	FTA	Yes		SD	MPEG-2	2358	2359[eng]	10145	SatSifi	21-May-12	118	
10891	H	22000	Spot	TV	ITV 1 Meridian South East	TV	FTA	Yes		SD	MPEG-2	3344	3345[eng]	10150	SatSifi	21-May-12	120	
10891	H	22000	Spot	TV	ITV 1 London +1	TV	FTA	Yes		SD	MPEG-2	2362	2363[eng]|2364[eng]	10155	SatSifi	21-May-12	122	
10891	H	22000	Spot	TV	ITV 1 Yorkshire West	TV	FTA	Yes		SD	MPEG-2	3348	3349[eng]	10160	dm800	18-Jun-09	124	
10891	H	22000	Spot	TV	ITV 2 +1	TV	FTA	Yes		SD	MPEG-2	3352	3353[eng]	10165	dm800	18-Jun-09	126	
10906	V	22000	Spot	TV	Channel TV	TV	FTA	Yes		SD	MPEG-2	3328	3329[eng]	10200	dm800	18-Jun-09	130	
10906	V	22000	Spot	TV	STV North	TV	FTA	Yes		SD	MPEG-2	3332	3333[eng]	10210	dm800	18-Jun-09	132	
10906	V	22000	Spot	TV	STV West	TV	FTA	Yes		SD	MPEG-2	3336	3337[eng]	10220	dm800	18-Jun-09	134	
10906	V	22000	Spot	TV	STV East	TV	FTA	Yes		SD	MPEG-2	3340	3341[eng]	10221	dm800	18-Jun-09	136	
10906	V	22000	Spot	TV	STV West +1	TV	FTA	Yes		SD	MPEG-2	2374	2318[eng]|2378[eng]	10225	SatSifi	26-Nov-17	138	
10906	V	22000	Spot	TV	Ulster TV	TV	FTA	Yes		SD	MPEG-2	3344	3345[eng]	10230	dm800	18-Jun-09	140	
10906	V	22000	Spot	TV	ITV 1 Westcountry South West	TV	FTA	Yes		SD	MPEG-2	2308	2305[eng]	10240	ade3661	26-Nov-17	142	
10906	V	22000	Spot	TV	Scottish TV Tayside	TV	FTA	Yes		SD	MPEG-2	2379	2380[eng]	10255	ade3661	26-Nov-17	144	
10906	V	22000	Spot	TV	ITV 3	TV	FTA	Yes		SD	MPEG-2	3348	3349[eng]	10260	dm800	18-Jun-09	146	
10906	V	22000	Spot	TV	ITV 3 +1	TV	FTA	Yes		SD	MPEG-2	3352	3353[eng]	10261	dm800	18-Jun-09	148	
10906	V	22000	Spot	R	Talk Sport	R	FTA	Yes				0	3355[eng]	10238	dreambox	18-Jun-09	150	
10936	V	22000	Spot	TV	Channel 4 London +1	TV	FTA	Yes		SD	MPEG-2	2316	2317[eng]|2318[eng]	8311	Tanea	21-Nov-18	154	
10936	V	22000	Spot	TV	Channel 4 South & East +1	TV	FTA	Yes		SD	MPEG-2	2322	2323[eng]	8312	Tanea	9-Nov-18	156	
10936	V	22000	Spot	TV	Channel 4 Midlands +1	TV	FTA	Yes		SD	MPEG-2	2327	2328[eng]	8313	Tanea	9-Nov-18	158	
10936	V	22000	Spot	TV	Channel 4 North +1	TV	FTA	Yes		SD	MPEG-2	2332	2333[eng]	8314	Tanea	9-Nov-18	160	
10936	V	22000	Spot	TV	Channel 4 Northern Ireland +1	TV	FTA	Yes		SD	MPEG-2	2337	2338[eng]	8315	Tanea	9-Nov-18	162	
10936	V	22000	Spot	TV	Channel 4 Scotland +1	TV	FTA	Yes		SD	MPEG-2	2342	2343[eng]	8316	Tanea	9-Nov-18	164	
10936	V	22000	Spot	TV	More 4 UK	TV	FTA	Yes		SD	MPEG-2	2359	2360[eng]|2361[eng]	8340	Tanea	9-Nov-18	166	
10994	H	22000	Spot	TV	ITV 1 Meridian North	TV	FTV	No	Sky UK	SD	MPEG-2	3332	3333[eng]	12101	SatSifi	14-Jul-13	170	
10994	H	22000	Spot	TV	ITV 1 Granada HD	TV	FTV	No	Sky UK	HD	MPEG-4	2362	2364[eng]|2363[eng]	12130	SatSifi	14-Jul-13	172	
11038	V	22000	Europe	TV	Discovery Home & Health UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2333	2334[eng]|2335[eng]	6208	EnoSat	2-Feb-20	176	
11038	V	22000	Europe	TV	Discovery Turbo UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2337	2338[eng]	6209	EnoSat	2-Feb-20	178	
11038	V	22000	Europe	TV	TLC UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2313	2314[eng]|2316[eng]	6233	EnoSat	2-Feb-20	180	
11038	V	22000	Europe	TV	Home+1	TV	Videoguard	No	Sky UK	SD	MPEG-2	2312	2313[eng]	7600	EnoSat	2-Feb-20	182	
11038	V	22000	Europe	TV	Investigation Discovery Europe	TV	Videoguard	No		SD	MPEG-2	2365	2366[eng]	52465	Tanea	9-Jan-19	184	
11053	H	23000	Spot	TV	ITV Wales HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2320	2321[eng]	20730	ade3661	19-Feb-18	188	
11053	H	23000	Spot	TV	ITV Granada HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2330	2331[eng]|2332[eng]	20740	ade3661	19-Feb-18	190	
11053	H	23000	Spot	TV	ITV Tyne Tees	TV	FTA	Yes		HD	MPEG-4	2318	2315[eng]|2317[eng]	20750	ade3661	8-Aug-19	192	
11068	V	23000	Spot	TV	ITV Border UK HD	TV	FTA	Yes		HD	MPEG-4	257	2311[eng]|2317[eng]	0	Tanea	30-Nov-16	196	
11068	V	23000	Spot	TV	STV HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2306	2305[eng]|2307[eng]	20800	ade3661	18-Sep-16	198	
11068	V	23000	Spot	TV	UTV HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2313	2312[eng]|2314[eng]	20810	ade3661	18-Sep-16	200	
11068	V	23000	Spot	TV	ITV Anglia East HD	TV	FTA	Yes		HD	MPEG-4	2325	2326[eng]|2327[eng]	20840	Tanea	12-Aug-16	202	
11082	H	22000	Europe	TV	Channel S Bangladesh	TV	FTA	Yes		SD	MPEG-2	2323	2324[ben]	50300	Tanea	21-Mar-16	206	
11082	H	22000	Europe	TV	Showcase +1	TV	FTA	Yes		SD	MPEG-2	2305	2306[eng]	50305	Tanea	26-Oct-17	208	
11082	H	22000	Europe	TV	Jewellery Maker	TV	FTA	Yes		SD	MPEG-2	2334	2335[eng]	50310	Frocus	28-May-16	210	
11082	H	22000	Europe	TV	Pavers Shoes TV	TV	FTA	Yes		SD	MPEG-2	2319	2320[eng]	50313	Tanea	28-Jul-15	212	
11082	H	22000	Europe	TV	Bloomberg TV Europe	TV	FTA	Yes		SD	MPEG-2	2342	2343[eng]	50316	Tanea	1-Dec-16	214	
11082	H	22000	Europe	TV	GOLD Ireland (UK)	TV	Videoguard	No	Sky UK	SD	MPEG-2	2322	2323[eng]|2324[eng]	50320	Tanea	9-Dec-19	216	
11082	H	22000	Europe	TV	Ahlulbayt TV	TV	FTA	Yes		SD	MPEG-2	2338	2339[ara]	50325	Tanea	21-Nov-17	218	
11082	H	22000	Europe	TV	Sikh Channel	TV	FTA	Yes		SD	MPEG-2	2307	2308[eng]	50335	Tanea	15-Aug-16	220	
11082	H	22000	Europe	TV	LoveWorld	TV	FTA	Yes		SD	MPEG-2	2325	2326[eng]	50340	Tanea	25-Apr-16	222	
11082	H	22000	Europe	TV	Alibi Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2341	2342[eng]|2343[eng]	50341	Tanea	10-Dec-19	224	
11082	H	22000	Europe	TV	Hill song	TV	FTA	Yes		SD	MPEG-2	2336	2337[eng]	50345	ade3661	17-Aug-16	226	
11082	H	22000	Europe	TV	Blaze	TV	FTA	Yes		SD	MPEG-2	2310	2311[eng]	50350	ade3661	19-Feb-18	228	
11082	H	22000	Europe	TV	W Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2349	2350[eng]	50355	Tanea	10-Dec-19	230	
11082	H	22000	Europe	TV	Inspirational TV	TV	FTA	Yes		SD	MPEG-2	2315	2316[eng]	50390	Tanea	16-Jul-15	232	
11082	H	22000	Europe	TV	Al Jazeera English	TV	FTA	Yes		SD	MPEG-2	2317	2318[eng]	50395	Tanea	25-Feb-16	234	
11095	V	30000	WAfrica	TV	Holiday & Cruise (Day-Time)	TV	FTA	Yes		SD	MPEG-2	2317	2318[eng]	54056	EnoSat	2-Feb-20	238	
11095	V	30000	WAfrica	TV	Price Crash	TV	FTA	Yes		SD	MPEG-2	2315	2316[eng]	54057	EnoSat	2-Feb-20	240	
11095	V	30000	WAfrica	TV	Shop Now	TV	FTA	Yes		SD	MPEG-2	2305	2306[eng]	54058	EnoSat	2-Feb-20	242	
11095	V	30000	WAfrica	TV	UK 44	TV	FTA	Yes		SD	MPEG-2	2323	2324[eng]	54059	EnoSat	2-Feb-20	244	
11095	V	30000	WAfrica	IMG	Jus Punjabi	TV	FTA	Yes		SD	MPEG-2	2321		54063	EnoSat	2-Feb-20	246	
11095	V	30000	WAfrica	IMG	Natural TV	TV	FTA	Yes		SD	MPEG-4	49		55304	EnoSat	2-Feb-20	248	
11095	V	30000	WAfrica	TV	Star 21 TV	TV	FTA	Yes		SD	MPEG-4	66	67[fre]	55305	Tanea	29-Sep-18	250	
11095	V	30000	WAfrica	IMG	Premier Bet 1	TV	FTA	Yes		SD	MPEG-4	540		55310	EnoSat	2-Feb-20	252	
11095	V	30000	WAfrica	IMG	Premier Bet 1	TV	FTA	Yes		SD	MPEG-4	540		55310	Tanea	29-Sep-18	254	
11095	V	30000	WAfrica	IMG	Premier Bet 2	TV	FTA	Yes		SD	MPEG-4	560		55311	Tanea	29-Sep-18	256	
11095	V	30000	WAfrica	TV	France 24 English	TV	FTA	Yes		SD	MPEG-4	606	626[eng]	55320	EnoSat	2-Feb-20	258	
11095	V	30000	WAfrica	IMG	Premier Bet 2	TV	FTA	Yes		SD	MPEG-4	560		55320	EnoSat	2-Feb-20	260	
11095	V	30000	WAfrica	TV	France 24 English	TV	FTA	Yes		SD	MPEG-4	606	626[eng]	55320	Tanea	29-Sep-18	262	
11095	V	30000	WAfrica	TV	True African	TV	FTA	Yes		SD	MPEG-4	1311	1312[eng]	55383	Tanea	29-Sep-18	264	
11095	V	30000	WAfrica	TV	Afriwood Series	TV	FTA	Yes		SD	MPEG-4	1343	1344[eng]	55384	Tanea	29-Sep-18	266	
11095	V	30000	WAfrica	TV	Fight TV	TV	FTA	Yes		SD	MPEG-4	1375	1376[eng]	55385	Tanea	29-Sep-18	268	
11095	V	30000	WAfrica	TV	Life TV	TV	FTA	Yes		SD	MPEG-4	1407	1408[eng]	55386	Tanea	29-Sep-18	270	
11095	V	30000	WAfrica	TV	Fresh TV	TV	FTA	Yes		SD	MPEG-4	1439	1440[eng]	55387	Tanea	29-Sep-18	272	
11095	V	30000	WAfrica	IMG	Kiddiwinks	TV	FTA	Yes		SD	MPEG-4	1471		55388	Tanea	29-Sep-18	274	
11095	V	30000	WAfrica	TV	Gospel Life TV	TV	FTA	Yes		SD	MPEG-4	1503	1504[eng]	55389	Tanea	29-Sep-18	276	
11095	V	30000	WAfrica	TV	LOL	TV	FTA	Yes		SD	MPEG-4	1535	1536[eng]	55390	Tanea	29-Sep-18	278	
11095	V	30000	WAfrica	TV	Sports Connect	TV	FTA	Yes		SD	MPEG-4	1567	1568[eng]	55391	Tanea	29-Sep-18	280	
11095	V	30000	WAfrica	TV	Pulse TV	TV	FTA	Yes		SD	MPEG-4	1599	1600[eng]	55392	Tanea	29-Sep-18	282	
11095	V	30000	WAfrica	TV	Romanza+ Africa	TV	FTA	Yes		SD	MPEG-4	1631	1632[eng]	55393	Tanea	29-Sep-18	284	
11095	V	30000	WAfrica	TV	LimeLight TV	TV	FTA	Yes		SD	MPEG-4	1663	1664[eng]	55394	Tanea	29-Sep-18	286	
11097	V	23000	Spot	TV	ITV London HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2305	2307[eng]	21000	ade3661	5-Nov-16	290	
11097	V	23000	Spot	TV	ITV Meridian South East HD	TV	FTA	Yes	Freesat	HD	MPEG-4	2315	2316[eng]|2317[eng]	21020	ade3661	17-Oct-15	292	
11097	V	23000	Spot	TV	ITV Central West HD	TV	FTA	Yes	Freesat	HD	MPEG-4	2320	2321[eng]	21030	ade3661	17-Oct-15	294	
11097	V	23000	Spot	TV	ITV Yorkshire West HD	TV	FTA	Yes		HD	MPEG-4	2310	2311[eng]|2312[eng]	21040	ade3661	5-Nov-16	296	
11097	V	23000	Spot	TV	ITV 3 HD	TV	Videoguard	No	Sky UK	HD	MPEG-4	2314	2325[eng]|2326[eng]	21050	Tanea	14-Sep-16	298	
11097	V	23000	Spot	TV	ITV 4 HD	TV	Videoguard	No	Sky UK	HD	MPEG-4	2331	2329[eng]|2332[eng]	21060	Tanea	14-Sep-16	300	
11112	H	22000	Europe	TV	Sky Living +1	TV	Videoguard	No	Sky UK	SD	MPEG-2	526	654[eng]|674[eng]	6110	Frocus	9-Jun-17	304	
11112	H	22000	Europe	TV	Nick Junior UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	525	653[eng]|673[eng]	6116	Frocus	9-Jun-17	306	
11112	H	22000	Europe	TV	Lifetime +1	TV	Videoguard	No	Sky UK	SD	MPEG-2	527	655[eng]	6118	Frocus	9-Jun-17	308	
11112	H	22000	Europe	TV	Times Now	TV	FTA	Yes		SD	MPEG-2	2605	2606[eng]	50400	Tanea	19-Feb-18	310	
11112	H	22000	Europe	TV	Geo News International	TV	FTA	Yes		SD	MPEG-2	2341	2340[urd]	50405	Tanea	24-May-17	312	
11112	H	22000	Europe	TV	Islam Channel	TV	FTA	Yes		SD	MPEG-2	2313	2314[ara]	50415	Tanea	30-Aug-17	314	
11112	H	22000	Europe	TV	V Channel	TV	FTA	Yes		SD	MPEG-2	2338	2339[eng]	50425	Tanea	24-May-17	316	
11112	H	22000	Europe	TV	VTV	TV	FTA	Yes		SD	MPEG-2	2329	2328[eng]	50430	Tanea	17-Feb-18	318	
11112	H	22000	Europe	TV	Samaa TV	TV	FTA	Yes		SD	MPEG-2	2316	2317[urd]	50435	Tanea	24-May-17	320	
11112	H	22000	Europe	TV	Home & Leisure	TV	FTA	Yes		SD	MPEG-2	2348	2349[eng]	50440	Tanea	24-May-17	322	
11112	H	22000	Europe	TV	Brit Asia TV	TV	FTA	Yes		SD	MPEG-2	2320	2321[eng]	50460	Tanea	31-Aug-17	324	
11112	H	22000	Europe	TV	ARY Family	TV	FTA	Yes		SD	MPEG-2	2330	2331[eng]	50470	Tanea	23-Mar-18	326	
11112	H	22000	Europe	IMG	Sanskar TV	TV	FTA	Yes		SD	MPEG-2	2343		50475	Tanea	16-Mar-18	328	
11112	H	22000	Europe	TV	Chat Box	TV	FTA	Yes		SD	MPEG-2	2356	2357[eng]	50485	Tanea	16-Mar-18	330	
11112	H	22000	Europe	TV	Dunya News	TV	FTA	Yes		SD	MPEG-2	2305	2315[urd]	50490	Tanea	23-Mar-18	332	
11112	H	22000	Europe	TV	MATV Channel	TV	FTA	Yes		SD	MPEG-2	2362	2363[eng]	50495	Tanea	16-Mar-18	334	
11112	H	22000	Europe	TV	ARY World	TV	FTA	Yes		SD	MPEG-2	2326	2327[urd]	50497	Tanea	16-Mar-18	336	
11141	H	22000	Europe	TV	NickToons Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2363	2364[eng]|2365[000]	51082	Tanea	11-Jul-15	340	
11141	H	22000	Europe	TV	Comedy Central Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2332	2333[eng]	51084	Tanea	11-Jul-15	342	
11141	H	22000	Europe	TV	Comedy Extra Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2342	2343[eng]	51086	Tanea	11-Jul-15	344	
11141	H	22000	Europe	TV	Nick Jr Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2313	2314[eng]	51088	Tanea	11-Jul-15	346	
11141	H	22000	Europe	TV	Nickelodeon Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2323	2324[eng]	51091	Tanea	11-Jul-15	348	
11141	H	22000	Europe	TV	MTV Music Ireland	TV	Videoguard	No	Sky UK	SD	MPEG-2	2358	2359[eng]	51093	Tanea	11-Jul-15	350	
11171	H	22000	Europe	TV	eir Sport 1	TV	Videoguard	No	Sky UK	SD	MPEG-2	2328	2329[eng]	51111	Tanea	6-Jul-16	354	
11171	H	22000	Europe	TV	eir Sport 2	TV	Videoguard	No	Sky UK	SD	MPEG-2	2335	2336[eng]	51112	Tanea	6-Jul-16	356	
11171	H	22000	Europe	TV	Premier Sports (Fri-Sun)	TV	Videoguard	No	Sky UK	SD	MPEG-2	2335	2334[eng]	51113	Tanea	11-Jul-15	358	
11171	H	22000	Europe	TV	Racing UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2310	2311[eng]	51120	Tanea	17-Apr-16	360	
11171	H	22000	Europe	TV	Cartoon Network UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2355	2356[eng]|2357[eng]	51121	Tanea	18-Jul-19	362	
11171	H	22000	Europe	TV	Cartoon Network UK +1	TV	Videoguard	No	Sky UK	SD	MPEG-2	2360	2361[eng]|2362[eng]	51122	Tanea	18-Jul-19	364	
11171	H	22000	Europe	TV	TCM UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2319	2320[eng]|2321[eng]	51123	Tanea	18-Jul-19	366	
11171	H	22000	Europe	TV	TCM UK +1	TV	Videoguard	No	Sky UK	SD	MPEG-2	2340	2341[eng]	51124	Tanea	18-Jul-19	368	
11171	H	22000	Europe	TV	Boomerang UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2345	2346[eng]	51125	Tanea	19-Jul-19	370	
11171	H	22000	Europe	TV	Boomerang UK +1	TV	Videoguard	No	Sky UK	SD	MPEG-2	2350	2351[eng]	51126	Tanea	19-Jul-19	372	
11225	V	23000	Europe	TV	NHK World TV HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2315	2316[eng]|2317[eng]	53147	caveman99	9-Mar-17	376	
11225	V	23000	Europe	TV	RT News HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2305	2306[eng]|2307[eng]	53148	caveman99	9-Mar-17	378	
11225	V	23000	Europe	TV	Arirang World HD	TV	FTA	Yes	Sky UK	HD	MPEG-4	2309	2311[kor]	53150	ade3661	14-Oct-16	380	
11265	H	27500	Europe	TV	NickToons UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2317	2318[eng]|2319[eng]	7200	EnoSat	2-Feb-20	384	
11265	H	27500	Europe	TV	Nick Junior UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2321	2322[eng]|2323[eng]	7201	EnoSat	2-Feb-20	386	
11265	H	27500	Europe	TV	Nickelodeon UK	TV	Videoguard	No	Sky UK	SD	MPEG-2	2329	2328[eng]|2330[eng]	7203	EnoSat	2-Feb-20	388	
11265	H	27500	Europe	TV	4Music	TV	Videoguard	No	Sky UK	SD	MPEG-2	2305	2306[eng]|2307[eng]	7206	EnoSat	2-Feb-20	390	
11265	H	27500	Europe	TV	Magic UK	TV	FTA	Yes		SD	MPEG-2	2309	2310[eng]	7207	EnoSat	2-Feb-20	392	
11265	H	27500	Europe	TV	The Box UK	TV	FTA	Yes		SD	MPEG-2	2312	2314[eng]	7208	EnoSat	2-Feb-20	394	
11265	H	27500	Europe	TV	Box Hits	TV	FTA	Yes		SD	MPEG-2	2334	2333[eng]	7209	EnoSat	2-Feb-20	396	
11265	H	27500	Europe	TV	Kiss	TV	FTA	Yes		SD	MPEG-2	2315	2316[eng]	7211	EnoSat	2-Feb-20	398	
11265	H	27500	Europe	TV	Kerrang!	TV	FTA	Yes		SD	MPEG-2	2340	2339[eng]	7212	EnoSat	2-Feb-20	400	
11265	V	27500	Europe	TV	Phoenix CNE	TV	FTA	Yes		SD	MPEG-2	2315	2316[eng]|2314[chi]	52118	Tanea	30-Nov-15	404	
11265	V	27500	Europe	TV	Islam Channel	TV	FTA	Yes		SD	MPEG-2	2310	2311[ara]	52119	Tanea	30-Nov-15	406	
