Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
10722	V	30000	EUV3	TV	GALAXY4	TV	Conax	No	T-Home	SD	MPEG-4	64	53[hun]	1125	Vadim	15-May-18	46	
10722	V	30000	EUV3	TV	CH-1128	TV	Conax	No	T-Home	SD	MPEG-4	44	140[eng]|42[hun]	1128	Vadim	15-May-18	48	
10722	V	30000	EUV3	TV	Muzsika Tv	TV	Conax	No	T-Home	SD	MPEG-4	57	40[hun]	1131	Vadim	15-May-18	50	
10722	V	27500	MEV3	TV	TVCi	TV	Videoguard	No	Yes	SD	MPEG-2	512	660[rus]	1301	Vadim	24-Jun-17	54	
10722	V	27500	MEV3	TV	Bloomberg Europe	TV	Videoguard	No	Yes	SD	MPEG-2	513	661[eng]	1302	Vadim	8-Oct-17	56	
10722	V	27500	MEV3	TV	Yes Bollywood	TV	Videoguard	No	Yes	SD	MPEG-2	514	662[heb]	1303	Vadim	6-May-18	58	
10722	V	27500	MEV3	TV	Vremya	TV	Videoguard	No	Yes	SD	MPEG-2	515	663[rus]	1304	Vadim	23-Jun-17	60	
10722	V	27500	MEV3	TV	Karusel International	TV	Videoguard	No	Yes	SD	MPEG-2	516	664[rus]	1305	Vadim	23-Jun-17	62	
10722	V	27500	MEV3	TV	JimJam Europe	TV	Videoguard	No	Yes	SD	MPEG-2	518	666[eng]|667[rus]	1307	Vadim	23-Jun-17	64	
10722	V	27500	MEV3	TV	MTV Music 24	TV	Videoguard	No	Yes	SD	MPEG-2	519	667[eng]	1308	Vadim	23-Jun-17	66	
10722	V	27500	MEV3	TV	EuroStar	TV	Videoguard	No	Yes	SD	MPEG-2	520	668[tur]	1309	Vadim	23-Jun-17	68	
10722	V	27500	MEV3	TV	Viva	TV	Videoguard	No	Yes	SD	MPEG-2	521	669[heb]	1310	Vadim	23-Jun-17	70	
10722	V	27500	MEV3	TV	Eurosport 2	TV	Videoguard	No	Yes	SD	MPEG-2	522	670[rus]	1311	Vadim	8-Oct-17	72	
10722	V	27500	MEV3	TV	CGTN	TV	Videoguard	No	Yes	SD	MPEG-2	523	671[eng]	1312	Vadim	19-Nov-17	74	
10722	V	27500	MEV3	TV	Disney Channel Israel	TV	Videoguard	No	Yes	SD	MPEG-2	524	672[heb]	1313	Vadim	24-Jun-17	76	
10722	V	27500	MEV3	TV	Health Channel	TV	Videoguard	No	Yes	SD	MPEG-2	525	673[heb]	1314	Vadim	24-Jun-17	78	
10722	V	27500	MEV3	TV	Telecafé	TV	Videoguard	No	Yes	SD	MPEG-2	526	674[rus]	1315	Vadim	6-May-18	80	
10722	V	27500	MEV3	TV	1+1 International	TV	Videoguard	No	Yes	SD	MPEG-2	527	675[ukr]	1316	Vadim	24-Jun-17	82	
10722	V	27500	MEV3	TV	France 2	TV	Videoguard	No	Yes	SD	MPEG-2	529	677[fre]	1318	Vadim	24-Jun-17	84	
10722	V	27500	MEV3	TV	Pro TV International	TV	Videoguard	No	Yes	SD	MPEG-2	530	678[rum]	1319	Vadim	6-May-18	86	
10722	V	27500	MEV3	TV	Shanson TV	TV	Videoguard	No	Yes	SD	MPEG-2	533	622[rus]	1322	Vadim	8-Oct-17	88	
10722	V	27500	MEV3	TV	Nick Jr Israel	TV	Videoguard	No	Yes	SD	MPEG-2	534	714[heb]	1323	Vadim	5-Jul-17	90	
10758	V	30000	EUV3	TV	RTL Klub.	TV	Conax	No	T-Home	SD	MPEG-4	90	62[eng]|88[hun]	1201	Vadim	15-May-18	94	
10758	V	30000	EUV3	TV	TV2	TV	Conax	No	T-Home	SD	MPEG-4	75	60[eng]|73[hun]	1202	Vadim	15-May-18	96	
10758	V	30000	EUV3	TV	Viasat 3	TV	Conax	No	T-Home	SD	MPEG-4	70	68[hun]|69[eng]	1203	Tanea	9-Jan-19	98	
10758	V	30000	EUV3	TV	PRIME	TV	Conax	No	T-Home	SD	MPEG-4	65	63[hun]	1204	Vadim	15-May-18	100	
10758	V	30000	EUV3	TV	Nickelodeon	TV	Conax	No	T-Home	SD	MPEG-4	55	53[hun]|54[eng]	1205	Vadim	15-May-18	102	
10758	V	30000	EUV3	TV	Duna Tv	TV	Conax	No	T-Home	SD	MPEG-4	43	41[hun]|135[000]	1206	Vadim	15-May-18	104	
10758	V	30000	EUV3	TV	Hustler TV Europe (23-05)	TV	Conax	No	T-Home	SD	MPEG-4	35	33[eng]	1207	Vadim	27-Aug-16	106	
10758	V	30000	EUV3	TV	SuperTV2	TV	Conax	No	T-Home	SD	MPEG-4	84	38[hun]	1208	Vadim	16-May-18	108	
10758	V	30000	EUV3	TV	M1.	TV	Conax	No	T-Home	SD	MPEG-4	49	44[000]|46[hun]	1209	Vadim	16-May-18	110	
10758	V	30000	EUV3	TV	Blue Hustler Europe (23-05)	TV	Conax	No	T-Home	SD	MPEG-4	50	45[eng]	1210	Vadim	28-Aug-16	112	
10758	V	30000	EUV3	TV	Humor+.	TV	Conax	No	T-Home	SD	MPEG-4	301	302[hun]	1211	Vadim	16-May-18	114	
10758	V	30000	EUV3	TV	Teszt V	TV	FTA	Yes	T-Home	SD	MPEG-4	481	482[zxx]	1212	Vadim	16-May-18	116	
10758	V	30000	EUV3	TV	Izaura TV.	TV	Conax	No	T-Home	SD	MPEG-4	701	702[hun]	1213	Vadim	16-May-18	118	
10758	V	30000	EUV3	TV	Spektrum	TV	Conax	No	T-Home	SD	MPEG-4	111	97[hun]	1214	Vadim	16-May-18	120	
10758	V	30000	EUV3	TV	Viasat Explore (05-00)	TV	Conax	No	T-Home	SD	MPEG-4	115	102[hun]|113[eng]	1215	Vadim	16-May-18	122	
10758	V	30000	EUV3	TV	Mediaset	TV	Conax	No	T-Home	SD	MPEG-4	104	103[ita]	1216	Vadim	16-May-18	124	
10758	V	30000	EUV3	TV	JimJam	TV	Conax	No	T-Home	SD	MPEG-4	126	121[hun]|124[eng]	1217	Vadim	16-May-18	126	
10758	V	30000	EUV3	TV	Mozi+	TV	Conax	No	T-Home	SD	MPEG-4	201	202[hun]	1218	Tanea	9-Jan-19	128	
10758	V	30000	EUV3	TV	Discovery Channel	TV	Conax	No	T-Home	SD	MPEG-4	145	141[hun]|143[eng]	1221	Vadim	16-May-18	130	
10758	V	30000	EUV3	TV	Duna World	TV	Conax	No	T-Home	SD	MPEG-4	150	144[hun]	1222	Tanea	9-Jan-19	132	
10758	V	30000	EUV3	TV	ORF 1	TV	Conax	No	T-Home	SD	MPEG-4	118	106[ger]	1224	Vadim	29-Aug-16	134	
10758	V	30000	EUV3	TV	Comedy Central Family	TV	Conax	No	T-Home	SD	MPEG-4	164	162[hun]	1225	Vadim	5-Oct-17	136	
10758	V	30000	EUV3	TV	Travel Channel Europe	TV	Conax	No	T-Home	SD	MPEG-4	167	163[eng]	1226	Vadim	29-Aug-16	138	
10758	V	30000	EUV3	TV	Dorcel TV	TV	Conax	No	T-Home	SD	MPEG-4	172	169[eng]	1228	Vadim	29-Aug-16	140	
10758	V	30000	EUV3	R	MR 1 Kossuth	R	Conax	No	T-Home			0	99[hun]	201	dreambox	18-Jun-09	142	
10758	V	30000	EUV3	R	MR 2 Petöfi	R	Conax	No	T-Home			0	100[hun]	202	dreambox	18-Jun-09	144	
10758	V	30000	EUV3	R	MR 3 Bartók	R	Conax	No	T-Home			0	8003[hun]	203	DTV News	24-Apr-10	146	
10758	V	27500	MEV3	TV	IETV	TV	Videoguard	No	Yes	SD	MPEG-2	512	660[heb]	1401	Vadim	21-May-17	150	
10758	V	27500	MEV3	TV	France 24 English	TV	Videoguard	No	Yes	SD	MPEG-2	515	663[eng]	1404	Tanea	21-Dec-16	152	
10758	V	27500	MEV3	TV	TVE Internacional Europa	TV	Videoguard	No	Yes	SD	MPEG-2	516	664[spa]	1405	Tanea	21-Dec-16	154	
10758	V	27500	MEV3	TV	TV 5 Monde Europe	TV	Videoguard	No	Yes	SD	MPEG-2	517	665[fre]	1406	Vadim	8-Oct-17	156	
10758	V	27500	MEV3	TV	Junior	TV	Videoguard	No	Yes	SD	MPEG-2	518	666[heb]	1407	Tanea	21-Dec-16	158	
10758	V	27500	MEV3	TV	Animal Planet	TV	Videoguard	No	Yes	SD	MPEG-2	519	667[rus]	1408	Vadim	8-Oct-17	160	
10758	V	27500	MEV3	TV	Investigation Discovery Xtra	TV	Videoguard	No	Yes	SD	MPEG-2	520	668[rus]	1409	Vadim	8-Oct-17	162	
10758	V	27500	MEV3	TV	TLC	TV	Videoguard	No	Yes	SD	MPEG-2	521	669[rus]	1410	Vadim	8-Oct-17	164	
10758	V	27500	MEV3	TV	ARTE Français	TV	Videoguard	No	Yes	SD	MPEG-2	522	670[fre]	1411	Tanea	21-Dec-16	166	
10758	V	27500	MEV3	TV	METV Middle East TV	TV	Videoguard	No	Yes	SD	MPEG-2	523	671[heb]	1412	Tanea	16-Dec-19	168	
10758	V	27500	MEV3	TV	TVR International	TV	Videoguard	No	Yes	SD	MPEG-2	524	672[rum]	1413	Tanea	21-Dec-16	170	
10758	V	27500	MEV3	TV	CGTN	TV	Videoguard	No	Yes	SD	MPEG-2	525	674[eng]	1414	Vadim	6-May-18	172	
10758	V	27500	MEV3	TV	RTVi Israel	TV	Videoguard	No	Yes	SD	MPEG-2	526	674[rus]	1415	Vadim	24-Dec-16	174	
10758	V	27500	MEV3	TV	Rodnoe Kino	TV	Videoguard	No	Yes	SD	MPEG-2	527	678[rus]	1416	Tanea	21-Dec-16	176	
10758	V	27500	MEV3	TV	Eurosport 1	TV	Videoguard	No	Yes	SD	MPEG-2	529	677[eng]|697[rus]	1418	Tanea	21-Dec-16	178	
10758	V	27500	MEV3	TV	Fashion TV Europe	TV	Videoguard	No	Yes	SD	MPEG-2	530	623[eng]	1419	Tanea	21-Dec-16	180	
10758	V	27500	MEV3	TV	Rotana Music	TV	Videoguard	No	Yes	SD	MPEG-2	531	679[ara]	1420	Tanea	21-Dec-16	182	
10758	V	27500	MEV3	TV	RTL Deutschland	TV	Videoguard	No	Yes	SD	MPEG-2	532	621[ger]	1421	Vadim	8-Oct-17	184	
10758	V	27500	MEV3	TV	Lifetime Israel	TV	Videoguard	No	Yes	SD	MPEG-2	533	622[eng]	1422	Tanea	21-Dec-16	186	
10758	V	27500	MEV3	IMG	Woman	TV	Videoguard	No	Yes	SD	MPEG-2	533		1422	Tanea	21-Feb-20	188	
10758	V	27500	MEV3	TV	Home Plus	TV	Videoguard	No	Yes	SD	MPEG-2	534	714[eng]	1423	Vadim	5-Jul-17	190	
10806	V	27500	MEV3	TV	Kan 11	TV	Videoguard	No	Yes	SD	MPEG-2	512	660[heb]	801	Vadim	21-May-17	194	
10806	V	27500	MEV3	TV	Keshet	TV	Videoguard	No	Yes	SD	MPEG-2	513	661[heb]|681[000]	802	Vadim	19-Nov-17	196	
10806	V	27500	MEV3	TV	Channel 14	TV	Videoguard	No	Yes	SD	MPEG-2	514	662[heb]|682[000]	803	Vadim	19-Nov-17	198	
10806	V	27500	MEV3	TV	Yes Action	TV	Videoguard	No	Yes	SD	MPEG-2	515	663[heb]	804	Vadim	11-Aug-16	200	
10806	V	27500	MEV3	TV	Yes Drama	TV	Videoguard	No	Yes	SD	MPEG-2	516	664[heb]	805	Vadim	11-Aug-16	202	
10806	V	27500	MEV3	TV	Yes Docu	TV	Videoguard	No	Yes	SD	MPEG-2	517	665[heb]|685[eng]	806	Vadim	11-Aug-16	204	
10806	V	27500	MEV3	TV	Game of Thrones	TV	Videoguard	No	Yes	SD	MPEG-2	518	666[heb]	807	Tanea	18-Mar-19	206	
10806	V	27500	MEV3	TV	Sport 5+	TV	Videoguard	No	Yes	SD	MPEG-2	519	667[heb]	808	Vadim	11-Aug-16	208	
10806	V	27500	MEV3	TV	Reshet TV	TV	Videoguard	No	Yes	SD	MPEG-2	520	668[heb]	809	Vadim	8-Oct-17	210	
10806	V	27500	MEV3	IMG	Yes Comedy	TV	Videoguard	No	Yes	SD	MPEG-2	521		810	Vadim	11-Aug-16	212	
10806	V	27500	MEV3	TV	Sport 5	TV	Videoguard	No	Yes	SD	MPEG-2	522	670[heb]	811	dm800	18-Jun-09	214	
10806	V	27500	MEV3	TV	Channel 9 Israel	TV	Videoguard	No	Yes	SD	MPEG-2	523	671[rus]	812	Vadim	21-May-17	216	
10806	V	27500	MEV3	TV	National Geographic Channel Israel	TV	Videoguard	No	Yes	SD	MPEG-2	524	672[heb]	813	Vadim	16-Dec-16	218	
10806	V	27500	MEV3	TV	Sport 3	TV	Videoguard	No	Yes	SD	MPEG-2	528	676[heb]	817	Vadim	5-Jul-17	220	
10806	V	27500	MEV3	TV	Yes Edge	TV	Videoguard	No	Yes	SD	MPEG-2	529	677[heb]	818	Vadim	6-May-18	222	
10806	V	27500	MEV3	TV	One Sport Israel	TV	Videoguard	No	Yes	SD	MPEG-2	530	710[heb]	819	Vadim	16-Dec-16	224	
10806	V	30000	EUV3	TV	Filmcafé	TV	Conax	No	T-Home	SD	MPEG-4	401	410[hun]	1501	Vadim	7-May-18	228	
10806	V	30000	EUV3	TV	MTV Hits	TV	Conax	No	T-Home	HD	MPEG-4	5041	5042[eng]	1502	Vadim	7-May-18	230	
10806	V	30000	EUV3	TV	Disney Channel Hungary & Czechia	TV	Conax	No	T-Home	SD	MPEG-4	48	210[hun]|212[eng]	1503	Vadim	7-May-18	232	
10806	V	30000	EUV3	TV	National Geographic Hungary HD	TV	Conax	No	T-Home	HD	MPEG-4	2500	2501[eng]|2506[hun]	1504	Tanea	9-Jan-19	234	
10806	V	30000	EUV3	TV	Nat Geo Wild Hungary	TV	Conax	No	T-Home	SD	MPEG-4	601	610[hun]	1505	Vadim	11-May-18	236	
10806	V	30000	EUV3	TV	Sport 1 Hungary	TV	Conax	No	T-Home	SD	MPEG-4	201	202[hun]	1507	Vadim	11-May-18	238	
10806	V	30000	EUV3	TV	Sport 2 Hungary	TV	Conax	No	T-Home	SD	MPEG-4	301	302[hun]	1508	Vadim	11-May-18	240	
10806	V	30000	EUV3	TV	M4 Sport	TV	Conax	No	T-Home	SD	MPEG-4	4510	4500[hun]|4502[eng]	1510	Vadim	11-May-18	242	
10806	V	30000	EUV3	TV	BBC Earth	TV	Conax	No	T-Home	SD	MPEG-4	1242	3232[eng]|4282[hun]	1511	Vadim	12-May-18	244	
10806	V	30000	EUV3	TV	H2	TV	Conax	No	T-Home	SD	MPEG-4	4101	136[eng]|4111[hun]	1512	Tanea	8-Jan-20	246	
10806	V	30000	EUV3	TV	RTL Spike	TV	Conax	No	T-Home	HD	MPEG-4	5071	5072[hun]	1513	Vadim	11-May-18	248	
10806	V	30000	EUV3	TV	Animal Planet	TV	Conax	No	T-Home	SD	MPEG-4	5103	5320[eng]|5203[hun]	1514	Vadim	11-May-18	250	
10806	V	30000	EUV3	TV	National Geographic Channel	TV	Conax	No	T-Home	SD	MPEG-4	251	262[eng]|260[hun]	1515	Vadim	11-May-18	252	
10806	V	30000	EUV3	TV	M5	TV	Conax	No	T-Home	SD	MPEG-4	4210	4200[hun]|4202[eng]	1516	Vadim	11-May-18	254	
10806	V	30000	EUV3	TV	FEM3	TV	Conax	No	T-Home	SD	MPEG-4	4410	4400[hun]	1517	Vadim	12-May-18	256	
10806	V	30000	EUV3	TV	ID Europe	TV	Conax	No	T-Home	SD	MPEG-4	5102	5202[hun]|5319[eng]	1518	Vadim	12-May-18	258	
10806	V	30000	EUV3	TV	Viasat 6	TV	Conax	No	T-Home	SD	MPEG-4	4310	4300[hun]|4302[eng]	1519	Vadim	12-May-18	260	
10806	V	30000	EUV3	TV	Zenebutik	TV	Conax	No	T-Home	SD	MPEG-4	6300	6301[hun]	1521	Vadim	12-May-18	262	
10806	V	30000	EUV3	TV	VH1 Europe	TV	Conax	No	T-Home	SD	MPEG-4	173	134[eng]	1522	Vadim	12-May-18	264	
10806	V	30000	EUV3	TV	FOX+	TV	Conax	No	T-Home	SD	MPEG-4	7730	7701[hun]	1524	Vadim	12-May-18	266	
10806	V	30000	EUV3	TV	Paramount Channel Hungary	TV	Conax	No	T-Home	SD	MPEG-4	5011	5012[hun]|5013[eng]	1525	Vadim	12-May-18	268	
10806	V	30000	EUV3	TV	Sláger TV	TV	Conax	No	T-Home	SD	MPEG-4	4131	4129[hun]	1526	Vadim	12-May-18	270	
10806	V	30000	EUV3	TV	Cartoon Network Hungary	TV	Conax	No	T-Home	SD	MPEG-4	151	162[eng]|160[hun]	1528	Vadim	12-May-18	272	
10842	V	30000	MEV3	TV	Yes 1 HD	TV	Videoguard	No	Yes	HD	MPEG-4	512	680|680[heb]	501	Tanea	2-Feb-18	276	
10842	V	30000	MEV3	TV	Yes 5 HD	TV	Videoguard	No	Yes	HD	MPEG-4	513	661|661[eng]	502	Tanea	2-Feb-18	278	
10842	V	30000	MEV3	TV	Sport 5+ Live HD	TV	Videoguard	No	Yes	HD	MPEG-4	515	663|663[heb]	504	Tanea	2-Feb-18	280	
10842	V	30000	MEV3	TV	Sport 1 HD	TV	Videoguard	No	Yes	HD	MPEG-4	516	664|664[heb]	505	Vadim	7-May-18	282	
10842	V	30000	MEV3	IMG	Sport 5 HD	TV	Videoguard	No	Yes	HD	MPEG-4	517		506	Tanea	2-Feb-18	284	
10842	V	30000	MEV3	TV	Yes 3 HD	TV	Videoguard	No	Yes	HD	MPEG-4	521	669[heb]	510	Tanea	2-Feb-18	286	
10842	V	30000	MEV3	TV	Disney Channel Israel HD	TV	Videoguard	No	Yes	HD	MPEG-4	523	671|671[heb]	512	Tanea	2-Feb-18	288	
10842	V	30000	MEV3	TV	Disney Channel Israel HD	TV	Videoguard	No	Yes	HD	MPEG-4	523	671|671[heb]	512	Tanea	2-Feb-18	290	
10842	V	30000	MEV3	TV	Kan 11 HD	TV	Videoguard	No	Yes	HD	MPEG-4	524	672[heb]	513	Tanea	5-Mar-20	292	
10842	V	30000	MEV3	TV	Yes 2 HD	TV	Videoguard	No	Yes	HD	MPEG-4	522	670|670[heb]	517	Tanea	2-Feb-18	294	
10842	V	30000	MEV3	TV	Nat Geo Wild Israel HD	TV	Videoguard	No	Yes	HD	MPEG-4	529	677[heb]	518	Tanea	7-Sep-18	296	
10842	V	30000	MEV3	TV	Channel 10 (Channel 14) HD	TV	Videoguard	No	Yes	HD	MPEG-4	530	710[heb]	519	Tanea	7-Sep-18	298	
10842	V	30000	MEV3	TV	5 Stars HD	TV	Videoguard	No	Yes	HD	MPEG-4	532	712[heb]	521	Tanea	7-Sep-18	300	
10842	V	27500	MEV3	TV	Yes 4	TV	Videoguard	No	Yes	SD	MPEG-2	515	663[heb]|683[rus]	1004	Vadim	3-Nov-17	304	
10842	V	27500	MEV3	TV	Ego Total	TV	Videoguard	No	Yes	SD	MPEG-2	517	665[heb]	1006	Frocus	3-Nov-17	306	
10842	V	27500	MEV3	TV	Sport 1	TV	Videoguard	No	Yes	SD	MPEG-2	518	666[heb]	1007	Vadim	3-Nov-17	308	
10842	V	27500	MEV3	IMG	Hop!	TV	Videoguard	No	Yes	SD	MPEG-2	519		1008	dm800	3-Nov-17	310	
10842	V	27500	MEV3	TV	Disney Channel Israel	TV	Videoguard	No	Yes	SD	MPEG-2	520	668[heb]	1009	Vadim	3-Nov-17	312	
10842	V	27500	MEV3	TV	Good Life TV Network	TV	Videoguard	No	Yes	SD	MPEG-2	521	669[heb]	1010	Vadim	3-Nov-17	314	
10842	V	27500	MEV3	TV	Zoom	TV	Videoguard	No	Yes	SD	MPEG-2	523	671[heb]	1012	Vadim	3-Nov-17	316	
10842	V	27500	MEV3	TV	Channel 20	TV	Videoguard	No	Yes	SD	MPEG-2	525	673[heb]	1014	Vadim	3-Nov-17	318	
10842	V	27500	MEV3	TV	Yes 5	TV	Videoguard	No	Yes	SD	MPEG-2	526	674[heb]|694[rus]	1015	Vadim	3-Nov-17	320	
10842	V	27500	MEV3	TV	Yes DVDbox	TV	Videoguard	No	Yes	SD	MPEG-2	527	675[heb]	1016	Vadim	3-Nov-17	322	
10842	V	27500	MEV3	TV	Yes Israeli Cinema	TV	Videoguard	No	Yes	SD	MPEG-2	528	676[heb]	1017	Vadim	3-Nov-17	324	
10842	V	27500	MEV3	TV	History Channel Israel	TV	Videoguard	No	Yes	SD	MPEG-2	529	677[heb]	1018	Vadim	3-Nov-17	326	
10842	V	30000	EUV3	TV	Super TV 2 HD	TV	Conax	No	T-Home	HD	MPEG-4	1101	52[hun]	1303	Vadim	31-Aug-16	330	
10842	V	30000	EUV3	TV	RTL Klub HD	TV	Conax	No	T-Home	HD	MPEG-4	54	34[000]|43[hun]	1304	Vadim	31-Aug-16	332	
10842	V	30000	EUV3	TV	Sport 1 Hungary HD	TV	Conax	No	T-Home	HD	MPEG-4	1001	1002[hun]	1305	Vadim	31-Aug-16	334	
10842	V	30000	EUV3	TV	Spektrum TV HD	TV	Conax	No	T-Home	HD	MPEG-4	501	502[hun]	1306	Vadim	31-Aug-16	336	
10842	V	30000	EUV3	TV	AXN Czech Republic HD	TV	Conax	No	T-Home	HD	MPEG-4	610	611[hun]|612[cze]|613[eng]	1307	Vadim	31-Aug-16	338	
10842	V	30000	EUV3	TV	Duna World HD	TV	Conax	No	T-Home	HD	MPEG-4	36	33[hun]|35[000]	1308	Vadim	5-Jan-17	340	
10842	V	30000	EUV3	TV	Eurosport 2 HD	TV	Conax	No	T-Home	HD	MPEG-4	3000	3202[eng]|3206[slo]|3211[hun]	1309	Vadim	31-Aug-16	342	
10842	V	30000	EUV3	TV	Magyar ATV HD	TV	Conax	No	T-Home	HD	MPEG-4	101	102[hun]	1310	Tanea	4-Jan-17	344	
10842	V	30000	EUV3	TV	M5 HD	TV	Conax	No	T-Home	HD	MPEG-4	1106	1206[hun]	1311	Vadim	1-Sep-16	346	
10842	V	30000	EUV3	TV	HBO Hungary HD	TV	Conax	No	T-Home	HD	MPEG-4	3210	35[eng]|3200[hun]	1312	Vadim	1-Sep-16	348	
10842	V	30000	EUV3	TV	FEM3	TV	Conax	No	T-Home	SD	MPEG-4	601	602[hun]	1313	Tanea	4-Jan-17	350	
10925	V	27500	MEV3	TV	Russian Music Box	TV	Videoguard	No	Yes	SD	MPEG-2	512	660[rus]	1201	Vadim	19-Nov-17	354	
10925	V	27500	MEV3	TV	Middle East TV	TV	Videoguard	No	Yes	SD	MPEG-2	513	661[heb]	1202	Vadim	19-Nov-17	356	
10925	V	27500	MEV3	TV	Dom Kino	TV	Videoguard	No	Yes	SD	MPEG-2	514	662[rus]	1203	Vadim	19-Nov-17	358	
10925	V	27500	MEV3	TV	Eurosport	TV	Videoguard	No	Yes	SD	MPEG-2	515	663[heb]	1204	Tanea	1-Oct-18	360	
10925	V	27500	MEV3	TV	Knesset Channel	TV	Videoguard	No	Yes	SD	MPEG-2	516	664[heb]	1205	Vadim	19-Nov-17	362	
10925	V	27500	MEV3	TV	VH1 Classic Europe	TV	Videoguard	No	Yes	SD	MPEG-2	517	665[eng]	1206	Vadim	19-Nov-17	364	
10925	V	27500	MEV3	IMG	Yam Tichoni 25	TV	Videoguard	No		SD	MPEG-2	518		1207	Tanea	5-Nov-17	366	
10925	V	27500	MEV3	TV	Perviy kanal Europa	TV	Videoguard	No	Yes	SD	MPEG-2	519	667[rus]	1208	Tanea	27-Mar-18	368	
10925	V	27500	MEV3	TV	Dozhd	TV	Videoguard	No		SD	MPEG-2	520	668[rus]	1209	Tanea	5-Nov-17	370	
10925	V	27500	MEV3	TV	NTV Mir	TV	Videoguard	No	Yes	SD	MPEG-2	521	669[rus]	1210	Tanea	27-Mar-18	372	
10925	V	27500	MEV3	IMG	Viva Plus	TV	Videoguard	No		SD	MPEG-2	522		1211	Tanea	5-Nov-17	374	
10925	V	27500	MEV3	TV	Music 24 Israel	TV	Videoguard	No		SD	MPEG-2	524	672[heb]	1213	Tanea	5-Nov-17	376	
10925	V	27500	MEV3	TV	Mezzo	TV	Videoguard	No		SD	MPEG-2	525	673[fre]	1214	Tanea	5-Nov-17	378	
10925	V	27500	MEV3	TV	Hala TV	TV	Videoguard	No		SD	MPEG-2	526	674[ara]	1215	Tanea	5-Nov-17	380	
10925	V	27500	MEV3	TV	Extreme Sports Channel	TV	Videoguard	No		SD	MPEG-2	527	675[eng]	1216	Tanea	5-Nov-17	382	
10925	V	27500	MEV3	TV	Eurosport 2	TV	Videoguard	No	Yes	SD	MPEG-2	528	676[heb]	1217	Tanea	1-Oct-18	384	
