Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
10804	H	30000	SEAfrica	TV	CRTV Sports and Entertainment	TV	FTA	Yes		SD	MPEG-4	1181	1182[fre]	118	Tanea	13-Jun-19	70	
10804	H	30000	SEAfrica	TV	LMTV	TV	FTA	Yes		SD	MPEG-4	1211	1212[fre]	121	Tanea	24-Jul-18	72	
10804	H	30000	SEAfrica	TV	ORTB TV Benin	TV	FTA	Yes		SD	MPEG-4	2011	2012[fre]	201	Frocus	10-Mar-13	74	
10804	H	30000	SEAfrica	TV	Golfe TV International	TV	FTA	Yes		SD	MPEG-4	2041	2042[fre]	204	Frocus	10-Mar-13	76	
10804	H	30000	SEAfrica	TV	Asonga Telévision	TV	FTA	Yes		SD	MPEG-4	2061	2062[spa]	206	Tanea	18-Jul-17	78	
10804	H	30000	SEAfrica	TV	CRTV	TV	FTA	Yes		SD	MPEG-4	3411	3412[fre]	341	Frocus	10-Mar-13	80	
10804	H	30000	SEAfrica	TV	Afrique Média	TV	FTA	Yes		SD	MPEG-4	3421	3422[fre]	342	Frocus	10-Mar-13	82	
10804	H	30000	SEAfrica	TV	Equinoxe TV	TV	FTA	Yes		SD	MPEG-4	3431	3432[fre]	343	Frocus	10-Mar-13	84	
10804	H	30000	SEAfrica	TV	Canal 2 International	TV	FTA	Yes		SD	MPEG-4	3451	3452[fre]	345	Frocus	11-Feb-13	86	
10804	H	30000	SEAfrica	TV	Canal 2 infos	TV	FTA	Yes		SD	MPEG-4	3461	3462[fre]	346	Frocus	30-Jun-12	88	
10804	H	30000	SEAfrica	TV	Equinoxe TV	TV	FTA	Yes		SD	MPEG-4	3481	3482[fre]	348	Frocus	30-Jun-12	90	
10804	H	30000	SEAfrica	TV	CamNews 24	TV	FTA	Yes		SD	MPEG-4	3491	3492[fre]	349	Frocus	30-Jun-12	92	
10804	H	30000	SEAfrica	TV	STV 2	TV	FTA	Yes		SD	MPEG-4	3721	3722[fre]	352	Frocus	30-Jun-12	94	
10804	H	30000	SEAfrica	TV	DRTV International	TV	FTA	Yes		SD	MPEG-4	3821	3822[fre]	382	Frocus	30-Jun-12	96	
10804	H	30000	SEAfrica	TV	Mboa TV	TV	FTA	Yes		SD	MPEG-4	4411	4412[fre]	441	Frocus	24-Aug-12	98	
10804	H	30000	SEAfrica	TV	France 24 Français	TV	FTA	Yes		SD	MPEG-4	4421	4422[fre]	442	Frocus	30-Jun-12	100	
10804	H	30000	SEAfrica	TV	UbizNews	TV	FTA	Yes		SD	MPEG-4	5051	5052[fre]	505	Tanea	18-Jul-17	102	
10804	H	30000	SEAfrica	TV	Eden TV	TV	FTA	Yes		SD	MPEG-4	6511	6512[fre]	650	Tanea	24-Jul-18	104	
10804	H	30000	SEAfrica	TV	TVC Benin	TV	FTA	Yes		SD	MPEG-4	6701	6702[fre]	670	Tanea	18-Jul-17	106	
10804	H	29950	EuropeB	TV	Service IPKO	TV	Conax	No	DigitAlb	SD	MPEG-4	1091	1093|1093[alb]|1094[eng]|1095[ita]|1096[fre]|1744[pol]|1964[mac]|1984[hun]|2104[rum]|2174[ger]|2194[bul]	1150	Tanea	2-Sep-14	110	
10804	H	29950	EuropeB	TV	Top Channel HD	TV	Conax	No	DigitAlb	HD	MPEG-4	2001	2002[alb]	2000	ade3661	5-Dec-16	112	
10804	H	29950	EuropeB	TV	Klan HD	TV	Conax	No	DigitAlb	HD	MPEG-4	2011	2012[alb]	2010	Frocus	2-Jul-13	114	
10804	H	29950	EuropeB	TV	SuperSport HD 5	TV	Conax	No	DigitAlb	HD	MPEG-4	2021	2022[alb]|2023[eng]	2020	Frocus	19-Jan-18	116	
10804	H	29950	EuropeB	TV	Junior TV	TV	Conax	No	DigitAlb	HD	MPEG-4	2101	2102[alb]|2103[eng]	2100	Frocus	19-Jan-18	118	
10804	H	29950	EuropeB	TV	Çufo TV	TV	Conax	No	DigitAlb	SD	MPEG-4	2111	2112[alb]|2113[eng]	2110	Tanea	26-Dec-13	120	
10804	H	29950	EuropeB	TV	My Music	TV	Conax	No	DigitAlb	SD	MPEG-4	2121	2122[alb]	2120	ade3661	5-Dec-16	122	
10804	H	29950	EuropeB	TV	Explorer Natyrë	TV	Conax	No	DigitAlb	SD	MPEG-4	2131	2132[alb]|2133[eng]	2130	ade3661	5-Dec-16	124	
10804	H	29950	EuropeB	TV	Explorer Histori	TV	Conax	No	DigitAlb	SD	MPEG-4	2141	2142[alb]|2143[000]	2140	Tanea	26-Dec-13	126	
10804	H	29950	EuropeB	TV	Tema TV	TV	Conax	No	DigitAlb	SD	MPEG-4	2151	2152[alb]	2150	Frocus	19-Jan-18	128	
10804	H	29950	EuropeB	TV	EuroFilm	TV	Conax	No	DigitAlb	SD	MPEG-4	2161	2162[eng]	2160	Tanea	18-Jan-18	130	
10804	H	29950	EuropeB	TV	Film Autor	TV	Conax	No	DigitAlb	SD	MPEG-4	2171	2172[eng]|2173[ita]	2170	Tanea	26-Dec-13	132	
10804	H	29950	EuropeB	TV	SuperSport Service 1	TV	BISS	No	DigitAlb	SD	MPEG-4	2181	2182[alb]|2183[eng]	2180	Tanea	8-Oct-19	134	
10804	H	29950	EuropeB	TV	Film Thiller	TV	Conax	No	DigitAlb	SD	MPEG-4	2191	2192[alb]|2193[eng]	2190	ade3661	5-Dec-16	136	
10804	H	29950	EuropeB	TV	Film Dramë	TV	Conax	No	DigitAlb	SD	MPEG-4	2201	2202[eng]|2203[ita]	2200	ade3661	5-Dec-16	138	
10804	H	29950	EuropeB	TV	SuperSport Service 2	TV	BISS	No	DigitAlb	SD	MPEG-4	2211	2212[alb]|2213[eng]	2210	Tanea	24-Dec-19	140	
10804	H	29950	EuropeB	TV	ABC News Albania	TV	Conax	No	DigitAlb	SD	MPEG-4	2221	2222[alb]	2220	Tanea	26-Dec-13	142	
10804	H	29950	EuropeB	TV	MusicAl	TV	Conax	No	DigitAlb	SD	MPEG-4	2241	2242[alb]	2240	Tanea	26-Dec-13	144	
10804	H	29950	EuropeB	TV	SuperSport Service	TV	Conax	No	DigitAlb	HD	MPEG-4	3301	3302[alb]|3303[eng]	3300	Tanea	13-Mar-15	146	
10845	H	30000	EuropeB	TV	Film Një HD	TV	Conax	No	DigitAlb	HD	MPEG-4	1011	1012[alb]|1013[000]	1001	Frocus	13-Jun-14	150	
10845	H	30000	EuropeB	TV	Film Dy HD	TV	Conax	No	DigitAlb	HD	MPEG-4	1021	1022[alb]|1023[000]	1002	Frocus	13-Jun-14	152	
10845	H	30000	EuropeB	TV	Family Channel HD	TV	FTA	Yes		HD	MPEG-4	1031	1032[alb]|1033[000]	1003	Tanea	17-Jul-19	154	
10845	H	30000	EuropeB	TV	SuperSport HD 1	TV	Conax	No	DigitAlb	HD	MPEG-4	1041	1042[alb]|1043[000]	1004	Frocus	13-Jun-14	156	
10845	H	30000	EuropeB	TV	SuperSport HD 2	TV	Conax	No	DigitAlb	HD	MPEG-4	1051	1052[alb]|1053[000]	1005	sldvaa	13-Jun-14	158	
10845	H	30000	EuropeB	TV	SuperSport HD 3	TV	Conax	No	DigitAlb	HD	MPEG-4	1061	1062[eng]|1063[alb]	1006	Albi75	13-Jun-14	160	
10845	H	30000	EuropeB	TV	SuperSport HD 4	TV	Conax	No	DigitAlb	HD	MPEG-4	2161	2162[alb]|2163[eng]	1007	Tanea	15-Jul-14	162	
10845	H	30000	EuropeB	TV	Travel Channel HD	TV	Conax	No	DigitAlb	HD	MPEG-4	2121	2122[eng]	1009	Tanea	13-Jun-14	164	
10845	H	30000	EuropeB	TV	Rrokum TV	TV	Conax	No	DigitAlb	SD	MPEG-4	300	301[alb]	1021	Tanea	11-Apr-16	166	
10845	H	30000	EuropeB	TV	Scan TV	TV	Conax	No	DigitAlb	SD	MPEG-2	340	341[alb]	1023	Frocus	13-Jun-14	168	
10845	H	30000	EuropeB	TV	baby TV	TV	Conax	No	DigitAlb	SD	MPEG-4	350	351[alb]	1024	ade3661	5-Dec-16	170	
10845	H	30000	EuropeB	TV	Ndihma e Klientit	TV	FTA	Yes		SD	MPEG-4	320	321[alb]	1028	Tanea	23-Oct-16	172	
10845	H	30000	EuropeB	TV	IN TV	TV	Conax	No	DigitAlb	SD	MPEG-2	370	371[alb]	1034	Tanea	29-Dec-15	174	
10845	H	30000	EuropeB	TV	UTV News	TV	Conax	No	DigitAlb	SD	MPEG-4	230	231[alb]	1035	ade3661	5-Dec-16	176	
10887	H	27500	SEAfrica	TV	National Geographic Channel France	TV	Mediaguard 2	No	CanalSat R&eacute;union	SD	MPEG-2	161	84[fre]	0	dm800	18-Jun-09	180	
10887	H	27500	SEAfrica	TV	+ de Sport	TV	Mediaguard 2	No	CanalSat R&eacute;union	SD	MPEG-2	162	88[fre]	0	ttalex	4-Feb-10	182	
10887	H	27500	SEAfrica	TV	Private Spice	TV	Mediaguard 2	No	CanalSat R&eacute;union	SD	MPEG-2	163	92[eng]	0	dm800	18-Jun-09	184	
10887	H	27500	SEAfrica	IMG	Extreme Sports Channel	TV	Mediaguard 2	No	CanalSat R&eacute;union	SD	MPEG-2	164		0	dm800	18-Jun-09	186	
10887	H	27500	SEAfrica	TV	Ushuaïa TV	TV	Mediaguard 2	No	CanalSat R&eacute;union	SD	MPEG-2	165	100[fre]	0	dm800	18-Jun-09	188	
10887	H	30000	EuropeB	TV	National Geographic Channel HD Europe	TV	Videoguard|Conax	No	DigitAlb	HD	MPEG-4	1001	1002[eng]|1003[000]	1001	Frocus	30-Jun-12	192	
10887	H	30000	EuropeB	TV	Discovery HD Showcase	TV	Conax	No	DigitAlb	HD	MPEG-4	1091	1093[alb]|1092[eng]	1002	Frocus	30-Jun-12	194	
10887	H	30000	EuropeB	TV	STV Folk	TV	Conax	No		SD	MPEG-4	2171	2172[alb]	1003	ade3661	3-Sep-16	196	
10887	H	30000	EuropeB	TV	Dorcel XXX HD	TV	Conax	No	DigitAlb	HD	MPEG-4	2141	2142[eng]	1007	Frocus	30-Jun-12	198	
10887	H	30000	EuropeB	TV	StarsXXX	TV	Conax	No		SD	MPEG-4	2151	2152[eng]	1008	ade3661	3-Sep-16	200	
10887	H	30000	EuropeB	TV	24 kitchen	TV	Conax	No		SD	MPEG-4	200	201[eng]	1021	ade3661	3-Sep-16	202	
10887	H	30000	EuropeB	TV	Fox Channel	TV	Conax	No	DigitAlb	SD	MPEG-2	210	211[eng]	1022	Tanea	26-Dec-13	204	
10887	H	30000	EuropeB	TV	DTX (Discovery Turbo Xtra)	TV	Conax	No	DigitAlb	SD	MPEG-4	220	221[eng]	1023	Tanea	14-Apr-16	206	
10887	H	30000	EuropeB	TV	Fox Life Regional	TV	Conax	No	DigitAlb	SD	MPEG-4	240	241[eng]	1025	Frocus	30-Jun-12	208	
10887	H	30000	EuropeB	TV	Fox Crime Regional	TV	Conax	No	DigitAlb	SD	MPEG-4	250	251[eng]	1026	Frocus	30-Jun-12	210	
10887	H	30000	EuropeB	TV	Disney Channel Albania	TV	Conax	No	DigitAlb	SD	MPEG-2	260	261[eng]	1027	turkfatih	30-Jun-12	212	
10887	H	30000	EuropeB	TV	AlSat M	TV	Conax	No		SD	MPEG-4	360	361[alb]	1029	ade3661	3-Sep-16	214	
10887	H	30000	EuropeB	TV	SuperSonic TV	TV	Conax	No	DigitAlb	SD	MPEG-2	310	311[alb]	1030	turkfatih	30-Jun-12	216	
10887	H	30000	EuropeB	TV	A1 Report	TV	Conax	No	DigitAlb	SD	MPEG-4	270	271[eng]	1031	Frocus	26-Dec-13	218	
10887	H	30000	EuropeB	TV	Folklorit	TV	Conax	No	DigitAlb	SD	MPEG-4	380	381[alb]	1033	Tanea	27-Dec-13	220	
10887	H	30000	EuropeB	TV	1 First	TV	Conax	No	DigitAlb	SD	MPEG-2	390	391[alb]	1034	Tanea	26-Dec-13	222	
10887	H	30000	EuropeB	TV	TV ART	TV	Conax	No	DigitAlb	SD	MPEG-4	400	401[alb]	1036	Tanea	4-Feb-16	224	
10887	H	30000	EuropeB	TV	X3	TV	Conax	No		SD	MPEG-4	280	281[eng]	1041	ade3661	3-Sep-16	226	
10928	H	30000	SEAfrica	TV	M6	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	120	137[fre]	0	dm800	7-May-14	230	
10928	H	30000	SEAfrica	TV	TF 6	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	122	139[fre]	0	dm800	7-May-14	232	
10928	H	30000	SEAfrica	TV	Piwi	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	126	162[fre]	0	dm800	7-May-14	234	
10928	H	30000	SEAfrica	TV	Cinecinema Star	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	126	162[fre]	0	dm800	7-May-14	236	
10928	H	30000	SEAfrica	TV	Série Club	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	129	146[fre]	0	dm800	7-May-14	238	
10928	H	30000	SEAfrica	TV	Téva	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	130	147[fre]	0	dm800	7-May-14	240	
10928	H	30000	SEAfrica	TV	Eurêka!	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	131	148[fre]	0	dm800	7-May-14	242	
10928	H	30000	SEAfrica	TV	Antenne Réunion	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	135	152[fre]	0	dm800	7-May-14	244	
10928	H	30000	SEAfrica	TV	Cinecinema Premier	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	167	184[fre]	0	dm800	7-May-14	246	
10928	H	30000	SEAfrica	TV	Cinecinema Classic	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	169	186[fre]	0	dm800	7-May-14	248	
10928	H	30000	SEAfrica	TV	TPS Star	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	170	187[fre]	0	dm800	7-May-14	250	
10928	H	30000	SEAfrica	TV	Cinecinema Émotion	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	512	612[fre]	0	dm800	7-May-14	252	
10928	H	30000	SEAfrica	TV	Chasse & Pêche	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	683	700[fre]	0	dm800	7-May-14	254	
10928	H	30000	SEAfrica	TV	RTL 9	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	683	700[fre]	0	dm800	7-May-14	256	
10928	H	30000	SEAfrica	TV	SuperSport 3 Africa	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	689	690[eng]	0	dm800	7-May-14	258	
10928	H	30000	SEAfrica	TV	Discovery Channel France	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	692	693[fre]	0	dm800	7-May-14	260	
10928	H	30000	SEAfrica	TV	Télé Réunion	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	977	978[fre]	0	dm800	7-May-14	262	
10928	H	30000	SEAfrica	TV	RFO Tempo	TV	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien	SD	MPEG-2	1250	1251[fre]	0	dm800	7-May-14	264	
10928	H	30000	SEAfrica	R	NRJ Réunion	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	597[fre]	0	dreambox	7-May-14	266	
10928	H	30000	SEAfrica	R	Radio One	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	680[fre]	0	dreambox	7-May-14	268	
10928	H	30000	SEAfrica	R	Radio Classique	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	681[fre]	0	dreambox	7-May-14	270	
10928	H	30000	SEAfrica	R	RCF	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	683[fre]	0	dreambox	7-May-14	272	
10928	H	30000	SEAfrica	R	Exo FM	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	685[fre]	0	dreambox	7-May-14	274	
10928	H	30000	SEAfrica	R	Chérie FM	R	Viaccess 2.3|Viaccess 2.5	No	Parabole Oc&eacute;an Indien			0	691[fre]	0	ttalex	7-May-14	276	
10928	H	30000	EuropeB	TV	Ginx	TV	Conax	No		SD	MPEG-4	1101	1102[eng]	1101	alexfloresaf38	4-Oct-17	280	
10928	H	30000	EuropeB	TV	Wness TV	TV	FTA	Yes		SD	MPEG-4	1201	1202[bul]|1203[eng]|1204[ukr]	1102	alexfloresaf38	12-Dec-19	282	
10928	H	30000	EuropeB	TV	RiC	TV	Conax	No		SD	MPEG-4	1501	1502[eng]|1503[ger]	1105	Tanea	12-Dec-19	284	
10928	H	30000	EuropeB	TV	Kerrang!	TV	Conax	No		SD	MPEG-4	1701	1702[eng]	1107	Tanea	10-Sep-17	286	
10928	H	30000	EuropeB	TV	Kiss	TV	Conax	No		SD	MPEG-4	1801	1802[eng]	1108	Tanea	10-Sep-17	288	
10928	H	30000	EuropeB	TV	Magic UK	TV	Conax	No		SD	MPEG-4	1901	1902[eng]	1109	Tanea	10-Sep-17	290	
10928	H	30000	EuropeB	TV	BoxHits	TV	Conax	No		SD	MPEG-4	2001	2002[eng]	1110	alexfloresaf38	13-Feb-18	292	
10928	H	30000	EuropeB	TV	BoxAfrica	TV	Conax	No		SD	MPEG-4	2101	2102[eng]	1111	Tanea	13-Feb-18	294	
10928	H	30000	EuropeB	TV	Epic Drama	TV	Videoguard|Conax|Irdeto	No	Total TV|Antik Sat|Orange Slovakia	HD	MPEG-4	2201	2202[000]|2203[lit]|2204[bul]|2205[tur]|2206[cze]|2207[hun]|2208[rus]	1112	alexfloresaf38	12-Dec-19	296	
10928	H	30000	EuropeB	TV	Evil Angel HD	TV	Conax	No	Antik Sat	HD	MPEG-4	2301	2302[eng]	1113	alexfloresaf38	12-Dec-19	298	
10928	H	30000	EuropeB	TV	Viasat Nature CEE HD	TV	Videoguard|Conax|Irdeto	No	Total TV|Antik Sat|Orange Slovakia	HD	MPEG-4	2401	2402[000]|2403[rus]|2404[cze]|2405[hun]	1114	Tanea	12-Dec-19	300	
10928	H	30000	EuropeB	TV	Viasat Explore CEE HD	TV	Videoguard|Conax|Irdeto	No	Total TV|Antik Sat|Orange Slovakia	HD	MPEG-4	2501	2502[000]|2503[rus]|2504[tur]|2505[cze]|2506[hun]|2507[bul]	1115	Tanea	12-Dec-19	302	
10928	H	30000	EuropeB	TV	Viasat History HD	TV	Videoguard|Conax|Irdeto	No	Total TV|Antik Sat|Orange Slovakia	HD	MPEG-4	2601	2602[000]|2603[swe]|2604[nor]|2605[dan]|2606[cze]|2607[rus]|2608[tur]|2609[hun]	1116	Tanea	12-Dec-19	304	
10928	H	30000	EuropeB	TV	Body In Balance	TV	Conax|Irdeto	No	Antik Sat|Orange Slovakia	SD	MPEG-4	3801	3802[eng]	1128	alexfloresaf38	12-Dec-19	306	
10972	V	27500	EuropeB	TV	Nova RS	TV	Videoguard	No	Total TV	SD	MPEG-4	251	3511[srp]	1351	ade3661	31-Oct-16	310	
10972	V	27500	EuropeB	TV	TV Palma Plus	TV	Videoguard	No	Total TV	SD	MPEG-4	252	3521[srp]	1352	ade3661	31-Oct-16	312	
10972	V	27500	EuropeB	TV	TV Alfa Sarajevo	TV	Videoguard	No	Total TV	SD	MPEG-4	254	37[bos]	1354	ade3661	31-Oct-16	314	
10972	V	27500	EuropeB	TV	Televizija 24	TV	Videoguard	No	Total TV	SD	MPEG-4	256	3561[mac]	1356	Tanea	29-Jul-19	316	
10972	V	27500	EuropeB	TV	Telma	TV	Videoguard	No	Total TV	SD	MPEG-4	257	3571[mac]	1357	Tanea	6-May-17	318	
10972	V	27500	EuropeB	TV	Sitel 3	TV	Videoguard	No	Total TV	SD	MPEG-4	258	3581[mac]	1358	ade3661	31-Oct-16	320	
10972	V	27500	EuropeB	TV	Comedy Central Croatia	TV	Videoguard	No	Total TV	SD	MPEG-4	260	3601[eng]	1360	ade3661	31-Oct-16	322	
10972	V	27500	EuropeB	TV	Cinestar TV	TV	Videoguard	No	Total TV	SD	MPEG-4	261	3611[hrv]	1361	ade3661	31-Oct-16	324	
10972	V	27500	EuropeB	IMG	Travel Channel Europe	TV	Videoguard	No	Total TV	SD	MPEG-4	262		1362	Tanea	30-Sep-17	326	
10972	V	27500	EuropeB	TV	CBS Drama	TV	Videoguard|Conax	No	Total TV	SD	MPEG-4	263	3631[eng]	1363	ade3661	5-Dec-16	328	
10972	V	27500	EuropeB	TV	Nick Jr	TV	Videoguard	No	Total TV	SD	MPEG-4	263	3631[srp]|3632[hrv]|3633[eng]|3634[hun]	1363	Tanea	31-Aug-18	330	
10972	V	27500	EuropeB	TV	CineStar Premiere 1 HD	TV	Videoguard	No	Total TV	HD	MPEG-4	264	3641[eng]|3642[eng]	1364	Tanea	1-Sep-16	332	
10972	V	27500	EuropeB	TV	Ginx	TV	Videoguard	No	Total TV	SD	MPEG-4	265	3651[eng]|3653[pol]	1365	ade3661	31-Oct-16	334	
10972	V	27500	EuropeB	TV	CineStar Premiere 2 HD	TV	Videoguard	No	Total TV	HD	MPEG-4	266	3661[eng]|3662[eng]	1366	Tanea	1-Sep-16	336	
10972	V	27500	EuropeB	TV	Dusk International	TV	Videoguard	No	Total TV	SD	MPEG-4	268	3681[eng]	1368	ade3661	31-Oct-16	338	
10977	H	24114	EuropeB	TV	Canal 3 Benin	TV	FTA	Yes		SD	MPEG-4	1011	1012[fre]	101	Tanea	13-Jun-19	342	
10977	H	24114	EuropeB	TV	Canal 3 Cinema	TV	Videoguard	No		SD	MPEG-4	1021	1022[fre]	102	Tanea	13-Jun-19	344	
10977	H	24114	EuropeB	IMG	Canal 3 Mboa	TV	Videoguard	No		SD	MPEG-4	1031		103	Tanea	13-Jun-19	346	
10977	H	24114	EuropeB	TV	Kombat Sport	TV	FTA	Yes		SD	MPEG-4	1081	1082[fre]	108	Tanea	18-Jul-17	348	
10977	H	24114	EuropeB	TV	Tivi 5 Monde	  Fre	TV	FTA	Yes		SD	MPEG-4	1121	1122[fre]	112	Tanea	13-Jun-19	350	
