Freq	Pol	SR	Beam	Type	Channel	T	Encryption	FTA	Package	Res	Compression	V_PID	A_PID	SID	Owner	Date	Row
4001	R	3574	WH	TV	AIT National	TV	FTA	Yes		SD	MPEG-4	512	1062[eng]	1	Vadim	5-Oct-16	108	
4001	R	3574	WH	R	Ray Power 106.5 FM	R	FTA	Yes				0	4114[eng]	2	Vadim	5-Oct-16	110	
4003	R	1700	WH	TV	AIT International	TV	FTA	Yes		SD	MPEG-2	4194	4195[eng]	1	Tanea	11-Feb-18	114	
4028	R	10000	Global	DATA	Data	@	FTA	Yes				0		0	Vadim	6-Oct-16	118	
4049	L	47000	WH	DATA	Data	@	FTA	Yes				0		0	Vadim	6-Oct-16	122	
4050	R	1666	Global	DATA	Data	@	FTA	Yes				0		0	Vadim	18-Dec-16	126	
4057	R	4104	Global	DATA	Data	@	FTA	Yes				0		0	Vadim	21-Jul-17	130	
11265	H	30000	Nordic	TV	Viasat History HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2601	2602[swe]|2603[nor]|2604[dan]|2605[rus]|2606[eng]|2607[tur]	2600	alexfloresaf38	3-Feb-18	134	
11265	H	30000	Nordic	TV	Comedy Central Sverige	TV	Videoguard	No	Viasat	SD	MPEG-4	801	802[swe]	2605	Tanea	6-Mar-18	136	
11265	H	30000	Nordic	TV	TV6 HD Sweden	TV	Videoguard	No	Viasat	HD	MPEG-4	2611	2612[swe]|2613[swe]	2610	alexfloresaf38	3-Feb-18	138	
11265	H	30000	Nordic	TV	E!	TV	Videoguard	No	Viasat	SD	MPEG-4	811	812[eng]	2615	alexfloresaf38	3-Feb-18	140	
11265	H	30000	Nordic	TV	Viasat Explore HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2621	2622[swe]|2623[nor]|2624[dan]|2625[eng]|2626[rus]	2620	Vadim	6-Oct-16	142	
11265	H	30000	Nordic	TV	MTV Nordic	TV	Videoguard	No	Viasat	SD	MPEG-4	821	822[eng]	2625	Tanea	7-Feb-19	144	
11265	H	30000	Nordic	TV	Viasat 4 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2631	2632[nor]	2630	alexfloresaf38	3-Feb-18	146	
11265	H	30000	Nordic	TV	Viasat Nature HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2641	2642[swe]|2643[nor]|2644[dan]	2640	Vadim	18-Dec-16	148	
11265	H	30000	Nordic	TV	TV3 HD Danmark	TV	Videoguard	No	Viasat	HD	MPEG-4	2651	2652[dan]|2653[dan]	2650	alexfloresaf38	3-Feb-18	150	
11265	H	30000	Nordic	IMG	MTV Hits	TV	Videoguard	No	Viasat	SD	MPEG-4	2661		2660	alexfloresaf38	28-Jan-18	152	
11265	H	30000	Nordic	TV	Nick DK	TV	Videoguard	No	Viasat	SD	MPEG-4	2661	2662[dan]	2665	alexfloresaf38	28-Jan-18	154	
11265	H	30000	Nordic	TV	Nickelodeon Norge	TV	Videoguard	No	Viasat	SD	MPEG-4	2671	2672[nor]	2670	alexfloresaf38	28-Jan-18	156	
11265	H	30000	Nordic	TV	VH1 Classic	TV	Videoguard	No	Viasat	SD	MPEG-4	2671	2672[eng]	2675	alexfloresaf38	28-Jan-18	158	
11265	H	30000	Nordic	TV	MTV DK	TV	Videoguard	No	Viasat	SD	MPEG-4	2681	2682[dan]	2680	alexfloresaf38	1-Feb-18	160	
11265	H	30000	Nordic	TV	VH1	TV	Videoguard	No	Viasat	SD	MPEG-4	2686	2687[swe]|2688[dan]|2689[nor]|2691[fin]|2692[rus]|2693[eng]	2685	alexfloresaf38	1-Feb-18	162	
11265	H	30000	Nordic	TV	Nick JR	TV	Videoguard	No	Viasat	SD	MPEG-4	2686	2687[swe]|2688[dan]|2689[nor]|2691[fin]|2692[rus]|2693[eng]	2690	alexfloresaf38	1-Feb-18	164	
11265	H	30000	Nordic	TV	Nick Toons	TV	Videoguard	No	Viasat	SD	MPEG-4	891	892[rus]|893[eng]|894[swe]|895[dan]|897[nor]	2695	alexfloresaf38	1-Feb-18	166	
11266	V	30000	Nordic	TV	Disney Channel NO	TV	Videoguard	No	Viasat	SD	MPEG-4	2201	2202[nor]	2200	alexfloresaf38	3-Feb-18	170	
11266	V	30000	Nordic	TV	TV 2 Fri	TV	Videoguard	No	Viasat	SD	MPEG-4	831	832[dan]	2205	alexfloresaf38	2-Feb-18	172	
11266	V	30000	Nordic	TV	Disney Channel SE	TV	Videoguard	No	Viasat	SD	MPEG-4	2211	2212[swe]|2213[fin]|2214[eng]|2215[rus]	2210	Vadim	3-Feb-18	174	
11266	V	30000	Nordic	TV	TV2 Charlie	TV	Videoguard	No	Viasat	SD	MPEG-4	811	812[dan]	2215	alexfloresaf38	2-Feb-18	176	
11266	V	30000	Nordic	TV	Disney XD	TV	FTA	Yes	Viasat	SD	MPEG-4	2221	2224[eng]|2225[rus]|2223[fin]|2222[swe]|2226[nor]|2228[dan]	2220	alexfloresaf38	2-Feb-18	178	
11266	V	30000	Nordic	TV	TV2 NEWS	TV	Videoguard	No	Viasat	SD	MPEG-4	821	822[dan]	2225	alexfloresaf38	2-Feb-18	180	
11266	V	30000	Nordic	TV	Nickelodeon SE	TV	Videoguard	No	Viasat	SD	MPEG-4	2231	2232[swe]	2230	Vadim	3-Feb-18	182	
11266	V	30000	Nordic	TV	National Geographic Denmark	TV	Videoguard	No	Viasat	SD	MPEG-4	2234	834[dan]	2233	Tanea	6-Mar-18	184	
11266	V	30000	Nordic	TV	Eurosport DK	TV	Videoguard	No	Viasat	SD	MPEG-4	2236	2237[dan]	2235	alexfloresaf38	2-Feb-18	186	
11266	V	30000	Nordic	TV	CANAL9	TV	Videoguard	No	Viasat	SD	MPEG-4	2241	2242[dan]	2240	alexfloresaf38	2-Feb-18	188	
11266	V	30000	Nordic	TV	Disney JR	TV	Videoguard	No	Viasat	SD	MPEG-4	841	842[swe]|843[nor]|844[dan]|845[fin]|847[eng]|848[rus]	2245	alexfloresaf38	2-Feb-18	190	
11266	V	30000	Nordic	TV	TV6 (N)	TV	Videoguard	No	Viasat	SD	MPEG-4	2251	2252[nor]	2250	alexfloresaf38	2-Feb-18	192	
11266	V	30000	Nordic	TV	TV2 Zulu	TV	Videoguard	No	Viasat	SD	MPEG-4	2256	2257[dan]	2255	alexfloresaf38	2-Feb-18	194	
11266	V	30000	Nordic	TV	Comedy Central Norway	TV	Videoguard	No	Viasat	SD	MPEG-4	2261	2262[nor]	2260	Tanea	3-Feb-18	196	
11266	V	30000	Nordic	TV	DK4	TV	Videoguard	No	Viasat	SD	MPEG-4	2266	2267[dan]	2265	alexfloresaf38	2-Feb-18	198	
11266	V	30000	Nordic	TV	Nat Geo Norway	TV	Videoguard	No	Viasat	SD	MPEG-4	2271	2272[nor]	2270	Tanea	3-Feb-18	200	
11266	V	30000	Nordic	TV	Disney Channel (D)	TV	Videoguard	No	Viasat	SD	MPEG-4	871	872[dan]	2275	alexfloresaf38	2-Feb-18	202	
11266	V	30000	Nordic	TV	TV 2 Livsstil	TV	Videoguard	No	Viasat	SD	MPEG-4	2281	2282[nor]	2280	Tanea	14-Sep-16	204	
11266	V	30000	Nordic	TV	Kanal 4 (D)	TV	Videoguard	No	Viasat	SD	MPEG-4	2286	2287[dan]	2285	alexfloresaf38	2-Feb-18	206	
11266	V	30000	Nordic	TV	Fox Swe	TV	Videoguard	No	Viasat	SD	MPEG-4	2291	2292[swe]	2290	Tanea	3-Feb-18	208	
11266	V	30000	Nordic	TV	BBC World	TV	Videoguard	No	Viasat	SD	MPEG-4	2294	891[eng]	2293	alexfloresaf38	3-Feb-18	210	
11266	V	30000	Nordic	TV	Kanal 5 DK	TV	Videoguard	No	Viasat	SD	MPEG-4	2296	2297[dan]	2295	alexfloresaf38	3-Feb-18	212	
11305	V	30000	Nordic	TV	VFActionHD	TV	Videoguard	No	Viasat	HD	MPEG-4	1401	808[swe]|814[nor]|815[dan]|816[fin]	1400	alexfloresaf38	4-Feb-18	216	
11305	V	30000	Nordic	TV	VFilm Hits HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1411	844[swe]|845[nor]|846[dan]|847[fin]	1410	alexfloresaf38	4-Feb-18	218	
11305	V	30000	Nordic	TV	Viasat Series HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1421	834[swe]|835[nor]|836[dan]|837[fin]	1420	alexfloresaf38	4-Feb-18	220	
11305	V	30000	Nordic	TV	TV3 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1431	1432[swe]|1433[swe]	1430	alexfloresaf38	4-Feb-18	222	
11305	V	30000	Nordic	TV	Viasat Motor HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1441	1443[nor]|1442[swe]|1444[est]	1440	alexfloresaf38	4-Feb-18	224	
11305	V	30000	Nordic	TV	Kanal 5 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1451	1452[swe]	1450	alexfloresaf38	4-Feb-18	226	
11305	V	30000	Nordic	TV	TV3 HD NO	TV	Videoguard	No	Viasat	HD	MPEG-4	1471	1472[nor]	1470	alexfloresaf38	4-Feb-18	228	
11305	V	30000	Nordic	TV	Eurosport Norge HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1481	1482[nor]	1480	Vadim	4-Feb-18	230	
11306	H	30000	Nordic	TV	Viasat Sport HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2701	2702[swe]|2703[fin]	2700	alexfloresaf38	4-Feb-18	234	
11306	H	30000	Nordic	TV	HISTORY	TV	Videoguard	No	Viasat	SD	MPEG-4	2706	2707[swe]	2705	alexfloresaf38	4-Feb-18	236	
11306	H	30000	Nordic	TV	Viasat Hockey HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2711	2712[swe]|2713[fin]|2714[nor]	2710	alexfloresaf38	4-Feb-18	238	
11306	H	30000	Nordic	TV	Viasport 1	TV	Videoguard	No	Viasat	HD	MPEG-4	2721	2722[nor]	2720	alexfloresaf38	4-Feb-18	240	
11306	H	30000	Nordic	TV	TV2 Sport HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2731	2732[dan]	2730	alexfloresaf38	4-Feb-18	242	
11306	H	30000	Nordic	TV	DR1 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2741	2742[dan]|2743[dan]	2740	alexfloresaf38	4-Feb-18	244	
11306	H	30000	Nordic	TV	ESPORTSTV	TV	Videoguard	No	Viasat	HD	MPEG-4	2751	2752[eng]	2750	alexfloresaf38	4-Feb-18	246	
11306	H	30000	Nordic	TV	TV3 Sport HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2771	2772[dan]	2770	alexfloresaf38	4-Feb-18	248	
11306	H	30000	Nordic	TV	Eurosport 1	TV	Videoguard	No	Viasat	SD	MPEG-4	2781	2782[dan]	2780	Vadim	4-Feb-18	250	
11306	H	30000	Nordic	TV	Discovery Channel NO	TV	Videoguard	No	Viasat	SD	MPEG-4	2791	2792[nor]	2790	alexfloresaf38	4-Feb-18	252	
11345	V	30000	Nordic	TV	Viasat Golf HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1701	1702[swe]|1703[nor]|1704[dan]|1705[eng]|1706[000]	1700	alexfloresaf38	4-Feb-18	256	
11345	V	30000	Nordic	TV	Discovery Channel SE	TV	Videoguard	No	Viasat	SD	MPEG-4	1711	1712[swe]	1710	Vadim	1-Dec-16	258	
11345	V	30000	Nordic	TV	TV3 SPORT 1 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1721	1728[dan]	1720	alexfloresaf38	4-Feb-18	260	
11345	V	30000	Nordic	TV	TV2 HD Lorry	TV	Videoguard	No	Viasat	HD	MPEG-4	1731	1732[dan]	1730	alexfloresaf38	4-Feb-18	262	
11345	V	30000	Nordic	TV	DR3	TV	Videoguard	No	Viasat	HD	MPEG-4	1741	1742[dan]|1743[dan]	1740	alexfloresaf38	4-Feb-18	264	
11345	V	30000	Nordic	TV	TV3 MAX	TV	Videoguard	No	Viasat	HD	MPEG-4	1751	1752[dan]	1750	alexfloresaf38	4-Feb-18	266	
11345	V	30000	Nordic	TV	FEM	TV	Videoguard	No	Viasat	SD	MPEG-4	1761	1762[nor]	1760	Vadim	9-Oct-16	268	
11345	V	30000	Nordic	TV	C More Hockey HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1771	1772[swe]	1770	Tanea	26-Sep-18	270	
11345	V	30000	Nordic	TV	Viasat test	TV	Videoguard	No	Viasat	SD	MPEG-4	7801	7802[fin]	7800	Vadim	9-Oct-16	272	
11345	V	30000	Nordic	TV	Viasat Xtra 2	TV	Videoguard	No	Viasat	SD	MPEG-4	8031	8032|8032[swe]|8033|8033[000]	8030	Tanea	29-Nov-15	274	
11345	V	30000	Nordic	TV	Viasat Xtra 3	TV	Videoguard	No	Viasat	SD	MPEG-4	8041	8042|8042[swe]|8043[000]	8040	Tanea	17-Nov-15	276	
11345	V	30000	Nordic	TV	Viasat Xtra 5	TV	Videoguard	No	Viasat	SD	MPEG-4	8051	8052[swe]	8050	Tanea	17-Nov-15	278	
11345	V	30000	Nordic	TV	Viasat Xtra 4	TV	Videoguard	No	Viasat	SD	MPEG-4	8081	8082|8082[swe]|8083|8083[000]	8080	Tanea	17-Nov-15	280	
11345	V	30000	Nordic	TV	VSS Test	TV	Videoguard	No	Viasat	SD	MPEG-4	8121	8122[nor]	8120	Vadim	21-Jul-17	282	
11345	H	30000	Nordic	TV	Sportkanalen HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2801	2802[swe]	2800	Tanea	6-Jan-18	286	
11345	H	30000	Nordic	TV	Nat Geo Wild	TV	Videoguard	No	Viasat	SD	MPEG-4	2806	2807[eng]|2808[rus]	2805	alexfloresaf38	4-Feb-18	288	
11345	H	30000	Nordic	TV	Viasport 2	TV	Videoguard	No	Viasat	HD	MPEG-4	2811	2812[000]|2813[nor]	2810	alexfloresaf38	4-Feb-18	290	
11345	H	30000	Nordic	TV	TV Norge HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2821	2822[nor]	2820	Vadim	10-Oct-16	292	
11345	H	30000	Nordic	TV	Viasport+	TV	Videoguard	No	Viasat	HD	MPEG-4	2831	2832[nor]	2830	alexfloresaf38	4-Feb-18	294	
11345	H	30000	Nordic	TV	Viasat Fotboll HD	TV	Videoguard	No	Viasat	HD	MPEG-4	2841	2842[swe]|2843	2840	alexfloresaf38	4-Feb-18	296	
11345	H	30000	Nordic	TV	Viasport 3	TV	Videoguard	No	Viasat	HD	MPEG-4	2851	2852[000]|2853[nor]	2850	alexfloresaf38	4-Feb-18	298	
11345	H	30000	Nordic	TV	SBN	TV	FTA	Yes	Viasat	SD	MPEG-4	2876	2877[eng]|2878[spa]	2875	alexfloresaf38	4-Feb-18	300	
11345	H	30000	Nordic	TV	Cartoon Network	TV	Videoguard	No	Viasat	SD	MPEG-4	2881	2882[eng]|2883[swe]|2884[dan]|2887[nor]	2880	alexfloresaf38	4-Feb-18	302	
11345	H	30000	Nordic	TV	Boomerang	TV	Videoguard	No	Viasat	SD	MPEG-4	881	882[fin]|883[swe]|884[dan]|885[nor]	2885	alexfloresaf38	4-Feb-18	304	
11345	H	30000	Nordic	TV	NHK World TV	TV	Videoguard	No	Viasat	SD	MPEG-4	2896	2897[eng]	2895	alexfloresaf38	4-Feb-18	306	
11385	V	30000	Nordic	TV	TV 2 Nyhetskanalen HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1301	1302[nor]	1300	Vadim	10-Oct-16	310	
11385	V	30000	Nordic	TV	TV2 Zebra HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1321	1322[nor]	1320	Vadim	10-Oct-16	312	
11385	V	30000	Nordic	TV	TV2 Sport Premium 1	TV	Videoguard	No	Viasat	HD	MPEG-4	1331	1335[nor]	1330	alexfloresaf38	4-Feb-18	314	
11385	V	30000	Nordic	TV	TV2 Sport Premium 2	TV	Videoguard	No	Viasat	HD	MPEG-4	1341	1345[nor]	1340	alexfloresaf38	4-Feb-18	316	
11385	V	30000	Nordic	TV	TV2 Sport 1 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1351	1355[nor]	1350	Tanea	19-Sep-18	318	
11385	V	30000	Nordic	TV	TV2 Sport 2 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1361	1362[nor]	1360	Tanea	19-Sep-18	320	
11385	V	30000	Nordic	TV	TV2 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1371	1372[nor]	1370	Tanea	4-Feb-18	322	
11385	V	30000	Nordic	TV	6`eren HD	TV	Videoguard	No	Viasat	HD	MPEG-4	1381	1382[dan]	1380	Tanea	1-Dec-16	324	
11385	H	30000	Nordic	TV	U test 27	TV	Videoguard	No	Viasat	UHD	HEVC (H.265)	3001	3002[swe]|3003[nor]|3004[dan]|3006[fin]	3000	alexfloresaf38	4-Feb-18	328	
11385	H	30000	Nordic	TV	Astra Ultra HD Demo	TV	FTA	Yes	Viasat	UHD	HEVC (H.265)	3011	3012[eng]	3010	EnoSat	7-May-17	330	
11385	H	30000	Nordic	TV	Cmore Sport HD	TV	Videoguard	No	Viasat	HD	MPEG-4	3021	3022[swe]	3020	alexfloresaf38	4-Feb-18	332	
11385	H	30000	Nordic	TV	Cmore Hockey HD	TV	Videoguard	No	Viasat	HD	MPEG-4	3031	3032[swe]	3030	alexfloresaf38	4-Feb-18	334	
11385	H	30000	Nordic	TV	Cmore Fotboll HD	TV	Videoguard	No	Viasat	HD	MPEG-4	3041	3042[swe]	3040	alexfloresaf38	4-Feb-18	336	
11385	H	30000	Nordic	TV	Viasat Sport Extra HD	TV	Videoguard|Viaccess	No	Viasat	HD	MPEG-4	3061	3062[swe]	3060	Tanea	6-Dec-19	338	
11385	H	30000	Nordic	TV	Cmore Live HD	TV	Videoguard	No	Viasat	HD	MPEG-4	3071	3072[swe]	3070	alexfloresaf38	4-Feb-18	340	
11385	H	30000	Nordic	TV	TV12 HD	TV	Videoguard	No	Viasat	HD	MPEG-4	3081	3083[swe]	3080	alexfloresaf38	4-Feb-18	342	
11385	H	30000	Nordic	IMG	data	@	FTA	Yes				85		901	EnoSat	7-May-17	344	
11727	H	27500	SSA	R	Nation FM	R	Verimatrix	No	Zuku			0	1821[eng]	903	Vadim	12-Nov-16	348	
11727	H	27500	SSA	R	QFM	R	Verimatrix	No	Zuku			0	1831[swa]	904	Vadim	12-Nov-16	350	
11727	H	27500	SSA	R	Clouds FM	R	Verimatrix	No	Zuku			0	1911[eng]	905	Vadim	12-Nov-16	352	
11727	H	27500	SSA	R	BBC World Service English	R	Verimatrix	No	Zuku			0	2001[eng]	906	Vadim	12-Nov-16	354	
11727	H	27500	SSA	R	BBC World Service Swahili	R	Verimatrix	No	Zuku			0	7001[swa]	907	Vadim	12-Nov-16	356	
11727	H	27500	SSA	R	DW-Radio	R	Verimatrix	No	Zuku			0	7011[eng]	908	Vadim	12-Nov-16	358	
11727	H	27500	SSA	R	Total Hits UK	R	Verimatrix	No	Zuku			0	1411[eng]	909	Vadim	13-Nov-16	360	
11727	H	27500	SSA	R	2000s	R	Verimatrix	No	Zuku			0	1421[eng]	910	Vadim	13-Nov-16	362	
11727	H	27500	SSA	R	Hip Hop	R	Verimatrix	No	Zuku			0	1431[eng]	911	Vadim	13-Nov-16	364	
11727	H	27500	SSA	R	Urban	R	Verimatrix	No	Zuku			0	1441[eng]	912	Vadim	13-Nov-16	366	
11727	H	27500	SSA	R	Classic RnB and Soul	R	Verimatrix	No	Zuku			0	1451[eng]	913	Vadim	14-Nov-16	368	
11747	V	27500	SSA	R	BBC World News	TV	FTA	Yes	StarSat	SD	MPEG-4	0	510[Eng]	0	Cycunio1996	19-Jul-18	372	
11747	V	27500	SSA	R	TVP Polonia	TV	FTA	Yes	StarSat	SD	MPEG-4	0	540[Eng]|540[Pol]	0	Cycunio1996	19-Jul-18	374	
11747	V	27500	SSA	DATA	NTA News 24	TV	FTA	Yes	StarSat	SD	MPEG-4	0		0	Cycunio1996	19-Jul-18	376	
11747	V	27500	SSA	DATA	Polsat 2	TV	FTA	Yes		SD	MPEG-4	0		0	Cycunio1996	19-Jul-18	378	
11747	V	27500	SSA	DATA	Polsat News	TV	FTA	Yes	Orange|Cyfrowy Polsat|Cyfra +|nc+|StarSat	SD	MPEG-4	0		0	Cycunio1996	3-Jan-19	380	
11747	V	27500	SSA	DATA	NTA Sports 24	TV	FTA	Yes	StarSat	SD	MPEG-4	0		0	Cycunio1996	19-Jul-18	382	
11747	V	27500	SSA	DATA	Silverbird TV	TV	FTA	Yes	StarSat	SD	MPEG-4	0		0	Cycunio1996	19-Jul-18	384	
11747	V	27500	SSA	TV	Bukedde TV 1	TV	Verimatrix	No	Zuku	SD	MPEG-4	7250	7251[swa]	30	Vadim	13-Nov-16	386	
11747	V	27500	SSA	TV	Inooro TV	TV	Conax|Verimatrix	No	Zuku|StarSat	SD	MPEG-4	2640	2641[eng]	40	Vadim	14-Nov-16	388	
11747	V	27500	SSA	TV	African Movie Channel	TV	Verimatrix	No	Zuku	SD	MPEG-4	2120	2121[eng]	230	Vadim	14-Nov-16	390	
11747	V	27500	SSA	TV	CGTN Documentary	TV	Verimatrix	No	Zuku	SD	MPEG-4	2660	2661[eng]	416	Vadim	17-Oct-17	392	
11747	V	27500	SSA	TV	BBC World News Africa	TV	Verimatrix	No	Zuku	SD	MPEG-4	2240	2241[eng]	510	Vadim	14-Nov-16	394	
11747	V	27500	SSA	TV	MSNBC	TV	Verimatrix	No	Zuku	SD	MPEG-4	1230	1231[eng]	540	Vadim	14-Nov-16	396	
11747	V	27500	SSA	IMG	MSNBC	TV	FTA	Yes	StarSat	SD	MPEG-4	1230		540	Cycunio1996	19-Jul-18	398	
11747	V	27500	SSA	TV	CCTV News	TV	Viaccess|Verimatrix	No	Zuku	SD	MPEG-4	2670	2671[eng]	567	Vadim	14-Nov-16	400	
11747	V	27500	SSA	TV	JimJam Europe	TV	Verimatrix	No	Zuku	SD	MPEG-4	1250	1251[eng]	620	Vadim	14-Nov-16	402	
11747	V	27500	SSA	TV	Magic TV	TV	Verimatrix	No	Zuku	SD	MPEG-4	2250	2251[eng]	750	Vadim	14-Nov-16	404	
11747	V	27500	SSA	TV	Kiss TV	TV	Verimatrix	No	Zuku	SD	MPEG-4	2260	2261[eng]	751	Vadim	15-Nov-16	406	
11747	V	27500	SSA	TV	Kerrang!	TV	Verimatrix	No	Zuku	SD	MPEG-4	2270	2271[eng]	752	Vadim	15-Nov-16	408	
11747	V	27500	SSA	TV	The Box Africa	TV	Verimatrix	No	Zuku	SD	MPEG-4	2290	2291[eng]	754	Vadim	15-Nov-16	410	
11747	V	27500	SSA	TV	CCTV 4 Europe	TV	Verimatrix	No	Zuku	SD	MPEG-4	2650	2651[chi]	828	Vadim	15-Nov-16	412	
11747	V	27500	SSA	TV	Star Plus	TV	Verimatrix	No	Zuku	SD	MPEG-4	1360	1361[hin]	901	Vadim	15-Nov-16	414	
11747	V	27500	SSA	TV	Star Gold	TV	Verimatrix	No	Zuku	SD	MPEG-4	1340	1341[hin]	909	Vadim	15-Nov-16	416	
