Freq	Pol	SR	Beam	Type	Channel Name	FTA	V.PID	A.PID	SID	Row
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Kielce	No		1052[Pol]	1050	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Krakow	No		1072[Pol]	1070	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Lódz	No		1102[Pol]	1100	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Opole	No		1122[Pol]	1120	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Torun	No		1152[Pol]	1150	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Trojmiasto	No		1172[Pol]	1170	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Wroclaw	No		1182[Pol]	1180	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Rzeszów	No		1242[Pol]	1240	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Szczecin	No		1261[Pol]	1260	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Nowy Sacz	No		1292[Pol]	1290	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Warszawa	No		1381[Pol]	1380	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Jelenia Gora	No		1482[Pol]	1480	10
11644	H	5500 3/4	3B Europe	R	-R- Radio WaWa Trzebnica	No		1512[Pol]	1510	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Ses	No		2002[Pol]	2000	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Belchatów	No		2012[Pol]	2010	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Bialystok	No		2022[Pol]	2020	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Bydgoszcz	No		2032[Pol]	2030	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Gorzów	No		2042[Pol]	2040	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Kielce	No		2052[Pol]	2050	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Siedlce	No		2062[Pol]	2060	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Krakow	No		2072[Pol]	2070	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Leszno	No		2082[Pol]	2080	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Pila	No		2092[Pol]	2090	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Lódz	No		2102[Pol]	2100	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Olsztyn	No		2112[Pol]	2110	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Opole	No		2122[Pol]	2120	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Lublin	No		2132[Pol]	2130	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Poznan	No		2142[Pol]	2140	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Torun	No		2052[Pol]	2150	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Tarnów	No		2162[Pol]	2160	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Trojmiasto	No		2172[Pol]	2170	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Wroclaw	No		2182[Pol]	2180	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Zielona Góra	No		2192[Pol]	2190	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Radom	No		2212[Pol]	2210	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Slask	No		2222[Pol]	2220	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Zamosc	No		2232[Pol]	2230	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Rzeszów	No		2242[Pol]	2240	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Plock	No		2252[Pol]	2250	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Szczecin	No		2262[Pol]	2260	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Koszalin	No		2272[Pol]	2270	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Zywiec	No		2302[Pol]	2300	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Szczecinek	No		2312[Pol]	2310	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Przemysl	No		2322[Pol]	2320	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Krasnik	No		2362[Pol]	2360	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Starachowice	No		2402[Pol]	2400	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Zary	No		2422[Pol]	2420	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Elblag	No		2432[Pol]	2430	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Ilawa	No		2442[Pol]	2440	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Grudziadz	No		2452[Pol]	2450	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Lomza	No		2462[Pol]	2460	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Wroclaw JG	No		2482[Pol]	2480	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Ostrzeszow	No		2502[Pol]	2500	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska Braniewo	No		2522[Pol]	2520	10
11644	H	5500 3/4	3B Europe	R	-R- Vox Gorzow	No		3042[Pol]	3040	10
11644	H	5500 3/4	3B Europe	R	-R- Vox Poznan	No		3142[Pol]	3140	10
11644	H	5500 3/4	3B Europe	R	-R- Vox Radom	No		3212[Pol]	3210	10
11644	H	5500 3/4	3B Europe	R	-R- Vox FM	No		3992[Pol]	3990	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Plus FM	No		4002[Pol]	4000	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Plus Olsztyn	No		4112[Pol]	4110	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Plus Lublin	No		4132[Pol]	4130	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Plus Koszalin	No		4272[Pol]	4270	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Plus Podhale	No		4342[Pol]	4340	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Eska	No		5012[Pol]	5010	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Rodzina	No		8012[Pol]	8010	10
11644	H	5500 3/4	3B Europe	R	-R- Radio Wielkopolska	No		8022[Pol]	8020	10
11675	V	999 3/4	3B Europe	R	-R- Radio Zlate Przeboje Polska	No		101[Pol]	1000	76
11675	V	999 3/4	3B Europe	R	-R- Radio Pogoda	No		201[Pol]	2000	76
11675	V	999 3/4	3B Europe	R	-R- Rock Radio	No		301[Pol]	3000	76
11675	V	999 3/4	3B Europe	R	-R- Tok FM	No		401[Pol]	4000	76
11675	V	999 3/4	3B Europe	R	-R- Radio Pogoda 94.5 FM ŚLĄSK I ZAGŁĘBIE	No		501[Pol]	5000	76
11675	V	999 3/4	3B Europe	R	-R- Radio Zlote Przeboje 93.2 FM Jędrzejów	No		601[Pol]	6000	76
11675	V	999 3/4	3B Europe	R	-R- Radio Zlote Przeboje 103.6 FM Wetlina	No		701[Pol]	7000	76
11676	V	1410 4/5	3B Europe	R	-R- RMF FM	No		1101[Pol]	11000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Classic	No		1201[Pol]	12000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Maxxx	No		1301[Pol]	13000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Maxxx Trojmiasto 96.4/106.7 FM	No		1401[Pol]	14000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Maxxx Kielce/Radom 89.7/98.0/106.5 FM	No		1501[Pol]	15000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Maxxx Pomorze 88.6/91.5/97.2/99.7/101.2/102.9/103.9 FM	No		1601[Pol]	16000	85
11676	V	1410 4/5	3B Europe	R	-R- RMF Maxxx Warszawa 95.8 FM	No		1701[Pol]	17000	85
11678	V	2050 3/4	3B Europe	R	-R- RFM Maxxx Poznan 93.5 FM	No		2101[Pol]	21000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Szczecin 98.4 FM	No		2201[Pol]	22000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Pila 104.1 FM	No		2301[Pol]	23000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Konin 95.8 FM	No		2401[Pol]	24000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Gra	No		2501[Pol]	25000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Bydgoszcz 106.1 FM	No		2601[Pol]	26000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Lubuskie 94.9/101.7 FM	No		2701[Pol]	27000	93
11678	V	2050 3/4	3B Europe	R	-R- RFM Classic	No		2801[Pol]	28000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Wloclawek 89.2 FM	No		3101[Pol]	31000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Czestochova 102.6 FM	No		3201[Pol]	32000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Slask 88.1 FM	No		3301[Pol]	33000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Dolny Slask 99.5/101.7 FM	No		3401[Pol]	34000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Krosno 97.6 FM	No		3501[Pol]	35000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Opole 102.0 FM	No		3601[Pol]	36000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Jura 93.8 FM	No		3701[Pol]	37000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Mazowsze 88.4/89.6/90.2 FM	No		3801[Pol]	38000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Inowroclaw 90.8 FM	No		5101[Pol]	51000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Gra Wroclaw 95.1 FM	No		5201[Pol]	52000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Olesnica 96.0 FM	No		5301[Pol]	53000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Podlasie 97.5 FM	No		5401[Pol]	54000	93
11678	V	2050 3/4	3B Europe	R	-R- RMF Maxxx Novy Sacz 104.6 FM	No		5501[Pol]	55000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Zlote Przeboje	No		5601[Pol]	56000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Zlote Przeboje	No		5701[Pol]	57000	93
11678	V	2050 3/4	3B Europe	R	-R- Radio Gra	No		5801[Pol]	58000	93
11739	V	29900 2/3	3B Europe Wide	TV	CD Infokanaal	No	562	82	6112	120
11739	V	29900 2/3	3B Europe Wide	TV	TVV Infokanaal	No	563	82	6113	120
11739	V	29900 2/3	3B Europe Wide	R	-R- Arrow Classic Rock	No		166[Dut]	6128	120
11739	V	29900 2/3	3B Europe Wide	R	-R- Classic FM Netherlands	No		167[Dut]	6129	120
11739	V	29900 2/3	3B Europe Wide	R	-R- Radio Veronica	No		168[Dut]	6130	120
11778	V	27500 2/3	3B Europe Wide	TV	Astra Ultra HD Demo	No	511	512[Eng]	5390	127
11778	V	27500 2/3	3B Europe Wide	TV	SES Ultra HD Demo	No	257	258[Eng]	5395	127
11914	H	30000 3/4	3B Europe Wide	TV	RTS Svet HD	Yes	991	992[Srp]	20099	136
11914	H	30000 3/4	3B Europe Wide	R	-R- Radio Beograd 1	No		1102[Ser]	20820	136
11914	H	30000 3/4	3B Europe Wide	R	-R- Radio Beograd 2	No		202[Ser]	20821	136
11914	H	30000 3/4	3B Europe Wide	R	-R- Radio AS FM	No		212[Ser]	20850	136
11914	H	30000 3/4	3B Europe Wide	R	-R- Play Radio	No		512[Srp]	20851	136
11914	H	30000 3/4	3B Europe Wide	R	-R- Radio 202	No		222[Ser]	20822	136
11934	V	27500 3/4	3B Europe Wide	TV	German Tote TV	No	4110	4120[Ger]	14041	143
11934	V	27500 3/4	3B Europe Wide	TV	FightBox	No	5010	5020[Eng]|5021[Pol]	14050	143
11934	V	27500 3/4	3B Europe Wide	TV	DocuBox	No	5110	5120[Eng]	14051	143
11934	V	27500 3/4	3B Europe Wide	TV	Prima Comedy Central	No	5210	5220[Cze]	14052	143
11934	V	27500 3/4	3B Europe Wide	TV	Prima MAX HD	No	5310	5320[Cze]	14053	143
11934	V	27500 3/4	3B Europe Wide	TV	History HD BNL	No	5410	5420[Dut]	14054	143
11934	V	27500 3/4	3B Europe Wide	TV	TV Oranje	No	5510	5520[Dut]	14055	143
11934	V	27500 3/4	3B Europe Wide	TV	Prima ZOOM HD	No	5610	5620[Cze]	14056	143
11934	V	27500 3/4	3B Europe Wide	TV	FilmBox Central Europe	No	5710	5720[Cze]|5721[Eng]	14057	143
11934	V	27500 3/4	3B Europe Wide	TV	CS Film (06-00 CET)	No	5810	5820[Cze]	14058	143
11934	V	27500 3/4	3B Europe Wide	TV	CS Horror (00-06 Cet)	No	5910	5920[Cze]	14059	143
11934	V	27500 3/4	3B Europe Wide	TV	Viasat History	No	6010	6020[Cze]|6021[Eng]|6022[Hun]	14060	143
11934	V	27500 3/4	3B Europe Wide	TV	Viasat Explore East	No	6110	6120[Cze]|6121[Eng]|6122[Hun]	14061	143
