No	Freq	Pol	Beam	SID	Name	Lang
1	11345	H	SES-5 Nordic	2875	SBN International	[eng]
	11345	V	SES-5 Nordic	1776	-R- DR Klassisk	[dan]
	11345	V	SES-5 Nordic	1778	-R- DR P3	[dan]
	11345	V	SES-5 Nordic	1798	-R- DR P1	[dan]
	11727	H	SES-5 Sub Saharan Africa	1	Zuku Zone	[eng]
	11747	V	Astra-4A BSS Europe	7605	Tellytrack International	[eng]
3	11747	V	Astra-4A BSS Europe	7610	ZIK HD Ukraine	[ukr]
4	11747	V	Astra-4A BSS Europe	7615	ZIK (Mist TV Lviv)	[ukr]
5	11747	V	Astra-4A BSS Europe	7620	Svoboda	[rus]
6	11747	V	Astra-4A BSS Europe	7625	5 Kanal Ukraine	[ukr]
7	11747	V	Astra-4A BSS Europe	7630	News One HD	[ukr]
8	11747	V	Astra-4A BSS Europe	7640	4 Kanal	[ukr]
9	11747	V	Astra-4A BSS Europe	7645	Svarozhichi	[ukr]
	11747	V	Astra-4A BSS Europe	7650	ERC (European Racing Channel)	[eng]
10	11747	V	Astra-4A BSS Europe	7660	Pershij Nezalezhnij	[ukr]
11	11747	V	Astra-4A BSS Europe	7665	TV5 Zaporizhya	[ukr]
12	11747	V	Astra-4A BSS Europe	7670	Zoryanij	[ukr]
13	11747	V	Astra-4A BSS Europe	7675	Donbass online	[ukr]
14	11747	V	Astra-4A BSS Europe	7680	ATR HD	[ukr]
15	11747	V	Astra-4A BSS Europe	7685	Obozrevatel TV (Oboz TV)	[ukr]
	11747	V	Astra-4A BSS Europe	7690	English Club TV HD	[ukr]
	11747	V	SES-5 Sub Saharan Africa	0	ARY QTV	[urd]
	11766	H	Astra-4A BSS Europe	6100	1+1	[ukr]
	11766	H	Astra-4A BSS Europe	6101	1+1 HD	[ukr]
	11766	H	Astra-4A BSS Europe	6108	Kvartal TV	[rus][ukr]
	11766	H	Astra-4A BSS Europe	6110	TET	[ukr]
	11766	H	Astra-4A BSS Europe	6112	Plus Plus	[ukr]
	11766	H	Astra-4A BSS Europe	6114	Bigudi	[ukr]
	11766	H	Astra-4A BSS Europe	6120	2+2	[ukr]
	11766	H	Astra-4A BSS Europe	6125	1+1 International	[ukr]
	11766	H	Astra-4A BSS Europe	6130	Paramount Comedy Ukraine	[ukr]
	11766	H	Astra-4A BSS Europe	6132	Dacha	[ukr]
	11766	H	Astra-4A BSS Europe	6150	Spike Russia	[eng][rus]
	11766	H	Astra-4A BSS Europe	6152	FilmUaDrama	[eng][rus]
	11766	H	Astra-4A BSS Europe	6154	36.6 TV	[ukr]
	11766	H	Astra-4A BSS Europe	6156	Paramount Channel Russia	[eng][rus]
	11766	H	Astra-4A BSS Europe	6158	Nicktoons Scandinavia	[rus][ukr]
16	11766	H	Astra-4A BSS Europe	6160	Unian TV	[ukr]
	11766	H	Astra-4A BSS Europe	6162	Epoque	[ukr]
17	11766	H	Astra-4A BSS Europe	6165	Avers	[ukr]
	11766	H	Astra-4A BSS Europe	6175	Music Box Ukraina	[ukr]
	11766	H	Astra-4A BSS Europe	6177	TEST 2	[ukr]
	11766	H	Astra-4A BSS Europe	6190	OTV Music	[ukr]
	11766	H	Astra-4A BSS Europe	6194	Kus-Kus	[ukr]
	11785	V	SES-5 Sub Saharan Africa	30	Canal CVV International	[eng]
	11919	H	SES-5 Sub Saharan Africa	5	Virtual Games 2	[eng]
	11919	H	SES-5 Sub Saharan Africa	7	ABC TV	[eng]
	11919	H	SES-5 Sub Saharan Africa	10	RTV (Resurrection TV)	[eng]
	11919	H	SES-5 Sub Saharan Africa	11	Virtual Games	[eng]
	11919	H	SES-5 Sub Saharan Africa	51	-R- LRN.FM (The Liberty Radio Network)	[eng]
	11919	H	SES-5 Sub Saharan Africa	59	-R- TWR Africa 2	[eng]
19	11938	V	Astra-4A BSS Nordic	10510	LRT Lituanica	[lit]
20	11996	H	Astra-4A BSS Nordic	4010	Visjon Norge HD	[eng]
21	11996	H	Astra-4A BSS Nordic	4050	Kanal 10 Sverige	
22	11996	H	Astra-4A BSS Nordic	4060	God TV Europe	[eng]
23	11996	H	Astra-4A BSS Nordic	4090	Vision Sverige	[swe]
24	11996	H	Astra-4A BSS Nordic	4095	TBN Nordic	[swe]
	11996	H	SES-5 Sub Saharan Africa	8100	ST Guide	[eng]
	12015	V	Astra-4A BSS Nordic	7867	-R- NRK P1 Østlandssendingen	[nor]
	12015	V	Astra-4A BSS Nordic	7868	-R- NRK 1 P1 Troms	[nor]
	12015	V	Astra-4A BSS Nordic	7869	-R- NRK 1 P1 Finnmark	[nor]
	12015	V	Astra-4A BSS Nordic	7870	-R- NRK 1 P1 Nordland	[nor]
	12015	V	Astra-4A BSS Nordic	7871	-R- NRK 1 P1 Trøndelag	[nor]
	12015	V	Astra-4A BSS Nordic	7872	-R- NRK 1 P1 Møre og Romsdal	[nor]
	12015	V	Astra-4A BSS Nordic	7873	-R- NRK 1 P1 Sogn og Fjordane	[nor]
	12015	V	Astra-4A BSS Nordic	7874	-R- NRK 1 P1 Hordaland	[nor]
	12015	V	Astra-4A BSS Nordic	7875	-R- NRK 1 P1 Rogaland	[nor]
	12015	V	Astra-4A BSS Nordic	7876	-R- NRK 1 P1 Sørlandet	[nor]
	12015	V	Astra-4A BSS Nordic	7877	-R- NRK 1 P1 Telemark	[nor]
	12015	V	Astra-4A BSS Nordic	7879	-R- NRK 1 P1 Buskerud	[nor]
	12015	V	Astra-4A BSS Nordic	7880	-R- NRK P1 Innlandet	[nor]
	12015	V	Astra-4A BSS Nordic	7881	-R- NRK 1 P1 Østfold	[nor]
	12015	V	Astra-4A BSS Nordic	7882	-R- NRK P2	[nor]
	12015	V	Astra-4A BSS Nordic	7883	-R- NRK P3	[nor]
	12015	V	Astra-4A BSS Nordic	7884	-R- NRK Klassisk	[nor]
	12015	V	Astra-4A BSS Nordic	7885	-R- NRK Sámi Radio	[nor]
	12015	V	Astra-4A BSS Nordic	7886	-R- NRK mP3	[nor]
	12015	V	Astra-4A BSS Nordic	7887	-R- NRK Alltid Nyheter	[nor]
	12015	V	Astra-4A BSS Nordic	7888	-R- NRK P13	[nor]
	12015	V	Astra-4A BSS Nordic	7889	-R- NRK Været til sjøs	[nor]
	12015	V	Astra-4A BSS Nordic	7890	-R- NRK Super	[nor]
	12015	V	Astra-4A BSS Nordic	7891	-R- NRK P1+	[nor]
	12015	V	Astra-4A BSS Nordic	7892	-R- NRK Jazz	[nor]
	12015	V	Astra-4A BSS Nordic	7893	-R- NRK Sport	[nor]
	12015	V	Astra-4A BSS Nordic	7894	-R- NRK Folkemusikk	[nor]
	12015	V	SES-5 Sub Saharan Africa	855	-R- RFI English	[eng]
	12015	V	SES-5 Sub Saharan Africa	856	-R- RFI Français	[fre]
	12015	V	SES-5 Sub Saharan Africa	857	-R- RFI Portugais	[por]
	12015	V	SES-5 Sub Saharan Africa	858	-R- RFI Swahili	[swa]
	12015	V	SES-5 Sub Saharan Africa	860	-R- RFI Hausa	[hau]
	12015	V	SES-5 Sub Saharan Africa	861	-R- RFI Swahili-English	[eng][swa]
	12015	V	SES-5 Sub Saharan Africa	862	-R- RFI Mandingue	[eng][swa]
	12015	V	SES-5 Sub Saharan Africa	868	-R- RFI Peul	
	12015	V	SES-5 Sub Saharan Africa	869	-R- RFI Peul-Mandingue	
	12015	V	SES-5 Sub Saharan Africa	870	-R- RFI Peul-Hausa	
	12015	V	SES-5 Sub Saharan Africa	871	-R- RFI English-Hausa	
	12015	V	SES-5 Sub Saharan Africa	5807	Benie TV	[fre]
	12015	V	SES-5 Sub Saharan Africa	5808	France 24 Français	[fre]
	12015	V	SES-5 Sub Saharan Africa	5811	Tele Congo	[fre]
	12015	V	SES-5 Sub Saharan Africa	5816	Vatican Media	[ita]
	12015	V	SES-5 Sub Saharan Africa	5817	Espace TV Guinea	[fre]
	12015	V	SES-5 Sub Saharan Africa	5818	France 24 English	[eng]
	12015	V	SES-5 Sub Saharan Africa	5820	RT News	[eng]
	12015	V	SES-5 Sub Saharan Africa	5822	TRT World HD	[eng]
	12015	V	SES-5 Sub Saharan Africa	5841	Africanews	[eng][fre]
	12015	V	SES-5 Sub Saharan Africa	5891	-R- Radio Congo	[fre]
