Freq	Pol	SR	Beam	Type	Channel Name	FTA	V.PID	A.PID	SID	Row
10930	H	30000 2/3	HB-13C	TV	Baby TV Europe	No	2001	3001[Ger]|3101[Eng]|3201[Fre]|3301[Dut]|3401[Tur]|3501[Pol]|3601[Spa]|3701[Por]|3801[Ita]	16925	57
10930	H	30000 2/3	HB-13C	TV	HHD	No	559	124[Eng]	16928	57
10930	H	30000 2/3	HB-13C	TV	BH	No	560	126[Eng]	16929	57
10930	H	30000 2/3	HB-13C	TV	PTV HD	No	561	128[Eng]	16930	57
10930	H	30000 2/3	HB-13C	TV	HHD Pol	No	559	124[Eng]	16931	57
10930	H	30000 2/3	HB-13C	TV	PTV HD Pol	No	561	128[Eng]	16933	57
10949	V	27500 3/4	HB-13B	TV	Al Hiwar HD	Yes	6501	6511[Ara]	7456	77
10949	V	27500 3/4	HB-13B	TV	BTV Europe	No	7001	7011	7461	77
10949	V	27500 3/4	HB-13B	TV	EWTN UK & Ireland	No	7101	7111[Eng]	7462	77
10949	V	27500 3/4	HB-13B	TV	CNBC Europe	No	7201	7211[Eng]	7463	77
10992	V	27500 2/3	HB-13C	TV	Rai 3 TGR FVG	No	511	653[Ita]|693[Org]	8501	83
10992	V	27500 2/3	HB-13C	TV	Rai Movie	No	200	800[Ita]	8502	83
10992	V	27500 2/3	HB-13C	TV	Rai 1	Yes	512	650[Ita]	8511	83
10992	V	27500 2/3	HB-13C	TV	Rai 2	Yes	513	651[Ita]	8512	83
10992	V	27500 2/3	HB-13C	TV	Rai 3	Yes	514	652[Ita]	8513	83
10992	V	27500 2/3	HB-13C	TV	Rai 4	No	523	604[Ita]	8514	83
10992	V	27500 2/3	HB-13C	TV	RAI News 24	Yes	520	690[Ita]	8516	83
11013	H	29900 3/4	HB-13C	TV	Rai Gulp HD	Yes	1820	1821[Ita]	17712	91
11013	H	29900 3/4	HB-13C	TV	Rai YoYo HD	No	1830	1831[Ita]	17713	91
11013	H	29900 3/4	HB-13C	TV	Rai 4K	No	1840	1841[Ita]|1843[Eng]	17714	91
11013	H	29900 3/4	HB-13C	TV	Rai Scuola HD	Yes	1850	1851[Ita]	17715	91
11013	H	29900 3/4	HB-13C	TV	Rai 4 HD	No	1860	1861[Ita]|1864[Eng]	17716	91
11013	H	29900 3/4	HB-13C	TV	Rai Premium HD	No	1870	1871[Ita]	17717	91
11013	H	29900 3/4	HB-13C	TV	Rai Movie HD	No	1880	1881[Ita]|1884[Eng]	17718	91
11034	V	27500 3/4	HB-13C	TV	Algérie 5 (TV Coran)	Yes	120	130[Ara]	1701	99
11034	V	27500 3/4	HB-13C	TV	Algérie 4 (TV Tamazight)	Yes	220	230[Ber]	1702	99
11034	V	27500 3/4	HB-13C	TV	TNT International	Yes	320	330[Rus]	1703	99
11034	V	27500 3/4	HB-13C	TV	112 Ukraine HD	Yes	420	430[Ukr]	1704	99
11034	V	27500 3/4	HB-13C	TV	2M Monde	Yes	520	530[Ara]	1705	99
11034	V	27500 3/4	HB-13C	TV	CGTN	Yes	620	630[Eng]	1706	99
11034	V	27500 3/4	HB-13C	TV	TV Rus	Yes	720	730[Rus]	1707	99
11034	V	27500 3/4	HB-13C	TV	RTR Planeta	Yes	820	830[Rus]	1708	99
11034	V	27500 3/4	HB-13C	TV	BestMarket	Yes	920	930[Rus]	1709	99
11034	V	27500 3/4	HB-13C	TV	Rossiya 24	Yes	1020	1030[Rus]	1710	99
11034	V	27500 3/4	HB-13C	TV	NTV Mir	Yes	1320	1330[Rus]	1713	99
11034	V	27500 3/4	HB-13C	TV	Ganj e Hozour TV	No	1720	1730[Per]	1717	99
11034	V	27500 3/4	HB-13C	TV	8 Kanal International Russia	Yes	1820	1830[Rus]	1718	99
11054	H	27500 5/6	HB-13B	TV	Artı TV	No	310	320[Tur]	8003	113
11054	H	27500 5/6	HB-13B	TV	MC EU	No	410	420[Tur]	8004	113
11054	H	27500 5/6	HB-13B	TV	Media Broadcast promo	No	1113	1114	8011	113
11054	H	27500 5/6	HB-13B	TV	Jin TV HD	No	2510	2520[Kur]	8021	113
11054	H	27500 5/6	HB-13B	TV	Can TV HD	No	2710	2720[Tur]	8027	113
11054	H	27500 5/6	HB-13B	TV	Iran e Aryaee TV	No	3110	3120[Per]	8031	113
11075	V	30000 3/4	HB-13B	TV	Aristo TV	Yes	1010	1020[Ger]	3710	120
11075	V	30000 3/4	HB-13B	TV	Anixe Plus HD	Yes	1110	1120[Ger]	3711	120
11075	V	30000 3/4	HB-13B	TV	Anixe HD Serie	Yes	1210	1220[Ger]	3712	120
11075	V	30000 3/4	HB-13B	TV	TVP Polonia	Yes	1510	1520[Pol]	3715	120
11137	H	27500 3/4	HB-13C	TV	Bloomberg TV Europe	No	3502	3622[Eng]	7302	127
11137	H	27500 3/4	HB-13C	TV	Al Jazeera English	Yes	3505	3625[Eng]	7305	127
11137	H	27500 3/4	HB-13C	TV	Al Jazeera English HD	Yes	3506	3626[Eng]	7306	127
11137	H	27500 3/4	HB-13C	TV	TV 5 Monde Europe	Yes	3522	3642[Fre]	7322	127
11137	H	27500 3/4	HB-13C	TV	Bartar TV	No	3533	3653[Per]	7333	127
11137	H	27500 3/4	HB-13C	TV	Manoto	No	3555	3675[Per]	7355	127
11179	H	27500 3/4	HB-13C	TV	Alkarma TV Middle East	Yes	640	625[Ara]	4904	135
11179	H	27500 3/4	HB-13C	TV	Fashion TV Europe	Yes	1401	1402[Eng]	4908	135
11179	H	27500 3/4	HB-13C	TV	Juwelo TV Italia	Yes	3810	3820[Ita]	4910	135
11179	H	27500 3/4	HB-13C	TV	Marjaeyat	Yes	580	581[Ara][Far]	4937	135
11179	H	27500 3/4	HB-13C	TV	Radio Radio TV	Yes	1181	1182[Ita]	4955	135
11179	H	27500 3/4	HB-13C	TV	Canale Italia 2	Yes	1371	1372[Ita]	4960	135
11179	H	27500 3/4	HB-13C	TV	TLC Telecampione	Yes	1221	1222[Ita]	4970	135
11179	H	27500 3/4	HB-13C	TV	Regal TV	Yes	1112	1113[Ita]	4974	135
11179	H	27500 3/4	HB-13C	TV	Viva L'italia Channel	Yes	486	487[Ita]	4995	135
11179	H	27500 3/4	HB-13C	TV	Arte Investimenti	Yes	1211	1212[Ita]	4993	135
11179	H	27500 3/4	HB-13C	TV	Telecupole	Yes	1301	1302[Ita]	4994	135
11179	H	27500 3/4	HB-13C	TV	All In Channel	Yes	1201	1202[Ita]	4996	135
11200	V	27500 5/6	HB-13B	TV	Mohabat TV	No	370	371[Per]	4703	148
11200	V	27500 5/6	HB-13B	TV	Deluxe 139 (Veneto Link / Blu)	Yes	2004	3004[Ita]	4704	148
11200	V	27500 5/6	HB-13B	TV	MTA 3 Al Arabiyah	Yes	366	367[Ara]	4706	148
11200	V	27500 5/6	HB-13B	TV	KICC TV	Yes	2009	3009[Eng]	4709	148
11200	V	27500 5/6	HB-13B	TV	GünAz TV	No	2063	3063[Aze]	4763	148
11200	V	27500 5/6	HB-13B	TV	Umut / Omid (time sharing)	No	2084	3084[Tur][Far]	4784	148
11219	H	29900 3/5	HB-13C	TV	Star Family	No	1022	1023[Rus]	1020	155
11219	H	29900 3/5	HB-13C	TV	TV1000 East	No	1042	1043[Rus]	1040	155
11219	H	29900 3/5	HB-13C	TV	TV1000 Action East	No	1062	1063[Rus]	1060	155
11219	H	29900 3/5	HB-13C	TV	VIP Comedy	No	1082	1083[Rus]	1080	155
11219	H	29900 3/5	HB-13C	TV	Dorama	No	1002	1003[Rus]|1004[mul]	1000	155
11219	H	29900 3/5	HB-13C	TV	TV1000 World Kino	No	1102	1103[Rus]	1100	155
11219	H	29900 3/5	HB-13C	TV	Sony Turbo	No	1122	1123[Rus]	1120	155
11219	H	29900 3/5	HB-13C	TV	Sony Entertainment Russia	No	1142	1143[Rus]|1144[Eng]	1140	155
11219	H	29900 3/5	HB-13C	TV	Sony Sci-Fi Russia	No	1162	1163[Rus]	1160	155
11219	H	29900 3/5	HB-13C	TV	Fox Russia	No	1182	1183	1180	155
11219	H	29900 3/5	HB-13C	TV	Fox Life Russia	No	1202	1203	1200	155
11219	H	29900 3/5	HB-13C	TV	Ukraina 24	Yes	1222	1223[Ukr]	1220	155
11219	H	29900 3/5	HB-13C	TV	Da Vinci	No	3322	1303[Ukr]|1304[mul]	1300	155
11219	H	29900 3/5	HB-13C	TV	National Geographic Russia	No	1342	1343[Rus]	1340	155
11219	H	29900 3/5	HB-13C	TV	Nat Geo Wild Russia	No	1362	1363[Rus]	1360	155
11219	H	29900 3/5	HB-13C	TV	Viasat Explore East	No	1382	1384[Rus]	1380	155
11219	H	29900 3/5	HB-13C	TV	Viasat History	No	1402	1403[Rus]	1400	155
11219	H	29900 3/5	HB-13C	TV	Viasat Nature East	No	1422	1423[Rus]	1420	155
11219	H	29900 3/5	HB-13C	TV	Epic Drama HD	No	1502	1503[Rus]|1504[Eng]	1500	155
11219	H	29900 3/5	HB-13C	TV	Star Cinema HD	No	1522	1523[Ukr]|1524[Rus]	1520	155
11219	H	29900 3/5	HB-13C	TV	Zee TV Russia	No	1542	1543[Rus]	1540	155
11240	V	27500 3/4	HB-13C	TV	EuroSport 2	No	2825	2818[Pol]|2821[Ita]|2823[Eng]|2826[Ger]|2827[Cze]|2828[Rus]|2833[Gre]|2834[Hun]|2844[Ser]|2850[Por]|2860[Tur]|2872[Spa]|2873[Rum]	13801	177
11240	V	27500 3/4	HB-13C	TV	Eurosport 1	No	2577	2562[Eng]|2563[Gre]|2564[Dut]|2565[Pol]|2566[Rus]|2568[Por]|2569[Rum]|2570[Org]|2582[Cze]|2584[Hun]|2585[Bul]|2590[Spa]|2592[Ita]|2593[Cro]|2838[Tur]|2842[Srp]	13831	177
11240	V	27500 3/4	HB-13C	TV	Eurosport 2 North East Europe	No	5110	5120[Eng]|5220[Pol]|5520[Ser]|5620[Cze]|5820[Rus]|6420[Hun]|6520[Rum]|6620[Cro]|6820[Tur]	13877	177
11240	V	27500 3/4	HB-13C	TV	Noviy Mir	Yes	512	4112[Rus]	13930	177
11240	V	27500 3/4	HB-13C	TV	RT English	Yes	311	312[Eng]	13931	177
11258	H	27500 3/4	HB-13C	TV	MBC 1 Europe	No	111	112[Ara]	1901	183
11258	H	27500 3/4	HB-13C	TV	MBC 3 Europe	No	121	122[Ara]	1902	183
11258	H	27500 3/4	HB-13C	TV	MBC Maser	No	131	132[Ara]	1903	183
11258	H	27500 3/4	HB-13C	TV	Rotana Cinema	No	141	142[Ara]	1904	183
11258	H	27500 3/4	HB-13C	TV	Rotana Clip	No	151	152[Ara]	1905	183
11258	H	27500 3/4	HB-13C	TV	MTV Lebanon	No	161	162[Ara]	1906	183
11258	H	27500 3/4	HB-13C	TV	Iqraa Arabic	No	171	172[Eng]	1907	183
11258	H	27500 3/4	HB-13C	TV	Gulli Bil Arabie	No	181	182[Ara]	1908	183
11258	H	27500 3/4	HB-13C	TV	MBC Drama	No	191	192[Ara]	1909	183
11258	H	27500 3/4	HB-13C	TV	Zee Alwan	No	201	202[Eng]	1910	183
11258	H	27500 3/4	HB-13C	TV	Ennahar TV	No	211	212[Ara]	1911	183
11258	H	27500 3/4	HB-13C	TV	Rawadhah	No	221	222[Ara]	1912	183
11258	H	27500 3/4	HB-13C	TV	Rotana Classic	No	231	232[Ara]	1913	183
11258	H	27500 3/4	HB-13C	TV	Panorama Food	No	241	242[Ara]	1914	183
11258	H	27500 3/4	HB-13C	TV	Lana TV (Syria)	Yes	251	252[Ara]	1915	183
11258	H	27500 3/4	HB-13C	TV	Hannibal TV	Yes	261	262[Ara]	1916	183
11296	H	27500 5/6	HB-13C	TV	Aryen TV	No	2001	3001[Kur]	2201	201
11296	H	27500 5/6	HB-13C	TV	CBC TV (Caspian Broadcasting Company)	Yes	2002	3002[Aze]	2202	201
11296	H	27500 5/6	HB-13C	TV	Yemen TV	Yes	2004	3004[Ara]	2204	201
11296	H	27500 5/6	HB-13C	TV	KurdSat	Yes	2007	3007[Kur]	2207	201
11296	H	27500 5/6	HB-13C	TV	Nour TV	No	2008	3008[Per]	2208	201
11296	H	27500 5/6	HB-13C	TV	İctimai TV	Yes	2009	3009[Aze]	2209	201
11296	H	27500 5/6	HB-13C	TV	Xəzər TV	Yes	2010	3010[Aze]	2210	201
11296	H	27500 5/6	HB-13C	TV	Lalish TV	No	2011	3011[Kur]	2211	201
11296	H	27500 5/6	HB-13C	TV	Kazakh TV	Yes	2012	3012[Rus]|4012[Eng]|5012[Kaz]|6012[Kir]|7012[Uzb]	2212	201
11296	H	27500 5/6	HB-13C	TV	Az TV	Yes	2013	3013[Aze]	2213	201
11296	H	27500 5/6	HB-13C	TV	Medya Haber	No	2014	3014[Kur]	2214	201
11317	V	27500 3/4	HB-13C	TV	RT Arabic	Yes	1032	1232[Ara]	17632	213
11317	V	27500 3/4	HB-13C	TV	Kentron TV International	Yes	1033	123[Arm]	17633	213
11317	V	27500 3/4	HB-13C	TV	Kalemeh TV	No	1034	1234[Per]	17634	213
11317	V	27500 3/4	HB-13C	TV	Payam-e-Afghan TV	Yes	1035	1235[Afg]	17635	213
11317	V	27500 3/4	HB-13C	TV	Kalsan TV	Yes	1036	1236[Som]	17636	213
11317	V	27500 3/4	HB-13C	TV	Horn Cable TV	Yes	1037	1237[Som]	17637	213
11317	V	27500 3/4	HB-13C	TV	Somali Cable	Yes	1038	1238[Som]	17638	213
11317	V	27500 3/4	HB-13C	TV	AssyriaSAT	No	1039	1239	17639	213
11317	V	27500 3/4	HB-13C	TV	Hadi TV 3	Yes	1040	1240[Rus][Tur][Aze]	17640	213
11334	H	27500 3/4	HB-13C	TV	Armenia 1 TV Satellite (AMP TV International)	No	1401	1402[Arm]	4	223
11334	H	27500 3/4	HB-13C	TV	Armenia TV Europe	Yes	1601	1602[Arm]	6	223
11334	H	27500 3/4	HB-13C	TV	SBN	No	1901	1902[Eng]	9	223
11334	H	27500 3/4	HB-13C	TV	RTP Internacional Europa	Yes	2001	2002[Por]	10	223
11334	H	27500 3/4	HB-13C	TV	Hot Bird 4K1	No	111	112[Eng]	17	223
11373	H	27500 3/4	HB-13C	TV	Iran International HD	No	5011	5012[Per]	501	230
11373	H	27500 3/4	HB-13C	TV	NASA HD	No	5041	5042[Eng]|5043|5044|5045	504	230
11373	H	27500 3/4	HB-13C	TV	Rûdaw HD	Yes	5061	5062[Kur]	506	230
11373	H	27500 3/4	HB-13C	TV	Waar TV HD	Yes	5071	5072[Ara]	507	230
11373	H	27500 3/4	HB-13C	TV	Kurdistan 24 HD	Yes	5081	5082[Kur]	508	230
11373	H	27500 3/4	HB-13C	TV	Parole di Vita	Yes	5101	5102[Ita]	510	230
11373	H	27500 3/4	HB-13C	TV	World Fashion Channel International HD	Yes	5301	5302[Eng]	530	230
11373	H	27500 3/4	HB-13C	TV	Tesory Channel	Yes	5321	5322[Ita]	532	230
11373	H	27500 3/4	HB-13C	TV	NHK World Japan HD	Yes	5331	5332[Eng]	533	230
11373	H	27500 3/4	HB-13C	TV	Al Iraqia News HD	Yes	5341	5342[Ara]	534	230
11373	H	27500 3/4	HB-13C	TV	ETV News	Yes	5351	5352[Amh]	535	230
11393	V	27500 3/4	HB-13C	TV	Mango 24	Yes	517	700[Pol]	4316	242
11393	V	27500 3/4	HB-13C	TV	Nuta TV	Yes	518	710[Pol]	4317	242
11393	V	27500 3/4	HB-13C	TV	Motor Trend HD	No	522	750[Ita]|751[Eng]	4321	242
11393	V	27500 3/4	HB-13C	TV	Giallo TV HD	No	523	760[Ita]|761[Eng]	4322	242
11393	V	27500 3/4	HB-13C	TV	Nove HD	No	524	770[Ita]|771[Eng]	4323	242
11393	V	27500 3/4	HB-13C	TV	NTL Radomsko	Yes	525	780[Pol]	4324	242
11393	V	27500 3/4	HB-13C	TV	Junior Music (Top Kids Jr)	Yes	526	790[Pol]	4325	242
11393	V	27500 3/4	HB-13C	TV	Power TV	Yes	528	810[Pol]	4327	242
11393	V	27500 3/4	HB-13C	TV	To!TV	Yes	529	820[Pol]	4328	242
11393	V	27500 3/4	HB-13C	TV	Food Network HD EMEA	No	533	860[Eng]|861[Cze]|862[Hun]|863[Tur]|864[Bul]	4332	242
11393	V	27500 3/4	HB-13C	TV	Fine Living HD EMEA	No	534	870[Eng]|871[Cze]|872[Hun]|873[Rus]	4333	242
11432	V	29900 3/4	HB-13E	TV	Cine 34	No	1470	1471[Ita]	111	255
11432	V	29900 3/4	HB-13E	TV	Radio Monte Carlo TV	No	870	871[Ita]	119	255
11432	V	29900 3/4	HB-13E	TV	20 Mediaset HD	No	1240	1245[Ita]	120	255
11432	V	29900 3/4	HB-13E	TV	Italia 1 HD	No	1220	1222[Ita]	121	255
11432	V	29900 3/4	HB-13E	TV	Canale 5 HD	No	1210	1212[Ita]	122	255
11432	V	29900 3/4	HB-13E	TV	Rete 4 HD	No	1230	1232[Ita]	123	255
11471	V	27500 3/4	HB-13B	TV	Wesal Haq	Yes	301	302[Ara]	3	263
11471	V	27500 3/4	HB-13B	TV	SRTV	Yes	701	702[Som]	7	263
11471	V	27500 3/4	HB-13B	TV	Telefishinka Caalamiga (Time Sharing)	Yes	131	132[Som]	13	263
11471	V	27500 3/4	HB-13B	TV	Universal TV (Time Sharing)	Yes	131	132[Som]	13	263
11471	V	27500 3/4	HB-13B	TV	TV Azadi	No	1401	1402[Per]	14	263
11471	V	27500 3/4	HB-13B	TV	Somali National TV	Yes	3021	3022[Som]	32	263
11488	H	27500 3/4	HB-13C	TV	Platforma Canal+ info card	No	2124	2126[Pol]	5149	270
11508	V	27500 3/4	HB-13C	TV	TTV HD	No	539	890[Pol]	15831	272
11526	H	29700 2/3	HB-13C	TV	SRF info HD	Yes	522	523[Ger]	14053	274
11541	V	22000 5/6	HB-13B	TV	Simaye Azadi Iran National TV	No	6230	6231[Per]	3623	276
11541	V	22000 5/6	HB-13B	TV	Spike Italia	No	6240	6240[Ita]	3624	276
11541	V	22000 5/6	HB-13B	TV	VH1 Italia	No	6250	6251[Ita]	3625	276
11541	V	22000 5/6	HB-13B	TV	Paramount Network Italia	No	6276	6271[Ita]|6272[Eng]	3627	276
11541	V	22000 5/6	HB-13B	TV	TG Norba 24	Yes	6280	6281[Ita]	3628	276
11566	H	29900 3/4	HB-13B	TV	Qatar TV HD	Yes	780	781[Ara]	798	282
11566	H	29900 3/4	HB-13B	TV	TRT Arapça HD (TRT Arabi)	Yes	790	791[Ara]	799	282
11566	H	29900 3/4	HB-13B	TV	Belarus 24 HD	Yes	810	820[Rus][Bel]	800	282
11566	H	29900 3/4	HB-13B	TV	EuroNews HD	Yes	811	821[Eng]	801	282
11566	H	29900 3/4	HB-13B	TV	Kuwait TV 1 HD	Yes	812	822[Ara]	802	282
11566	H	29900 3/4	HB-13B	TV	TRT World HD	Yes	813	823[Eng]	803	282
11566	H	29900 3/4	HB-13B	TV	Bahrain TV HD	Yes	816	826[Ara]	806	282
11566	H	29900 3/4	HB-13B	TV	France 24 Français HD	Yes	817	827[Fre]	807	282
11566	H	29900 3/4	HB-13B	TV	France 24 English HD	Yes	818	828[Fre]	808	282
11566	H	29900 3/4	HB-13B	TV	CNN International Europe HD	No	819	829[Eng]	809	282
11585	V	27500 5/6	HB-13C	TV	CCTV 4 Europe HD	Yes	512	650[Chi]	871	293
11585	V	27500 5/6	HB-13C	TV	CGTN HD	Yes	513	660[Eng]	872	293
11585	V	27500 5/6	HB-13C	TV	CGTN Documentary	Yes	514	670[Eng]	873	293
11585	V	27500 5/6	HB-13C	TV	CGTN Español HD	Yes	515	680[Spa]	874	293
11585	V	27500 5/6	HB-13C	TV	CGTN Français HD	Yes	516	690[Fre]	875	293
11623	V	27500 3/4	HB-13B	TV	Tele Congo	Yes	221	241[Fre]	10701	300
11623	V	27500 3/4	HB-13B	TV	Arirang World	Yes	225	245[Kor]	10715	300
11623	V	27500 3/4	HB-13B	TV	Soyuz	Yes	243	253[Rus]	10723	300
11623	V	27500 3/4	HB-13B	TV	Mezzo	No	125	135[Fre]	10725	300
11623	V	27500 3/4	HB-13B	TV	ERT World Europe	Yes	226	326[Gre]	10726	300
11642	H	27500 3/4	HB-13C	TV	RTL 102.5 TV HD	Yes	1801	1802[Ita]	1307	306
11642	H	27500 3/4	HB-13C	TV	Radio Freccia TV HD	Yes	1811	1812[Ita]	1308	306
11642	H	27500 3/4	HB-13C	TV	I24 News HD (French)	Yes	1821	1822[Eng]	1309	306
11642	H	27500 3/4	HB-13C	TV	I24 News HD (English)	Yes	1831	1832[Fre]	1310	306
11642	H	27500 3/4	HB-13C	TV	Radionorba TV	Yes	1841	1842[Ita]	1311	306
11642	H	27500 3/4	HB-13C	TV	KBS World HD	Yes	1861	1862[Kor]|1863[Kor]	1313	306
11642	H	27500 3/4	HB-13C	TV	HRT Int	Yes	1871	1872[Hrv]	1314	306
11642	H	27500 3/4	HB-13C	TV	Sat TV HD	No	1891	1892	1316	306
11642	H	27500 3/4	HB-13C	TV	Kurdistan TV HD	Yes	1901	1902[Kur]	1317	306
11642	H	27500 3/4	HB-13C	TV	Daystar HD	No	1911	1912[Eng]	1318	306
11642	H	27500 3/4	HB-13C	TV	Bethel TV HD Peru	Yes	1931	1932[Spa]	1320	306
11642	H	27500 3/4	HB-13C	TV	Radio Zeta Radiovisione HD	Yes	1941	1942[Ita]	1321	306
11642	H	27500 3/4	HB-13C	TV	RTL 102.5 News Via Radio HD	Yes	1961	1962[Ita]	1323	306
11642	H	27500 3/4	HB-13C	TV	People TV / Rete 7	Yes	1741	1742[Ita]	1328	306
11662	V	27500 3/4	HB-13C	TV	PTV	No	1551	1552[Ita]	16902	321
11662	V	27500 3/4	HB-13C	TV	SS	No	1561	1562[Ita]	16904	321
