Freq	Pol	SR	Beam	Type	Channel Name	FTA	V.PID	A.PID	SID	Row
11958	V	27500 2/3	E9B Wide	R	-R- MR 4 Nemzetiségi AdÆsok	No		1254[Hun]	154	86
11958	V	27500 2/3	E9B Wide	R	-R- MR 5 Parlamenti Adások	No		1255[Hun]	155	86
11958	V	27500 2/3	E9B Wide	R	-R- Dankó Rádió	No		1256[Hun]	156	86
11958	V	27500 2/3	E9B Wide	R	-R- Duna World Rádió (DWR)	No		1257[Hun]	157	86
11958	V	27500 2/3	E9B Wide	R	-R- Magyar Katolikus Rádió	No		1258[Hun]	158	86
11958	V	27500 2/3	E9B Wide	R	-R- MR 1 Kossuth AM (L2)	No		1261[Hun]	161	86
11958	V	27500 2/3	E9B Wide	R	-R- MR 2 Petöfi (L2)	No		1262[Hun]	162	86
11958	V	27500 2/3	E9B Wide	R	-R- MR 3 Bartók (L2)	No		1263[Hun]	163	86
11958	V	27500 2/3	E9B Wide	R	-R- Dankó Rádió (L2)	No		1266[Hun]	166	86
11958	V	27500 2/3	E9B Wide	R	-R- MR 1 Kossuth AM	No		1267[Hun]	167	86
11958	V	27500 2/3	E9B Wide	R	-R- Dankó Rádió	No		1268[Hun]	168	86
11977	H	27500 2/3	E9B Wide	TV	Love Nature HD	No	1661	1662[Tur]	516	113
11996	V	27500 3/4	E9B Wide	TV	CCTV 4 Europe	Yes	3901	3911[Chi]	619	115
11996	V	27500 3/4	E9B Wide	TV	CGTN Español	Yes	4001	4011[Spa]	620	115
11996	V	27500 3/4	E9B Wide	TV	CGTN Russkiy	Yes	4101	4111[Rus]	621	115
11996	V	27500 3/4	E9B Wide	TV	CGTN Arabic	Yes	4201	4211[Ara]	622	115
11996	V	27500 3/4	E9B Wide	TV	CGTN Documentary	Yes	4301	4311[Eng]	623	115
11996	V	27500 3/4	E9B Wide	TV	CBS Reality EMEA	No	4701	4711[Eng]	627	115
11996	V	27500 3/4	E9B Wide	TV	JimJam PE	No	4801	4811[Eng]	628	115
11996	V	27500 3/4	E9B Wide	TV	JimJam ME	No	4901	4911[Eng]	629	115
11996	V	27500 3/4	E9B Wide	TV	Extreme Sports Channel	No	5001	5011[Eng]|5012[Ger]|5013[Fre]|5014[Hun]|5015[Tur]|5016[Rus]	630	115
11996	V	27500 3/4	E9B Wide	R	-R- EDM FM	No		5111	631	115
12034	V	27500 3/4	E9B Wide	TV	M6 Suisse HD	Yes	2020	2021[Fre]	202	127
12034	V	27500 3/4	E9B Wide	TV	6ter HD	Yes	2040	2041[Fre]|2042[Org]	204	127
12034	V	27500 3/4	E9B Wide	TV	W9 Suisse HD	Yes	2050	2051[Fre]|2052[Org]	205	127
12034	V	27500 3/4	E9B Wide	TV	RTG International Russian Travel Guide	Yes	3521	3522[Rus]|3523[Eng]|3524[Tur]	352	127
12034	V	27500 3/4	E9B Wide	TV	Phoenix InfoNews Channel	Yes	3531	3532[Chi]	353	127
12034	V	27500 3/4	E9B Wide	TV	ORTM	Yes	3541	3542[Fre]	354	127
12034	V	27500 3/4	E9B Wide	TV	Télé Sahel	Yes	3551	3552[Fre]	355	127
12034	V	27500 3/4	E9B Wide	TV	BBC Entertainment Europe	No	3570	3571[Eng]	357	127
12034	V	27500 3/4	E9B Wide	TV	Disney Channel Middle East	No	3580	3581[Ara]|3582[Gre]|3583[Eng]	358	127
12034	V	27500 3/4	E9B Wide	TV	Karusel International	Yes	3600	3601[Rus]	360	127
12034	V	27500 3/4	E9B Wide	TV	MST International	No	3611	3612[Ita]	361	127
12034	V	27500 3/4	E9B Wide	TV	Outdoor Channel International HD	No	3620	3621[Eng]	362	127
12034	V	27500 3/4	E9B Wide	R	-R- ORTM Chaine Nationale	No		3543[Fre]	354	127
12034	V	27500 3/4	E9B Wide	R	-R- La Voix du Sahel	No		3561[Fre]	356	127
12054	H	27500 2/3	E9B Wide	TV	Kanali Voulis	No	405	505[Gre]	1005	142
12054	H	27500 2/3	E9B Wide	TV	4E Hellas Orthodox TV	No	412	512[Gre]	1012	142
12073	V	30000 3/4	E9B Wide	TV	TV Oranje	Yes	1901	1902[Dut]	409	145
12073	V	30000 3/4	E9B Wide	TV	Schlager TV	Yes	2001	2002[Ger]	410	145
12073	V	30000 3/4	E9B Wide	TV	Nashville TV	Yes	2101	2102[Eng]	411	145
12073	V	30000 3/4	E9B Wide	TV	Omrop Fryslân (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	TV Noord (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	TV Derenthe (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	TV Oost (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	Omroep Flevoland (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	Omroep Zeeland (time sharing)	Yes	2301	2302[Dut]	413	145
12073	V	30000 3/4	E9B Wide	TV	RTV Utrecht (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	L1 Limburg (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	Omroep Brabant (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	TV Gelderland (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	RTV Noord Holland (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	TV West (time sharing)	Yes	2401	2402[Dut]	414	145
12073	V	30000 3/4	E9B Wide	TV	Joyne HD promo	No	4201	4202[Eng]	432	145
12073	V	30000 3/4	E9B Wide	R	-R- NPO Radio 1	No		4302[Dut]	433	145
12073	V	30000 3/4	E9B Wide	R	-R- NPO Radio 2	No		4402[Dut]	434	145
12073	V	30000 3/4	E9B Wide	R	-R- NPO 3FM	No		4502[Dut]	435	145
12073	V	30000 3/4	E9B Wide	R	-R- NPO Radio 4	No		4602[Dut]	436	145
12073	V	30000 3/4	E9B Wide	R	-R- NPO Radio 5	No		4702[Dut]	437	145
12073	V	30000 3/4	E9B Wide	R	-R- Radio NL	No		4802[Dut]	438	145
12073	V	30000 3/4	E9B Wide	R	-R- 100% NL	No		4902[Dut]	439	145
12073	V	30000 3/4	E9B Wide	R	-R- Sky Radio	No		5002[Dut]	440	145
12073	V	30000 3/4	E9B Wide	R	-R- Radio 538	No		5502[Dut]	441	145
12073	V	30000 3/4	E9B Wide	R	-R- Radio Veronica	No		5202[Dut]	442	145
12092	H	27500 3/4	E9B Wide	TV	Disney Junior Türkiye & Polska	No	1101	1102[Eng]|1103[Tur]|1104[Pol]|1105[Rum]|1106[Gre]|1108[Ara]	1105	172
12092	H	27500 3/4	E9B Wide	TV	Luxe TV HD	No	1201	1202[Fre]|1203[Eng]|1206[Rus]	1110	172
12092	H	27500 3/4	E9B Wide	TV	NTD TV East (New Tang Dynasty Euro-World Network)	No	1401	1402[Chi]	1120	172
12092	H	27500 3/4	E9B Wide	TV	PTV Global UK & Europe	Yes	1601	1602[Urd]	1130	172
12092	H	27500 3/4	E9B Wide	TV	E! Europe HD	No	1901	1902[Eng]|1903[Ger]|1905[Fre]|1906[Pol]|1907[Tur]|1908[Eng]|1909[Ger]|1911[Fre]|1912[Pol]|1913[Tur]|1916[Cze]|1917[Hun]	1145	172
12111	V	31400 2/3	E9B Italy	TV	Boing Italia	Yes	1680	1681[Ita]	145	178
12111	V	31400 2/3	E9B Italy	TV	Cartoonito Italia	Yes	1820	1821[Ita]	147	178
12111	V	31400 2/3	E9B Italy	TV	20 Mediaset	Yes	620	621[Ita]|622[Eng]	2019	178
12111	V	31400 2/3	E9B Italy	TV	TOPcrime	Yes	1770	1771[Ita]|1772[Eng]	2121	178
12111	V	31400 2/3	E9B Italy	TV	Focus Italia	Yes	1780	1781[Ita]|1782[Eng]	2122	178
12111	V	31400 2/3	E9B Italy	TV	Mediaset Extra	Yes	1760	1761[Ita]	2123	178
12111	V	31400 2/3	E9B Italy	TV	Food Network Italia	Yes	1030	1031[Ita]	2148	178
12111	V	31400 2/3	E9B Italy	TV	QVC Italia	Yes	100	101[Ita]	2149	178
12111	V	31400 2/3	E9B Italy	IMG	@Ghost	No	95299300		99	178
12111	V	31400 2/3	E9B Italy	TV	Boing Italia	Yes	1680	1681[Ita]	145	178
12111	V	31400 2/3	E9B Italy	TV	Cartoonito Italia	Yes	1820	1821[Ita]	147	178
12111	V	31400 2/3	E9B Italy	TV	20 Mediaset	Yes	620	621[Ita]|622[Eng]	2019	178
12111	V	31400 2/3	E9B Italy	TV	TOPcrime	Yes	1770	1771[Ita]|1772[Eng]	2121	178
12111	V	31400 2/3	E9B Italy	TV	Focus Italia	Yes	1780	1781[Ita]|1782[Eng]	2122	178
12111	V	31400 2/3	E9B Italy	TV	Mediaset Extra	Yes	1760	1761[Ita]	2123	178
12111	V	31400 2/3	E9B Italy	TV	Food Network Italia	Yes	1030	1031[Ita]	2148	178
12111	V	31400 2/3	E9B Italy	TV	QVC Italia	Yes	100	101[Ita]	2149	178
12111	V	31400 2/3	E9B Italy	IMG	@Ghost	No	95299300		99	178
12111	V	27500 5/6	E9B Nordic Eastern	TV	Ukraina 24	Yes	1222	1223[Ukr]	1220	199
12149	V	31400 2/3	E9B Italy	TV	Rete 4 HD	Yes	1520	1521[Ita]|1522[Org]	3004	202
12149	V	31400 2/3	E9B Italy	TV	Canale 5 HD	Yes	1500	1501[Ita]|1502[Org]	3005	202
12149	V	31400 2/3	E9B Italy	TV	Italia 1 HD	Yes	1510	1511[Ita]|1512[Org]	3006	202
12149	V	31400 2/3	E9B Italy	TV	Virgin Radio TV	Yes	560	561[Ita]	3100	202
12149	V	31400 2/3	E9B Italy	TV	R101 TV	Yes	610	611[Ita]	3101	202
12149	V	31400 2/3	E9B Italy	IMG	Servizio 13	No	582		13	202
12149	V	31400 2/3	E9B Italy	TV	Sky Atlantic	No	5561	5562[Ita]	140	202
12149	V	31400 2/3	E9B Italy	TV	Fox Italia	No	5541	5542[Ita]|5543[Org]	141	202
12149	V	31400 2/3	E9B Italy	TV	National Geographic Italia	No	5551	5552[Ita]|5553[Org]	142	202
12149	V	31400 2/3	E9B Italy	TV	Sky Sport	No	5521	[Ita]	153	202
12149	V	31400 2/3	E9B Italy	TV	Sky Sport	No	5531	[Ita]	155	202
12149	V	31400 2/3	E9B Italy	TV	Premium Stories	No	390	391[Ita]|392[Org]	172	202
12149	V	31400 2/3	E9B Italy	TV	Premium Crime	No	630	631[Ita]|632[qaa]	173	202
12149	V	31400 2/3	E9B Italy	TV	Premium Action	No	440	441[Ita]|442[qaa]	174	202
12149	V	31400 2/3	E9B Italy	TV	Io Resto a casa 2	No	5491	5492[Ita]	193	202
12149	V	31400 2/3	E9B Italy	TV	Io Resto a casa 1	No	5501	5502[Ita]	194	202
12149	V	31400 2/3	E9B Italy	TV	Premium Emotion	No	400	401[Ita]|402[Org]	197	202
12149	V	31400 2/3	E9B Italy	IMG	@Ghost	No	95299300		99	202
12169	H	27500 2/3	E9B Greece	TV	Cosmote TV HD promo	No	419	519	1019	224
12188	V	31400 2/3	E9B Italy	TV	Rete 4	Yes	1630	1631[Ita]|1632[Org]	4004	226
12188	V	31400 2/3	E9B Italy	TV	Canale 5	Yes	1610	1611[Ita]|1612[Org]	4005	226
12188	V	31400 2/3	E9B Italy	TV	Italia 1	Yes	1620	1621[Ita]|1622[Org]	4006	226
12188	V	31400 2/3	E9B Italy	TV	La 5	Yes	1730	1731[Ita]|1732[Org]	4013	226
12188	V	31400 2/3	E9B Italy	TV	TgCom24	Yes	1810	1811[Ita]	4014	226
12188	V	31400 2/3	E9B Italy	TV	Iris	Yes	1670	1671[Ita]|1672[Org]	4015	226
12188	V	31400 2/3	E9B Italy	DATA	Mediaset Play	No			4105	226
12188	V	31400 2/3	E9B Italy	DATA	Infinity	No			4199	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport Serie A HD	No	5591	5592[Ita]	5145	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport	No	5521	[Ita]	5146	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport	No	5531	[Ita]	5147	226
12188	V	31400 2/3	E9B Italy	TV	Premium Action	No	440	441[Ita]|442[qaa]	5148	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sports	No	5571	[Ita]	5174	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport Uno	No	5581	5582[Ita]	5177	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport Uno HD	No	5601	5602[Ita]	5178	226
12188	V	31400 2/3	E9B Italy	TV	Sky Sport 24	No	5561	5562[Ita]	5179	226
12188	V	31400 2/3	E9B Italy	TV	Sky Uno	No	5511	5512[Ita]|5513[Org]	5180	226
12226	V	27500 5/6	E9B Nordic Eastern	TV	AMC PE	No	1011	1012[Eng]|1013[Rus]|1014[Ukr]	1	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	NIKI Kids HD	Yes	1021	1022[Ukr]|1023[qaa]	2	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	NIKI Junior HD	Yes	1031	1032[Ukr]|1033[qaa]	3	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	EU Music HD	Yes	1041	1042[Ukr]	4	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	4ever Music HD	Yes	1051	1052[Ukr]	5	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	24 HD Ukraine	Yes	1061	1062[Ukr]	6	248
12226	V	27500 5/6	E9B Nordic Eastern	TV	Eutelsat HD promo	No	1101	1102[Eng]	10	248
12256	V	14302 3/5	E9B Italy	TV	Canale 230	Yes	8004	515[Ita]	7	257
12256	V	14302 3/5	E9B Italy	TV	Canale 162	Yes	8009	8010[Ita]	8	257
12256	V	14302 3/5	E9B Italy	TV	Juwelo TV Italia	Yes	234	235[Ita]	15	257
12256	V	14302 3/5	E9B Italy	TV	Channel 24	Yes	231	232[Ita]	23	257
12256	V	14302 3/5	E9B Italy	TV	HSE 24 Donna	Yes	311	411[Ita]	30	257
12256	V	14302 3/5	E9B Italy	TV	Rete Italia	Yes	301	401[Ita]	31	257
12256	V	14302 3/5	E9B Italy	TV	La4 Italia	Yes	302	402[Ita]	32	257
12256	V	14302 3/5	E9B Italy	TV	Gold TV Italia	Yes	303	403[Ita]	33	257
12256	V	14302 3/5	E9B Italy	TV	Lineagem	Yes	304	404[Ita]	34	257
12256	V	14302 3/5	E9B Italy	TV	Linea Italia	Yes	305	405[Ita]	35	257
12256	V	14302 3/5	E9B Italy	TV	Orler TV	Yes	306	406[Ita]	36	257
12256	V	14302 3/5	E9B Italy	TV	Air Italia	Yes	307	407[Ita]	37	257
12256	V	14302 3/5	E9B Italy	TV	HSE 24 Beauty	Yes	312	412[Ita]	38	257
12256	V	14302 3/5	E9B Italy	TV	Donna Sport TV	Yes	310	410[Ita]	39	257
12256	V	14302 3/5	E9B Italy	TV	Canale 165	Yes	315	415[Ita]	45	257
12256	V	14302 3/5	E9B Italy	TV	Rainbow	Yes	316	416[Ita]	46	257
12256	V	14302 3/5	E9B Italy	TV	Fire TV	Yes	308	408[Ita]	95	257
12256	V	14302 3/5	E9B Italy	TV	Canale 61	Yes	309	409[Ita]	96	257
12256	V	14302 3/5	E9B Italy	TV	Top Calcio 24	Yes	313	413[Ita]	97	257
12256	V	14302 3/5	E9B Italy	TV	Canale 232	Yes	412	414[Ita]	98	257
12256	V	14302 3/5	E9B Italy	TV	Canale 259	Yes	314	414[Ita]	99	257
12256	V	14302 3/5	E9B Italy	TV	Media Text.itItalia Channel 123Pianeta TV	Yes	226	246[Ita]	110	257
12341	V	31400 5/6	E9B Italy	TV	La 7	Yes	970	971[Ita]	711	282
12341	V	31400 5/6	E9B Italy	TV	La7d	Yes	990	991[Ita]	712	282
12341	V	31400 5/6	E9B Italy	TV	La 7 HD	Yes	1530	1532[Ita]	751	282
12341	V	31400 5/6	E9B Italy	TV	La 7d HD	Yes	1540	1542[Ita]	752	282
12341	V	31400 5/6	E9B Italy	TV	Mediaset Italia 2	No	440	441[Ita]|442[Eng]	7066	282
12341	V	31400 5/6	E9B Italy	TV	Premium Cinema	No	640	641[Ita]|642[Eng]	7122	282
12341	V	31400 5/6	E9B Italy	TV	Premium Cinema Energy	No	460	461[Ita]|462[Eng]	7123	282
12341	V	31400 5/6	E9B Italy	TV	Premium Cinema Comedy	No	420	421[Ita]|422[Eng]	7125	282
12341	V	31400 5/6	E9B Italy	TV	TV 243	Yes	3050	3051[Ita]	7180	282
12341	V	31400 5/6	E9B Italy	TV	TV 153	Yes	3690	3691[Ita]	7190	282
12341	V	31400 5/6	E9B Italy	TV	Sportitalia	Yes	1690	1691[Ita]	7191	282
12341	V	31400 5/6	E9B Italy	TV	Tele Padre Pio	Yes	650	651[Ita]	7192	282
12341	V	31400 5/6	E9B Italy	TV	Radio Zeta Radiovisione	Yes	1040	1041[Ita]	7195	282
12341	V	31400 5/6	E9B Italy	R	-R- Radio R101	No		962[Ita]	7102	282
12341	V	31400 5/6	E9B Italy	R	-R- Radio 105	No		961[Ita]	7103	282
12341	V	31400 5/6	E9B Italy	R	-R- Virgin Radio Italia	No		965[Ita]	7104	282
12341	V	31400 5/6	E9B Italy	R	-R- Radio Monte Carlo	No		963[Ita]	7105	282
12341	V	31400 5/6	E9B Italy	TV	Boing Italia	Yes	1680	1681[Ita]	145	282
12341	V	31400 5/6	E9B Italy	TV	Cartoonito Italia	Yes	1820	1821[Ita]	147	282
12341	V	31400 5/6	E9B Italy	TV	20 Mediaset	Yes	620	621[Ita]|622[Eng]	2019	282
12341	V	31400 5/6	E9B Italy	TV	TOPcrime	Yes	1770	1771[Ita]|1772[Eng]	2121	282
12341	V	31400 5/6	E9B Italy	TV	Focus Italia	Yes	1780	1781[Ita]|1782[Eng]	2122	282
12341	V	31400 5/6	E9B Italy	TV	Mediaset Extra	Yes	1760	1761[Ita]	2123	282
