No	Freq	Pol	Beam	SID	Name	Lang
	10762	H	E16A Europe B	0	-R- Top Gold	[alb]
2	10762	H	E16A Europe B	902	Top News	[alb]
	10762	H	E16A Europe B	920	-R- Top Albania Radio	[alb]
3	10762	H	E16A Europe B	1300	BCTV Europe	[alb]
	10762	H	E16A Europe B	1510	-R- Top Gold	[alb]
	10804	H	E16A Africa	101	Vision 4	[fre]
	10804	H	E16A Africa	102	2S TV	[fre]
	10804	H	E16A Africa	103	Alwilayah TV Hausa	[hau]
	10804	H	E16A Africa	104	CRTV	[fre]
	10804	H	E16A Africa	104	-R- CRTV Radio	[fre]
	10804	H	E16A Africa	105	Hadi TV 5	[hau]
	10804	H	E16A Africa	106	-R- Golfe FM	[fre]
	10804	H	E16A Africa	107	Emirem TV (Eglise Missionnaire du Réveil Mondial)	[fre]
	10804	H	E16A Africa	108	CRTV News	[fre]
	10804	H	E16A Africa	110	-R- 2STV Radio	[fre]
	10804	H	E16A Africa	111	Canal 2 English	[eng]
	10804	H	E16A Africa	112	Wisal Hausa TV	[hau]
	10804	H	E16A Africa	113	Label TV	[fre]
	10804	H	E16A Africa	114	Christ Live	[fre]
	10804	H	E16A Africa	115	RTB TV	[fre]
	10804	H	E16A Africa	116	-R- RTB Radio	[fre]
	10804	H	E16A Africa	117	Vision 4 RCA	[fre]
	10804	H	E16A Africa	121	LMTV (Lumiere du Monde TV)	[fre]
	10804	H	E16A Africa	130	-R- Radio Kara	[fre]
	10804	H	E16A Africa	131	Arewa24	[hau]
	10804	H	E16A Africa	132	Burkina Info TV	[fre]
	10804	H	E16A Africa	201	ORTB TV Benin	[fre]
	10804	H	E16A Africa	204	Golfe TV International	[fre]
	10804	H	E16A Africa	205	France 24 Français	[fre]
	10804	H	E16A Africa	206	Asonga Telévision	[spa]
	10804	H	E16A Africa	210	-R- RFI Afrique	[fre]
	10804	H	E16A Africa	343	Equinoxe TV	[fre]
	10804	H	E16A Africa	345	Canal 2 International	[fre]
	10804	H	E16A Africa	346	Sweet Radio Vision	[fre]
	10804	H	E16A Africa	347	-R- Radio Immaculée Concepción	[fre]
	10804	H	E16A Africa	361	ImpactTV	[fre]
	10804	H	E16A Africa	371	Boom TV	[fre]
	10804	H	E16A Africa	372	STV	[fre]
	10804	H	E16A Africa	373	-R- Radio Biafra	[fre]
	10804	H	E16A Africa	470	Amen TV Congo-Kinshasa	[fre]
	10804	H	E16A Africa	482	Power TV Benin	[fre]
	10804	H	E16A Africa	502	Canal 2 Movies	[fre]
	10804	H	E16A Africa	505	UbizNews	[fre]
	10804	H	E16A Africa	601	New Africa TV Hausa	[hau]
	10804	H	E16A Africa	620	Stad'Afric	[fre]
	10804	H	E16A Africa	640	Voxafrica Afrique	[fre]
	10804	H	E16A Africa	650	Eden TV	[fre]
	10804	H	E16A Africa	660	-R- Diaspora FM	[fre]
	10804	H	E16A Africa	670	TVC Benin	[fre]
