No	Freq	Pol	Beam	SID	Name	Lang
	10803	H	Astra 1KR	5510	Disney Channel HD Austria	[ger]
	10803	H	Astra 1KR	5513	Deluxe Music HD Austria	[ger]
	10818	V	Astra 1M	29951	Movistar LaLiga 1 HD	[esp][vo]
	10818	V	Astra 1M	29956	Fox HD Spain & Portugal	[esp][vo]
	10818	V	Astra 1M	29961	Movistar Accion HD	[esp][qaa]
	10818	V	Astra 1M	29963	Movistar Drama HD	[esp][qaa]
	10818	V	Astra 1M	29964	Canal Hollywood HD	[eng][esp]
	10818	V	Astra 1M	29967	Movistar LaLiga HD	[esp][vo]
	10832	H	Astra 1KR	61200	RTL HD	[ger]
	10832	H	Astra 1KR	61201	Vox HD	[ger]
	10832	H	Astra 1KR	61204	n-tv HD	[ger][mul]
	10832	H	Astra 1KR	61205	RTL 2 HD	[ger]
30	10847	V	Astra 1M	30102	RADIOS	[vo]
	10847	V	Astra 1M	30104	RADIOS ESP	[esp]
	10847	V	Astra 1M	30105		
32	10847	V	Astra 1M	30108	PORTADA	[esp]
33	10847	V	Astra 1M	30110	Bajo Demanda	[esp][vo]
34	10847	V	Astra 1M	30118		[esp][vo]
35	10847	V	Astra 1M	30121	GUÍA	[esp]
36	10847	V	Astra 1M	30122		[esp]
37	10847	V	Astra 1M	30123		[esp]
38	10847	V	Astra 1M	30127		[esp]
39	10847	V	Astra 1M	30128	ALQUILER	[esp][vo]
	10847	V	Astra 1M	30130	ALQUILER	[esp][vo]
40	10847	V	Astra 1M	30150	PORTADA	[esp]
41	10847	V	Astra 1M	30151		[esp]
42	10847	V	Astra 1M	30154		[esp]
43	10847	V	Astra 1M	30159		[esp][vo]
44	10847	V	Astra 1M	30169	CONTRATO	[esp][vo]
	10847	V	Astra 1M	30173	TEST TÉCNICO	
45	10847	V	Astra 1M	30174	TEST_CSD1	
46	10847	V	Astra 1M	30175	TEST_CSD2	[esp]
47	10847	V	Astra 1M	30176	TEST_CSD3	
48	10847	V	Astra 1M	30177	TEST_CSD4	[esp]
	10847	V	Astra 1M	30178	TEST_CSD5	[esp]
49	10847	V	Astra 1M	30179		[esp][vo]
50	10847	V	Astra 1M	30190		[esp]
51	10847	V	Astra 1M	30191		[esp]
52	10847	V	Astra 1M	30193		[esp]
53	10847	V	Astra 1M	30194		[esp]
54	10847	V	Astra 1M	30195		[esp]
55	10847	V	Astra 1M	30196		[esp]
56	10847	V	Astra 1M	30197		[esp]
57	10847	V	Astra 1M	30198	GUÍA FÁCIL	[esp][vo]
	10876	V	Astra 1M	30601	Movistar Golf	[eng][esp]
	10876	V	Astra 1M	30602	Odisea	[esp][por]
	10876	V	Astra 1M	30603	Playboy TV	[esp]
	10876	V	Astra 1M	30605	National Geographic Spain	[esp][vo]
	10876	V	Astra 1M	30606	#Vamos Bar	[esp][vo]
	10876	V	Astra 1M	30607	Movistar Deportes 1	[esp]
	10876	V	Astra 1M	30608	Calle 13	[esp]
	10876	V	Astra 1M	30611	LaLiga TV Bar	[esp][vo]
	10876	V	Astra 1M	30613	Decasa TV	[esp][vo]
	10876	V	Astra 1M	30614	SyFy Universal Spain	[esp][vo]
	10876	V	Astra 1M	30615	Movistar LaLiga	[esp][tre][vo]
61	10891	H	Astra 1M	10350	rbb Brandenburg HD	[ger][mis]
62	10891	H	Astra 1M	10351	rbb Berlin HD	[ger][mis]
63	10891	H	Astra 1M	10352	MDR Sachsen HD	[ger][mis]
64	10891	H	Astra 1M	10353	MDR S-Anhalt HD	[ger][mis]
65	10891	H	Astra 1M	10354	MDR Thüringen HD	[ger][mis]
66	10891	H	Astra 1M	10355	hr-fernsehen HD	[ger][mis]
	10906	V	Astra 1KR	30001	Movistar F1 HD	[esp][qaa]
	10906	V	Astra 1KR	30002	Movistar Deportes 1 HD	[esp][qaa]
	10906	V	Astra 1KR	30003	AMC HD Spain	[esp][qaa]
	10906	V	Astra 1KR	30004	Antena 3 HD Spain	[esp][qaa]
	10906	V	Astra 1KR	30005	Cuatro HD	[esp][qaa]
	10906	V	Astra 1KR	30006	Telecinco HD	[esp][qaa]
	10906	V	Astra 1KR	30007	La Sexta HD	[esp][qaa]
68	10921	H	Astra 1KR	33	Genius Family	[ger]
69	10921	H	Astra 1KR	35	Zee One	[ger]
70	10921	H	Astra 1KR	37	Sky Sport News Germany	[ger]
71	10921	H	Astra 1KR	38	HGTV	[ger]
72	10921	H	Astra 1KR	39	Mediashop Life	[ger]
	10936	V	Astra 1M	30752	Nickelodeon HD Spain	[esp][qaa]
	10936	V	Astra 1M	30755	Mezzo Live HD	[esp]
	10936	V	Astra 1M	30756	Calle 13 HD	[esp][vo]
	10936	V	Astra 1M	30758	Eurosport 1 HD	[esp][qaa]
	10936	V	Astra 1M	30760	Movistar Deportes 1 HD	[esp][qaa]
	10936	V	Astra 1M	30761	National Geographic Spain HD	[esp][vo]
	10936	V	Astra 1M	30765	Toros TV HD	[esp][qaa]
	10964	H	Astra 1L	10100	TLC HD	[ger]
74	10964	H	Astra 1L	10101	Zee One HD	[ger]
75	10964	H	Astra 1L	10102	Handystar TV HD	[ger]
	10964	H	Astra 1L	10103	MTV HD Germany	[ger]
76	10964	H	Astra 1L	10104	Channel 21 HD	[ger]
77	10964	H	Astra 1L	10105	QVC Style HD	[ger]
	10964	H	Astra 1L	10110	TLC HD Austria	[ger]
	10964	H	Astra 1L	10113	MTV HD Austria	[ger]
	10979	V	Astra 1L	30652	Factoria de Ficcion	[esp][vo]
	10979	V	Astra 1L	30654	Clan TVE	[esp][vo]
	10979	V	Astra 1L	30655	La Sexta	[esp]
	10979	V	Astra 1L	30656	La 1	[esp][vo]
	10979	V	Astra 1L	30657	Canal Hollywood	[esp][vo]
	10979	V	Astra 1L	30658	La 2	[esp][por]
	10979	V	Astra 1L	30659	Telecinco	[esp]
	10979	V	Astra 1L	30662	Movistar Cine Doc & Roll	[esp][vo]
	10979	V	Astra 1L	30663	Cuatro	[esp][vo]
	10979	V	Astra 1L	30665	TNT (Spain)	[esp][vo]
	10979	V	Astra 1L	30667		
	10979	V	Astra 1L	30680	NatGeo Wild Spain	[eng][esp]
	10994	H	Astra 1L	1	SES UHD Demo	[ger]
	10994	H	Astra 1L	2	UHD1 by ASTRA / HD+	[ger]
	11038	V	Astra 1L	30400	Movistar Estrenos	[esp][vo]
	11038	V	Astra 1L	30403	Disney Channel Spain	[eng][esp]
80	11038	V	Astra 1L	30404		[esp][qaa]
	11038	V	Astra 1L	30405	LaLiga TV Bar 1	[esp][vo]
	11038	V	Astra 1L	30406		
	11038	V	Astra 1L	30407	TCM Spain	[eng][esp]
	11038	V	Astra 1L	30408	Comedy Central Spain	[esp][vo]
	11038	V	Astra 1L	30409	Viajar	[esp][vo]
	11038	V	Astra 1L	30410	Movistar Seriesmania	[esp][vo]
	11038	V	Astra 1L	30412	Teledeporte	[esp]
	11038	V	Astra 1L	30414	Canal Cocina	[esp][vo]
	11038	V	Astra 1L	30415	AMC Spain	[esp][qaa]
81	11053	H	Astra 1L	10375	Tagesschau 24 HD	[ger]
82	11053	H	Astra 1L	10376	One HD	[ger][mis]
83	11053	H	Astra 1L	10377	ARD-alpha HD	[ger][mis]
84	11053	H	Astra 1L	10378	SR Fernsehen HD	[ger][mis]
85	11053	H	Astra 1L	10379	Radio Bremen HD	[ger][mis]
86	11068	V	Astra 1L	1150	RT Español	[esp]
87	11068	V	Astra 1L	31301	TV Record	[por]
88	11068	V	Astra 1L	31304	Telesur	[esp]
89	11068	V	Astra 1L	31307	I24 News Français	[fra]
	11082	H	Pan Europe	11911	RTL HD Österreich	[ger]
	11082	H	Pan Europe	11921	VOX HD Österreich	[ger]
	11082	H	Pan Europe	11931	Super RTL HD	[ger]
	11082	H	Pan Europe	11941	RTL 2 HD Österreich	[ger]
	11082	H	Pan Europe	11951	RTL Nitro HD	[ger]
90	11097	V	Astra 1L	30050	Multi-X	[mx1][mx2][mx3]
	11097	V	Astra 1L	30051	Multi-X	[esp][vo]
	11097	V	Astra 1L	30052		
	11097	V	Astra 1L	30053	Alquiler 5	[eng][esp]
	11097	V	Astra 1L	30054	Alquiler 6	[esp]
	11097	V	Astra 1L	30055	Alquiler 3	[eng][esp]
	11097	V	Astra 1L	30056	Alquiler X	[esp][vo]
	11097	V	Astra 1L	30057	Alquiler XX	[esp][vo]
	11097	V	Astra 1L	30058	Alquiler XXHard	[esp][vo]
	11097	V	Astra 1L	30059	Movistar LaLiga 1	[esp][tre][vo]
	11097	V	Astra 1L	30060	#Vamos Bar1	[esp][vo]
	11097	V	Astra 1L	30061	M. DEPORTES2	[esp][vo]
	11097	V	Astra 1L	30063	Alquiler 4	[eng][esp]
	11097	V	Astra 1L	30064	Toros	[esp][vo]
	11097	V	Astra 1L	30065	Multi-X	[esp][vo]
	11097	V	Astra 1L	30066	Multi-X	[esp][vo]
	11097	V	Astra 1L	30067	Multideporte	[esp][vo]
	11097	V	Astra 1L	30068	LaLiga TV Bar 3	[esp][vo]
	11097	V	Astra 1L	30069	M. DEPORTES4	[esp][vo]
	11097	V	Astra 1L	30070	M.LCAMPEON8	[esp][vo]
	11097	V	Astra 1L	30071	M. DEPORTES5	[esp][vo]
	11097	V	Astra 1L	30074	M.LCAMPEON1	[esp][vo]
	11097	V	Astra 1L	30075	Canal+ Liga Campeones	[esp][tre][vo]
	11097	V	Astra 1L	30076	M.LCAMPEON6	[esp][vo]
	11097	V	Astra 1L	30077	M.LCAMPEON5	[esp][vo]
	11097	V	Astra 1L	30079	M.LCAMPEON3	[esp][vo]
	11097	V	Astra 1L	30080	Movistar LaLiga 2	[esp][vo]
	11097	V	Astra 1L	30082	LaLiga TV Bar 4	[esp][vo]
	11097	V	Astra 1L	30083	Canal+ Liga Campeones	[esp][vo]
	11097	V	Astra 1L	30084	#Vamos Bar2	[esp][vo]
	11112	H	Astra 1L	12500	SAT.1 Gold HD	[ger]
	11112	H	Astra 1L	12502	Eurosport 1 HD	[ger]
	11112	H	Astra 1L	12503	Eurosport 2 HD Xtra	[ger]
	11112	H	Astra 1L	12520	SAT.1 Gold HD Austria	[ger]
	11112	H	Astra 1L	12522	Eurosport 1 HD Austria	[ger]
	11126	V	Astra 1KR	30850	Movistar Series HD	[eng][esp]
	11126	V	Astra 1KR	30853	TCM HD Spain	[esp][qaa]
	11126	V	Astra 1KR	30856	TNT HD Spain	[esp][vo]
	11126	V	Astra 1KR	30857	NatGeo Wild HD Spain	[esp][vo]
	11126	V	Astra 1KR	30859	Disney Channel HD Spain	[esp][vo]
	11126	V	Astra 1KR	30860	#0 HD	[esp][qaa]
	11126	V	Astra 1KR	30861	Caza y Pesca HD	[esp][qaa]
	11156	V	Astra 1KR	30501		
98	11156	V	Astra 1KR	30505	Canal Sur Andalucia	[esp]
	11156	V	Astra 1KR	30506	TEST D	[esp][vo]
	11156	V	Astra 1KR	30507	Caza y Pesca	[esp]
	11156	V	Astra 1KR	30509	Blaze Spain	[esp][vo]
	11156	V	Astra 1KR	30510	Nickelodeon Spain	[esp][vo]
	11156	V	Astra 1KR	30511	Discovery Channel Spain & Portugal	[esp][vo]
	11156	V	Astra 1KR	30512	Cosmopolitan TV	[esp][vo]
	11156	V	Astra 1KR	30513	Canal de Historia	[esp][por]
	11156	V	Astra 1KR	30514	Crimen + Investigación	[esp][vo]
	11156	V	Astra 1KR	30518	Movistar Cine Español	[esp]
	11156	V	Astra 1KR	30519		
	11156	V	Astra 1KR	30520	Canal 24 Horas	[esp]
	11156	V	Astra 1KR	30521	Movistar Deportes 1	[eng][esp]
	11171	H	Astra 1KR	101	Universal HD Germany	[eng][ger]
	11171	H	Astra 1KR	116	Sky Cinema Action HD Germany	[eng][ger]
	11171	H	Astra 1KR	123	TNT Serie HD	[eng][ger]
102	11171	H	Astra 1KR	125	CNBC Europe HD	[eng]
	11171	H	Astra 1KR	132	DAZN 1 Bar HD	[ger]
	11171	H	Astra 1KR	143	Sky Sport Austria 1 HD	[ger]
	11171	H	Astra 1KR	297	Sky Sport Bundesliga 5 HD	[qab][qac]
	11171	H	Astra 1KR	298	Sky Sport HD 6 Germany	[qae][qaf]
	11171	H	Astra 1KR	300	Eurosport360 HD 4	[ger]
	11171	H	Astra 1KR	401	Jukebox	[ger]
103	11186	V	Astra 1L	4310	TRWAM	[pol]
	11186	V	Astra 1L	4311	Radio Maryja	[pol]
	11214	H	Astra 1KR	13401	Service 13401	
	11214	H	Astra 1KR	13410	RTL UHD Austria	[ger]
104	11229	V	Astra 1KR	5001	BBC World News Europe HD	[eng]
	11229	V	Astra 1KR	5010	Insight TV HD	[eng][ger]
	11229	V	Astra 1KR	5011	INSIGHT TV HD INT	[eng][ger]
105	11229	V	Astra 1KR	5021	NHK World HD	[eng]
106	11229	V	Astra 1KR	5031	Al Jazeera English HD	[eng]
107	11229	V	Astra 1KR	5081	Mont Blanc Live	[fra]
	11244	H	Astra 1KR	13221	ORF Sport Plus	[ger][mis]
108	11244	H	Astra 1KR	13222	Volksmusik TV	[ger]
	11244	H	Astra 1KR	13223	ATV 2 Austria	[ger]
109	11244	H	Astra 1KR	13224	Bibel TV HD	[ger]
110	11244	H	Astra 1KR	13225	Schau TV HD	[ger]
111	11244	H	Astra 1KR	13226	StarParadies Österreich	[ger]
112	11244	H	Astra 1KR	13227	Hope Channel HD Germany	[ger]
	11244	H	Astra 1KR	13228	ATV HD (Austria)	[ger]
113	11244	H	Astra 1KR	13229	RTL Plus Austria	[ger]
	11244	H	Astra 1KR	13232	Service 13232	
	11244	H	Astra 1KR	13233	Service 13233	
	11258	V	Astra 1KR	30900	Movistar Liga Campeones	[esp][qaa]
	11258	V	Astra 1KR	30901	Fox Life HD Spain & Portugal	[esp][qaa]
	11258	V	Astra 1KR	30902	Movistar Seriesmania HD	[esp][qaa]
	11258	V	Astra 1KR	30903	Movistar Golf HD	[esp][vo]
	11258	V	Astra 1KR	30904	Cosmopolitan HD	[esp][vo]
	11258	V	Astra 1KR	30912	Comedy Central HD Spain	[esp][qaa]
	11273	H	Astra 1KR	13301	ORF2St HD	[ger]
	11273	H	Astra 1KR	13302	ORF2K HD	[ger]
	11273	H	Astra 1KR	13303	ORF2B HD	[ger]
	11273	H	Astra 1KR	13304	ORF2O HD	[ger]
	11273	H	Astra 1KR	13305	ORF2S HD	[ger]
	11273	H	Astra 1KR	13306	ORF2T HD	[ger]
	11273	H	Astra 1KR	13307	ORF2V HD	[ger]
	11273	H	Astra 1KR	13308	ORF III HD	[ger]
	11273	H	Astra 1KR	13309	ORF Sport+ HD	[ger]
116	11273	H	Astra 1KR	13310	Flimmit	
117	11273	H	Astra 1KR	13311	Aristo.TV	[ger]
118	11273	H	Astra 1KR	13312	R9 Österreich HD	[ger]
119	11273	H	Astra 1KR	13313	Krone TV	[ger]
120	11273	H	Astra 1KR	13314	oe24.TV	[ger]
121	11273	H	Astra 1KR	13315	StarParadies Österreich	[ger]
122	11273	H	Astra 1KR	13316	GoTV	[ger]
123	11273	H	Astra 1KR	13317	Melodie TV	[ger]
124	11288	V	Astra 1L	4216	Rai News 24	[ita]
125	11288	V	Astra 1L	4221	CBNN HD	[eng]
126	11288	V	Astra 1L	4225	Deutschland Vozrozhdenie	[ukr]
	11288	V	Astra 1L	4230	QVC UHD Germany	[ger]
	11303	H	Astra 1L	4911	ORF 1 HD	[ger][mis]
	11303	H	Astra 1L	4912	ORF 2 HD	[ger][mis]
	11303	H	Astra 1L	4913	Servus TV HD	[eng][ger]
127	11303	H	Astra 1L	4914	Servus TV HD Deutschland	[eng][ger]
	11303	H	Astra 1L	4916	ORF2N HD	[ger][mis]
	11303	H	Astra 1L	4920	OE3.	[ger]
	11318	V	Astra 1KR	29800	FOX Life Spain	[esp][vo]
	11318	V	Astra 1KR	29801	Nova	[esp][vo]
	11318	V	Astra 1KR	29802	Canal Iberalia	[esp]
	11318	V	Astra 1KR	29803	Disney Junior Spain	[eng][esp]
	11318	V	Astra 1KR	29804	Movistar Accion	[esp][vo]
	11318	V	Astra 1KR	29805	Movistar Comedia	[esp][vo]
	11318	V	Astra 1KR	29806	Movistar Drama	[esp][vo]
	11318	V	Astra 1KR	29807	Fox Spain	[eng][esp]
	11318	V	Astra 1KR	29809	AXN White Spain	[esp][vo]
	11318	V	Astra 1KR	29814		
	11318	V	Astra 1KR	29815	AXN Spain	[esp][vo]
	11318	V	Astra 1KR	29816	#0	[esp][qaa]
131	11347	V	Astra 1KR	11150	3sat HD	[ger][mis][mul]
132	11347	V	Astra 1KR	11160	KiKa HD	[ger][mis]
133	11347	V	Astra 1KR	11170	ZDFinfo HD	[ger][mis][mul]
134	11362	H	Astra 1KR	11110	ZDF HD	[ger][mis][mul]
135	11362	H	Astra 1KR	11130	ZDF_neo HD	[ger][mis][mul]
	11376	V	Astra 1L	6350	Service 6350	
136	11376	V	Astra 1L	6380	Telesur HD	[esp]
137	11376	V	Astra 1L	6381	RT HD	[eng]
138	11376	V	Astra 1L	6382	RT Español HD	[esp]
139	11376	V	Astra 1L	6383	RT France HD	[fra]
140	11376	V	Astra 1L	6384	Extremadura TV	[esp]
141	11376	V	Astra 1L	6385	Galicia TV HD	[esp]
	11376	V	Astra 1L	6386	RADIO GALEGA	[esp]
	11376	V	Astra 1L	6387	RADIO GALEGA MUSICA	[esp]
142	11376	V	Astra 1L	6392	RT Esp HD	[esp]
143	11391	H	Astra 1KR	12400	RTL 2 Schweiz	[ger]
	11391	H	Astra 1KR	12410	RTL UHD	[ger]
	11421	H	Astra 1KR	4704	3+ Schweiz	[ger]
	11421	H	Astra 1KR	4705	SES 06	
	11421	H	Astra 1KR	4706	SES 07	
	11421	H	Astra 1KR	4708	SES 09	
144	11421	H	Astra 1KR	4713	Die Neue Zeit TV	[ger]
	11421	H	Astra 1KR	4718	.1.	[ger]
	11421	H	Astra 1KR	4719	.2.	[ger]
	11421	H	Astra 1KR	4720	.3.	[ger]
	11436	V	Astra 1KR	29901	SyFy HD Spain	[esp][vo]
	11436	V	Astra 1KR	29902	#Vamos HD	[esp][qaa]
	11436	V	Astra 1KR	29902	#VAMOSHD	[esp][qaa]
	11436	V	Astra 1KR	29907	Viajar HD	[esp][vo]
	11436	V	Astra 1KR	29909	Movistar Estrenos HD	[esp][qaa]
	11436	V	Astra 1KR	29910	#VAMOSHD	[esp][qaa]
	11436	V	Astra 1KR	29912	Movistar Cine Doc & Roll HD	[esp][qaa]
	11436	V	Astra 1KR	29915	AXN White HD	[esp][qaa]
	11464	H	Astra 1KR	61300	Sat 1 HD	[ger]
	11464	H	Astra 1KR	61301	Prosieben HD	[ger]
	11464	H	Astra 1KR	61302	Kabel 1 HD	[ger]
	11464	H	Astra 1KR	61303	Sixx HD	[ger]
	11464	H	Astra 1KR	61304	ProSieben MAXX HD	[ger]
	11464	H	Astra 1KR	61305	Kabel Eins Doku HD	[ger]
	11464	H	Astra 1KR	61322	Kabel eins HD Austria	[ger]
	11464	H	Astra 1KR	61323	sixx HD Austria	[ger]
	11464	H	Astra 1KR	61324	Pro7 MAXX HD Austria	[ger]
145	11494	H	Pan Europe	10301	Das Erste HD	[ger][mis]
146	11494	H	Pan Europe	10302	Arte HD	[fra][ger]
147	11494	H	Pan Europe	10303	Südwest Fernsehen Baden-Württemberg HD	[ger][mis]
148	11494	H	Pan Europe	10304	Sudwest Fernsehen Rheinland-Pfalz HD	[ger][mis]
	11508	V	Astra 1L	7000	DATASYSTEM	
149	11508	V	Astra 1L	7008	Cubavision Internacional	[esp]
150	11508	V	Astra 1L	7009	Al Jazeera Satellite Channel	[ara]
151	11508	V	Astra 1L	7011	Arirang TV	[eng][kor]
	11538	V	Astra 1L	6900	DATASYSTEM	
152	11538	V	Astra 1L	6905	France 24 (en Français)	[fra]
153	11538	V	Astra 1L	6906	France 24 (in English)	[eng]
154	11538	V	Astra 1L	6912	CGTN Documentary	[eng]
155	11538	V	Astra 1L	6913	CCTV F	[fra]
156	11538	V	Astra 1L	6914	CGTN	[eng]
157	11538	V	Astra 1L	6915	TV5 Monde Europe	[fra]
158	11538	V	Astra 1L	6918	TRT World HD	[eng]
159	11553	H	Astra 1L	5800	a.tv	[ger]
160	11553	H	Astra 1L	5801	münchen.tv HD	[ger]
161	11553	H	Astra 1L	5802	RFO (Germany)	[ger]
162	11553	H	Astra 1L	5803	Ulm-Allgäu	[ger]
163	11553	H	Astra 1L	5804	intv	[ger]
164	11553	H	Astra 1L	5805	Lokal-TV-Portal HD	
165	11553	H	Astra 1L	5806	BB-MV-Lokal TV	[ger]
166	11582	H	Pan Europe	10325	Bayerisches Fernsehen Süd HD	[ger][mis]
167	11582	H	Pan Europe	10326	Bayerisches Fernsehen Nord HD	[ger][mis]
168	11582	H	Pan Europe	10327	NDR Niedersachsen HD	[ger][mis]
169	11582	H	Pan Europe	10328	NDR Mecklenburg-Vorpommern HD	[ger][mis]
170	11582	H	Pan Europe	10329	NDR Hamburg HD	[ger][mis]
171	11582	H	Pan Europe	10330	NDR Schleswig Holstein HD	[ger][mis]
172	11582	H	Pan Europe	10331	Phoenix HD	[ger][mul]
173	11597	V	Astra 1L	10030	CNBC Europe	[eng]
174	11597	V	Astra 1L	10067	Bloomberg Europe	[eng]
175	11597	V	Astra 1L	10080	SonLife Broadcasting Network	[eng][esp]
176	11597	V	Astra 1L	10082	Algerie 3	[ara][fra]
177	11597	V	Astra 1L	10083	Canal Algérie	[ara][fra]
	11612	H	Pan Europe	5116	TSR Turkce	[tur]
178	11612	H	Pan Europe	5126	Kaufbei.tv	[rus]
179	11612	H	Pan Europe	5143	TBN Russia	
180	11612	H	Pan Europe	5147	TV 8 Russia	[rus]
	11612	H	Pan Europe	5199	KaCTFL	
181	11612	H	Pan Europe	5601	TV Rus	[rus]
182	11626	V	Astra 1M	4422	CNN International Europe	[eng]
183	11626	V	Astra 1M	4430	DW-TV (Deutsche Welle)	[eng]
184	11626	V	Astra 1M	4440	Al Jazeera English	[eng]
	11656	V	Pan Europe	4500	Sportdigital HD	[eng][ger]
	11656	V	Pan Europe	4501	Sport 1 + HD	[eng][ger]
	11656	V	Pan Europe	4502	ESport1 HD	[eng][ger]
	11656	V	Pan Europe	4503	Edge Sport	[eng]
	11671	H	Astra 1L	5300	Sat 1 HD Austria	[ger]
	11671	H	Astra 1L	5301	ProSieben HD Austria	[ger]
	11671	H	Astra 1L	5302	.	
	11671	H	Astra 1L	5303	Puls 4 HD Austria	[ger]
185	11671	H	Astra 1L	5304	Puls 24 HD	[ger]
186	11671	H	Astra 1L	5310	SAT.1 Gold Österreich	[ger]
187	11671	H	Astra 1L	5311	ProSieben MAXX Austria	[ger]
188	11671	H	Astra 1L	5312	Kabel 1 Doku Austria	[ger]
	11671	H	Astra 1L	5313	Sat.1 Emotions	[ger]
	11671	H	Astra 1L	5314	Kabel Eins Classics	[ger]
	11686	V	Astra 1KR	30201	Paramount Channel Spain	[esp][vo]
189	11686	V	Astra 1KR	30203	.	[esp][vo]
190	11686	V	Astra 1KR	30205	Aragón Sat	[esp]
	11686	V	Astra 1KR	30206	Neox	[esp][vo]
	11686	V	Astra 1KR	30207	Canal Panda	[esp][vo]
	11686	V	Astra 1KR	30208	Be Mad	[esp][vo]
	11686	V	Astra 1KR	30209	Real Madrid TV	[esp]
	11686	V	Astra 1KR	30210	Classica	[esp]
	11686	V	Astra 1KR	30211		
	11686	V	Astra 1KR	30212	Antena 3	[esp]
	11686	V	Astra 1KR	30214	#VAMOS	[esp][vo]
