No	Freq	Pol	Beam	SID	Name	Lang
	10723	V	Hungary	4	Magyar TV 2	[hun][mul]
	10723	V	Hungary	5	Spektrum Home	[hun]
	10723	V	Hungary	6	TV Paprika	[hun]
	10723	V	Hungary	9	Private TV	[aac]
	10723	V	Hungary	10	MTV Hungary	[hun]
	10723	V	Hungary	12	Magyar ATV	[hun]
	10723	V	Hungary	17	RTL 2 Hungary	[eng][hun]
	10723	V	Hungary	18	RTL Gold	[hun]
	10723	V	Hungary	19	Cool TV	[eng][hun]
	10723	V	Hungary	20	RTL+	[eng][hun]
	10723	V	Hungary	21	Sorozat +	[eng][hun]
	10723	V	Hungary	22	Film +	[eng][hun]
	10723	V	Hungary	23	Fishing & Hunting	[hun]
	10723	V	Hungary	28	Life Network	[eng][hun]
	10723	V	Hungary	29	Ozone Network	[eng][hun]
	10723	V	Hungary	30	Hir TV	[hun]
	10723	V	Hungary	1101	Eurosport 1	[hun]
	10723	V	Hungary	1102	Dikh TV	[aac][hun]
	10723	V	Hungary	1108	ATV Spirit	[aac][hun][mul]
	10723	V	Hungary	1111	Spiler TV	[hun]
	10723	V	Hungary	1114	4! Story TV	[hun]
	10723	V	Hungary	1116	TV4 Hungary	[hun]
	10723	V	Hungary	1125	Galaxy	[hun]
	10723	V	Hungary	1128		[eng][hun]
	10723	V	Hungary	1131	Muzsika TV	[hun]
	10759	V	Hungary	1002		
	10759	V	Hungary	1004		
	10759	V	Hungary	1006		
	10759	V	Hungary	1007		
	10759	V	Hungary	1008		
	10759	V	Hungary	1010		
	10759	V	Hungary	1011		
	10759	V	Hungary	1012		
	10759	V	Hungary	1020		
	10759	V	Hungary	1021		
	10759	V	Hungary	1022		
	10759	V	Hungary	1201	RTL Klub	[hun][mul]
	10759	V	Hungary	1202	TV 2 (Hungary)	[hun][mul]
	10759	V	Hungary	1203	Viasat 3	[eng][hun]
	10759	V	Hungary	1204	Prime	[hun]
	10759	V	Hungary	1205	Nickelodeon Hungary	[eng][hun]
	10759	V	Hungary	1206	Duna TV	[hun][mul]
	10759	V	Hungary	1207	Hustler TV	[aac][eng]
	10759	V	Hungary	1208	Super TV 2	[hun]
	10759	V	Hungary	1209	M1 - Magyar TV	[hun][mul]
	10759	V	Hungary	1210	Penthouse	[aac][eng]
	10759	V	Hungary	1211	Humor +	[hun]
1	10759	V	Hungary	1212	Teszt V	[aac]
	10759	V	Hungary	1213	Izaura TV	[hun]
	10759	V	Hungary	1214	Spektrum TV Hungary	[hun]
	10759	V	Hungary	1215	Viasat Explore	[eng][hun]
	10759	V	Hungary	1216	Mediaset Italia	[ita]
	10759	V	Hungary	1217	Jim Jam	[eng][hun]
	10759	V	Hungary	1218	Mozi+	[hun]
	10759	V	Hungary	1221	Discovery Channel	[eng][hun]
	10759	V	Hungary	1222	Duna World	[hun]
	10759	V	Hungary	1224	ORF 1	[ger]
	10759	V	Hungary	1225	Comedy Central Family Hungary	[hun]
	10759	V	Hungary	1226	Travel Channel	[eng][hun]
	10759	V	Hungary	1228	Dorcel TV	[eng]
	10759	V	Hungary	1251	MR1	[hun]
	10759	V	Hungary	1252	MR2	[hun]
	10759	V	Hungary	1253	MR3	[hun]
	10806	V	Hungary	1501	Film Café	[hun]
	10806	V	Hungary	1502	MTV Hits	[eng]
	10806	V	Hungary	1503	Disney Channel Hungary & Czechia	[eng][hun]
	10806	V	Hungary	1504	National Geographic HD Hungary	[aac][eng][hun]
	10806	V	Hungary	1505	NatGeo Wild Hungary	[hun]
	10806	V	Hungary	1507	Sport 1 Hungary	[hun]
	10806	V	Hungary	1508	Sport 2 Hungary	[hun]
	10806	V	Hungary	1509	Euronews English	[eng]
	10806	V	Hungary	1510	M4 Sport	[hun][mul]
	10806	V	Hungary	1511	BBC Earth	[eng][hun]
	10806	V	Hungary	1512	History 2	[eng][hun]
	10806	V	Hungary	1513	RTL Spike	[eng][hun]
	10806	V	Hungary	1514	Animal Planet	[eng][hun]
	10806	V	Hungary	1515	National Geographic Europe	[eng][hun]
	10806	V	Hungary	1516	m5	[hun][mul]
	10806	V	Hungary	1517	FEM3	[hun]
	10806	V	Hungary	1518	Investigation Discovery Europe	[eng][hun]
	10806	V	Hungary	1519	Viasat 6	[eng][hun]
	10806	V	Hungary	1521	Zenebutik	[hun]
	10806	V	Hungary	1522	VH-1 (Video Hits One)	[eng]
	10806	V	Hungary	1523	Spíler2 TV	[aac][hun]
	10806	V	Hungary	1524	Film4 Hungary	[hun]
	10806	V	Hungary	1525	Paramount Channel Hungary & Romania	[eng][hun]
	10806	V	Hungary	1526	Slagr TV	[hun]
	10806	V	Hungary	1528	Cartoon Network Eastern Europe	[eng][hun]
	10842	V	Hungary	1601	HBO HD Hungary	[eng][hun]
	10842	V	Hungary	1602	AXN Central Europe	[eng][hun]
	10842	V	Hungary	1603	Boomerang	[aac][eng][hun]
	10842	V	Hungary	1604	LiChi TV	[hun]
	10842	V	Hungary	1605	Nicktoons Hungary	[hun]
	10842	V	Hungary	1606	TV5 Monde Europe	[fra]
	10842	V	Hungary	1607	Kiwi TV	[hun]
	10842	V	Hungary	1608	KIKA - Der KinderKanal	[ger]
	10842	V	Hungary	1609	Film Mánia	[hun]
	10842	V	Hungary	1610	Vivid TV	[aac][eng]
	10842	V	Hungary	1611	Epic Drama	[aac][hun][mul]
	10842	V	Hungary	1612	Sat 1	[ger]
	10842	V	Hungary	1613	RTL Television	[ger]
	10842	V	Hungary	1614	TLC Hungary	[eng][hun]
	10842	V	Hungary	1615	ZDF	[ger]
	10842	V	Hungary	1616	Da Vinci Learning	[aac][hun][mul]
	10842	V	Hungary	1617	Unitel Classica HD	[ger]
	10842	V	Hungary	1618	Comedy Central Hungary	[hun]
	10842	V	Hungary	1619	RTR Planeta	[rus]
	10842	V	Hungary	1620	TVE International	[esp]
	10842	V	Hungary	1621	Eurosport 2	[eng][hun]
	10842	V	Hungary	1622	Minimax Hungary	[hun]
	10842	V	Hungary	1623	Epic Drama HD	[aac][hun][mul]
	10842	V	Hungary	1624	CNN International Europe	[eng]
	10842	V	Hungary	1625	Nick Jr Hungary	[eng][hun]
	10842	V	Hungary	1626	Viasat Nature CEE	[eng][hun]
	10842	V	Hungary	1627	AMC Eastern Europe	[eng][hun]
	11140	H	Hungary	1	XSport	[ukr]
2	11140	H	Hungary	2	Pervy Delovoy	[ukr]
3	11140	H	Hungary	3	UA:Zakarpattya	[ukr]
4	11140	H	Hungary	4	112 Ukraine	[ukr]
5	11140	H	Hungary	6	Pryamiy HD	[ukr]
6	11140	H	Hungary	7	News One	[ukr]
	11140	H	Hungary	9	Kultura	[ukr]
7	11140	H	Hungary	10	DoTB	[ukr]
8	11140	H	Hungary	11	Zik (Ukraine)	[ukr]
9	11140	H	Hungary	12	112 Ukraine HD	[ukr]
	11140	H	Hungary	14	UR-1	[ukr]
	11140	H	Hungary	15	Radio Promin	[ukr]
