No	Freq	Pol	Beam	SID	Name	Lang
	10721	H	Europe B	1	BBC Persian	[far]
	10721	H	Europe B	2	Simaye Azadi Iran National TV	[far]
	10721	H	Europe B	7355	Manoto 1	[eng]
	10721	H	Europe B	8601	Rang-A-Rang TV	[far]
	10721	H	Europe B	9003	Mihan Radio	[ara]
	10721	V	Western	13907	BBC English (Europe)	[eng]
	10721	V	Western	13909	BBC English Aus NZ	[eng]
	10721	V	Western	13910	BBC English News	[eng]
	10721	V	Western	13916	BBC Arabic	[ara]
	10721	V	Western	13943	BBC Afghan	[fas]
	10721	V	Western	13971	BBC Eur Feed 1	
	10721	V	Western	13972	BBC Eur Feed 2	
	10721	V	Western	13973	BBC Eur Feed 3	
	10721	V	Western	13974	BBC Eur Feed 4	
	10721	V	Western	13975	BBC Eur Feed 5	
	10721	V	Western	13976	BBC Eur Feed 6	
	10804	H	Western	2501	MTV Live HD	[eng]
	10804	H	Western	2502	DVBS2	
	10804	H	Western	2503	SSUDVBS2	
	10804	H	Western	2504	History Channel HD Turkey	[tur][vo]
	10804	H	Western	2505	Eurosport 1 HD	[tur][vo]
	10804	H	Western	2508	beIN Sports Haber HD	[tur]
	10804	H	Western	2509	Kanal 7 HD	[tur]
	10804	H	Western	2510	beIN Series Sci-Fi HD	[tur][vo]
	10804	H	Western	2511	Eurosport 2 HD	[tur][vo]
	10804	H	Western	2512	HBB_664	[eng][tur]
	10804	H	Western	2513	HBB_665	[eng][tur]
1	10804	H	Western	2520	CGTN Documentary HD	[eng]
2	10804	V	Western	8501	TRT Avaz	[tur]
3	10804	V	Western	8502	TRT 2 HD	[eng][tur]
4	10804	V	Western	8503	TRT Arabi	[ara][tur]
5	10804	V	Western	8505	TRT Türk	[tur]
6	10804	V	Western	8506	TRT 6	[kur][sor][tur][zaz]
7	10804	V	Western	8507	TRT 3 Spor	[eng][tur]
8	10804	V	Western	8509	TRT Spor 2 HD	[tur]
9	10804	V	Western	8510	TRT Müzik	[tur]
10	10804	V	Western	8511	TRT Çocuk	[tur]
11	10804	V	Western	8513	TRT Haber HD	[tur]
12	10804	V	Western	8514	TRT Belgesel HD	[tur][vo]
13	10804	V	Western	8515	TRT Spor HD	[tur]
	10845	H	Western	8101	beIN Movies Family HD	[tur][vo]
	10845	H	Western	8102	NatGeo Wild HD	[tur][vo]
14	10845	H	Western	8105	TJK TV	[tur]
	10845	H	Western	8106	Discovery Channel HD Turkey	[tur][vo]
	10845	H	Western	8107	Beyaz TV HD	[tur]
	10845	H	Western	8108	Sagem4KSSU	
	10845	H	Western	8110	Saran Spor HD	[tur][vo]
	10845	H	Western	8111	test_i3-	[in3][in7]
	10845	H	Western	8112	test_i4-	[in4][in8]
	10845	H	Western	8113	9104	
	10845	H	Western	8114	HY 6100	
	10845	H	Western	8118	beIN Iz HD	[tur]
	10845	H	Western	8189	beIN İZ HD	[vo]
	10845	H	Western	8199	DMAX HD Turkey	[tur]
	10845	V	Western	8002	Ülke TV HD	[tur]
	10845	V	Western	8004	A2 HD	[tur]
	10845	V	Western	8006	A News HD	[tur]
	10845	V	Western	8009	Al Jazeera English HD	[eng]
	10845	V	Western	8010	France 24 HD (in English)	[eng]
	10845	V	Western	8012	TLC HD	[tur]
	10845	V	Western	8013	Disney XD Türkiye	[tur][vo]
	10845	V	Western	8015	BBC World News Europe HD	[eng]
	10845	V	Western	8016	Halk TV	[tur]
	10845	V	Western	8017	Bloomberg Europe	[eng]
	10887	H	Western	7902	beIN Series Drama HD	[tur][vo]
	10887	H	Western	7905	Fox HD Turk	[tur]
	10887	H	Western	7906	Kanal D HD	[tur]
	10887	H	Western	7908	TV 8 Turkey HD	[tur][vo]
	10887	H	Western	7912	beIN Movies Stars HD	[tur][vo]
	10887	H	Western	7914	Star TV HD	[tur]
	10887	H	Western	7917	ATV HD	[tur]
	10887	H	Western	7918	A Haber HD	[tur]
	10887	V	Western	202	beIN Sports 1 HD Turkey	[tur][vo]
	10887	V	Western	203	beIN Gurme HD	[tur]
	10887	V	Western	204	beIN Movies Türk HD	[tur]
	10887	V	Western	205	beIN Movies Premiere HD	[btm][tur][vo]
15	10887	V	Western	206	TRT World HD	[tue]
	10887	V	Western	208	beIN Sports 3 HD Turkey	[tur][vo]
	10887	V	Western	210	beIN Series Vice HD	[tur][vo]
	10887	V	Western	222	Taraftar HD	[tur]
	10887	V	Western	223	Ticari beIN Sports 1 HD	[tur][vo]
	10887	V	Western	264	Ticari beIN Sports 3 HD	[tur][vo]
	10887	V	Western	265	Taraftar 3 HD	[tur][vo]
	10928	H	Western	7801	Discovery Science HD Turkey	[tur][vo]
	10928	H	Western	7806	Teve 2 HD	[tur][vo]
	10928	H	Western	7808	beIN HD	[tur][vo]
