Freq	Pol	SR	Beam	Type	Name	Country	Category	Packages	Encryption	SID	VPID	Audio	PMT	PCR	TXT	Last updated	FTA	Row
10804.00	H	30000 5/6	Western	TV	beIN Sports Haber HD	Turcja	Sport	Digitürk	Irdeto 2	2508	2494	3494[tur]	49	2494		2020-01-28	No	51001009
10804.00	H	30000 5/6	Western	TV	Kanal 7 HD	Turcja	Ogólne	Digitürk	Irdeto 2	2509	2499	3499[tur]	258	2499		2020-01-28	No	51001011
10804.00	H	30000 5/6	Western	TV	beIN Series Sci-Fi HD	Turcja	Seriale	Digitürk	Irdeto 2	2510	2497	3498[tur]|3504[vo]	48	2497		2020-01-28	No	51001013
10804.00	H	30000 5/6	Western	TV	Eurosport 2 HD	Francja	Sport	Digitürk	Irdeto 2	2511	2495	3492[tur]|3592[vo]	4790	2495		2020-01-28	No	51001015
10804.00	H	30000 5/6	Western	TV	HBB_664			Digitürk	Irdeto 2	2512	2500	3506[eng]|3507[tur]	50	2500		2020-01-28	No	51001017
10804.00	H	30000 5/6	Western	TV	HBB_665			Digitürk	Irdeto 2	2513	2500	3506[eng]|3507[tur]	53	2500		2020-01-28	No	51001019
10804.00	H	30000 5/6	Western	TV	CGTN Documentary HD	Chiny	Dokumenty	Digitürk	FTA	2520	2560	3515[eng]	51	2560		2020-01-28	Yes	51001021
10804.00	H	30000 5/6	Western	DATA	DVBS2			Digitürk	FTA	2502			54	8191		2020-03-10	Yes	51001023
10804.00	H	30000 5/6	Western	DATA	SSUDVBS2			Digitürk	FTA	2503			56	8191		2020-03-10	Yes	51001025
10845.00	H	30000 5/6	Western	TV	beIN Movies Family HD	Turcja	Filmy	Digitürk	Irdeto 2	8101	2428	3428[tur]|3429[vo]	7002	2428		2020-01-28	No	55001001
10845.00	H	30000 5/6	Western	TV	NatGeo Wild HD	Wielka Brytania	Dokumenty	Digitürk	Irdeto 2	8102	2430	3430[tur]|3431[vo]	2861	2430		2020-01-28	No	55001003
10845.00	H	30000 5/6	Western	TV	TJK TV	Turcja	Wyścigi	Digitürk	FTA	8105	2432	3436[tur]	50	2432		2020-01-28	Yes	55001005
10845.00	H	30000 5/6	Western	TV	Discovery Channel HD Turkey	Turcja	Dokumenty	Digitürk	Irdeto 2	8106	2442	3442[tur]|3445[vo]	2190	2442		2020-01-28	No	55001007
10845.00	H	30000 5/6	Western	TV	Beyaz TV HD	Turcja	Ogólne	Digitürk	Irdeto 2	8107	2437	3439[tur]	2201	2437		2020-01-28	No	55001009
10845.00	H	30000 5/6	Western	TV	Saran Spor HD	Turcja	Sport	Digitürk	Irdeto 2	8110	2429	3432[tur]|3433[vo]	1904	2429		2020-01-28	No	55001011
10845.00	H	30000 5/6	Western	TV	beIN Iz HD	Turcja	Dokumenty	Digitürk	Irdeto 2	8118	2436	3440[tur]	256	2436		2020-01-28	No	55001013
10845.00	H	30000 5/6	Western	TV	beIN İZ HD			Digitürk	Irdeto 2	8189	2436	3440[vo]	51	2436		2020-03-10	No	55001015
10845.00	H	30000 5/6	Western	TV	DMAX HD Turkey	Turcja	Rozrywka	Digitürk	Irdeto 2	8199	2439	3443[tur]	47	2439		2020-01-28	No	55001017
10845.00	H	30000 5/6	Western	R	test_i3-			Digitürk	Irdeto 2	8111		3437[in3]|3438[in7]	48	8191		2020-03-10	No	55001019
10845.00	H	30000 5/6	Western	R	test_i4-			Digitürk	Irdeto 2	8112		3446[in4]|3447[in8]	52	8191		2020-03-10	No	55001021
10845.00	H	30000 5/6	Western	DATA	Sagem4KSSU			Digitürk	FTA	8108			54	8191		2020-03-10	Yes	55001023
10845.00	H	30000 5/6	Western	DATA	9104			DP	FTA	8113			55	8191		2020-03-10	Yes	55001025
10845.00	H	30000 5/6	Western	DATA	HY 6100			DP	FTA	8114			57	8191		2020-03-10	Yes	55001027
10845.25	V	30000 5/6	Western	TV	Ülke TV HD	Turcja	Ogólne	Digitürk	Irdeto 2	8002	2251	2803[tur]	259	2251		2020-01-28	No	59001001
10845.25	V	30000 5/6	Western	TV	A2 HD	Turcja	Różne	Digitürk	Irdeto 2	8004	2253	2809[tur]	49	2253		2020-01-28	No	59001003
10845.25	V	30000 5/6	Western	TV	A News HD	Turcja	Informacje	Digitürk	Irdeto 2	8006	2255	2815[tur]	48	2255		2020-01-28	No	59001005
10845.25	V	30000 5/6	Western	TV	Al Jazeera English HD	Katar	Informacje	Digitürk	Irdeto 2	8009	2258	2805[eng]	267	2258		2020-01-28	No	59001007
10845.25	V	30000 5/6	Western	TV	France 24 HD (in English)	Francja	Informacje	Digitürk	Irdeto 2	8010	2259	2804[eng]	808	2259		2020-01-28	No	59001009
10845.25	V	30000 5/6	Western	TV	TLC HD	Wielka Brytania	Dokumenty	Digitürk	Irdeto 2	8012	2261	2833[tur]	51	2261		2020-01-28	No	59001011
10845.25	V	30000 5/6	Western	TV	Disney XD Türkiye	Turcja	Dzieci	Digitürk	Irdeto 2	8013	2262	2834[tur]|2835[vo]	7015	2262		2020-01-28	No	59001013
10845.25	V	30000 5/6	Western	TV	BBC World News Europe HD	Wielka Brytania	Informacje	Digitürk	Irdeto 2	8015	2263	2836[eng]	212	2263		2020-01-28	No	59001015
10845.25	V	30000 5/6	Western	TV	Halk TV	Turcja	Ogólne	Digitürk	Irdeto 2	8016	2264	2838[tur]	256	2264		2020-01-28	No	59001017
10845.25	V	30000 5/6	Western	TV	Bloomberg Europe	Wielka Brytania	Biznes	Digitürk	Irdeto 2	8017	2265	2840[eng]	265	2265		2020-01-28	No	59001019
10887.00	H	30000 5/6	Western	TV	beIN Series Drama HD	Turcja	Seriale	Digitürk	Irdeto 2	7902	2392	3394[tur]|3396[vo]	49	2392		2020-01-28	No	63001001
10887.00	H	30000 5/6	Western	TV	Fox HD Turk	Turcja	Rozrywka	Digitürk	Irdeto 2	7905	8010	8110[tur]	53	8010		2020-01-28	No	63001003
10887.00	H	30000 5/6	Western	TV	Kanal D HD	Turcja	Ogólne	Digitürk	Irdeto 2	7906	8012	8111[tur]	51	8012		2020-01-28	No	63001005
10887.00	H	30000 5/6	Western	TV	TV 8 Turkey HD	Turcja	Ogólne	Digitürk	Irdeto 2	7908	2401	3501[tur]|3502[vo]	53	2401		2020-01-28	No	63001007
10887.00	H	30000 5/6	Western	TV	beIN Movies Stars HD	Turcja	Filmy	Digitürk	Irdeto 2	7912	2100	2101[tur]|2102[vo]	52	2100		2020-01-28	No	63001009
10887.00	H	30000 5/6	Western	TV	Star TV HD	Turcja	Ogólne	Digitürk	Irdeto 2	7914	2394	3498[tur]	256	2394		2020-01-28	No	63001011
10887.00	H	30000 5/6	Western	TV	ATV HD	Turcja	Ogólne	Digitürk	Irdeto 2	7917	2397	3401[tur]	48	2397		2020-01-28	No	63001013
10887.00	H	30000 5/6	Western	TV	A Haber HD	Turcja	Informacje	Digitürk	Irdeto 2	7918	2400	2500[tur]	50	2400		2020-01-28	No	63001015
10887.00	V	30000 5/6	Western	TV	beIN Sports 1 HD Turkey	Turcja	Sport	Digitürk	Irdeto 2	202	2330	3330[tur]|3331[vo]	32	2330		2020-01-28	No	67001001
10887.00	V	30000 5/6	Western	TV	beIN Gurme HD	Turcja	Rozrywka	Digitürk	Irdeto 2	203	2335	3338[tur]	49	2335		2020-01-28	No	67001003
10887.00	V	30000 5/6	Western	TV	beIN Movies Türk HD	Turcja	Filmy	Digitürk	Irdeto 2	204	2336	3339[tur]	50	2336		2020-01-28	No	67001005
10887.00	V	30000 5/6	Western	TV	beIN Movies Premiere HD	Turcja	Filmy	Digitürk	Irdeto 2	205	205	305[tur]|306[vo]|412[btm]	256	205		2020-01-28	No	67001007
10887.00	V	30000 5/6	Western	TV	TRT World HD	Turcja	Biznes	Digitürk	FTA	206	2337	3335[tue]	37	2337		2020-01-28	Yes	67001009
10887.00	V	30000 5/6	Western	TV	beIN Sports 3 HD Turkey	Turcja	Sport	Digitürk	Irdeto 2	208	2333	3336[tur]|3337[vo]	48	2333		2020-01-28	No	67001011
10887.00	V	30000 5/6	Western	TV	beIN Series Vice HD	Turcja	Seriale	Digitürk	Irdeto 2	210	2334	2338[tur]|2339[vo]	51	2334		2020-01-28	No	67001013
10887.00	V	30000 5/6	Western	TV	Taraftar HD	Turcja	Różne	Digitürk	Irdeto 2	222	2330	3330[tur]	52	2330		2020-01-28	No	67001015
10887.00	V	30000 5/6	Western	TV	Ticari beIN Sports 1 HD	Turcja	Sport	Digitürk	Irdeto 2	223	2330	3330[tur]|3331[vo]	59	2330		2020-01-28	No	67001017
10887.00	V	30000 5/6	Western	TV	Ticari beIN Sports 3 HD	Turcja	Sport	Digitürk	Irdeto 2	264	2333	3336[tur]|3337[vo]	57	2333		2020-01-28	No	67001019
10887.00	V	30000 5/6	Western	TV	Taraftar 3 HD	Turcja	Różne	Digitürk	Irdeto 2	265	2333	3336[tur]|3337[vo]	58	2333		2020-01-28	No	67001021
10928.00	H	30000 5/6	Western	TV	Discovery Science HD Turkey	Turcja	Dokumenty	Digitürk	Irdeto 2	7801	2200	2700[vo]|2701[tur]	1590	2200		2020-01-28	No	71001003
10928.00	H	30000 5/6	Western	TV	Teve 2 HD	Turcja	Ogólne	Digitürk	Irdeto 2	7806	2205	2715[tur]|2716[vo]	256	2205		2020-01-28	No	71001005
10928.00	H	30000 5/6	Western	TV	beIN HD	Turcja	Rozrywka	Digitürk	Irdeto 2	7808	2207	2721[vo]|2722[tur]	49	2207		2020-02-12	No	71001007
10928.00	H	30000 5/6	Western	TV	Bloomberg HT	Turcja	Biznes	Digitürk	Irdeto 2	7809	2208	2724[tur]	42	2208		2020-01-28	No	71001009
10928.00	H	30000 5/6	Western	TV	24 HD	Turcja	Informacje	Digitürk	FTA	7810	2209	2727[tur]	32	2209		2020-03-29	Yes	71001011
10928.00	H	30000 5/6	Western	TV	Al Sunnah Al Nabawiyah TV HD	nieokreślony	Religia	Digitürk	Irdeto 2	7812	2211	2733[ara]	268	2211		2020-01-28	No	71001013
10928.00	H	30000 5/6	Western	TV	Al Quran Al Kareem TV HD	Arabia Saudyjska	Religia	Digitürk	Irdeto 2	7813	2212	2736[ara]	267	2212		2020-01-28	No	71001015
10928.00	H	30000 5/6	Western	TV	Euro Star	Turcja	Ogólne	Digitürk	Irdeto 2	7814	2213	2737[tur]	2311	2213		2020-01-28	No	71001017
10928.00	V	30000 5/6	Western	TV	beIN H&E HD	Turcja	Rozrywka	Digitürk	Irdeto 2	8301	2483	3485[vo]|3489[tur]	48	2483		2020-01-28	No	75001001
10928.00	V	30000 5/6	Western	TV	beIN Series Comedy HD	Turcja	Seriale	Digitürk	Irdeto 2	8305	2482	3486[tur]	51	2482		2020-01-28	No	75001003
10928.00	V	30000 5/6	Western	TV	Fenerbahçe TV HD	Turcja	Sport	Digitürk	Irdeto 2	8306	2481	3479[tur]	54	2481		2020-01-28	No	75001005
10928.00	V	30000 5/6	Western	TV	beIN Movies Premiere 2 HD	Turcja	Filmy	Digitürk	Irdeto 2	8308	2103	3303[tur]|3304[vo]|3305[btm]	56	2103		2020-01-28	No	75001007
10928.00	V	30000 5/6	Western	TV	beIN Sports Max 2 HD Turkey	Turcja	Sport	Digitürk	Irdeto 2	8310	2484	3483[tur]|3484[vo]	256	2484		2020-01-28	No	75001009
10928.00	V	30000 5/6	Western	TV	beIN Movies Action HD	Turcja	Filmy	Digitürk	Irdeto 2	8313	2488	3495[tur]|3496[vo]	49	2488		2020-01-28	No	75001011
10928.00	V	30000 5/6	Western	TV	Ekotürk HD	Turcja	Biznes	Digitürk	Irdeto 2	8314	2489	3500[tur]	52	2489		2020-01-28	No	75001013
10928.00	V	30000 5/6	Western	TV	CGTN HD	Chiny	Ogólne	Digitürk	FTA	8330	2495	3505[eng]	257	2495		2020-01-28	Yes	75001015
10928.00	V	30000 5/6	Western	TV	MTV Hits	Wielka Brytania	Muzyka	Digitürk	Irdeto 2	8331	2496	3506[vo]	314	2496		2020-01-28	No	75001017
10928.00	V	30000 5/6	Western	TV	beIN H&E HD			Digitürk	Irdeto 2	8381	2483	211[tur]|3485[vo]	64	2483		2020-01-28	No	75001019
11046.50	H	8333 5/6	Eastern	TV	EVN-TV			EBU-UER	BISS	3	514	4114	2048	8190		2020-01-28	No	79001001
11221.00	H	27500 3/4	Western	TV	Pars TV	Stany Zjednoczone	Polityka		FTA	5640	5642	272[eng]	5641	5642		2020-02-15	Yes	87001001
11221.00	H	27500 3/4	Western	TV	Andisheh TV	Stany Zjednoczone	Ogólne		FTA	5680	5682	5683[eng]	5681	5682		2020-01-28	Yes	87001003
11221.00	H	27500 3/4	Western	TV	TFM Senegal	Senegal	Ogólne		FTA	5703	611	631[fra]	181	611		2020-01-28	Yes	87001005
11221.00	H	27500 3/4	Western	TV	Iran International	nieokreślony	Ogólne	ABS	FTA	5705	7051	7052[eng]	7050	7051		2020-01-28	Yes	87001007
11221.00	H	27500 3/4	Western	TV	Kanal Yek TV	nieokreślony	Ogólne		FTA	5706	7061	7062[far]	7060	7061		2020-02-15	Yes	87001009
11221.00	H	27500 3/4	Western	TV	TPA International	Angola	Ogólne	Eutelsat	FTA	5721	514	4111[por]|4127	512	513		2020-01-28	Yes	87001011
11221.00	H	27500 3/4	Western	TV	Rah-e-Farda TV	Afganistan	Ogólne	Eutelsat	FTA	6900	6901	6902[afg]	6900	6904		2020-01-28	Yes	87001013
11221.00	H	27500 3/4	Western	R	PUBLIRAD			EUTELSAT	FTA	5600		5602[fra]	5601	8191		2020-01-28	Yes	87001015
11221.00	H	27500 3/4	Western	R	MOOD MEDIA			Eutelsat	FTA	5701		240[eng]|241[eng]|242[eng]|243[eng]|244[eng]|245[eng]|246[eng]|247[eng]|248[eng]|249[eng]|250[eng]|251[eng]|252[eng]|253[eng]|254[eng]|255[eng]|256[eng]|257[eng]|258[eng]|259[eng]|260[eng]|261[eng]|262[eng]|263[eng]|264[eng]	32	8191		2020-01-28	Yes	87001017
11221.00	H	27500 3/4	Western	R	MOOD RADIO			Eutelsat	FTA	5702		240|241|242|243|253|301|302|303|304|305|306|307|308|309|310|311|312|313|314|315|316|317|318|319|320|321|322|323|324|325|326|327	33	8191		2020-01-28	Yes	87001019
11221.00	H	27500 3/4	Western	R	RFM Senegal			Eutelsat	FTA	5704		632[fra]	630	8191		2020-01-28	Yes	87001021
11221.00	H	27500 3/4	Western	DATA	Banda_Riservata-W3a-F5			Eutelsat	FTA	6500			1500	8191		2020-02-15	Yes	87001023
11262.00	H	27500 5/6	Europe B	TV	Hadi 7	nieokreślony	Różne	none	FTA	110	1101	1102[far]	1100	1101		2020-04-03	Yes	91001003
11262.00	H	27500 5/6	Europe B	TV	Hadi TV 4	nieokreślony	Religia	none	FTA	112	1121	1122[ara]	1120	1121		2020-04-03	Yes	91001005
11262.00	H	27500 5/6	Europe B	IMG	Saheb TV	nieokreślony	Różne	BHS	FTA	301	3011		3010	3011		2020-04-03	Yes	91001007
11262.00	H	27500 5/6	Europe B	TV	Erfan Halghe	nieokreślony	Różne		FTA	302	3021	3022[far]	3020	3021		2020-04-03	Yes	91001009
11262.00	H	27500 5/6	Europe B	TV	Janatobaghie TV	nieokreślony	Różne		FTA	356	3561	3562[far]	3560	3561		2017-07-09	Yes	91001011
11262.00	H	27500 5/6	Europe B	TV	4U TV Iranian	Iran	Ogólne		FTA	366	3661	3662[far]	3660	3661		2017-05-23	Yes	91001013
11262.00	H	27500 5/6	Europe B	TV	Dua Channel	nieokreślony	Różne	BHS Telecom	FTA	368	3681	3682	3680	3681		2016-07-29	Yes	91001015
11262.00	H	27500 5/6	Europe B	TV	Itoon TV	nieokreślony	Dzieci		FTA	374	3741	3742[far]	3740	3741		2020-04-03	Yes	91001017
11304.00	H	29700 2/3	Europe B	TV	Manoto HD	nieokreślony	Różne	Manoto HD	FTA	1	33	34[aac][far]	32	33		2016-09-14	Yes	95001001
11304.00	H	29700 2/3	Europe B	TV	Melody TV HD	nieokreślony	Muzyka	EUTELSAT	FTA	504	5041	5042[aac][far]	5040	5041		2019-08-10	Yes	95001003
11304.00	H	29700 2/3	Europe B	TV	Nat Geo Farsi HD	nieokreślony	Dokumenty		FTA	509	5091	5092[far]	5090	5091		2017-07-30	Yes	95001005
11304.00	H	29700 2/3	Europe B	IMG	Cine Series HD	nieokreślony	Filmy	EUTELSAT	FTA	511	5111		5110	5111		2017-11-09	Yes	95001007
11304.00	H	29700 2/3	Europe B	TV	Iran International HD	nieokreślony	Ogólne	ABS	FTA	513	5131	5132[far]	5130	5131		2018-03-07	Yes	95001009
11345.00	H	27500 5/6	Europe B	TV	Hod Hod Farsi	nieokreślony	Dzieci		FTA	301	3011	3012[far]	3010	3011		2020-02-17	Yes	99001001
11345.00	H	27500 5/6	Europe B	TV	Gala 1	nieokreślony	Rozrywka		FTA	302	3021	3022[far]	3020	3021		2020-02-17	Yes	99001003
11345.00	H	27500 5/6	Europe B	TV	Shabakeh7	nieokreślony	Różne		FTA	308	3081	3082[far]	3080	3081		2020-02-17	Yes	99001005
11345.00	H	27500 5/6	Europe B	TV	Nat Geo Farsi	Wielka Brytania	Dokumenty		FTA	309	3091	3092[far]	3090	3091		2020-02-17	Yes	99001007
11345.00	H	27500 5/6	Europe B	TV	GHM	nieokreślony	Różne		FTA	310	3101	3102[far]	3100	3101		2020-02-17	Yes	99001009
11345.00	H	27500 5/6	Europe B	TV	Persian Music Channel	Zjednoczone Emiraty	Muzyka		FTA	314	3141	3142[far]	3140	3141		2020-02-17	Yes	99001011
11345.00	H	27500 5/6	Europe B	TV	CineFilm	nieokreślony	Filmy		FTA	315	3151	3152[far]	3150	3151		2020-02-17	Yes	99001013
11345.00	H	27500 5/6	Europe B	TV	Avang TV	nieokreślony	Różne		FTA	317	3171	3172[far]	3170	3171		2020-02-17	Yes	99001015
11345.00	H	27500 5/6	Europe B	TV	Hopecity	nieokreślony	Różne		FTA	319	3191	3192[far]	3190	3191		2020-02-17	Yes	99001017
11345.00	H	27500 5/6	Europe B	TV	Moonbow	nieokreślony	Różne		FTA	320	3201	3202[far]	3200	3201		2020-02-17	Yes	99001019
11386.00	H	27500 5/6	Europe B	TV	GHM	nieokreślony	Różne	Media Broadcast Satellite	FTA	1902	210	220[far]	200	210		2019-08-10	Yes	103001001
11386.00	H	27500 5/6	Europe B	TV	CineFilm Series	nieokreślony	Filmy	MB Satellite	FTA	1906	610	620[far]	600	610		2019-08-10	Yes	103001003
11386.00	H	27500 5/6	Europe B	TV	CineFilm	nieokreślony	Filmy	MB Satellite	FTA	1907	710	720[ira]	700	710		2017-12-16	Yes	103001005
11386.00	H	27500 5/6	Europe B	TV	Manoto HD +1	Wielka Brytania	Rozrywka	MB Satellite	FTA	1909	910	920[aac][far]	900	910		2018-03-29	Yes	103001007
11471.00	H	30000 5/6	Western	TV	TRT Diyanet HD	Turcja	Religia	Digitürk	FTA	7528	2755	3915[tur]	2203	2755		2020-01-28	Yes	107001001
11471.00	H	30000 5/6	Western	TV	KRT TV HD	Turcja	Ogólne	Digitürk	Irdeto 2	7529	2756	3918[tur]	2638	2756		2020-01-28	No	107001003
11471.00	H	30000 5/6	Western	TV	Nickelodeon HD	Wielka Brytania	Dzieci	Digitürk	Irdeto 2	7530	2757	3919[tur]|3920[vo]	311	2757		2020-01-28	No	107001005
11471.00	H	30000 5/6	Western	TV	TGRT Haber HD	Turcja	Informacje	Digitürk	Irdeto 2	7531	2758	3922[tur]	256	2758		2020-01-28	No	107001007
11471.00	H	30000 5/6	Western	TV	NBA TV	Stany Zjednoczone	Sport	Digitürk	Irdeto 2	7532	2759	3923[vo]	48	2759		2020-01-28	No	107001009
11471.00	H	30000 5/6	Western	TV	Yaban TV	Turcja	Dokumenty	Digitürk	Irdeto 2	7533	2760	3924[tur]	32	2760		2020-01-28	No	107001011
11471.00	H	30000 5/6	Western	TV	CNN Türk HD	Turcja	Informacje	Digitürk	Irdeto 2	7534	2761	3925[tur]	49	2761		2020-01-28	No	107001013
11471.00	H	30000 5/6	Western	TV	NTV HD	Turcja	Ogólne	Digitürk	Irdeto 2	7535	2762	3926[tur]	50	2762		2020-01-28	No	107001015
11471.00	H	30000 5/6	Western	TV	360 HD	Turcja	Informacje	Digitürk	Irdeto 2	7536	2763	3927[tur]	35	2763		2020-01-28	No	107001017
11471.00	V	30000 5/6	Western	TV	beIN Box Office HD 1 Turkey	Turcja	Pay per View	Digitürk	Irdeto 2	1551	2960	4530[tur]|4531[vo]	48	2960		2020-03-22	No	111001003
11471.00	V	30000 5/6	Western	TV	beIN Box Office HD 2 Turkey	Turcja	Pay per View	Digitürk	Irdeto 2	1552	2961	4533[tur]|4534[vo]	49	2961		2020-03-22	No	111001005
11471.00	V	30000 5/6	Western	TV	beIN Box Office HD 3 Turkey	Turcja	Pay per View	Digitürk	Irdeto 2	1553	2962	4536[tur]|4537[vo]	51	2962		2020-03-22	No	111001007
11471.00	V	30000 5/6	Western	IMG	PROMO			Digitürk	FTA	1557	2966		54	2966		2020-03-22	Yes	111001009
11471.00	V	30000 5/6	Western	TV	HBB_663			Digitürk	Irdeto 2	1562	2969	4555[vo]	5070	2969		2020-03-22	No	111001011
11471.00	V	30000 5/6	Western	TV	EBA TV Ilkokul HD	Turcja	Ogólne	Digitürk	FTA	1563	2970	4538[tur]	3101	2970		2020-04-04	Yes	111001013
11471.00	V	30000 5/6	Western	TV	EBA TV Ortaokul HD	Turcja	Ogólne	Digitürk	FTA	1564	2971	4539[tur]	3102	2971		2020-04-04	Yes	111001015
11471.00	V	30000 5/6	Western	TV	EBA TV Lise HD	Turcja	Ogólne	Digitürk	FTA	1565	2972	7203[tur]	3103	2972		2020-04-04	Yes	111001017
11471.00	V	30000 5/6	Western	R	test_i1			Digitürk	Irdeto 2	1559		4550[in1]|4551[in5]	52	8191		2020-03-22	No	111001019
11471.00	V	30000 5/6	Western	R	test_i2			Digitürk	Irdeto 2	1560		4552[in2]|4553[in6]	53	8191		2020-03-22	No	111001021
11513.00	H	29900 5/6	Western	TV	beIN Movies Action 2 HD	Turcja	Filmy	Digitürk	Irdeto 2	5302	2271	3271[tur]|3272[vo]|3273[btm]	256	2271		2020-01-28	No	115001001
11513.00	H	29900 5/6	Western	TV	beIN Sports Max HD Turkey	Turcja	Sport	Digitürk	Irdeto 2	5303	2276	3280[tur]|3281[vo]	51	2276		2020-01-28	No	115001003
11513.00	H	29900 5/6	Western	TV	GS TV HD	Turcja	Różne	Digitürk	Irdeto 2	5304	2277	3283[tur]	50	2277		2020-01-28	No	115001005
11513.00	H	29900 5/6	Western	TV	Tele 1 HD	Turcja	Ogólne	Digitürk	Irdeto 2	5305	2278	3285[tur]	49	2278		2020-01-28	No	115001007
