Freq	Pol	SR	Beam	Type	Name	Country	Category	Packages	Encryption	SID	VPID	Audio	PMT	PCR	TXT	Last updated	FTA	Row
10758.00	V	27500 3/4	HB9 Europe	TV	TVP Rozrywka	Polska	Muzyka	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17032	306	562	52	306		2018-06-18	No	43001015
10758.00	V	27500 3/4	HB9 Europe	TV	TV Republika	Polska	Polityka	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17033	307	563[pol]	48	307		2018-06-18	No	43001017
10758.00	V	27500 3/4	HB9 Europe	TV	Filmbox Arthouse	Polska	Filmy	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17034	308	564[pol]	40	308		2018-06-18	No	43001019
10758.00	V	27500 3/4	HB9 Europe	TV	Test 1			Cyfrowy Polsat	Nagravision 3	17035	309	565	47	309		2017-12-11	No	43001021
10758.00	V	27500 3/4	HB9 Europe	TV	4 Fun TV	Polska	Muzyka	Cyfrowy Polsat	FTA	17037	265	521[pol]|777[qaa]	32	265		2017-04-21	Yes	43001023
10758.00	V	27500 3/4	HB9 Europe	TV	4FUN Gold Hits	Polska	Muzyka	Cyfrowy Polsat	FTA	17038	276	532[pol]|788[qaa]	32	276		2017-04-21	Yes	43001025
10758.00	V	27500 3/4	HB9 Europe	TV	4FUN Dance	Polska	Muzyka	Cyfrowy Polsat	FTA	17039	280	536[pol]|792[qaa]	32	280		2017-04-21	Yes	43001027
10758.00	V	27500 3/4	HB9 Europe	TV	Epic Drama HD	Polska	Seriale	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17040	320	576[pol]	65	320		2018-06-18	No	43001029
10758.00	V	27500 3/4	HB9 Europe	TV	Zoom TV (Poland)	Polska	Różne	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17041	321	577[pol]	64	321		2018-06-18	No	43001031
10758.00	V	27500 3/4	HB9 Europe	TV	Polsat Music HD	Polska	Muzyka	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17043	323	579[pol]	43	323		2018-06-18	No	43001033
10758.00	V	27500 3/4	HB9 Europe	TV	Polsat Music HD			Cyfrowy Polsat	Irdeto 2|Nagravision 3	17044	323	579	32	323	835	2018-12-21	No	43001035
10758.00	V	27500 3/4	HB9 Europe	TV	Boomerang HD	Wielka Brytania	Dzieci	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17045	325	581[pol]|837[eng]	54	325		2018-06-18	No	43001037
10758.00	V	27500 3/4	HB9 Europe	TV	VOX Music TV	Polska	Muzyka	Cyfrowy Polsat|Orange Polska|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17048	328	584	56	328		2019-12-23	No	43001039
10758.00	V	27500 3/4	HB9 Europe	TV	EskaRock TV	Polska	Muzyka	Cyfrowy Polsat|Orange Polska|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17049	329	585[pol]	55	329		2019-12-23	No	43001041
10758.00	V	27500 3/4	HB9 Europe	TV	Polo TV	Polska	Muzyka	Cyfrowy Polsat	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17050	515	592[pol]	66	515	4117	2019-12-06	No	43001043
10758.00	V	27500 3/4	HB9 Europe	TV	ESKA TV Extra	Polska	Rozrywka	Cyfrowy Polsat	FTA	17051	337	593[pol]	67	337		2018-06-08	Yes	43001045
10758.00	V	27500 3/4	HB9 Europe	TV	Eska TV	Polska	Muzyka	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17052	338	594[pol]	33	338	4117	2019-04-01	No	43001047
10758.00	V	27500 3/4	HB9 Europe	TV	Fokus TV	Polska	Kultura	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17053	339	595[pol]|851[aux]	44	339		2019-10-11	No	43001049
10758.00	V	27500 3/4	HB9 Europe	TV	Nowa TV	Polska	Ogólne	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	17054	340	596[pol]	49	340		2018-06-22	No	43001051
10775.00	H	29900 3/5	HB9 Europe	TV	IRINN - Iranian News Network	Iran	Informacje	IRIB	FTA	1506	1060	1061[far]|1062[far]	106	1060		2019-12-02	Yes	47001001
10775.00	H	29900 3/5	HB9 Europe	TV	IRIB Quran	Iran	Religia	IRIB	FTA	1508	1080	1081[far]	108	1080		2019-12-02	Yes	47001003
10775.00	H	29900 3/5	HB9 Europe	TV	iFilm	Iran	Filmy	IRIB	FTA	1514	1140	1141|1142	114	1140		2019-12-02	Yes	47001005
10775.00	H	29900 3/5	HB9 Europe	TV	Irib Nasim	Iran	Różne	IRIB	FTA	1520	1200	1201[far]	120	1200		2020-02-18	Yes	47001007
10775.00	H	29900 3/5	HB9 Europe	TV	IRIB TV 1	Iran	Ogólne	IRIB	FTA	1521	1210	1211[far]|1212[far]	121	1210		2019-12-02	Yes	47001009
10775.00	H	29900 3/5	HB9 Europe	TV	Jaam-e-Jaam TV 2	Iran	Ogólne	IRIB	FTA	1522	1220	1221[far]|301[aac]	140	1220		2020-02-20	Yes	47001011
10775.00	H	29900 3/5	HB9 Europe	TV	IRIB TV 3	Iran	Ogólne	IRIB	FTA	1523	1230	1231[far]	123	1230		2020-02-20	Yes	47001013
10775.00	H	29900 3/5	HB9 Europe	TV	Sahar TV Francophone	Iran	Ogólne	IRIB	FTA	1526	1260	1261[fra]	126	1260		2019-12-02	Yes	47001015
10775.00	H	29900 3/5	HB9 Europe	TV	Sahar TV Azari	Iran	Ogólne	IRIB	FTA	1527	1270	1271[---]|1272[far]	127	1270		2019-12-02	Yes	47001017
10775.00	H	29900 3/5	HB9 Europe	TV	Sahar Universal Network 2	Iran	Kultura	IRIB	FTA	1528	1280	1281[---][urd]	128	1280		2020-02-18	Yes	47001019
10775.00	H	29900 3/5	HB9 Europe	TV	Sahar TV Kurdish	Iran	Ogólne	IRIB	FTA	1529	1290	1291[far]	129	1290		2020-01-05	Yes	47001021
10775.00	H	29900 3/5	HB9 Europe	TV	Al Kawthar	Iran	Religia	IRIB	FTA	1530	1300	1301[far]	130	1300		2019-12-02	Yes	47001023
10775.00	H	29900 3/5	HB9 Europe	TV	Press TV HD	Iran	Informacje	IRIB	FTA	1531	1310	1311	131	1310		2019-12-02	Yes	47001025
10775.00	H	29900 3/5	HB9 Europe	TV	Hispan TV	Iran	Ogólne	IRIB	FTA	1532	1320	1321[far]	132	1320		2019-12-02	Yes	47001027
10775.00	H	29900 3/5	HB9 Europe	TV	iFilm English	Iran	Filmy	IRIB	FTA	1533	1330	1331[eng]|1332[far]	133	1330		2020-02-18	Yes	47001029
10775.00	H	29900 3/5	HB9 Europe	R	RADIO IRAN			IRIB	FTA	1551		1511[far]	151	1511		2019-12-02	Yes	47001031
10775.00	H	29900 3/5	HB9 Europe	R	RADIO PAYAM			IRIB	FTA	1552		1521[far]	152	1521		2019-12-02	Yes	47001033
10775.00	H	29900 3/5	HB9 Europe	R	RADIO JAVAN			IRIB	FTA	1553		1531[far]	153	1531		2019-12-02	Yes	47001035
10775.00	H	29900 3/5	HB9 Europe	R	RADIO MAAREF			IRIB	FTA	1554		1541[far]	154	1541		2019-12-02	Yes	47001037
10775.00	H	29900 3/5	HB9 Europe	R	RADIO QURAN			IRIB	FTA	1555		1551[far]	155	1551		2019-12-02	Yes	47001039
10775.00	H	29900 3/5	HB9 Europe	R	RADIO FARHANG			IRIB	FTA	1556		1561[far]	156	1561		2019-12-02	Yes	47001041
10775.00	H	29900 3/5	HB9 Europe	R	RADIO SALAMAT			IRIB	FTA	1557		1571[far]	157	1571		2019-12-02	Yes	47001043
10775.00	H	29900 3/5	HB9 Europe	R	RADIO VARZESH			IRIB	FTA	1558		1581[far]	158	1581		2019-12-02	Yes	47001045
10775.00	H	29900 3/5	HB9 Europe	R	RADIO EGHTESAD			IRIB	FTA	1559		1591[far]	159	1591		2019-12-02	Yes	47001047
10775.00	H	29900 3/5	HB9 Europe	R	RADIO TEHRAN			IRIB	FTA	1560		1601[far]	160	1601		2019-12-02	Yes	47001049
10775.00	H	29900 3/5	HB9 Europe	R	RADIO AVA			IRIB	FTA	1561		1611[far]	161	1611		2020-02-18	Yes	47001051
10775.00	H	29900 3/5	HB9 Europe	R	RADIO AVA			IRIB	FTA	1561		1611[far]	161	1611		2020-02-18	Yes	47001053
10775.00	H	29900 3/5	HB9 Europe	R	RADIO NAMAYESH			IRIB	FTA	1562		1621[far]	162	1621		2019-12-02	Yes	47001055
10775.00	H	29900 3/5	HB9 Europe	R	RADIO SABA			IRIB	FTA	1563		1631[far]	163	1631		2019-12-02	Yes	47001057
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 07 WORLD SERVICE			IRIB	FTA	1564		1641[far]	164	1641		2020-02-18	Yes	47001059
10775.00	H	29900 3/5	HB9 Europe	R	ARABIC RADIO WORLD SERVICE			IRIB	FTA	1566		1661[ara]	166	1661		2020-02-18	Yes	47001061
10775.00	H	29900 3/5	HB9 Europe	R	ARABIC RADIO WORLD SERVICE			IRIB	FTA	1566		1661[ara]	166	1661		2020-02-18	Yes	47001063
10775.00	H	29900 3/5	HB9 Europe	R	RADIO TALAVAT			IRIB	FTA	1569		1691[far]	169	1691		2020-02-18	Yes	47001065
10775.00	H	29900 3/5	HB9 Europe	R	RADIO GOFTOGOO			IRIB	FTA	1570		1701[far]	170	1701		2020-02-18	Yes	47001067
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 01 WORLD SERVICE			IRIB	FTA	1581		1811	181	1811		2020-02-18	Yes	47001069
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 02 WORLD SERVICE			IRIB	FTA	1582		1821	182	1821		2020-02-18	Yes	47001071
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 04 WORLD SERVICE			IRIB	FTA	1584		1841	184	1841		2020-02-18	Yes	47001073
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 05 WORLD SERVICE			IRIB	FTA	1585		1851[---]	185	1851		2020-02-18	Yes	47001075
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 05 WORLD SERVICE			IRIB	FTA	1585		1851[far]	185	1851		2020-02-18	Yes	47001077
10775.00	H	29900 3/5	HB9 Europe	R	IRIB 06 WORLD SERVICE			IRIB	FTA	1586		1861	186	1861		2020-02-18	Yes	47001079
10796.00	V	27500 3/4	HB9 Europe	TV	Discovery Life HD Poland	Polska	Dokumenty	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0|Viaccess 5.0|Viaccess 6.0	15702	161	84[pol]|85[eng]	1002	161	502	2018-12-02	No	51001003
10796.00	V	27500 3/4	HB9 Europe	TV	TVN 24 Bizness HD	Polska	Biznes	Orange Polska|Platforma Canal+	Conax|Nagravision 3|Viaccess 3.0	15703	162	88[pol]	1003	162		2020-03-20	No	51001005
10796.00	V	27500 3/4	HB9 Europe	TV	TVS - TV Silesia	Polska	Ogólne	Platforma Canal+	FTA	15704	163	92[pol]	1004	163		2016-07-07	Yes	51001007
10796.00	V	27500 3/4	HB9 Europe	TV	TVP Kultura	Polska	Kultura	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15705	164	96[pol]|97[pol]	1005	164		2020-01-09	No	51001009
10796.00	V	27500 3/4	HB9 Europe	TV	WP	Polska	Różne	Cyfrowy Polsat|Orange Polska|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15706	165	100[pol]	1006	165	506	2019-12-23	No	51001011
10796.00	V	27500 3/4	HB9 Europe	TV	CBS Reality	Wielka Brytania	Dokumenty	Cyfrowy Polsat|Orange Polska|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15707	166	104[pol]|105[eng]	1007	166		2019-10-12	No	51001013
10796.00	V	27500 3/4	HB9 Europe	TV	TVP Seriale	Polska	Seriale	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15708	167	108[pol]|109[pol]	1008	167	508	2018-07-08	No	51001015
10796.00	V	27500 3/4	HB9 Europe	TV	National Geographic Polska	Polska	Dokumenty	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15710	169	116[pol]|117[eng]	1010	169		2018-07-08	No	51001017
10796.00	V	27500 3/4	HB9 Europe	TV	TVP ABC	Polska	Różne	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15711	170	120[pol]	1011	170		2018-07-08	No	51001019
10796.00	V	27500 3/4	HB9 Europe	TV	Puls 2 HD	Polska	Ogólne	Platforma Canal+|Orange Polska	Conax|Mediaguard 3|Nagravision 3|Viaccess 3.0	15712	171	124[pol]|125[pol]	1012	171	512	2019-09-03	No	51001021
10796.00	V	27500 3/4	HB9 Europe	TV	Kino TV HD	Polska	Filmy	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15713	172	128[pol]	1013	172		2019-03-02	No	51001023
10796.00	V	27500 3/4	HB9 Europe	TV	Filmbox Family	Polska	Filmy	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15714	173	132[pol]|133[cze]|134[hun]|135[vo]	1014	173		2018-08-04	No	51001025
10796.00	V	27500 3/4	HB9 Europe	TV	Filmbox Action	Polska	Filmy	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15717	176	146[pol]	1017	176		2018-07-08	No	51001027
10796.00	V	27500 3/4	HB9 Europe	TV	TV Puls HD	Polska	Ogólne	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15718	177	150[pol]|151[pol]	1018	177	518	2019-09-03	No	51001029
10796.00	V	27500 3/4	HB9 Europe	TV	TVP Historia	Polska	Historia	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15719	178	154[pol]|155[des]	1019	178	519	2018-07-08	No	51001031
10796.00	V	27500 3/4	HB9 Europe	TV	Filmbox Extra HD Poland	Polska	Filmy	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	15720	179	158[pol]	1020	179		2019-03-02	No	51001033
10796.00	V	27500 3/4	HB9 Europe	TV	TVP Historia	Polska	Historia	Cyfrowy Polsat	Irdeto 2|Nagravision 3	15769	178	154[pol]|155[pol]	1069	178	519	2019-06-21	No	51001035
10796.00	V	27500 3/4	HB9 Europe	R					FTA	15790		159[pol]	1090	8191		2018-03-19	Yes	51001037
10815.00	H	27500 5/6	Europe	TV	VOTV	nieokreślony	Różne	RRSat	FTA	17308	2008	3008[ukr]	1008	2008		2016-03-25	Yes	55001001
10815.00	H	27500 5/6	Europe	TV	BVN - Beste van Vlaanderen en Nederland	Holandia	Ogólne	RRsat	FTA	17311	2011	3011[ned]	1011	2011	5011	2018-07-01	Yes	55001003
10815.00	H	27500 5/6	Europe	TV	CNL Russia	Rosja	Religia	RRsat	FTA	17312	2012	3012[rus]	1012	2012		2016-03-25	Yes	55001005
10815.00	H	27500 5/6	Europe	TV	Fashion One	Stany Zjednoczone	Lifestyle	RRsat	FTA	17315	2015	3015[eng]	1015	2015		2018-04-11	Yes	55001007
10815.00	H	27500 5/6	Europe	TV	TBN Russia	Rosja	Religia	RR Media	FTA	17317	2017	3017[rus]	1017	2017		2016-03-25	Yes	55001009
10815.00	H	27500 5/6	Europe	TV	Thai TV Global Network	Tajlandia	Ogólne	RRsat	FTA	17320	2020	3020[tha]	1020	2020		2016-03-25	Yes	55001011
10815.00	H	27500 5/6	Europe	TV	TVK	Kambodża	Ogólne	RRsat	FTA	17337	2037	3037	1037	2037		2016-03-25	Yes	55001013
10815.00	H	27500 5/6	Europe	TV	The Word Network	Stany Zjednoczone	Religia	RRSat	FTA	17373	2073	3073[eng]	1073	2073		2016-03-25	Yes	55001015
10815.00	H	27500 5/6	Europe	R	VRT Radio1			MX1	FTA	17310		3010[eng]	1010	3010		2019-04-12	Yes	55001017
10815.00	H	27500 5/6	Europe	R	The Overcomer			RRsat	FTA	17344		3044[eng]	1044	3044		2016-03-25	Yes	55001019
10834.00	V	27500 3/4	Europe	TV	Kino Polska Muzyka	Polska	Muzyka	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3502	161	84[pol]	1002	161		2018-07-08	No	59001001
10834.00	V	27500 3/4	Europe	TV	Sport Klub HD Poland	Polska	Sport	Platforma Canal+|Orange Polska	Conax|Mediaguard 3|Nagravision 3|Viaccess 3.0	3503	162	88[pol]	1003	162		2017-06-01	No	59001003
10834.00	V	27500 3/4	Europe	TV	Animal Planet HD	Wielka Brytania	Dokumenty	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3504	163	92[pol]	1004	163		2018-08-04	No	59001005
10834.00	V	27500 3/4	Europe	TV	TVP Sport HD	Polska	Sport	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3505	164	96[pol]	1005	164		2018-07-08	No	59001007
10834.00	V	27500 3/4	Europe	TV	Discovery Historia Polska	Polska	Historia	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3506	517	617[pol]	1006	517		2018-08-04	No	59001009
10834.00	V	27500 3/4	Europe	TV	AXN Spin HD	Polska	Rozrywka	Cyfrowy Polsat|Orange Polska|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3508	167	108[pol]|109[qaa]	1008	167		2019-10-04	No	59001011
10834.00	V	27500 3/4	Europe	TV	Red Carpet TV	Polska	Kultura	nc+	FTA	3509	168	112[pol]	1009	168		2018-09-03	Yes	59001013
10834.00	V	27500 3/4	Europe	TV	BBC FIRST			Cyfrowy Polsat|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3	3540	561	661[pol]|761[eng]	1040	561		2018-10-26	No	59001015
10834.00	V	27500 3/4	Europe	TV	BBC Earth HD			Cyfrowy Polsat|Platforma Canal+	Conax|Irdeto 2|Mediaguard 3|Nagravision 3	3542	592	692[pol]|792[eng]	1042	592		2018-08-04	No	59001017
10834.00	V	27500 3/4	Europe	TV	HBO 2 HD Polska	Polska	Filmy	Cyfrowy Polsat	Irdeto 2|Nagravision 3	3543	593	693[pol]|793[eng]	1043	593		2018-07-08	No	59001019
10834.00	V	27500 3/4	Europe	TV	HBO 3 HD Central Europe	Stany Zjednoczone	Filmy	Cyfrowy Polsat	Irdeto 2|Nagravision 3	3544	594	694[pol]|794[eng]	1044	594		2018-07-08	No	59001021
10834.00	V	27500 3/4	Europe	TV	TVP Sport HD			Cyfrowy Polsat	Irdeto 2|Mediaguard 2|Nagravision 3	3555	164	96[pol]	1055	164		2018-07-08	No	59001023
10834.00	V	27500 3/4	Europe	TV	BBC First	Wielka Brytania	Ogólne	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3590	561	661[pol]|761[eng]	1050	561		2018-10-26	No	59001025
10834.00	V	27500 3/4	Europe	TV	BBC Earth HD	Polska	Dokumenty	Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3592	592	692[pol]|792[eng]	1092	592		2018-08-04	No	59001027
10834.00	V	27500 3/4	Europe	TV	HBO2 HD			Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3593	593	693[pol]|793[eng]	1093	593		2018-07-08	No	59001029
10834.00	V	27500 3/4	Europe	TV	HBO3 HD			Cyfrowy Polsat|Platforma Canal+|Orange Polska	Conax|Irdeto 2|Mediaguard 3|Nagravision 3|Viaccess 3.0	3594	594	694[pol]|794[eng]	1094	594		2018-07-08	No	59001031
10834.00	V	27500 3/4	Europe	DATA	Faktura			Platforma Canal+	Conax	3560			1063	8191		2016-03-25	No	59001033
