Freq	Pol	SR	Beam	Type	Name	FTA	Encryption	SID	VPID	APID Lang	Row
10936	V	22000-5/6	UK	TV	E4 UK +1	Yes		8300	2347	2348[Eng]	8111
10936	V	22000-5/6	UK	TV	Channel 4 London +1	Yes		8311	2316	2317[Eng]	8111
10936	V	22000-5/6	UK	TV	Channel 4 South & East +1	Yes		8312	2322	2323[Eng]	8111
10936	V	22000-5/6	UK	TV	Channel 4 North +1	Yes		8314	2332	2333[Eng]	8111
10936	V	22000-5/6	UK	TV	Channel 4 Scotland +1	Yes		8316	2342	2343[Eng]	8111
10936	V	22000-5/6	UK	TV	Channel 4 Northern Ireland	Yes		8320	2315	2327[Eng]	8111
10936	V	22000-5/6	UK	TV	More 4 UK	Yes		8340	2359	2360[Eng]	8111
10936	V	22000-5/6	UK	TV	Film 4 UK +1	Yes		8341	2354	2355[Eng]	8111
10964	H	22000-5/6	UK	TV	Channel 5	Yes		7701	2346	2347[Eng]	9000
10964	H	22000-5/6	UK	TV	5 USA	Yes		7710	2325	2326[Eng]	9000
10964	H	22000-5/6	UK	TV	5 USA +1	Yes		7711	2333	2334[Eng]	9000
10964	H	22000-5/6	UK	TV	5 Star	Yes		7715	2329	.330[Eng]	9000
10964	H	22000-5/6	UK	TV	5 Select	Yes		7716	2337	2338[Eng]	9000
10964	H	22000-5/6	UK	TV	5 Star +1	Yes		7717	2341	2342[Eng]	9000
10964	H	22000-5/6	UK	TV	Channel 5 +1	Yes		7720	2321	2322[Eng]	9000
10964	H	22000-5/6	UK	TV	Channel 5	Yes	MPEG-4/HD	7750	2305	2306[Eng]|2307[Eng]	9000
10964	H	22000-5/6	UK	TV	Paramount Network UK	Yes		7760	2360	2361[Eng]	9000
10964	H	22000-5/6	UK	TV	Paramount Network UK +1	Yes		7761	2369	2370[Eng]	9000
10994	H	22000-5/6	UK	TV	ITV Meridian Thames Valley	Yes		12101	3332	3333[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Tyne Tees +1	Yes		12105	2309	2306[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Anglia West	Yes		12110	3336	3337[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Yorkshire East	Yes		12120	3340	3341[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Border Scotland	Yes		12130	2321	2322[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Central East	Yes		12145	2310	2311[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Wales	Yes		12150	2340	2341[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Wales +1	Yes		12155	2345	2346[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Yorkshire East +1	Yes		12165	2330	2372[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Westcountry West	Yes		12170	2320	2317[Eng]	9011
10994	H	22000-5/6	UK	TV	ITV Westcountry West +1	Yes		12175	2325	2326[Eng]	9011
11023	H	23000-3/4	UK	TV	BBC One Scotland	Yes	MPEG-4/HD	8901	5100	5101[Eng]	9023
11023	H	23000-3/4	UK	TV	BBC One Wales	Yes	MPEG-4/HD	8911	5200	5201[Eng]	9023
11023	H	23000-3/4	UK	TV	BBC News	Yes	MPEG-4/HD	8921	5000	5001[Eng]	9023
11023	H	23000-3/4	UK	TV	BBC Scotland	Yes	MPEG-4/HD	8924	2307	2308[Eng]	9023
11023	H	23000-3/4	UK	TV	BBC Four (19-04)	Yes	MPEG-4/HD	8931	5300	5301[Eng]	9023
11023	H	23000-3/4	UK	TV	CBeebies UK (06-19)	Yes	MPEG-4/HD	8932	5300	5301[Eng]	9023
11053	H	23000-3/4	UK	TV	ITV Wales	Yes	MPEG-4/HD	20730	2320	2321[Eng]|2322[Eng]	9031
11053	H	23000-3/4	UK	TV	ITV Granada	Yes	MPEG-4/HD	20740	233.	2331[Eng]|2332[Eng]	9031
11053	H	23000-3/4	UK	TV	ITV Tyne Tees	Yes	MPEG-4/HD	20750	2318	2315[Eng]|2317[Eng]	9031
11053	H	23000-3/4	UK	TV	ITV Westcountry South West	Yes	MPEG-4/HD	20760	2310	2311[Eng]|2314[Eng]	9031
11053	H	23000-3/4	UK	TV	ITV Westcountry West	Yes	MPEG-4/HD	20770	2325	2326[Eng]|2327[Eng]	9031
11068	V	23000-3/4	UK	TV	STV West	Yes	MPEG-4/HD	20800	2305	2306[Eng]|2307[Eng]	9037
11068	V	23000-3/4	UK	TV	UTV	Yes	MPEG-4/HD	20810	.312	2313[Eng]|2314[Eng]	9037
11068	V	23000-3/4	UK	TV	ITV Anglia East	Yes	MPEG-4/HD	20840	2325	2326[Eng]|2327[Eng]	9037
11068	V	23000-3/4	UK	TV	ITV Border England	Yes	MPEG-4/HD	20850	2310	2311[Eng]|2317[Eng]	9037
11082	H	22000-5/6	Europe Ku	TV	Khalsa TV	Yes		50300	2346	2347	9042
11082	H	22000-5/6	Europe Ku	TV	Jewellery Maker	Yes		50310	2334	2335[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	CNN International Europe	Yes		50316	2309	2312[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Ahlulbayt TV	Yes		50325	2338	2339[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Spotlight TV	Yes		50331	2330	2331[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Sikh Channel Global	Yes		50335	2307	2308[Pan]	9042
11082	H	22000-5/6	Europe Ku	TV	Hillsong Channel	Yes		50345	2336	2337[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Blaze UK	Yes		50350	2310	2311[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Inspiration TV	Yes		50390	2315	2316[Eng]	9042
11082	H	22000-5/6	Europe Ku	TV	Aljazeera English	Yes		50395	2317	2318[Eng]	9042
11095	V	30000-5/6	West Africa	TV	Natural TV	Yes	MPEG-4/SD	55304	49	34	9053
11095	V	30000-5/6	West Africa	TV	Premier Bet 1	No	MPEG-4/SD	55310	540	539	9053
11095	V	30000-5/6	West Africa	TV	Premier Bet 2	No	MPEG-4/SD	55311	560	559	9053
11095	V	30000-5/6	West Africa	TV	France 24 English	Yes	MPEG-4/SD	55320	606	626[Eng]	9053
11095	V	30000-5/6	West Africa	TV	True African	Yes	MPEG-4/SD	55383	1311	1312[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Afriwood Series	Yes	MPEG-4/SD	55384	1343	1344[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Fight TV	No	MPEG-4/SD	55385	1375	1376[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Life TV	No	MPEG-4/SD	55386	1407	1408[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Fresh	Yes	MPEG-4/SD	55387	1439	1440[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Kiddiwinks	No	MPEG-4/SD	55388	1471	1472[Eng]	9053
11095	V	30000-5/6	West Africa	TV	GospelLife TV	Yes	MPEG-4/SD	55389	1503	1504[Eng]	9053
11095	V	30000-5/6	West Africa	TV	LOL Africa	Yes	MPEG-4/SD	55390	1535	1536	9053
11095	V	30000-5/6	West Africa	TV	Sports Connect	Yes	MPEG-4/SD	55391	1567	1568[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Pulse	No	MPEG-4/SD	55392	1599	1600[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Romanza+ Africa	Yes	MPEG-4/SD	55393	1631	1632[Eng]	9053
11095	V	30000-5/6	West Africa	TV	Limelight Family	Yes	MPEG-4/SD	55394	1663	1664[Eng]	9053
11095	V	30000-5/6	West Africa	R	Cinema Hausa	No	MPEG-4/SD	55395		[Hau]	9053
11095	V	30000-5/6	West Africa	DATA	Premium promo	No	MPEG-4/SD	55396			9053
11097	V	23000-3/4	UK	TV	ITV London	Yes	MPEG-4/HD	21000	2305	2306[Eng]|2307[Eng]	9072
11097	V	23000-3/4	UK	TV	ITV Meridian East	Yes	MPEG-4/HD	21020	2315	2316[Eng]|2317[Eng]	9072
11097	V	23000-3/4	UK	TV	ITV Central West	Yes	MPEG-4/HD	21030	2320	2321[Eng]|2322[Eng]	9072
11097	V	23000-3/4	UK	TV	ITV Yorkshire West	Yes	MPEG-4/HD	21040	2310	2311[Eng]|2312[Eng]	9072
11112	H	22000-5/6	Europe Ku	TV	Arise News	Yes		50400	2605	2606[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Geo News International	Yes		50405	2341	2340[Urd]	9077
11112	H	22000-5/6	Europe Ku	TV	Gems TV	Yes		50411	2318	2319[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Islam Channel	Yes		50415	2313	2314[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Studio 66 TV 2	Yes		50440	2309	2310[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Studio 66 TV 3	Yes		50445	2311	2312[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Faith UK	Yes		50450	2322	2323[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	High Street TV 3	Yes		50456	2316	2317[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	Brit Asia TV	Yes		50460	2320	2321[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	ARY Family UK	Yes		50470	2330	2331[Urd]	9077
11112	H	22000-5/6	Europe Ku	TV	Sanskar TV	Yes		50475	2343	2342	9077
11112	H	22000-5/6	Europe Ku	TV	Dunya News UK	Yes		50490	2305	2315[Urd]	9077
11112	H	22000-5/6	Europe Ku	TV	MATV Channel	Yes		50495	2362	2363[Eng]	9077
11112	H	22000-5/6	Europe Ku	TV	ARY World	Yes		50497	2326	2327[Urd]	9077
11112	H	22000-5/6	Europe Ku	TV	Islam TV	Yes		52021	2325	2324	9077
11112	H	22000-5/6	Europe Ku	TV	Iqra Bangla	Yes		52023	2328	2329[Ben]	9077
11112	H	22000-5/6	Europe Ku	TV	Iqra TV	Yes		52202	2332	2333[Eng]	9077
11126	V	22000-5/6	UK	TV	Channel 4 London	Yes	MPEG-4/HD	21200	2305	2306[Eng]|2307[Eng]	9095
11126	V	22000-5/6	UK	TV	4Seven	Yes		21250	2316	2317[Eng]	9095
11141	H	22000-5/6	Europe Ku	TV	BET International	Yes		51081	2301	2302[Eng]	9098
11171	H	22000-5/6	Europe Ku	TV	A1 TV	Yes		51117	2309	2315	9100
11171	H	22000-5/6	Europe Ku	R	NewsTalk	Yes		51114		2331[Eng]	9100
11224	V	23000-2/3	Europe Ku	TV	NHK World Japan	Yes	MPEG-4/HD	53147	2315	2316[Eng]|2317[Eng]	10001
11224	V	23000-2/3	Europe Ku	TV	RT UK	Yes	MPEG-4/HD	53148	2348	2349[Eng]|2350[Eng]	10001
11224	V	23000-2/3	Europe Ku	TV	Arirang World	Yes	MPEG-4/HD	53150	2309	2311[Eng]|2312[Eng]	10001
11224	V	23000-2/3	Europe Ku	TV	CGTN	Yes	MPEG-4/HD	53151	23.5	2306[Eng]	10001
11264	H	27500-2/3	Europe Ku	TV	Magic TV (UK)	Yes		7207	2309	2310[Eng]	10006
11264	H	27500-2/3	Europe Ku	TV	The Box UK	Yes		7208	2312	2313[Eng]	10006
11264	H	27500-2/3	Europe Ku	TV	Box Hits	Yes		7209	2334	2333[Eng]	10006
11264	H	27500-2/3	Europe Ku	TV	Kiss TV (UK)	Yes		7211	2315	2316[Eng]	10006
11264	H	27500-2/3	Europe Ku	TV	Kerrang!	Yes		7212	2340	2339[Eng]	10006
11264	V	27500-2/3	Europe Ku	TV	Phoenix CNE	Yes		52118	2315	2316[Eng]|2317[Chi]	10012
11264	V	27500-2/3	Europe Ku	TV	Islam Channel Urdu	Yes		52119	2310	2311[Urd]	10012
11264	V	27500-2/3	Europe Ku	TV	MTA 1	Yes		52123	2354	2355[Qaa]|2356[Urd]|2357[Eng]|2358[Fre]|2359[Ger]|2360[Ara]|2361[Ben]	10012
11264	V	27500-2/3	Europe Ku	TV	TBN UK	Yes		52124	2363	2364[Eng]	10012
11264	V	27500-2/3	Europe Ku	TV	Smithsonian Channel UK	Yes		52126	2309	2312[Eng]	10012
11264	V	27500-2/3	Europe Ku	TV	Revelation TV (UK)	Yes		52127	2313	2314[Eng]	10012
11264	V	27500-2/3	Europe Ku	TV	EWTN Europe	Yes		52136	2341	2342[Eng]	10012
11264	V	27500-2/3	Europe Ku	R	EWTN Radio Britain & Ireland	Yes		52137		2343[Eng]	10012
11306	V	27500-5/6	UK	TV	Sony Movies Action	Yes		53310	2306	2307[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Movies	Yes		53315	2349	2350[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Movies Classic	Yes		53320	2313	2314[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Movies Classic +1	Yes		53325	2317	2318[Eng]	10022
11306	V	27500-5/6	UK	TV	Tiny Pop	Yes		53330	2321	2322[Eng]	10022
11306	V	27500-5/6	UK	TV	Pop	Yes		53340	2315	2316[Eng]	10022
11306	V	27500-5/6	UK	TV	Tiny Pop +1	Yes		53345	2335	2336[Eng]	10022
11306	V	27500-5/6	UK	TV	Pop Max	Yes		53350	2337	2338[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Movies +1	Yes		53355	2352	2353[Eng]	10022
11306	V	27500-5/6	UK	TV	Pop Max +1	Yes		53360	2333	2334[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Movies Action +1	Yes		53365	2319	2320[Eng]	10022
11306	V	27500-5/6	UK	TV	Pop +1	Yes		53370	2339	2340[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Channel UK	Yes		53375	2341	2342[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Channel UK +1	Yes		53380	2344	2345[Eng]	10022
11306	V	27500-5/6	UK	TV	Sony Crime Channel	Yes		53385	2308	2311[Eng]	10022
11344	H	27500-5/6	UK	TV	Trace Urban UK	Yes		53201	2307	2308[Eng]	10038
11344	H	27500-5/6	UK	TV	Trace Latina UK	Yes		53211	2305	2306[Eng]	10038
11344	H	27500-5/6	UK	TV	Trace Vault	Yes		53217	2336	2335[Eng]	10038
11344	H	27500-5/6	UK	TV	HGTV UK	Yes		53221	2346	2348[Eng]	10038
11344	H	27500-5/6	UK	TV	Really UK	Yes		53225	2309	2323[Eng]	10038
11344	H	27500-5/6	UK	TV	Really Ireland	Yes		53235	2342	2343[Eng]	10038
11344	H	27500-5/6	UK	TV	PBS America	Yes		53270	2337	2338[Eng]	10038
11344	V	27500-5/6	UK	TV	CBS Drama UK	Yes		50903	3080	3081[Eng]	10046
11344	V	27500-5/6	UK	TV	CBS Justice Ireland	Yes		55201	2318	2319[Eng]	10046
11344	V	27500-5/6	UK	TV	Horror Channel UK	Yes		55202	2307	2308[Eng]	10046
11344	V	27500-5/6	UK	TV	CBS Justice UK	Yes		55209	2644	2645[Eng]	10046
11344	V	27500-5/6	UK	TV	Starz (UK)	Yes		55213	2353	2354[Eng]	10046
11344	V	27500-5/6	UK	TV	CBS Reality UK	Yes		55214	2650	2651[Eng]	10046
11344	V	27500-5/6	UK	TV	CBS Reality Ireland	Yes		55216	2351	2350[Eng]	10046
11344	V	27500-5/6	UK	TV	CBS Reality UK +1	Yes		55217	2312	2313[Eng]	10046
11344	V	27500-5/6	UK	TV	Horror Channel UK +1	Yes		55218	2314	2315[Eng]	10046
11344	V	27500-5/6	UK	TV	S4C	Yes		55295	2360	2361[Wel]|2362[Eng]	10046
11426	H	27500-2/3	UK	TV	The Racing Partnership	No	MPEG-4/SD|Conax	10600	6001	6002[Eng]	10059
11426	V	29500-8/9	UK	TV	S4C	Yes	MPEG-4/HD	52565	2340	2341[Eng]|2342[Wel]	10060
11426	V	29500-8/9	UK	TV	France 24 English	Yes	MPEG-4/HD	52570	2335	2336[Eng]	10060
11426	V	29500-8/9	UK	TV	FreeSports	Yes	MPEG-4/HD	52575	2313	2314[Eng]	10060
11426	V	29500-8/9	UK	TV	Quest UK	Yes	MPEG-4/HD	52580	2.05	2306[Eng]|2309[Eng]	10060
11464	H	22000-5/6	Europe Ku	TV	PTC Punjabi	Yes		54211	2312	2313[Pan]	11000
11464	H	22000-5/6	Europe Ku	TV	Samaa TV	Yes		54212	2323	2322[Urd]	11000
11464	H	22000-5/6	Europe Ku	TV	NTV Europe	Yes		54221	2358	2359[Ben]	11000
11464	H	22000-5/6	Europe Ku	TV	BEN TV	Yes		54223	2348	2349[Eng]	11000
11464	H	22000-5/6	Europe Ku	TV	EuroNews English	Yes		54224	2310	2311[Eng]	11000
11464	H	22000-5/6	Europe Ku	TV	British Muslim TV	Yes		54225	2335	2336[Eng]	11000
11464	H	22000-5/6	Europe Ku	TV	TV One (UK)	Yes		54226	2307	2308[Eng]	11000
11464	H	22000-5/6	Europe Ku	TV	Cruise 1st TV	Yes		54228	2305	2306[Eng]	11000
11464	H	22000-5/6	Europe Ku	TV	Aastha UK	Yes		54229	2331	2332[Hin]	11000
11464	H	22000-5/6	Europe Ku	TV	Primal Living	Yes		54230	2320	2324[Eng]	11000
11479	V	22000-5/6	Europe Ku	TV	TRT World	Yes		50881	2323	2324[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	CNBC UK	Yes		50882	2362	2363[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	Venus TV	Yes		50884	2321	2322[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	Hidayat TV	Yes		50885	2305	2306[Urd]	11011
11479	V	22000-5/6	Europe Ku	TV	Madani Channel English	Yes		50887	2342	2343[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	Voxafrica UK	Yes		50888	2315	2316[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	CGTN	Yes		50889	2317	2320[Eng]	11011
11479	V	22000-5/6	Europe Ku	TV	TVC News	Yes		50895	2339	2340[Eng]	11011
11494	H	22000-5/6	Europe Ku	TV	QVC Extra	Yes		22301	2307	2308[Eng]	11020
11494	H	22000-5/6	Europe Ku	TV	QVC Style UK	Yes		22302	2305	2306[Eng]	11020
11494	H	22000-5/6	Europe Ku	TV	QVC Beauty	Yes		22303	2309	2310[Eng]	11020
11494	H	22000-5/6	Europe Ku	TV	QVC UK	Yes		22304	2313	2314[Eng]	11020
11509	V	23000-2/3	Europe Ku	TV	Smithsonian Channel UK	Yes	MPEG-4/HD	55271	2309	2310[Eng]	11025
11509	V	23000-2/3	Europe Ku	TV	TRT World	Yes	MPEG-4/HD	55273	2320	2321[Eng]|2322[Eng]	11025
11538	V	22000-5/6	Europe Ku	TV	ATN Bangla UK	Yes		22601	2305	2306[Ben]	11029
