No	Freq	Pol	Beam	SID	Name	Lang
	10714	H	UK	9211	Channel 4 London	[eng]
	10714	H	UK	9212	Channel 4 South & East	[eng]
	10714	H	UK	9213	Channel 4 Midlands	[eng]
	10714	H	UK	9214	Channel 4 North	[eng]
	10714	H	UK	9216	Channel 4 Scotland	[eng]
	10714	H	UK	9220	Film 4 UK	[eng]
	10714	H	UK	9230	More 4 UK +1	[eng]
	10714	H	UK	9241	E4 UK	[eng]
	10758	V	UK	10060	ITV London	[eng]
	10758	V	UK	10070	ITV 2	[eng]
	10758	V	UK	10071	CITV	[eng]
	10758	V	UK	10072	ITV 4	[eng]
	10758	V	UK	10073	ITV 4 +1	[eng]
	10758	V	UK	10075	ITV Be	[eng]
	10758	V	UK	10080	ITV Granada	[eng]
	10758	V	UK	10090	ITV Anglia East	[eng]
	10758	V	UK	10091	ITV Anglia East +1	[eng]
	10758	V	UK	10100	ITV Central West	[eng]
	10758	V	UK	10101	ITV Meridian East +1	[eng]
	10773	H	UK	6301	BBC One London	[eng]
	10773	H	UK	6302	BBC Two England	[eng]
	10773	H	UK	6316	BBC Four (19-04)	[eng]
	10773	H	UK	6318	CBeebies UK (06-19)	[eng]
	10773	H	UK	6341	BBC One West	[eng]
	10773	H	UK	6351	BBC One East West	[eng]
	10773	H	UK	6361	BBC One Channel Islands	[eng]
	10773	H	UK	6390	BBC Red Button 1	[eng]
	10788	V	UK	10301	BBC One West Midlands	[eng]
	10788	V	UK	10303	BBC One East Yorkshire & Lincolnshire	[eng]
	10788	V	UK	10305	BBC One East Midlands	[eng]
	10788	V	UK	10306	BBC One East East	[eng]
	10788	V	UK	10307	BBC Parliament	[eng]
	10788	V	UK	10311	BBC One Wales	[eng]
	10788	V	UK	10312	BBC Two Wales	[eng]
	10788	V	UK	10380	BBC Radio 3	[eng]
	10788	V	UK	10381	BBC Radio 4 FM	[eng]
	10788	V	UK	10382	BBC Radio 4 LW	[eng]
	10788	V	UK	10383	BBC 6 Music	[eng]
	10788	V	UK	10384	BBC Radio 4 Extra	[eng]
	10788	V	UK	10385	BBC World Service UK	[eng]
	10788	V	UK	10386	BBC Radio Scotland	[eng]
	10788	V	UK	10387	BBC Radio Nan Gàidheal	
	10788	V	UK	10388	BBC Radio Wales	[eng]
	10788	V	UK	10389	BBC Radio Cymru	[wel]
	10788	V	UK	10390	BBC Radio Ulster	[eng]
	10788	V	UK	10391	BBC Radio Foyle	[eng]
	10803	H	UK	6401	BBC Radio 5 Live	[eng]
	10803	H	UK	6420	BBC Scotland	[eng]
