Freq	Pol	SR	Beam	Type	Name	FTA	Encryption	SID	VPID	APID Lang	Row
11054	V	29950-3/4	Super	TV	D!ci TV	Yes	MPEG-4/SD	501	1511	1512[Fre]	10018
11096	V	29950-3/4	Transalpine	TV	ViàVosges	Yes	MPEG-4/SD	426	2461	2462[Fre]	10022
11096	V	29950-3/4	Transalpine	TV	KTO	Yes	MPEG-2/SD	427	2471	2472[Fre]	10022
11096	V	29950-3/4	Transalpine	TV	RT France	Yes	MPEG-4/SD	428	2481	2482[Fre]	10022
11137	V	29950-2/3	Super	TV	Label TV	Yes	MPEG-4/SD	1831	5311	5312[Fre]	10026
11179	V	30000-3/5	Transalpine	TV	Rai Premium	Yes	MPEG-2/SD	8581	431	441[Ita]|541[Qaa]	10028
11179	V	30000-3/5	Transalpine	TV	Rai Yoyo	Yes	MPEG-2/SD	8582	432	442[Ita]	10028
11179	V	30000-3/5	Transalpine	TV	Rai 4	Yes	MPEG-2/SD	8583	433	443[Ita]|644[Qaa]	10028
11179	V	30000-3/5	Transalpine	TV	Rai Gulp	Yes	MPEG-2/SD	8584	434	445[Ita]	10028
11179	V	30000-3/5	Transalpine	TV	Rai Movie	Yes	MPEG-2/SD	8585	435	446[Ita]|546[Qaa]	10028
11179	V	30000-3/5	Transalpine	TV	Rai 1	Yes	MPEG-4/HD	8588	438	449[Ita]|450[Qaa]	10028
11179	V	30000-3/5	Transalpine	TV	Rai 2	Yes	MPEG-4/HD	8592	532	542[Ita]	10035
11179	V	30000-3/5	Transalpine	TV	Rai 3	Yes	MPEG-4/HD	8593	533	54.[Ita]	10035
11179	V	30000-3/5	Transalpine	TV	Rai Sport + HD	Yes	MPEG-4/HD	8599	539	649[Ita]|659[Qaa]	10035
11179	V	30000-3/5	Transalpine	TV	Rai 3 Sardegna	Yes	MPEG-2/SD	3303	514	652[Ita]	10039
11179	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		-		653[Ita]	10039
11179	V	30000-3/5	Transalpine	TV	Rai 3 Campania	Yes	MPEG-2/SD	3303	514	652[Ita]	10042
11179	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		-		653[Ita]	10042
11456	H	2400-3/4	Transalpine	R	Skyrock	Yes		1001		1002[Fre]	11000
11456	H	2400-3/4	Transalpine	R	NRJ France	Yes		2001		211[Fre]	11000
11456	H	2400-3/4	Transalpine	R	Nostalgie	Yes		2002		221[Fre]	11000
11458.2	H	543-1/2	Transalpine	R	Nostalgie Belgique	Yes		1001		101[Fre]	11004
11458.2	H	543-1/2	Transalpine	R	NRJ Belgique	Yes		1002		111[Fre]	11004
11465.2	H	667-3/5	Transalpine	R	Alouette	Yes		1000		101[Fre]	11007
11465.2	H	667-3/5	Transalpine	R	Alouette	Yes		2000		201[Fre]	11007
11465.2	H	667-3/5	Transalpine	R	Alouette	Yes		3000		301[Fre]	11007
11465.2	H	667-3/5	Transalpine	R	Alouette	Yes		4000		401[Fre]	11007
11471	V	29950-3/4	Transalpine	TV	MB Live TV	Yes	MPEG-4/SD	3017	2171	2172[Fre]	11012
11471	V	29950-3/4	Transalpine	TV	D!ci TV	Yes	MPEG-4/SD	3018	2181	2182[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu 107.1	Yes		3020		2202[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Alsace	Yes		3021		2212[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Armorique	Yes		3022		2222[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Auxerre	Yes		3023		2232[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Azur	Yes		3024		2242[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Normandie Calvados - Orne	Yes		3025		2252[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Béarn	Yes		3026		2262[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Belfort-Montbéliard	Yes		3027		2272[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Berry	Yes		3028		2282[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Besançon	Yes		3029		2292[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Bourgogne	Yes		3030		2302[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Breizh Izel	Yes		3031		2312[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Champagne-Ardenne	Yes		3032		2322[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Cotentin	Yes		3033		2332[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Creuse	Yes		3034		2342[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Drôme-Ardèche	Yes		3035		2352[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu RCFM	Yes		3036		2362[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Gard Lozère	Yes		3037		2372[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Gascogne	Yes		3038		2382[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Gironde	Yes		3039		2392[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Normandie Seine-Maritime - Eure	Yes		3040		2402[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Hérault	Yes		3041		2412[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Isère	Yes		3042		2422[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu La Rochelle	Yes		3043		2432[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Limousin	Yes		3044		2442[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Loire Océan	Yes		3045		2452[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Lorraine Nord	Yes		3046		2462[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Maine	Yes		3047		2472[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Mayenne	Yes		3048		2482[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Nord	Yes		3049		2492[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Orléans	Yes		3050		2502[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Pays Basque	Yes		3051		2512[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Pays d'Auvergne	Yes		3052		2522[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Pays de Savoie	Yes		3053		2532[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Périgord	Yes		3054		2542[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Picardie	Yes		3055		2552[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Poitou	Yes		3056		2562[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Provence	Yes		3057		2572[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Roussillon	Yes		3058		2582[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Saint-Étienne Loire	Yes		3059		2592[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Sud Lorraine	Yes		3060		2602[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Occitanie	Yes		3061		2612[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Touraine	Yes		3062		2622[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Bleu Vaucluse	Yes		3063		2632[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Inter	Yes		3064		2642[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Culture	Yes		3065		2652[Fre]	11012
11471	V	29950-3/4	Transalpine	R	France Musique	Yes		3066		2662[Fre]	11012
11471	V	29950-3/4	Transalpine	R	FIP	Yes		3067		2672[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Franceinfo: Radio	Yes		3068		2682[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Mouv'	Yes		3069		2692[Fre]	11012
11471	V	29950-3/4	Transalpine	R	BFM Business Radio	Yes		3070		2702[Fre]	11012
11471	V	29950-3/4	Transalpine	R	RMC	Yes		3071		2712[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Nostalgie	Yes		3072		2722[Fre]	11012
11471	V	29950-3/4	Transalpine	R	NRJ France	Yes		3073		2732[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Rire & Chansons	Yes		3074		2742[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Chérie FM	Yes		3075		2752[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Europe 1	Yes		3076		2762[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Virgin Radio France	Yes		3077		2772[Fre]	11012
11471	V	29950-3/4	Transalpine	R	RFM (France)	Yes		3078		2782[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Africa N° 1 Libreville	Yes		3079		2792[Fre]	11012
11471	V	29950-3/4	Transalpine	R	Radio Nova (France)	Yes		3080		2802[Fre]	11012
11472	H	9900-4/5	Transalpine	TV	(feeds)	No		196	1962	1961	11076
11472	H	9900-4/5	Transalpine	R	France Bleu 107.1	Yes		100		1001[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Alsace	Yes		101		1011[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Armorique	Yes		102		1021[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Auxerre	Yes		103		1031[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Azur	Yes		104		1041[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Normandie Calvados - Orne	Yes		105		1051[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Béarn	Yes		106		1061[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Belfort-Montbéliard	Yes		107		1071[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Berry	Yes		108		1081[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Besançon	Yes		109		1091[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Bourgogne	Yes		110		1101[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Breizh Izel	Yes		111		1111[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Champagne-Ardenne	Yes		112		1121[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Cotentin	Yes		113		1131[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Creuse	Yes		114		1141[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Drôme-Ardèche	Yes		115		1151[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu RCFM	Yes		116		1161[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Gard Lozère	Yes		117		1171[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Gascogne	Yes		118		1181[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Gironde	Yes		119		1191[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Normandie Seine-Maritime - Eure	Yes		120		1201[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Hérault	Yes		121		1211[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Isère	Yes		122		1221[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu La Rochelle	Yes		123		1231[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Limousin	Yes		124		1241[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Loire Océan	Yes		125		1251[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Lorraine Nord	Yes		126		1261[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Maine	Yes		127		1271[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Mayenne	Yes		128		1281[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Nord	Yes		130		1301[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Orléans	Yes		131		1311[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Pays Basque	Yes		132		1321[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Pays d'Auvergne	Yes		133		1331[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Pays de Savoie	Yes		134		1341[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Périgord	Yes		135		1351[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Picardie	Yes		136		1361[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Poitou	Yes		137		1371[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Provence	Yes		138		1381[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Roussillon	Yes		139		1391[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Saint-Étienne Loire	Yes		140		1401[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Sud Lorraine	Yes		141		1411[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Occitanie	Yes		142		1421[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Touraine	Yes		143		1431[Fre]	11076
11472	H	9900-4/5	Transalpine	R	France Bleu Vaucluse	Yes		144		1441[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF National	Yes		150		1501[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Pays de l'Ain	Yes		151		1511[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Allier	Yes		152		1521[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Alpes-Provence	Yes		153		1531[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Aube Haute-Marne	Yes		154		1541[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Pays d'Aude	Yes		155		1551[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF en Berry	Yes		156		1561[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF en Bourgogne	Yes		157		1571[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Besançon	Yes		158		1581[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Drôme	Yes		159		1591[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Bordeaux	Yes		160		1601[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Alpha	Yes		161		1611[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Touraine	Yes		162		162.[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Isère	Yes		163		1631[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Loir-et-Cher	Yes		164		1641[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Haute-Loire	Yes		165		1651[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Anjou	Yes		166		1661[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Reims-Ardennes	Yes		167		1671[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Cur de Champagne	Yes		168		1681[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Lyon	Yes		169		1691[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Savoie	Yes		170		1701[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Haute-Savoie	Yes		171		1711[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Haute-Normandie	Yes		172		1721[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Vaucluse	Yes		173		1731[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Vendée	Yes		174		1741[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Poitou	Yes		175		1751[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Limousin	Yes		176		1761[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Corrèze	Yes		177		1771[Fre]	11076
11472	H	9900-4/5	Transalpine	R	RCF Jerico Moselle	Yes		178		1781[Fre]	11076
11472	H	9900-4/5	Transalpine	R	FIP	Yes		191		1911[Fre]	11076
11472	H	9900-4/5	Transalpine	R	Radio Espérance	Yes		194		1941[Fre]	11076
11480	H	3215-3/4	Transalpine	R	RTL	Yes		1100		1130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	RTL 2	Yes		1200		1230[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Fun Radio (France)	Yes		1300		1330[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Radio Classique	Yes		2100		2130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Europe 1	Yes		3100		3130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Virgin Radio France	Yes		3200		3230[Fre]	11153
11480	H	3215-3/4	Transalpine	R	RFM (France)	Yes		3300		3330[Fre]	11153
11480	H	3215-3/4	Transalpine	R	RMC	Yes		4100		4130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	BFM Business Radio	Yes		4200		42.0[Fre]	11153
11480	H	3215-3/4	Transalpine	R	France Inter	Yes		5100		5130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	France Culture	Yes		5200		5230[Fre]	11153
11480	H	3215-3/4	Transalpine	R	France Musique	Yes		5300		5330[Fre]	11153
11480	H	3215-3/4	Transalpine	R	FIP	Yes		5400		5430[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Franceinfo: Radio	Yes		5600		5630[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Mouv'	Yes		5800		5830[Fre]	11153
11480	H	3215-3/4	Transalpine	R	MFM Radio (France)	Yes		6100		6130[Fre]	11153
11480	H	3215-3/4	Transalpine	R	Sud Radio	Yes		7100		7130[Fre]	11153
11509	H	29500-8/9	Transalpine	TV	France 2	Yes	MPEG-4/HD	257	120	130[Fre]|132[Qaa]	11171
11509	H	29500-8/9	Transalpine	TV	France 4	Yes	MPEG-4/HD	260	320	330[Fre]|332[Qaa]	11171
11509	H	29500-8/9	Transalpine	TV	France Ô	Yes	MPEG-4/SD	261	520	530[Fre]	11171
11509	H	29500-8/9	Transalpine	TV	Franceinfo: TV	Yes	MPEG-4/SD	262	620	630[Fre]	11171
11509	H	29500-8/9	Transalpine	TV	France 3	Yes	MPEG-4/HD	272	220	230[Fre]|232[Qaa]	11171
11509	H	29500-8/9	Transalpine	TV	M6	Yes	MPEG-4/HD	1025	120	130[Fre]|132[Qaa]	11177
11509	H	29500-8/9	Transalpine	TV	W9	Yes	MPEG-4/HD	1026	220	230[Fre]|232[Qaa]	11177
11509	H	29500-8/9	Transalpine	TV	ARTE Français	Yes	MPEG-4/HD	1031	320	330[Fre]|332[Qaa]|333[Ger]	11177
11509	H	29500-8/9	Transalpine	TV	France 5	Yes	MPEG-4/HD	1045	420	430[Fre]|432[Qaa]	11177
11509	H	29500-8/9	Transalpine	TV	6ter	Yes	MPEG-4/HD	1046	520	530[Fre]|532[Qaa]	11177
11509	H	29500-8/9	Transalpine	TV	TF 1	Yes	MPEG-4/HD	1537	120	130[Fre]|131[Qaa]	11183
11509	H	29500-8/9	Transalpine	TV	NRJ 12	Yes	MPEG-4/HD	1538	220	230[Fre]|231[Qaa]	11183
11509	H	29500-8/9	Transalpine	TV	TMC	Yes	MPEG-4/HD	1542	620	630[Fre]|631[Qaa]	11183
11509	H	29500-8/9	Transalpine	TV	TFX	Yes	MPEG-4/HD	1544	520	530[Fre]|531[Qaa]	11183
11509	H	29500-8/9	Transalpine	TV	LCP Assemblée Nationale	Yes	MPEG-4/HD	1545	720	730[Fre]	11183
11509	H	29500-8/9	Transalpine	TV	Public Sénat	Yes	MPEG-4/HD	1545	720	730[Fre]	11183
11512	V	29950-3/4	Super	TV	Bis TV promo	No	MPEG-4/SD	213	531	532[Fre]	11190
11554	V	29950-3/4	Transalpine	TV	Fransat Info promo	No	MPEG-4/HD	322	241	242[Fre]	11196
11596	V	29950-2/3	Super	TV	RT France	Yes	MPEG-4/SD	1412	4121	4122[Fre]	11199
11637	V	30000-3/5	Transalpine	TV	Rai 1	Yes	MPEG-2/SD	3401	512	650[Ita]|699[Qaa]	11201
11637	V	30000-3/5	Transalpine	TV	Rai 2	Yes	MPEG-2/SD	3402	513	651[Ita]|696[Qaa]	11201
11637	V	30000-3/5	Transalpine	TV	Rai 3	Yes	MPEG-2/SD	3403	514	652[Ita]	11201
11637	V	30000-3/5	Transalpine	IMG	[test card]	No	HEVC/HD	3410	500		11201
11637	V	30000-3/5	Transalpine	TV	Rai News 24	Yes	MPEG-2/SD	3411	520	690[Ita]	11201
11637	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		3404		653[Ita]	11201
11637	V	30000-3/5	Transalpine	R	Rai Radio 2	Yes		3405		654[Ita]	11201
11637	V	30000-3/5	Transalpine	R	Rai Radio 3	Yes		3406		655[Ita]	11201
11637	V	30000-3/5	Transalpine	TV	Rai 3 Toscana	Yes	MPEG-2/SD	3403	514	652[Ita]	11210
11637	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		-		653[Ita]	11210
11637	V	30000-3/5	Transalpine	TV	Rai 3 Umbria	Yes	MPEG-2/SD	3403	514	652[Ita]	11213
11637	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		-		653[Ita]	11213
11637	V	30000-3/5	Transalpine	TV	Rai 3 Lazio	Yes	MPEG-2/SD	3403	514	652[Ita]	11216
11637	V	30000-3/5	Transalpine	R	Rai Radio 1	Yes		-		653[Ita]	11216
11637	V	30000-3/5	Transalpine	TV	Rai 3 Marche	Yes	MPEG-2/SD	3403	514	652[Ita]	11219
