Freq	Pol	SR	Beam	Type	Name	FTA	Encryption	SID	VPID	APID Lang	Row
12380	H	27500-3/4	Europe BSS	TV	DW Deutsch	Yes		290	291	292[Ger]	12102
12380	H	27500-3/4	Europe BSS	R	Euroradio FM	Yes		230		231[Bel]	12102
12380	H	27500-3/4	Europe BSS	R	Radio Marija Latvija	Yes		234		235[Lav]	12102
12399	V	27500-3/4	Europe BSS	TV	[Inter info card]	No		7310	7311	7312[Ukr]	12112
12399	V	27500-3/4	Europe BSS	TV	Svarozhichi	Yes		7330	7331	7332[Rus]	12112
12399	V	27500-3/4	Europe BSS	TV	Inter +	No	MPEG-4/SD|BISS	7390	7391	7392[Ukr]	12112
12418	H	27500-3/4	Europe BSS	TV	SIS Racing Service	No	PowerVu	11	100	110[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	Ladbrokes 3	No	PowerVu	33	800	112[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	William Hill TV	No	PowerVu	53	600	610[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	William Hill Two	No	PowerVu	54	900	910[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	SIS Euro Racing	No	PowerVu	90	200	210[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	Racing TV International	No	PowerVu	95	700	710[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	Betfred TV 1	No	PowerVu	160	300	310[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	Betfred TV 2	No	PowerVu	162	400	410[Eng]	12117
12418	H	27500-3/4	Europe BSS	TV	Betfred TV 3	No	PowerVu	163	500	510[Eng]	12117
12437	V	30000-2/3	Nordic BSS	TV	Inter	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7910	7101	7102[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	NTN (Ukraine)	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7912	7121	7122[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	Mega	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7914	7141	7142[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	K1	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7916	7161	7162[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	K2 (Ukraine)	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7918	7181	7182[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	Zoom (Ukraine)	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7920	7201	7202[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	Piksel TV	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7922	7221	7222[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	Enter Film	No	MPEG-2/SD|Verimatrix (B)|Videoguard|Verimatrix	7924	7241	7242[Ukr]	12127
12437	V	30000-2/3	Nordic BSS	TV	Inter +	No	MPEG-4/SD|BISS	7926	7261	7262[Ukr]	12127
12565	V	30000-5/6	Sub Saharan Africa	TV	Satelio promo	No	MPEG-4/SD	40200	2001	2002[Ger]	13011
12565	V	30000-5/6	Sub Saharan Africa	R	Hitradio Namibia	Yes		40300		3001[Ger]	13011
12565	V	30000-5/6	Sub Saharan Africa	R	Funkhaus FM	Yes		40314		3141[Ger]	13011
12565	V	30000-5/6	Sub Saharan Africa	R	Mixed FM	Yes		40601		6011[Ger]	13011
12608	H	27500-3/4	Europe FSS	TV	(feeds)	No		1900	1901	1902	13022
12608	H	27500-3/4	Europe FSS	TV	TV 1000 Russkoe Kino	No	Videoguard	1910	1911	1912[Rus]	13022
12608	H	27500-3/4	Europe FSS	TV	TV 1000 East	No	Videoguard	1920	1921	1922[Rus]|1923[Eng]	13022
12608	H	27500-3/4	Europe FSS	TV	TV 1000 Action	No	Videoguard	1950	1951	1952[Rus]|1953[Eng]	13022
12608	H	27500-3/4	Europe FSS	TV	Viasat Nature East	No	Videoguard	1960	1961	1962[Rus]|1964[Cze]|1965[Eng]|1966[Hun]	13022
12608	H	27500-3/4	Europe FSS	TV	Viasat Nature HD (07-19)	No	MPEG-4/HD|Videoguard	1970	1971	1972[Eng]|1973[Rus]|1974[Pol]|1975[Hun]|1976[Cze]|1977[Tur]	13022
12608	H	27500-3/4	Europe FSS	TV	Viasat History HD (19-07)	No	MPEG-4/HD|Videoguard	1970	1971	1972[Eng]|1973[Rus]|1974[Pol]|1975[Hun]|1976[Cze]|1977[Tur]	13022
12621	V	3660-2/3	Sub Saharan Africa	R	MBC (Malawi)	Yes		4194		4195[Eng]	13032
12637	H	14468-3/4	Europe FSS	TV	Spice (23-04)	No	Videoguard	6410	6051	6052[Eng]	13033
12637	H	14468-3/4	Europe FSS	TV	Viasat Explore East (04-23)	No	Videoguard	6410	6051	6052[Rus]|6053[Tur]|6054[Eng]|6055[Cze]|6056[Hun]|6056[Bul]	13033
12637	H	14468-3/4	Europe FSS	TV	TV 1000 Balkan	No	Videoguard	6420	6421	6422[Eng]	13033
12637	H	14468-3/4	Europe FSS	TV	TV 1000 Russkoe Kino	No	Videoguard	6440	6441	6442[Rus]	13033
12637	H	14468-3/4	Europe FSS	TV	Viasat History	No	Videoguard	6490	6491	6492[Rus]|6494[Eng]|6495[Hun]|6496[Cze]	13033
12735	H	3600-2/3	Europe FSS	TV	Jurnal TV	Yes	MPEG-4/HD	1	340	341[Rum]	13056
12735	H	3600-2/3	Europe FSS	TV	Jurnal TV	Yes	MPEG-4/SD	2	440	441[Rum]	13056
12735	H	3600-2/3	Europe FSS	R	Jurnal FM	Yes		3		331[Rum]	13056
12735	H	3600-2/3	Europe FSS	R	Radio Micul Samaritean Moldova	Yes		4		445[Rum]	13056
